vehicles_per_vertiport,fleet_size,discharge_rate,charging_rate_per_bin,dwell_min,demand_source,rebalance_interval,rebalance_min_reserve,predictive_rebalancing,predictive_threshold,predictive_gain,predictive_window,n_rebalance_moves_total,n_bins,total_real_demand,total_met,total_unmet,assignment_ratio,big_picture_assignment_ratio,cumulative_cost
250,7500,1.0,25.0,5.0,full_dynspeed,1,1,False,1.5,1.0,30,101107,500,1252036.5839073854,1251591,260205.55456353087,0.8278832202798249,0.9996441127095546,55854909.8739893
