idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
255,255,31.0689,121.6277,3.8478299388338417,2.5339702897673626,6.381800228601204
256,256,31.0689,121.6377,9.950026613470264,20.93338795787536,30.883414571345625
257,257,31.0789,121.2177,0.1402408733014805,0.1400000078838374,0.28024088118531787
258,258,31.0789,121.2277,16.32069904945547,6.883132206269439,23.203831255724907
259,259,31.0789,121.2377,2.331213426559673,7.43006126839842,9.761274694958093
260,260,31.0789,121.2477,7.678217112509973,23.92825564301038,31.606472755520354
261,261,31.0789,121.2577,43.679968769898274,53.45668697757352,97.13665574747179
262,262,31.0789,121.2677,19.824744698969262,43.588540917847695,63.41328561681696
263,263,31.0789,121.2777,3.878077615075555,22.77256858951042,26.650646204585975
264,264,31.0789,121.2877,1.2187690309712682,2.808781021594443,4.0275500525657115
265,265,31.0789,121.2977,0.7588586594713241,2.229643826115997,2.9885024855873215
266,266,31.0789,121.3077,46.36702571213989,83.82881867243424,130.19584438457412
267,267,31.0789,121.3177,181.6697448362056,255.3409926689565,437.01073750516207
268,268,31.0789,121.3277,139.94685500633383,231.5663362825948,371.5131912889286
269,269,31.0789,121.3377,332.6579379094818,460.48180472392755,793.1397426334094
270,270,31.0789,121.3477,54.63645794681489,119.89534575349897,174.53180370031387
271,271,31.0789,121.3577,209.10009290376817,236.8948423836173,445.9949352873855
272,272,31.0789,121.3677,589.5759422533265,449.10597515836133,1038.681917411688
273,273,31.0789,121.3777,713.0929704400683,454.1517691474589,1167.2447395875272
274,274,31.0789,121.3877,539.2944131698663,471.6232856524932,1010.9176988223595
275,275,31.0789,121.3977,1011.2515995172679,1139.9505438702984,2151.202143387566
276,276,31.0789,121.4077,254.8390845818069,384.95165437736966,639.7907389591766
277,277,31.0789,121.4177,452.3830219013807,535.8958857416069,988.2789076429876
278,278,31.0789,121.4277,67.83580155818032,151.05595302117553,218.89175457935585
279,279,31.0789,121.4377,179.46848240117384,218.51484926056472,397.9833316617386
280,280,31.0789,121.4477,13.329319859344263,44.89307855490839,58.22239841425265
281,281,31.0789,121.4577,30.645679632579128,38.698002729157395,69.34368236173653
282,282,31.0789,121.4677,0.0,0.28333351173912846,0.28333351173912846
283,283,31.0789,121.4777,0.6290832782807441,7.0261047427565035,7.655188021037247
284,284,31.0789,121.4877,160.0515770800657,286.62740338939653,446.6789804694622
285,285,31.0789,121.4977,429.1135586524609,808.5826402299817,1237.6961988824426
286,286,31.0789,121.5077,176.81959164041555,322.5313264120583,499.35091805247384
287,287,31.0789,121.5177,222.44187716553483,308.8337670356515,531.2756442011863
288,288,31.0789,121.5277,4.404877160540854,13.150582705662783,17.555459866203638
289,289,31.0789,121.5377,11.96962279358984,22.88669084248183,34.85631363607167
290,290,31.0789,121.5477,38.662625497770065,76.74112738860308,115.40375288637314
291,291,31.0789,121.5577,4.211102042579056,11.779616823215587,15.990718865794644
292,292,31.0789,121.5677,1.8275447558126623,11.533482956557213,13.361027712369875
293,293,31.0789,121.5777,29.278481393120423,43.447689937227885,72.72617133034831
294,294,31.0789,121.5877,165.36674551235572,288.22780715751463,453.5945526698704
295,295,31.0789,121.5977,55.11704489673746,177.15554381561185,232.27258871234932
296,296,31.0789,121.6077,25.723102634747935,119.62948909723286,145.3525917319808
297,297,31.0789,121.6177,0.0,0.7765355204017566,0.7765355204017566
298,298,31.0789,121.6277,9.362995983479728,12.161911418218635,21.524907401698364
299,299,31.0789,121.6377,24.734435446039207,58.66968877616508,83.40412422220429
300,300,31.0889,121.2177,7.680195594363038,36.5477313266237,44.22792692098673
301,301,31.0889,121.2277,187.7489013157076,129.19065534710077,316.9395566628084
302,302,31.0889,121.2377,15.525157730159362,16.216141625687957,31.741299355847318
303,303,31.0889,121.2477,52.869631643949155,54.23966498299123,107.10929662694039
304,304,31.0889,121.2577,63.166427885097264,72.79045054560224,135.9568784306995
305,305,31.0889,121.2677,28.021068298636308,65.12959388051752,93.15066217915383
306,306,31.0889,121.2777,36.46332814296775,77.42066268551994,113.8839908284877
307,307,31.0889,121.2877,21.243113477656994,33.0237177713272,54.26683124898419
308,308,31.0889,121.2977,3.9989104548046925,31.76807290338429,35.76698335818898
309,309,31.0889,121.3077,52.08872333903426,71.90351482688156,123.99223816591582
310,310,31.0889,121.3177,21.387888137693785,63.44224002339487,84.83012816108865
311,311,31.0889,121.3277,121.98969418783922,275.8234958385929,397.81319002643215
312,312,31.0889,121.3377,255.15029702053775,344.7089806476695,599.8592776682073
313,313,31.0889,121.3477,91.21415381748189,248.1583288710064,339.3724826884883
314,314,31.0889,121.3577,116.71273299784144,173.89997011049002,290.61270310833146
315,315,31.0889,121.3677,635.245932325858,686.7482525731801,1321.9941848990381
316,316,31.0889,121.3777,1330.3957737024584,1243.957893915706,2574.3536676181648
317,317,31.0889,121.3877,1250.033692513274,1200.808171772513,2450.841864285787
318,318,31.0889,121.3977,1071.7030258702139,1252.864028345255,2324.567054215469
319,319,31.0889,121.4077,455.0980439388238,546.0121490616502,1001.110193000474
320,320,31.0889,121.4177,596.6855931925073,707.0677179167099,1303.753311109217
321,321,31.0889,121.4277,327.74185139176274,411.2824912612305,739.0243426529933
322,322,31.0889,121.4377,168.14790982640804,291.12752543163947,459.27543525804754
323,323,31.0889,121.4477,58.06914207262777,121.07176423070153,179.1409063033293
324,324,31.0889,121.4577,53.86763207840697,47.109582560459664,100.97721463886663
325,325,31.0889,121.4677,3.3873714873179113,9.87560584754234,13.262977334860253
326,326,31.0889,121.4777,8.712842263505035,22.671511554664022,31.384353818169057
327,327,31.0889,121.4877,17.860178678597546,25.379150626815154,43.239329305412696
328,328,31.0889,121.4977,96.92604619346004,130.40939428761575,227.3354404810758
329,329,31.0889,121.5077,213.68237318263357,263.4916119663045,477.1739851489381
330,330,31.0889,121.5177,115.92967390409359,180.2718527456295,296.20152664972306
331,331,31.0889,121.5277,62.222161808155874,99.51634457041521,161.7385063785711
332,332,31.0889,121.5377,4.620529568258545,12.90892475054847,17.529454318807016
333,333,31.0889,121.5477,2.0112174808785053,8.263187987233659,10.274405468112164
334,334,31.0889,121.5577,4.37842514649585,9.09484469431638,13.47326984081223
335,335,31.0889,121.5677,14.454847186574195,29.715698391372225,44.17054557794642
336,336,31.0889,121.5777,180.92929636558355,232.61726558020052,413.5465619457841
337,337,31.0889,121.5877,319.06006732407394,545.9988783750726,865.0589456991465
338,338,31.0889,121.5977,38.94149651126399,93.6183859901293,132.5598825013933
339,339,31.0889,121.6077,0.0,2.5122255342927455,2.5122255342927455
340,340,31.0889,121.6177,2.6015312682445346,3.5755669763349975,6.177098244579533
341,341,31.0889,121.6277,1.4000015978176787,2.247196732995233,3.6471983308129117
342,342,31.0889,121.6377,6.535999831286091,14.111003414999121,20.647003246285212
343,343,31.0989,121.2177,55.098636540376994,132.69252631280858,187.79116285318557
344,344,31.0989,121.2277,14.64021885988332,17.288133071493778,31.928351931377097
345,345,31.0989,121.2377,0.0,3.0890867137799964,3.0890867137799964
346,346,31.0989,121.2477,18.714371850836468,46.50195469241044,65.21632654324691
347,347,31.0989,121.2577,93.31596222514601,63.36785938875114,156.68382161389715
348,348,31.0989,121.2677,34.49461407229329,104.06931635253011,138.5639304248234
349,349,31.0989,121.2777,29.310988992006365,56.57452013046743,85.88550912247379
350,350,31.0989,121.2877,49.21003567551564,109.40783339103307,158.6178690665487
351,351,31.0989,121.2977,29.000367194142125,57.68717920141463,86.68754639555675
352,352,31.0989,121.3077,76.16221387076979,108.99243480541911,185.1546486761889
353,353,31.0989,121.3177,296.25045355417643,359.90015235640277,656.1506059105792
354,354,31.0989,121.3277,64.89028029657452,180.44757256262395,245.33785285919845
355,355,31.0989,121.3377,314.34965485785614,538.7395287015918,853.089183559448
356,356,31.0989,121.3477,701.5250255322007,911.7620654542214,1613.2870909864223
357,357,31.0989,121.3577,408.03087126546444,443.28042931278344,851.3113005782479
358,358,31.0989,121.3677,521.597471081096,889.7966366985353,1411.3941077796312
359,359,31.0989,121.3777,958.60795499059,1530.0046728689013,2488.612627859491
360,360,31.0989,121.3877,2089.764335072986,2407.837503451895,4497.601838524881
361,361,31.0989,121.3977,356.4852510540099,1079.0204162130387,1435.5056672670487
