idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
654,654,31.1689,121.3177,762,1675,2437
655,655,31.1689,121.3277,3548,3340,6888
656,656,31.1689,121.3377,16915,15774,32689
657,657,31.1689,121.3477,15371,12072,27443
658,658,31.1689,121.3577,4239,4020,8259
659,659,31.1689,121.3677,19538,15704,35242
660,660,31.1689,121.3777,20417,18069,38486
661,661,31.1689,121.3877,22629,17314,39943
662,662,31.1689,121.3977,28320,21318,49638
663,663,31.1689,121.4077,18586,16598,35184
664,664,31.1689,121.4177,23150,20122,43272
665,665,31.1689,121.4277,33246,29576,62822
666,666,31.1689,121.4377,15490,13447,28937
667,667,31.1689,121.4477,6214,7742,13956
668,668,31.1689,121.4577,1394,1578,2972
669,669,31.1689,121.4677,109,165,274
670,670,31.1689,121.4777,7243,8735,15978
671,671,31.1689,121.4877,12234,11182,23416
672,672,31.1689,121.4977,8357,10760,19117
673,673,31.1689,121.5077,2336,3872,6208
674,674,31.1689,121.5177,2645,4054,6699
675,675,31.1689,121.5277,6084,8501,14585
676,676,31.1689,121.5377,4602,5874,10476
677,677,31.1689,121.5477,956,2748,3704
678,678,31.1689,121.5577,2799,2745,5544
679,679,31.1689,121.5677,1097,1682,2779
680,680,31.1689,121.5777,488,1055,1543
681,681,31.1689,121.5877,153,368,521
682,682,31.1689,121.5977,772,765,1537
683,683,31.1689,121.6077,29,45,74
684,684,31.1689,121.6177,71,135,206
685,685,31.1689,121.6277,315,471,786
686,686,31.1689,121.6377,29,86,115
687,687,31.1789,121.2177,88,170,258
688,688,31.1789,121.2277,39,58,97
689,689,31.1789,121.2377,60,122,182
690,690,31.1789,121.2477,45,114,159
691,691,31.1789,121.2577,692,1043,1735
692,692,31.1789,121.2677,2156,2035,4191
693,693,31.1789,121.2777,720,1004,1724
694,694,31.1789,121.2877,984,763,1747
695,695,31.1789,121.2977,1658,1781,3439
696,696,31.1789,121.3077,3439,3448,6887
697,697,31.1789,121.3177,770,1085,1855
698,698,31.1789,121.3277,1954,4066,6020
699,699,31.1789,121.3377,6178,5480,11658
700,700,31.1789,121.3477,18061,14361,32422
701,701,31.1789,121.3577,15137,15570,30707
702,702,31.1789,121.3677,26826,25156,51982
703,703,31.1789,121.3777,18569,20299,38868
704,704,31.1789,121.3877,25658,25829,51487
705,705,31.1789,121.3977,7876,7691,15567
706,706,31.1789,121.4077,24025,19609,43634
707,707,31.1789,121.4177,31380,33003,64383
708,708,31.1789,121.4277,25124,24406,49530
709,709,31.1789,121.4377,23226,24477,47703
710,710,31.1789,121.4477,9869,11118,20987
711,711,31.1789,121.4577,1604,2641,4245
712,712,31.1789,121.4677,968,1217,2185
713,713,31.1789,121.4777,6217,7630,13847
714,714,31.1789,121.4877,25834,21460,47294
715,715,31.1789,121.4977,15868,14824,30692
716,716,31.1789,121.5077,14330,14987,29317
717,717,31.1789,121.5177,7170,9450,16620
718,718,31.1789,121.5277,5868,6398,12266
719,719,31.1789,121.5377,5501,5859,11360
720,720,31.1789,121.5477,4880,5788,10668
721,721,31.1789,121.5577,5836,6788,12624
722,722,31.1789,121.5677,246,510,756
723,723,31.1789,121.5777,188,350,538
724,724,31.1789,121.5877,1000,1171,2171
725,725,31.1789,121.5977,3453,2624,6077
726,726,31.1789,121.6077,306,585,891
727,727,31.1789,121.6177,287,709,996
728,728,31.1789,121.6277,1351,1489,2840
729,729,31.1789,121.6377,166,431,597
730,730,31.1889,121.2177,76,155,231
731,731,31.1889,121.2277,122,288,410
732,732,31.1889,121.2377,44,109,153
733,733,31.1889,121.2477,7,63,70
734,734,31.1889,121.2577,467,769,1236
735,735,31.1889,121.2677,229,466,695
736,736,31.1889,121.2777,318,640,958
737,737,31.1889,121.2877,2627,4091,6718
738,738,31.1889,121.2977,8306,10726,19032
739,739,31.1889,121.3077,1002,1793,2795
740,740,31.1889,121.3177,20502,17116,37618
741,741,31.1889,121.3277,13162,14381,27543
742,742,31.1889,121.3377,47,147,194
743,743,31.1889,121.3477,7350,9565,16915
744,744,31.1889,121.3577,9573,10015,19588
745,745,31.1889,121.3677,26920,24602,51522
746,746,31.1889,121.3777,26706,25492,52198
747,747,31.1889,121.3877,17793,20154,37947
748,748,31.1889,121.3977,18854,18445,37299
749,749,31.1889,121.4077,20890,18896,39786
750,750,31.1889,121.4177,23971,24227,48198
751,751,31.1889,121.4277,37921,33552,71473
752,752,31.1889,121.4377,48097,43765,91862
753,753,31.1889,121.4477,33710,31925,65635
754,754,31.1889,121.4577,8658,8907,17565
755,755,31.1889,121.4677,2173,2799,4972
756,756,31.1889,121.4777,504,999,1503
757,757,31.1889,121.4877,7741,8112,15853
758,758,31.1889,121.4977,7751,7988,15739
759,759,31.1889,121.5077,10549,10426,20975
760,760,31.1889,121.5177,9115,9970,19085
761,761,31.1889,121.5277,7711,8783,16494
762,762,31.1889,121.5377,5175,6203,11378
763,763,31.1889,121.5477,11171,11346,22517
764,764,31.1889,121.5577,5802,6849,12651
765,765,31.1889,121.5677,1280,1984,3264
766,766,31.1889,121.5777,1554,1457,3011
767,767,31.1889,121.5877,6287,7259,13546
768,768,31.1889,121.5977,3291,3194,6485
769,769,31.1889,121.6077,788,760,1548
770,770,31.1889,121.6177,284,911,1195
771,771,31.1889,121.6277,4940,6111,11051
772,772,31.1889,121.6377,638,1059,1697
773,773,31.1989,121.2177,184,205,389
774,774,31.1989,121.2277,542,628,1170
775,775,31.1989,121.2377,314,304,618
776,776,31.1989,121.2477,195,200,395
777,777,31.1989,121.2577,1093,1688,2781
778,778,31.1989,121.2677,234,727,961
779,779,31.1989,121.2777,969,852,1821
780,780,31.1989,121.2877,1188,1939,3127
781,781,31.1989,121.2977,2535,3383,5918
782,782,31.1989,121.3077,1288,1845,3133
783,783,31.1989,121.3177,94986,153005,247991
784,784,31.1989,121.3277,69844,34116,103960
785,785,31.1989,121.3377,13406,16094,29500
786,786,31.1989,121.3477,4749,5740,10489
787,787,31.1989,121.3577,5585,5132,10717
788,788,31.1989,121.3677,7691,6309,14000
789,789,31.1989,121.3777,10695,10059,20754
790,790,31.1989,121.3877,37771,36410,74181
791,791,31.1989,121.3977,34145,34011,68156
792,792,31.1989,121.4077,27988,24808,52796
793,793,31.1989,121.4177,33160,29248,62408
794,794,31.1989,121.4277,48120,44655,92775
795,795,31.1989,121.4377,68768,61351,130119
796,796,31.1989,121.4477,41963,40582,82545
797,797,31.1989,121.4577,30894,29227,60121
798,798,31.1989,121.4677,31975,28963,60938
799,799,31.1989,121.4777,17138,18494,35632
800,800,31.1989,121.4877,4457,5100,9557
801,801,31.1989,121.4977,4301,5312,9613
802,802,31.1989,121.5077,19441,18926,38367
803,803,31.1989,121.5177,10277,11035,21312
804,804,31.1989,121.5277,6792,10601,17393
805,805,31.1989,121.5377,5231,6575,11806
806,806,31.1989,121.5477,9010,10114,19124
807,807,31.1989,121.5577,5951,6110,12061
808,808,31.1989,121.5677,890,1963,2853
809,809,31.1989,121.5777,11406,8805,20211
810,810,31.1989,121.5877,5635,5141,10776
811,811,31.1989,121.5977,8346,6392,14738
812,812,31.1989,121.6077,6274,4832,11106
813,813,31.1989,121.6177,2437,2586,5023
814,814,31.1989,121.6277,6418,7187,13605
815,815,31.1989,121.6377,432,1169,1601
816,816,31.2089,121.2177,30,66,96
817,817,31.2089,121.2277,87,263,350
818,818,31.2089,121.2377,56,175,231
819,819,31.2089,121.2477,15,108,123
820,820,31.2089,121.2577,467,560,1027
821,821,31.2089,121.2677,546,501,1047
822,822,31.2089,121.2777,4990,3322,8312
823,823,31.2089,121.2877,5426,4203,9629
824,824,31.2089,121.2977,4603,4557,9160
825,825,31.2089,121.3077,6977,5376,12353
826,826,31.2089,121.3177,1431,1947,3378
827,827,31.2089,121.3277,651,910,1561
828,828,31.2089,121.3377,794,1547,2341
829,829,31.2089,121.3477,6040,5577,11617
830,830,31.2089,121.3577,18901,13880,32781
831,831,31.2089,121.3677,25676,22631,48307
832,832,31.2089,121.3777,18461,18733,37194
833,833,31.2089,121.3877,36229,34048,70277
834,834,31.2089,121.3977,73084,60692,133776
835,835,31.2089,121.4077,28060,32796,60856
836,836,31.2089,121.4177,41981,40280,82261
837,837,31.2089,121.4277,40994,40840,81834
838,838,31.2089,121.4377,30931,29747,60678
839,839,31.2089,121.4477,37969,39711,77680
840,840,31.2089,121.4577,65573,62406,127979
841,841,31.2089,121.4677,76748,71866,148614
842,842,31.2089,121.4777,54298,46846,101144
843,843,31.2089,121.4877,21611,21507,43118
844,844,31.2089,121.4977,15748,18751,34499
845,845,31.2089,121.5077,9365,10877,20242
846,846,31.2089,121.5177,40644,36564,77208
847,847,31.2089,121.5277,17433,17563,34996
848,848,31.2089,121.5377,14224,14985,29209
849,849,31.2089,121.5477,27905,24308,52213
850,850,31.2089,121.5577,28736,25043,53779
851,851,31.2089,121.5677,525,898,1423
852,852,31.2089,121.5777,5180,4611,9791
853,853,31.2089,121.5877,11723,7916,19639
854,854,31.2089,121.5977,15602,14545,30147
855,855,31.2089,121.6077,8379,7737,16116
856,856,31.2089,121.6177,16475,16297,32772
857,857,31.2089,121.6277,5566,4383,9949
858,858,31.2089,121.6377,1695,1836,3531
859,859,31.2189,121.2177,53,69,122
860,860,31.2189,121.2277,25,45,70
861,861,31.2189,121.2377,15,54,69
862,862,31.2189,121.2477,121,263,384
863,863,31.2189,121.2577,24,112,136
864,864,31.2189,121.2677,731,893,1624
865,865,31.2189,121.2777,922,857,1779
866,866,31.2189,121.2877,1007,1668,2675
867,867,31.2189,121.2977,617,1505,2122
868,868,31.2189,121.3077,2617,3128,5745
869,869,31.2189,121.3177,1628,1500,3128
870,870,31.2189,121.3277,2793,4412,7205
871,871,31.2189,121.3377,750,907,1657
872,872,31.2189,121.3477,6597,7574,14171
873,873,31.2189,121.3577,32246,23763,56009
874,874,31.2189,121.3677,24662,20484,45146
875,875,31.2189,121.3777,20250,19774,40024
876,876,31.2189,121.3877,25154,22626,47780
877,877,31.2189,121.3977,24106,22208,46314
878,878,31.2189,121.4077,48336,45200,93536
879,879,31.2189,121.4177,44699,40758,85457
880,880,31.2189,121.4277,48400,46728,95128
881,881,31.2189,121.4377,69306,72491,141797
882,882,31.2189,121.4477,64416,61878,126294
883,883,31.2189,121.4577,70192,64053,134245
884,884,31.2189,121.4677,69273,63729,133002
885,885,31.2189,121.4777,39647,37482,77129
886,886,31.2189,121.4877,24667,25053,49720
887,887,31.2189,121.4977,24486,26035,50521
888,888,31.2189,121.5077,9713,10241,19954
889,889,31.2189,121.5177,22936,21977,44913
890,890,31.2189,121.5277,19120,16490,35610
891,891,31.2189,121.5377,14883,13932,28815
892,892,31.2189,121.5477,3535,4452,7987
893,893,31.2189,121.5577,13749,10105,23854
894,894,31.2189,121.5677,2822,2999,5821
895,895,31.2189,121.5777,942,1053,1995
896,896,31.2189,121.5877,4672,3812,8484
897,897,31.2189,121.5977,1679,1730,3409
898,898,31.2189,121.6077,4986,4395,9381
899,899,31.2189,121.6177,3976,4374,8350
900,900,31.2189,121.6277,5529,4931,10460
901,901,31.2189,121.6377,1171,1448,2619
902,902,31.2289,121.2177,99,211,310
903,903,31.2289,121.2277,155,373,528
904,904,31.2289,121.2377,28,86,114
905,905,31.2289,121.2477,18,99,117
906,906,31.2289,121.2577,39,163,202
907,907,31.2289,121.2677,306,511,817
908,908,31.2289,121.2777,592,735,1327
909,909,31.2289,121.2877,45,249,294
910,910,31.2289,121.2977,197,488,685
911,911,31.2289,121.3077,133,562,695
912,912,31.2289,121.3177,2014,3041,5055
913,913,31.2289,121.3277,6771,9018,15789
914,914,31.2289,121.3377,3225,4523,7748
915,915,31.2289,121.3477,7546,7258,14804
916,916,31.2289,121.3577,6261,7361,13622
917,917,31.2289,121.3677,3688,4056,7744
918,918,31.2289,121.3777,8242,8551,16793
919,919,31.2289,121.3877,23099,21466,44565
920,920,31.2289,121.3977,7575,7436,15011
921,921,31.2289,121.4077,21879,24719,46598
922,922,31.2289,121.4177,17920,20086,38006
923,923,31.2289,121.4277,45247,43257,88504
924,924,31.2289,121.4377,69825,65374,135199
925,925,31.2289,121.4477,106219,98096,204315
926,926,31.2289,121.4577,70642,66912,137554
927,927,31.2289,121.4677,69726,70153,139879
928,928,31.2289,121.4777,87890,86229,174119
929,929,31.2289,121.4877,45775,49462,95237
930,930,31.2289,121.4977,17489,16839,34328
931,931,31.2289,121.5077,33417,30421,63838
932,932,31.2289,121.5177,65590,58907,124497
933,933,31.2289,121.5277,39790,34597,74387
934,934,31.2289,121.5377,11809,12359,24168
935,935,31.2289,121.5477,23676,22697,46373
936,936,31.2289,121.5577,24636,22639,47275
937,937,31.2289,121.5677,4341,5503,9844
938,938,31.2289,121.5777,950,1393,2343
939,939,31.2289,121.5877,381,441,822
940,940,31.2289,121.5977,814,972,1786
941,941,31.2289,121.6077,336,395,731
942,942,31.2289,121.6177,114,295,409
943,943,31.2289,121.6277,3839,2841,6680
944,944,31.2289,121.6377,1179,1170,2349
945,945,31.2389,121.2177,72,187,259
946,946,31.2389,121.2277,163,330,493
947,947,31.2389,121.2377,46,102,148
948,948,31.2389,121.2477,1,74,75
949,949,31.2389,121.2577,92,240,332
950,950,31.2389,121.2677,1164,1938,3102
951,951,31.2389,121.2777,70,200,270
952,952,31.2389,121.2877,3,52,55
953,953,31.2389,121.2977,162,241,403
954,954,31.2389,121.3077,2689,3536,6225
955,955,31.2389,121.3177,10391,8667,19058
956,956,31.2389,121.3277,2144,2376,4520
957,957,31.2389,121.3377,461,700,1161
958,958,31.2389,121.3477,2939,3540,6479
959,959,31.2389,121.3577,12330,12396,24726
960,960,31.2389,121.3677,14881,13370,28251
961,961,31.2389,121.3777,15653,16443,32096
962,962,31.2389,121.3877,13344,12034,25378
963,963,31.2389,121.3977,20260,21801,42061
964,964,31.2389,121.4077,25704,24204,49908
965,965,31.2389,121.4177,37053,34147,71200
966,966,31.2389,121.4277,51788,48793,100581
967,967,31.2389,121.4377,52587,49316,101903
968,968,31.2389,121.4477,43899,40927,84826
969,969,31.2389,121.4577,38564,38075,76639
970,970,31.2389,121.4677,80156,67723,147879
971,971,31.2389,121.4777,86510,73312,159822
972,972,31.2389,121.4877,53238,53241,106479
973,973,31.2389,121.4977,74055,73955,148010
974,974,31.2389,121.5077,42697,46774,89471
975,975,31.2389,121.5177,30101,26522,56623
976,976,31.2389,121.5277,14035,14266,28301
977,977,31.2389,121.5377,14066,14267,28333
978,978,31.2389,121.5477,10175,11588,21763
979,979,31.2389,121.5577,6090,8497,14587
980,980,31.2389,121.5677,7118,8087,15205
981,981,31.2389,121.5777,6937,6607,13544
982,982,31.2389,121.5877,5611,6085,11696
983,983,31.2389,121.5977,2315,2642,4957
984,984,31.2389,121.6077,503,546,1049
985,985,31.2389,121.6177,215,489,704
986,986,31.2389,121.6277,1486,2666,4152
987,987,31.2389,121.6377,226,544,770
988,988,31.2489,121.2177,167,318,485
989,989,31.2489,121.2277,56,219,275
990,990,31.2489,121.2377,35,77,112
991,991,31.2489,121.2477,118,189,307
992,992,31.2489,121.2577,131,313,444
993,993,31.2489,121.2677,93,364,457
994,994,31.2489,121.2777,35,79,114
995,995,31.2489,121.2877,62,98,160
996,996,31.2489,121.2977,180,474,654
997,997,31.2489,121.3077,1837,3029,4866
998,998,31.2489,121.3177,1243,2193,3436
999,999,31.2489,121.3277,1130,1627,2757
1000,1000,31.2489,121.3377,625,1155,1780
1001,1001,31.2489,121.3477,3327,5108,8435
1002,1002,31.2489,121.3577,13397,12578,25975
1003,1003,31.2489,121.3677,9489,10986,20475
1004,1004,31.2489,121.3777,21694,20616,42310
1005,1005,31.2489,121.3877,11491,13179,24670
1006,1006,31.2489,121.3977,19679,22573,42252
1007,1007,31.2489,121.4077,17029,17659,34688
1008,1008,31.2489,121.4177,16191,19277,35468
1009,1009,31.2489,121.4277,27625,28416,56041
1010,1010,31.2489,121.4377,48540,43404,91944
1011,1011,31.2489,121.4477,87675,86158,173833
1012,1012,31.2489,121.4577,28554,32822,61376
1013,1013,31.2489,121.4677,24995,22626,47621
1014,1014,31.2489,121.4777,44388,44010,88398
1015,1015,31.2489,121.4877,32855,31845,64700
1016,1016,31.2489,121.4977,13065,13311,26376
1017,1017,31.2489,121.5077,6465,6008,12473
1018,1018,31.2489,121.5177,2190,2592,4782
1019,1019,31.2489,121.5277,3427,4211,7638
1020,1020,31.2489,121.5377,6545,7989,14534
1021,1021,31.2489,121.5477,12478,14516,26994
1022,1022,31.2489,121.5577,13126,13463,26589
1023,1023,31.2489,121.5677,11037,12006,23043
1024,1024,31.2489,121.5777,10549,12599,23148
1025,1025,31.2489,121.5877,11508,11609,23117
1026,1026,31.2489,121.5977,6439,5787,12226
1027,1027,31.2489,121.6077,4085,3388,7473
1028,1028,31.2489,121.6177,3661,3092,6753
1029,1029,31.2489,121.6277,1096,1311,2407
1030,1030,31.2489,121.6377,40,239,279
1031,1031,31.2589,121.2177,4,58,62
1032,1032,31.2589,121.2277,3,20,23
1033,1033,31.2589,121.2377,13,52,65
1034,1034,31.2589,121.2477,1,14,15
1035,1035,31.2589,121.2577,10,75,85
1036,1036,31.2589,121.2677,5,65,70
1037,1037,31.2589,121.2777,190,224,414
1038,1038,31.2589,121.2877,32,155,187
1039,1039,31.2589,121.2977,106,173,279
1040,1040,31.2589,121.3077,422,675,1097
1041,1041,31.2589,121.3177,1131,1889,3020
1042,1042,31.2589,121.3277,1414,2264,3678
1043,1043,31.2589,121.3377,8125,8197,16322
1044,1044,31.2589,121.3477,2127,2895,5022
1045,1045,31.2589,121.3577,10302,12596,22898
1046,1046,31.2589,121.3677,8910,10608,19518
1047,1047,31.2589,121.3777,14256,14371,28627
1048,1048,31.2589,121.3877,12729,12230,24959
1049,1049,31.2589,121.3977,11349,11897,23246
1050,1050,31.2589,121.4077,2917,4319,7236
1051,1051,31.2589,121.4177,15114,17036,32150
1052,1052,31.2589,121.4277,15141,18154,33295
1053,1053,31.2589,121.4377,20792,22856,43648
1054,1054,31.2589,121.4477,40879,43206,84085
1055,1055,31.2589,121.4577,39206,38155,77361
1056,1056,31.2589,121.4677,24187,24114,48301
1057,1057,31.2589,121.4777,30839,29441,60280
1058,1058,31.2589,121.4877,34801,34495,69296
1059,1059,31.2589,121.4977,29804,28862,58666
1060,1060,31.2589,121.5077,31756,28197,59953
1061,1061,31.2589,121.5177,16659,17103,33762
1062,1062,31.2589,121.5277,15520,18217,33737
1063,1063,31.2589,121.5377,6846,7505,14351
1064,1064,31.2589,121.5477,5014,4576,9590
1065,1065,31.2589,121.5577,8528,9518,18046
1066,1066,31.2589,121.5677,8466,9560,18026
1067,1067,31.2589,121.5777,17727,15120,32847
1068,1068,31.2589,121.5877,8488,10295,18783
1069,1069,31.2589,121.5977,5896,7307,13203
1070,1070,31.2589,121.6077,7210,7295,14505
1071,1071,31.2589,121.6177,3213,2814,6027
1072,1072,31.2589,121.6277,2307,1961,4268
1073,1073,31.2589,121.6377,56,217,273
1074,1074,31.2689,121.2177,116,204,320
1075,1075,31.2689,121.2277,24,58,82
1076,1076,31.2689,121.2377,106,236,342
1077,1077,31.2689,121.2477,76,213,289
1078,1078,31.2689,121.2577,37,90,127
1079,1079,31.2689,121.2677,227,302,529
1080,1080,31.2689,121.2777,220,189,409
1081,1081,31.2689,121.2877,696,801,1497
1082,1082,31.2689,121.2977,790,1309,2099
1083,1083,31.2689,121.3077,630,1017,1647
1084,1084,31.2689,121.3177,613,649,1262
1085,1085,31.2689,121.3277,1428,2455,3883
1086,1086,31.2689,121.3377,1364,2473,3837
1087,1087,31.2689,121.3477,2535,2981,5516
1088,1088,31.2689,121.3577,1959,1784,3743
1089,1089,31.2689,121.3677,8377,5640,14017
1090,1090,31.2689,121.3777,5087,5136,10223
1091,1091,31.2689,121.3877,12330,12304,24634
1092,1092,31.2689,121.3977,7159,7683,14842
1093,1093,31.2689,121.4077,15727,15775,31502
1094,1094,31.2689,121.4177,15638,16463,32101
1095,1095,31.2689,121.4277,26711,25940,52651
1096,1096,31.2689,121.4377,22421,21244,43665
1097,1097,31.2689,121.4477,29990,29904,59894
1098,1098,31.2689,121.4577,27744,26546,54290
1099,1099,31.2689,121.4677,25569,27200,52769
1100,1100,31.2689,121.4777,44247,38751,82998
1101,1101,31.2689,121.4877,29927,29118,59045
1102,1102,31.2689,121.4977,19792,22355,42147
1103,1103,31.2689,121.5077,20414,22489,42903
1104,1104,31.2689,121.5177,15223,17342,32565
1105,1105,31.2689,121.5277,20581,20477,41058
1106,1106,31.2689,121.5377,20100,19860,39960
1107,1107,31.2689,121.5477,6165,8831,14996
1108,1108,31.2689,121.5577,968,830,1798
1109,1109,31.2689,121.5677,3815,5060,8875
1110,1110,31.2689,121.5777,4605,6764,11369
1111,1111,31.2689,121.5877,9766,10210,19976
1112,1112,31.2689,121.5977,5044,6803,11847
1113,1113,31.2689,121.6077,7444,7411,14855
1114,1114,31.2689,121.6177,2740,2633,5373
1115,1115,31.2689,121.6277,3291,2041,5332
1116,1116,31.2689,121.6377,2815,2707,5522
1117,1117,31.2789,121.2177,277,241,518
1118,1118,31.2789,121.2277,138,118,256
1119,1119,31.2789,121.2377,209,217,426
1120,1120,31.2789,121.2477,135,187,322
1121,1121,31.2789,121.2577,248,285,533
1122,1122,31.2789,121.2677,391,415,806
1123,1123,31.2789,121.2777,45,176,221
1124,1124,31.2789,121.2877,51,218,269
1125,1125,31.2789,121.2977,58,283,341
1126,1126,31.2789,121.3077,33,243,276
1127,1127,31.2789,121.3177,38,134,172
1128,1128,31.2789,121.3277,74,267,341
1129,1129,31.2789,121.3377,435,630,1065
1130,1130,31.2789,121.3477,3487,3897,7384
1131,1131,31.2789,121.3577,4707,3818,8525
1132,1132,31.2789,121.3677,1905,2191,4096
1133,1133,31.2789,121.3777,1831,2258,4089
1134,1134,31.2789,121.3877,4885,7489,12374
1135,1135,31.2789,121.3977,11187,11856,23043
1136,1136,31.2789,121.4077,16517,16328,32845
1137,1137,31.2789,121.4177,15182,15792,30974
1138,1138,31.2789,121.4277,17113,16862,33975
1139,1139,31.2789,121.4377,15801,13069,28870
1140,1140,31.2789,121.4477,40758,34274,75032
1141,1141,31.2789,121.4577,25875,22828,48703
1142,1142,31.2789,121.4677,16439,15900,32339
1143,1143,31.2789,121.4777,20047,24203,44250
1144,1144,31.2789,121.4877,21247,23570,44817
1145,1145,31.2789,121.4977,22300,20744,43044
1146,1146,31.2789,121.5077,35570,30091,65661
1147,1147,31.2789,121.5177,29157,30624,59781
1148,1148,31.2789,121.5277,19127,18007,37134
1149,1149,31.2789,121.5377,13619,13496,27115
1150,1150,31.2789,121.5477,8264,8628,16892
1151,1151,31.2789,121.5577,1872,3271,5143
1152,1152,31.2789,121.5677,548,641,1189
1153,1153,31.2789,121.5777,5180,6780,11960
1154,1154,31.2789,121.5877,10068,8922,18990
1155,1155,31.2789,121.5977,7592,8034,15626
1156,1156,31.2789,121.6077,5215,5106,10321
1157,1157,31.2789,121.6177,2162,2129,4291
1158,1158,31.2789,121.6277,1900,1846,3746
1159,1159,31.2789,121.6377,186,332,518
1160,1160,31.2889,121.2177,154,298,452
1161,1161,31.2889,121.2277,11,44,55
1162,1162,31.2889,121.2377,17,112,129
1163,1163,31.2889,121.2477,2,30,32
1164,1164,31.2889,121.2577,31,132,163
1165,1165,31.2889,121.2677,67,151,218
1166,1166,31.2889,121.2777,73,186,259
1167,1167,31.2889,121.2877,78,317,395
1168,1168,31.2889,121.2977,899,1231,2130
1169,1169,31.2889,121.3077,3760,2927,6687
1170,1170,31.2889,121.3177,1299,1615,2914
1171,1171,31.2889,121.3277,591,1024,1615
1172,1172,31.2889,121.3377,1592,2420,4012
1173,1173,31.2889,121.3477,6370,6353,12723
1174,1174,31.2889,121.3577,847,1678,2525
1175,1175,31.2889,121.3677,254,637,891
1176,1176,31.2889,121.3777,8350,11499,19849
1177,1177,31.2889,121.3877,1477,2794,4271
1178,1178,31.2889,121.3977,6925,9597,16522
1179,1179,31.2889,121.4077,11109,11812,22921
1180,1180,31.2889,121.4177,14452,15223,29675
1181,1181,31.2889,121.4277,11474,12512,23986
1182,1182,31.2889,121.4377,13941,14342,28283
1183,1183,31.2889,121.4477,13076,13186,26262
1184,1184,31.2889,121.4577,8678,9734,18412
1185,1185,31.2889,121.4677,21245,21622,42867
1186,1186,31.2889,121.4777,25957,26132,52089
1187,1187,31.2889,121.4877,31657,32033,63690
1188,1188,31.2889,121.4977,12732,13520,26252
1189,1189,31.2889,121.5077,19303,18156,37459
1190,1190,31.2889,121.5177,24013,26386,50399
1191,1191,31.2889,121.5277,23608,22054,45662
1192,1192,31.2889,121.5377,18832,18297,37129
1193,1193,31.2889,121.5477,9651,10915,20566
1194,1194,31.2889,121.5577,322,875,1197
1195,1195,31.2889,121.5677,1899,2409,4308
1196,1196,31.2889,121.5777,3406,4479,7885
1197,1197,31.2889,121.5877,3098,3195,6293
1198,1198,31.2889,121.5977,1460,2499,3959
1199,1199,31.2889,121.6077,5901,5643,11544
1200,1200,31.2889,121.6177,1084,1752,2836
1201,1201,31.2889,121.6277,66,173,239
1202,1202,31.2889,121.6377,53,132,185
1203,1203,31.2989,121.2177,20,39,59
1204,1204,31.2989,121.2277,0,10,10
1205,1205,31.2989,121.2377,9,20,29
1206,1206,31.2989,121.2477,11,65,76
1207,1207,31.2989,121.2577,34,130,164
1208,1208,31.2989,121.2677,45,147,192
1209,1209,31.2989,121.2777,77,163,240
1210,1210,31.2989,121.2877,355,497,852
1211,1211,31.2989,121.2977,770,840,1610
1212,1212,31.2989,121.3077,1660,1942,3602
1213,1213,31.2989,121.3177,9402,5899,15301
1214,1214,31.2989,121.3277,552,681,1233
1215,1215,31.2989,121.3377,279,590,869
1216,1216,31.2989,121.3477,491,1444,1935
1217,1217,31.2989,121.3577,295,697,992
1218,1218,31.2989,121.3677,566,1073,1639
1219,1219,31.2989,121.3777,2026,2379,4405
1220,1220,31.2989,121.3877,646,1133,1779
1221,1221,31.2989,121.3977,2968,4340,7308
1222,1222,31.2989,121.4077,2883,3278,6161
1223,1223,31.2989,121.4177,4058,4505,8563
1224,1224,31.2989,121.4277,8827,8470,17297
1225,1225,31.2989,121.4377,11843,12184,24027
1226,1226,31.2989,121.4477,17084,14275,31359
1227,1227,31.2989,121.4577,7194,8414,15608
1228,1228,31.2989,121.4677,22025,19261,41286
1229,1229,31.2989,121.4777,18867,18524,37391
1230,1230,31.2989,121.4877,21817,16308,38125
1231,1231,31.2989,121.4977,19751,19590,39341
1232,1232,31.2989,121.5077,59932,46644,106576
1233,1233,31.2989,121.5177,29234,23898,53132
1234,1234,31.2989,121.5277,15809,14830,30639
1235,1235,31.2989,121.5377,12946,15460,28406
1236,1236,31.2989,121.5477,766,1919,2685
1237,1237,31.2989,121.5577,26,335,361
1238,1238,31.2989,121.5677,346,992,1338
1239,1239,31.2989,121.5777,840,1923,2763
1240,1240,31.2989,121.5877,1379,2136,3515
1241,1241,31.2989,121.5977,1674,1769,3443
1242,1242,31.2989,121.6077,6624,6215,12839
1243,1243,31.2989,121.6177,684,996,1680
1244,1244,31.2989,121.6277,531,540,1071
1245,1245,31.2989,121.6377,172,343,515
1246,1246,31.3089,121.2177,47,66,113
1247,1247,31.3089,121.2277,84,113,197
1248,1248,31.3089,121.2377,89,81,170
1249,1249,31.3089,121.2477,39,73,112
1250,1250,31.3089,121.2577,56,65,121
1251,1251,31.3089,121.2677,39,58,97
1252,1252,31.3089,121.2777,79,173,252
1253,1253,31.3089,121.2877,330,171,501
1254,1254,31.3089,121.2977,409,522,931
1255,1255,31.3089,121.3077,1637,2031,3668
1256,1256,31.3089,121.3177,2007,2261,4268
1257,1257,31.3089,121.3277,369,570,939
1258,1258,31.3089,121.3377,671,868,1539
