idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
0,0,31.0189,121.2277,149.76985860425737,353.44195588068015,503.2118144849375
1,1,31.0189,121.2377,97.73100735136916,156.7963802924944,254.52738764386356
2,2,31.0189,121.2477,107.87379832257321,162.8387160767814,270.71251439935463
3,3,31.0189,121.2577,96.10163267269728,125.3646977257372,221.46633039843448
4,4,31.0189,121.2677,45.88128870644776,56.222967401587425,102.10425610803519
5,5,31.0189,121.2777,41.62094280457126,71.10764171363432,112.72858451820558
6,6,31.0189,121.2877,22.897106596263903,43.61494350293662,66.51205009920052
7,7,31.0189,121.2977,39.83782156961555,68.76011395776565,108.5979355273812
8,8,31.0189,121.3077,99.63441235626996,179.8051807911007,279.43959314737066
9,9,31.0189,121.3177,14.444831241964703,28.146957127357005,42.591788369321705
10,10,31.0189,121.3277,5.839990582113144,3.70875518570914,9.548745767822284
11,11,31.0189,121.3377,7.470201675561921,5.098296271267728,12.568497946829648
12,12,31.0189,121.3477,8.840902435014957,19.84479042950064,28.685692864515598
13,13,31.0189,121.3577,3.744558252188056,11.051682863158973,14.79624111534703
14,14,31.0189,121.3677,45.411767204462436,33.73551795026186,79.1472851547243
15,15,31.0189,121.3777,41.218905426261536,33.876531320541446,75.09543674680299
16,16,31.0189,121.3877,143.81750272765095,170.79802369409143,314.6155264217424
17,17,31.0189,121.3977,333.510925913074,446.7990047161077,780.3099306291817
18,18,31.0189,121.4077,332.09641337780704,485.30337029960106,817.3997836774081
19,19,31.0189,121.4177,332.4038621116632,554.0744058590135,886.4782679706767
20,20,31.0189,121.4277,540.5322714517338,685.8651178228845,1226.3973892746183
21,21,31.0189,121.4377,345.51810400473926,273.9939999166202,619.5121039213595
22,22,31.0189,121.4477,438.5726280733706,367.5435767245869,806.1162047979575
23,23,31.0189,121.4577,88.76667303439746,104.72940934909006,193.49608238348753
24,24,31.0189,121.4677,4.199082633794614,7.942490704864729,12.141573338659342
25,25,31.0189,121.4777,0.0,3.7470778876929707,3.7470778876929707
26,26,31.0189,121.4877,0.0,2.8139757101018867,2.8139757101018867
27,27,31.0189,121.4977,2.6509255767418667,9.903521892644216,12.554447469386083
28,28,31.0189,121.5077,36.36805052298623,27.867435183340472,64.2354857063267
29,29,31.0189,121.5177,3.4846566239979944,15.705562321139226,19.19021894513722
30,30,31.0189,121.5277,92.55109308386268,157.99544710597576,250.54654018983842
31,31,31.0189,121.5377,4.800333813762013,19.903835113241428,24.70416892700344
32,32,31.0189,121.5477,3.429127619148721,10.795421064128984,14.224548683277705
33,33,31.0189,121.5577,3.610599265923109,8.13109367891116,11.74169294483427
34,34,31.0189,121.5677,13.315592478478347,13.525971431513634,26.841563909991983
35,35,31.0189,121.5777,3.4006739550148026,12.976718623698169,16.37739257871297
36,36,31.0189,121.5877,8.142713989165424,16.9312718268062,25.073985815971625
37,37,31.0189,121.5977,7.811342994077686,27.890246281308627,35.70158927538631
38,38,31.0189,121.6077,7.470519325319293,17.008353884033742,24.478873209353033
39,39,31.0189,121.6177,0.578066112533294,2.4246975925859786,3.0027637051192726
40,40,31.0189,121.6277,2.952189861943136,6.428250207435077,9.380440069378214
41,41,31.0189,121.6377,26.19311209200545,35.099785055177804,61.292897147183254
42,42,31.0289,121.2177,45.47207665625209,155.31364196094185,200.78571861719394
43,43,31.0289,121.2277,145.63832956962702,410.8056631031437,556.4439926727707
44,44,31.0289,121.2377,34.96448587902162,96.69297584201502,131.65746172103664
45,45,31.0289,121.2477,24.634269463630737,64.65230121596176,89.2865706795925
46,46,31.0289,121.2577,54.312364710256425,101.93689031299931,156.24925502325573
47,47,31.0289,121.2677,58.94174394332428,71.44674176143039,130.38848570475466
48,48,31.0289,121.2777,83.9497353325643,83.14901646725573,167.09875179982004
49,49,31.0289,121.2877,91.04227793654333,162.17339315592645,253.2156710924698
50,50,31.0289,121.2977,46.466807865359286,78.50201104317475,124.96881890853403
51,51,31.0289,121.3077,15.02062969909194,25.84466785523297,40.86529755432491
52,52,31.0289,121.3177,5.4603706977376065,18.549329353311048,24.009700051048654
53,53,31.0289,121.3277,0.0,0.0,0.0
54,54,31.0289,121.3377,0.0,1.1153855933414212,1.1153855933414212
55,55,31.0289,121.3477,5.466177176719614,6.240235410791575,11.706412587511188
56,56,31.0289,121.3577,26.476026192518965,32.70105223297443,59.1770784254934
57,57,31.0289,121.3677,67.55996778001602,111.81955447605914,179.37952225607518
58,58,31.0289,121.3777,18.074813021986166,39.32751202884716,57.402325050833326
59,59,31.0289,121.3877,212.340502208731,358.8932668270769,571.2337690358079
60,60,31.0289,121.3977,46.578839587874604,88.17636241869144,134.75520200656604
61,61,31.0289,121.4077,285.6784640190639,312.6541716989825,598.3326357180464
62,62,31.0289,121.4177,418.1233671038108,491.5558324834968,909.6791995873075
63,63,31.0289,121.4277,191.57588724883567,312.08473827342846,503.6606255222641
64,64,31.0289,121.4377,119.651367872987,174.81920549281747,294.47057336580446
65,65,31.0289,121.4477,337.78316457075186,301.07192774225257,638.8550923130044
66,66,31.0289,121.4577,118.33481062115281,194.671214128636,313.0060247497888
67,67,31.0289,121.4677,17.122807641343375,34.74595352993245,51.86876117127582
68,68,31.0289,121.4777,0.0,3.765135107339593,3.765135107339593
69,69,31.0289,121.4877,0.44558510151929487,1.7579596757598157,2.2035447772791104
70,70,31.0289,121.4977,16.807229878942127,66.73346340886108,83.54069328780321
71,71,31.0289,121.5077,74.017014658647,149.95111547648284,223.96813013512985
72,72,31.0289,121.5177,54.93054608694641,112.55501471006919,167.48556079701558
73,73,31.0289,121.5277,72.57540510949586,124.88189698655353,197.45730209604937
74,74,31.0289,121.5377,8.68097195508871,20.95411001716172,29.635081972250433
75,75,31.0289,121.5477,6.005641847582703,8.171164330218726,14.17680617780143
76,76,31.0289,121.5577,1.3024423652472648,5.904391030660385,7.206833395907649
77,77,31.0289,121.5677,26.985422349311445,60.60952525484279,87.59494760415423
78,78,31.0289,121.5777,42.09535406820741,104.81529836602112,146.91065243422855
79,79,31.0289,121.5877,29.213996304349553,92.42067762012029,121.63467392446984
80,80,31.0289,121.5977,126.3925825573429,135.69927351157736,262.09185606892026
81,81,31.0289,121.6077,46.49254111289996,42.28594392804432,88.77848504094428
82,82,31.0289,121.6177,12.961027645349542,11.003258012827374,23.964285658176916
83,83,31.0289,121.6277,26.384936674290277,27.68327208282785,54.06820875711813
84,84,31.0289,121.6377,155.3702302544049,185.04038101465778,340.41061126906266
85,85,31.0389,121.2177,377.1046613760602,583.7386154572937,960.8432768333539
86,86,31.0389,121.2277,85.1506397543977,226.75984814970627,311.910487904104
87,87,31.0389,121.2377,54.96666073586006,137.79261926444252,192.75928000030257
88,88,31.0389,121.2477,21.88082428324066,51.179031649942864,73.05985593318353
89,89,31.0389,121.2577,27.086580974260226,49.06587802830242,76.15245900256265
90,90,31.0389,121.2677,51.68637561796677,105.60682573463863,157.2932013526054
91,91,31.0389,121.2777,130.70343691215933,105.10757380857186,235.8110107207312
92,92,31.0389,121.2877,32.346077368831324,59.08815572954194,91.43423309837326
