time_step,low_battery_ratio,low_battery_count,mean_battery_pct
0,0.0,0,96.16788625086319
1,0.0,0,94.14500269763383
2,0.0,0,94.92551521584616
3,9.523809523809524e-05,2,95.13394559254277
4,9.523809523809524e-05,2,96.24051239391486
5,0.0003333333333333333,7,96.72317962256605
6,0.0006666666666666666,14,97.45764426891347
7,0.0007142857142857143,15,97.69740371462528
8,0.001,21,97.7730336531284
9,0.0015714285714285715,33,97.78128437343942
10,0.0016190476190476191,34,96.36910662483261
11,0.0017142857142857142,36,95.71072816321363
12,0.0024285714285714284,51,92.77672007749081
13,0.005380952380952381,113,89.15435371880511
14,0.010142857142857143,213,84.75779667676186
15,0.018714285714285715,393,80.36534746044825
16,0.029952380952380953,629,75.64936035242812
17,0.04304761904761905,904,70.64962622217031
18,0.06704761904761905,1408,64.12356061241236
19,0.11633333333333333,2443,57.063732654147934
20,0.17357142857142857,3645,51.27862100520957
21,0.2371904761904762,4981,46.48627094938818
22,0.28123809523809523,5906,42.806823029413366
23,0.35504761904761906,7456,39.82849848466341
24,0.479,10059,35.92661933621604
25,0.5431428571428571,11406,31.608428943873726
26,0.6042857142857143,12690,23.940144699643017
27,0.6681904761904762,14032,19.286880012196495
28,0.7092857142857143,14895,16.7590939855543
29,0.7342380952380952,15419,15.055764145916735
30,0.7608571428571429,15978,13.550640183343173
31,0.8110952380952381,17033,12.629961459406784
32,0.7954285714285714,16704,12.672061186958016
33,0.8308095238095238,17447,12.23534889907507
34,0.811047619047619,17032,12.194382130870927
35,0.7998095238095239,16796,12.080063986307211
36,0.7876666666666666,16541,12.96890385128967
37,0.7718095238095238,16208,13.10544118002503
38,0.7721428571428571,16215,12.9882771661142
39,0.7251428571428571,15228,14.258059234655972
40,0.7232380952380952,15188,13.916617960072912
41,0.6821428571428572,14325,14.668329532571287
42,0.7551428571428571,15858,13.870975129972233
43,0.6967142857142857,14631,15.41507593474629
44,0.6914285714285714,14520,15.082476028079125
45,0.713,14973,14.911914510668296
46,0.6913809523809524,14519,15.35422977958499
47,0.6952857142857143,14601,14.849872566893453
48,0.7012857142857143,14727,16.017085311168227
49,0.599047619047619,12580,16.74832710733385
50,0.6442380952380953,13529,16.31528547274319
51,0.6601428571428571,13863,15.768645216850032
52,0.6438095238095238,13520,16.038787217679467
53,0.7142380952380952,14999,14.93006514769637
54,0.6855714285714286,14397,15.628194109362855
55,0.577,12117,18.564897923462162
56,0.5424285714285715,11391,21.50013170740996
57,0.4828095238095238,10139,23.75782811716571
58,0.4350952380952381,9137,27.267972249950247
59,0.3437142857142857,7218,32.273960558595334
60,0.33890476190476193,7117,33.723683491647506
61,0.3539047619047619,7432,34.451804785721
62,0.3943333333333333,8281,32.87889911573037
63,0.46214285714285713,9705,29.85700611874081
64,0.5483333333333333,11515,23.814525843604955
65,0.6042857142857143,12690,20.293512656832746
66,0.662047619047619,13903,18.047757989757173
67,0.7076190476190476,14860,16.16823594115476
68,0.7212857142857143,15147,15.025107559094996
69,0.7436190476190476,15616,14.511594509421748
70,0.7268095238095238,15263,14.674122394052942
71,0.7022380952380952,14747,15.000251113087407
72,0.6963809523809524,14624,14.92988044888777
73,0.721,15141,15.215976251793426
74,0.6607142857142857,13875,16.036409987292537
75,0.6493333333333333,13636,16.063646986420864
76,0.6769047619047619,14215,15.950055550555653
77,0.6778571428571428,14235,15.840171077513352
78,0.6736666666666666,14147,15.776750812538722
79,0.6644285714285715,13953,15.829081327583447
80,0.6497142857142857,13644,15.628440489899896
81,0.6658095238095239,13982,15.831442193314391
82,0.6484285714285715,13617,16.009601190451914
83,0.6436666666666667,13517,16.48083187227728
84,0.6566190476190477,13789,16.03129901487002
85,0.6484285714285715,13617,15.947346605345121
86,0.7079047619047619,14866,14.844672769503106
87,0.6526666666666666,13706,15.401478394896346
88,0.6848095238095238,14381,15.50714538830054
89,0.678952380952381,14258,15.604400439129424
90,0.6456190476190476,13558,15.845333248164122
91,0.629095238095238,13211,16.75235541873888
92,0.6337619047619047,13309,16.987498445589047
93,0.6527619047619048,13708,16.45014524218372
94,0.6447619047619048,13540,16.948001330836963
95,0.5824285714285714,12231,16.877024052722238
96,0.6039523809523809,12683,18.51618673366596
97,0.5583333333333333,11725,19.38283963729722
98,0.5358095238095238,11252,18.595705044952435
99,0.6123809523809524,12860,18.277478087150055
100,0.5225714285714286,10974,18.673562902572815
101,0.5232857142857142,10989,20.362572666872396
102,0.6438095238095238,13520,17.283559866356047
103,0.6443333333333333,13531,16.538180644500397
104,0.6168571428571429,12954,17.5245069271759
105,0.5757142857142857,12090,19.65987696343344
106,0.5961904761904762,12520,18.35134728959729
107,0.6351428571428571,13338,18.469597632632475
108,0.6517619047619048,13687,17.28170503330005
109,0.7038571428571428,14781,15.793764379841209
110,0.705047619047619,14806,14.700664157103786
111,0.735,15435,14.749909841771764
112,0.6924761904761905,14542,15.077682077744605
113,0.6863333333333334,14413,15.927725966698409
114,0.6596666666666666,13853,15.624031817172021
115,0.639,13419,16.3451069808323
116,0.6292857142857143,13215,17.000981888981382
117,0.6303333333333333,13237,16.68575078114586
118,0.6174761904761905,12967,17.18421366555141
119,0.5911904761904762,12415,18.037690682336404
120,0.5733809523809524,12041,18.364312213534532
121,0.5148571428571429,10812,19.18474852115466
122,0.5495238095238095,11540,19.275425813632197
