time_step,met,lp_capacity_unmet,avail_unmet,battery_unmet
182,22,4.0,0.0,0.0
183,23,0.0,0.0,0.0
184,30,1.0,0.0,0.0
185,14,0.0,0.0,0.0
186,20,0.0,0.0,0.0
187,20,0.0,0.0,0.0
188,14,0.0,0.0,0.0
189,26,0.0,0.0,0.0
190,21,0.0,0.0,0.0
191,16,0.0,0.0,0.0
192,14,0.0,0.0,0.0
193,4,0.0,0.0,0.0
194,5,0.0,0.0,0.0
195,7,0.0,0.0,0.0
196,4,0.0,0.0,0.0
197,1,0.0,0.0,0.0
198,3,0.0,0.0,0.0
199,1,0.0,0.0,0.0
200,2,0.0,0.0,0.0
201,4,0.0,0.0,0.0
202,8,0.0,0.0,0.0
203,7,0.0,0.0,0.0
204,22,0.0,0.0,0.0
205,21,0.0,0.0,0.0
206,14,0.0,0.0,0.0
207,23,0.0,0.0,0.0
208,17,0.0,0.0,0.0
209,15,0.0,0.0,0.0
210,32,0.0,0.0,0.0
211,17,0.0,0.0,0.0
212,18,0.0,0.0,0.0
213,15,0.0,0.0,0.0
214,22,0.0,0.0,0.0
215,24,0.0,0.0,0.0
216,21,0.0,0.0,0.0
217,18,0.0,0.0,0.0
218,23,0.0,0.0,0.0
219,23,0.0,0.0,0.0
220,23,0.0,0.0,0.0
221,23,0.0,0.0,0.0
222,19,0.0,0.0,0.0
223,26,0.0,0.0,0.0
224,23,0.0,0.0,0.0
225,25,0.0,0.0,0.0
226,20,0.0,0.0,0.0
227,11,0.0,0.0,0.0
228,22,0.0,0.0,0.0
229,18,0.0,0.0,0.0
230,16,0.0,0.0,0.0
231,21,0.0,0.0,0.0
232,32,0.0,0.0,0.0
233,19,0.0,0.0,0.0
234,24,0.0,0.0,0.0
235,19,0.0,0.0,0.0
236,21,0.0,0.0,0.0
237,10,0.0,0.0,0.0
238,11,1.0,0.0,0.0
239,9,1.0,0.0,0.0
240,13,2.0,0.0,1.0
241,8,4.0,0.0,0.0
242,10,1.0,0.0,0.0
243,7,0.0,0.0,0.0
244,4,0.0,0.0,0.0
245,1,0.0,0.0,0.0
246,3,0.0,0.0,0.0
247,1,0.0,0.0,0.0
248,1,0.0,0.0,0.0
249,1,0.0,0.0,0.0
250,8,0.0,0.0,0.0
251,10,0.0,0.0,0.0
252,15,0.0,0.0,0.0
253,11,0.0,0.0,0.0
254,13,0.0,0.0,0.0
255,13,3.0,0.0,0.0
256,20,1.0,0.0,0.0
257,13,0.0,0.0,0.0
258,18,4.0,0.0,1.0
259,35,0.0,0.0,0.0
260,43,0.0,0.0,0.0
261,35,14.0,0.0,1.0
262,34,1.0,0.0,0.0
263,32,1.0,0.0,0.0
264,23,5.0,0.0,0.0
265,33,4.0,0.0,1.0
266,40,2.0,0.0,1.0
267,21,3.0,0.0,1.0
268,24,4.0,0.0,1.0
269,29,11.0,0.0,2.0
270,37,0.0,0.0,2.0
271,25,0.0,0.0,4.0
272,26,1.0,0.0,5.0
273,17,3.0,0.0,4.0
274,31,5.0,0.0,6.0
275,25,2.0,0.0,4.0
276,25,1.0,0.0,4.0
277,21,2.0,0.0,2.0
278,16,0.0,0.0,2.0
279,17,0.0,0.0,1.0
280,31,0.0,0.0,1.0
281,21,0.0,0.0,0.0
282,20,0.0,0.0,0.0
283,23,0.0,0.0,0.0
284,18,0.0,0.0,0.0
285,11,0.0,0.0,0.0
286,19,0.0,0.0,0.0
287,12,0.0,0.0,0.0
288,12,0.0,0.0,0.0
289,15,0.0,0.0,0.0
290,5,0.0,0.0,0.0
291,6,0.0,0.0,0.0
292,5,0.0,0.0,0.0
293,2,0.0,0.0,0.0
294,0,0.0,0.0,0.0
295,0,0.0,0.0,0.0
296,1,0.0,0.0,0.0
297,5,0.0,0.0,0.0
298,7,0.0,0.0,0.0
299,32,1.0,0.0,0.0
300,29,7.0,0.0,0.0
301,32,9.0,0.0,1.0
302,40,2.0,0.0,0.0
303,21,1.0,0.0,1.0
304,44,0.0,0.0,0.0
305,29,0.0,0.0,8.0
306,40,0.0,0.0,4.0
307,29,0.0,0.0,4.0
308,32,0.0,0.0,2.0
309,39,0.0,0.0,1.0
310,27,0.0,0.0,0.0
311,36,0.0,0.0,0.0
312,33,0.0,0.0,0.0
313,22,0.0,0.0,0.0
314,32,0.0,0.0,0.0
315,33,0.0,0.0,0.0
316,32,0.0,0.0,0.0
317,31,0.0,0.0,0.0
318,41,0.0,0.0,0.0
319,30,0.0,0.0,1.0
320,37,0.0,0.0,1.0
321,34,0.0,0.0,0.0
322,28,0.0,0.0,0.0
323,16,0.0,0.0,0.0
324,20,0.0,0.0,0.0
325,20,0.0,0.0,0.0
326,25,0.0,0.0,0.0
327,27,0.0,0.0,0.0
328,20,0.0,0.0,0.0
329,20,0.0,0.0,0.0
330,24,0.0,0.0,0.0
331,30,0.0,0.0,0.0
332,21,0.0,0.0,0.0
333,22,0.0,0.0,0.0
334,16,0.0,0.0,0.0
335,13,0.0,0.0,0.0
336,10,0.0,0.0,1.0
337,7,0.0,0.0,1.0
338,9,0.0,0.0,0.0
339,11,0.0,0.0,0.0
340,5,0.0,0.0,0.0
341,4,0.0,0.0,0.0
342,3,0.0,0.0,0.0
343,1,0.0,0.0,0.0
344,2,0.0,0.0,0.0
345,2,0.0,0.0,0.0
346,10,0.0,0.0,0.0
347,18,0.0,0.0,0.0
348,29,0.0,0.0,0.0
349,40,2.0,0.0,0.0
350,35,0.0,0.0,3.0
351,34,0.0,0.0,0.0
352,27,0.0,0.0,0.0
353,37,0.0,0.0,0.0
354,32,0.0,0.0,0.0
355,30,0.0,0.0,0.0
356,29,0.0,0.0,0.0
357,35,0.0,0.0,0.0
358,24,0.0,0.0,0.0
359,32,0.0,0.0,0.0
360,29,0.0,0.0,0.0
361,29,0.0,0.0,0.0
362,35,0.0,0.0,0.0
363,23,0.0,0.0,0.0
364,31,0.0,0.0,0.0
365,29,0.0,0.0,0.0
366,29,0.0,0.0,0.0
367,33,0.0,0.0,0.0
368,23,0.0,0.0,1.0
369,24,0.0,0.0,0.0
370,33,0.0,0.0,0.0
371,34,0.0,0.0,0.0
372,25,0.0,0.0,0.0
373,19,0.0,0.0,0.0
374,23,0.0,0.0,0.0
375,18,0.0,0.0,0.0
376,41,0.0,0.0,0.0
377,27,0.0,0.0,0.0
378,20,0.0,0.0,0.0
379,31,0.0,0.0,0.0
380,30,0.0,0.0,0.0
381,21,2.0,0.0,0.0
382,15,0.0,0.0,0.0
383,15,0.0,0.0,0.0
384,18,0.0,0.0,0.0
385,11,0.0,0.0,0.0
386,12,0.0,0.0,0.0
387,3,0.0,0.0,0.0
388,3,0.0,0.0,0.0
389,3,0.0,0.0,0.0
390,0,0.0,0.0,0.0
391,0,0.0,0.0,0.0
392,0,0.0,0.0,0.0
393,4,0.0,0.0,0.0
394,5,0.0,0.0,0.0
395,15,2.0,0.0,0.0
396,29,6.0,0.0,0.0
397,24,6.0,0.0,0.0
398,37,0.0,0.0,0.0
399,28,0.0,0.0,0.0
400,20,0.0,0.0,0.0
401,25,0.0,0.0,0.0
402,38,0.0,0.0,2.0
403,30,0.0,0.0,0.0
404,27,0.0,0.0,0.0
405,28,0.0,0.0,0.0
406,31,0.0,0.0,0.0
407,35,0.0,0.0,0.0
408,32,0.0,0.0,0.0
409,39,0.0,0.0,0.0
410,33,0.0,0.0,0.0
411,41,0.0,0.0,1.0
412,26,0.0,0.0,0.0
413,41,0.0,0.0,0.0
414,25,0.0,0.0,0.0
415,31,0.0,0.0,0.0
416,45,0.0,0.0,0.0
417,35,3.0,0.0,0.0
418,26,2.0,0.0,0.0
419,20,0.0,0.0,0.0
420,27,0.0,0.0,0.0
421,20,2.0,0.0,0.0
422,33,13.0,0.0,0.0
423,42,3.0,0.0,1.0
424,25,0.0,0.0,0.0
425,26,0.0,0.0,0.0
426,20,0.0,0.0,0.0
427,28,0.0,0.0,0.0
428,30,2.0,0.0,0.0
429,21,5.0,0.0,1.0
430,24,8.0,0.0,2.0
431,19,4.0,0.0,3.0
432,22,0.0,0.0,0.0
433,8,0.0,0.0,0.0
434,13,0.0,0.0,0.0
435,8,0.0,0.0,0.0
436,3,0.0,0.0,0.0
437,3,0.0,0.0,0.0
438,1,0.0,0.0,0.0
439,1,0.0,0.0,0.0
440,0,0.0,0.0,0.0
441,3,0.0,0.0,0.0
442,8,0.0,0.0,0.0
443,13,0.0,0.0,0.0
444,36,0.0,0.0,0.0
445,28,2.0,0.0,0.0
446,26,0.0,0.0,1.0
447,22,0.0,0.0,1.0
448,20,0.0,0.0,0.0
449,38,0.0,0.0,0.0
450,25,0.0,0.0,1.0
451,25,0.0,0.0,0.0
452,28,0.0,0.0,1.0
453,24,0.0,0.0,0.0
454,27,0.0,0.0,0.0
455,56,0.0,0.0,0.0
456,38,0.0,0.0,0.0
457,41,0.0,0.0,1.0
458,43,0.0,0.0,1.0
459,34,0.0,0.0,0.0
460,44,0.0,0.0,0.0
461,49,0.0,0.0,0.0
462,35,0.0,0.0,1.0
463,33,0.0,0.0,0.0
464,37,2.0,0.0,0.0
465,38,0.0,0.0,0.0
466,26,0.0,0.0,0.0
467,22,0.0,0.0,0.0
468,27,0.0,0.0,0.0
469,27,0.0,0.0,1.0
470,34,1.0,0.0,1.0
471,25,0.0,0.0,0.0
472,28,0.0,0.0,0.0
473,32,4.0,0.0,0.0
474,32,0.0,0.0,0.0
475,20,0.0,0.0,1.0
476,25,0.0,0.0,0.0
477,27,0.0,0.0,0.0
478,19,0.0,0.0,0.0
479,19,0.0,0.0,0.0
480,17,0.0,0.0,0.0
481,14,0.0,0.0,1.0
482,23,0.0,0.0,0.0
483,11,0.0,0.0,0.0
484,5,0.0,0.0,0.0
485,8,0.0,0.0,0.0
486,2,1.0,0.0,0.0
487,2,0.0,0.0,0.0
488,4,0.0,0.0,0.0
489,4,0.0,0.0,0.0
490,9,0.0,0.0,0.0
491,17,1.0,0.0,0.0
492,20,0.0,0.0,0.0
493,23,2.0,0.0,0.0
494,29,6.0,0.0,0.0
495,41,8.0,0.0,3.0
496,32,3.0,0.0,3.0
497,20,0.0,0.0,1.0
498,28,0.0,0.0,3.0
499,39,0.0,0.0,0.0
500,28,0.0,0.0,1.0
501,30,0.0,0.0,0.0
502,27,0.0,0.0,0.0
503,30,0.0,0.0,0.0
504,30,0.0,0.0,0.0
505,35,0.0,0.0,0.0
506,35,14.0,0.0,1.0
507,45,4.0,0.0,3.0
508,48,0.0,0.0,0.0
509,34,0.0,0.0,0.0
510,37,0.0,0.0,0.0
511,27,0.0,0.0,0.0
512,32,0.0,0.0,0.0
513,28,0.0,0.0,0.0
514,31,21.0,0.0,2.0
515,46,9.0,0.0,2.0
516,35,3.0,0.0,0.0
517,34,0.0,0.0,0.0
518,21,0.0,0.0,0.0
519,16,0.0,0.0,0.0
520,25,0.0,0.0,0.0
521,34,0.0,0.0,0.0
522,33,0.0,0.0,0.0
523,26,0.0,0.0,0.0
524,19,0.0,0.0,0.0
525,21,0.0,0.0,0.0
526,24,0.0,0.0,0.0
527,20,0.0,0.0,0.0
528,16,0.0,0.0,0.0
529,15,0.0,0.0,0.0
530,13,0.0,0.0,0.0
531,11,0.0,0.0,0.0
532,10,0.0,0.0,0.0
533,6,0.0,0.0,0.0
534,3,0.0,0.0,0.0
535,5,0.0,0.0,0.0
536,8,0.0,0.0,0.0
537,4,0.0,0.0,0.0
538,8,0.0,0.0,0.0
539,10,0.0,0.0,0.0
540,15,1.0,0.0,0.0
541,15,1.0,0.0,0.0
542,14,0.0,0.0,1.0
543,17,0.0,0.0,0.0
544,29,0.0,0.0,1.0
545,27,0.0,0.0,0.0
546,35,0.0,0.0,0.0
547,22,4.0,0.0,6.0
548,24,0.0,0.0,3.0
549,22,0.0,0.0,4.0
550,30,0.0,0.0,7.0
551,41,0.0,0.0,0.0
552,28,0.0,0.0,2.0
553,36,0.0,0.0,0.0
554,36,0.0,0.0,1.0
555,40,1.0,0.0,1.0
556,30,0.0,0.0,3.0
557,43,0.0,0.0,3.0
558,30,0.0,0.0,4.0
559,34,0.0,0.0,0.0
560,29,0.0,0.0,0.0
561,39,0.0,0.0,0.0
562,28,0.0,0.0,0.0
563,30,0.0,0.0,0.0
564,31,0.0,0.0,0.0
565,20,0.0,0.0,0.0
566,21,0.0,0.0,0.0
567,29,0.0,0.0,0.0
568,21,0.0,0.0,0.0
569,26,0.0,0.0,0.0
570,19,0.0,0.0,0.0
571,26,0.0,0.0,0.0
572,23,0.0,0.0,0.0
573,25,0.0,0.0,0.0
574,19,0.0,0.0,0.0
575,8,0.0,0.0,0.0
576,20,0.0,0.0,0.0
577,10,0.0,0.0,0.0
578,13,0.0,0.0,0.0
579,2,0.0,0.0,0.0
580,7,0.0,0.0,0.0
581,6,0.0,0.0,0.0
582,2,0.0,0.0,0.0
583,1,0.0,0.0,0.0
584,2,0.0,0.0,0.0
585,4,0.0,0.0,0.0
586,7,0.0,0.0,0.0
587,22,0.0,0.0,0.0
588,39,0.0,0.0,0.0
589,32,3.0,0.0,0.0
590,36,0.0,0.0,0.0
591,20,0.0,0.0,0.0
592,27,0.0,0.0,0.0
593,26,0.0,0.0,0.0
594,33,0.0,0.0,0.0
595,39,0.0,0.0,2.0
596,28,0.0,0.0,0.0
597,31,0.0,0.0,0.0
598,23,0.0,0.0,0.0
599,37,0.0,0.0,0.0
600,37,0.0,0.0,0.0
601,32,0.0,0.0,0.0
602,38,20.0,0.0,5.0
603,56,2.0,0.0,9.0
604,33,0.0,0.0,8.0
605,41,0.0,0.0,8.0
606,31,0.0,0.0,5.0
607,22,0.0,0.0,5.0
608,14,0.0,0.0,4.0
609,37,0.0,0.0,0.0
610,30,0.0,0.0,0.0
611,32,0.0,0.0,1.0
612,20,0.0,0.0,0.0
613,24,0.0,0.0,0.0
614,25,0.0,0.0,0.0
615,32,11.0,0.0,1.0
616,51,0.0,0.0,0.0
617,20,0.0,0.0,0.0
618,25,0.0,0.0,0.0
619,32,0.0,0.0,0.0
620,22,1.0,0.0,1.0
621,19,2.0,0.0,1.0
622,31,5.0,0.0,1.0
623,13,0.0,0.0,1.0
624,6,0.0,0.0,0.0
625,11,0.0,0.0,0.0
626,3,0.0,0.0,0.0
627,7,0.0,0.0,0.0
628,7,0.0,0.0,0.0
629,4,0.0,0.0,0.0
630,1,0.0,0.0,0.0
631,2,0.0,0.0,0.0
632,2,0.0,0.0,0.0
633,2,0.0,0.0,0.0
634,6,0.0,0.0,0.0
635,14,0.0,0.0,0.0
636,26,12.0,0.0,0.0
637,35,10.0,0.0,0.0
638,28,6.0,0.0,0.0
639,35,0.0,0.0,0.0
640,25,0.0,0.0,0.0
641,28,0.0,0.0,2.0
642,28,0.0,0.0,1.0
643,33,0.0,0.0,0.0
644,31,18.0,0.0,6.0
645,38,0.0,0.0,7.0
646,33,0.0,0.0,7.0
647,23,0.0,0.0,7.0
648,31,0.0,0.0,4.0
649,36,0.0,0.0,2.0
650,30,0.0,0.0,1.0
651,35,0.0,0.0,0.0
652,36,0.0,0.0,2.0
653,33,0.0,0.0,1.0
654,26,0.0,0.0,0.0
655,49,5.0,0.0,0.0
656,28,0.0,0.0,0.0
657,31,0.0,0.0,0.0
658,20,0.0,0.0,2.0
659,25,0.0,0.0,1.0
660,23,0.0,0.0,2.0
661,20,0.0,0.0,1.0
662,20,0.0,0.0,0.0
663,32,1.0,0.0,0.0
664,32,0.0,0.0,0.0
665,27,5.0,0.0,1.0
666,30,2.0,0.0,2.0
667,28,0.0,0.0,0.0
668,28,2.0,0.0,1.0
669,27,1.0,0.0,0.0
670,20,0.0,0.0,0.0
671,12,0.0,0.0,0.0
672,21,2.0,0.0,0.0
673,6,0.0,0.0,0.0
674,11,2.0,0.0,0.0
675,12,1.0,0.0,0.0
676,7,0.0,0.0,0.0
677,5,0.0,0.0,0.0
678,0,0.0,0.0,0.0
679,1,0.0,0.0,0.0
680,0,0.0,0.0,0.0
681,25,2.0,0.0,0.0
682,16,4.0,0.0,0.0
683,35,6.0,0.0,0.0
684,36,3.0,0.0,0.0
685,35,1.0,0.0,2.0
686,65,0.0,0.0,0.0
687,30,0.0,0.0,1.0
688,35,0.0,0.0,3.0
689,33,0.0,0.0,0.0
690,22,0.0,0.0,1.0
691,29,0.0,0.0,2.0
692,36,0.0,0.0,2.0
693,26,0.0,0.0,0.0
694,29,0.0,0.0,0.0
695,26,0.0,0.0,0.0
696,29,0.0,0.0,0.0
697,40,0.0,0.0,0.0
698,26,0.0,0.0,0.0
699,31,0.0,0.0,0.0
700,35,0.0,0.0,0.0
701,43,0.0,0.0,1.0
702,27,0.0,0.0,0.0
703,43,0.0,0.0,0.0
704,31,0.0,0.0,1.0
705,26,0.0,0.0,0.0
706,27,0.0,0.0,1.0
707,30,0.0,0.0,0.0
708,24,0.0,0.0,0.0
709,19,0.0,0.0,0.0
710,23,0.0,0.0,0.0
711,22,0.0,0.0,0.0
712,30,0.0,0.0,0.0
713,34,0.0,0.0,0.0
714,34,2.0,0.0,0.0
715,26,1.0,0.0,0.0
716,21,4.0,0.0,1.0
717,20,0.0,0.0,1.0
718,27,3.0,0.0,1.0
719,27,0.0,0.0,2.0
720,21,0.0,0.0,1.0
721,10,0.0,0.0,1.0
722,20,3.0,0.0,1.0
723,10,0.0,0.0,1.0
724,8,1.0,0.0,0.0
725,7,0.0,0.0,0.0
726,1,2.0,0.0,0.0
727,2,0.0,0.0,0.0
728,2,2.0,0.0,0.0
729,3,1.0,0.0,0.0
730,9,1.0,0.0,0.0
731,27,2.0,0.0,0.0
732,20,7.0,0.0,0.0
733,30,7.0,0.0,1.0
734,30,0.0,0.0,8.0
735,46,0.0,0.0,3.0
736,17,0.0,0.0,3.0
737,30,0.0,0.0,1.0
738,31,0.0,0.0,1.0
739,44,24.0,0.0,0.0
740,54,1.0,0.0,10.0
741,39,0.0,0.0,0.0
742,27,0.0,0.0,0.0
743,32,0.0,0.0,0.0
744,42,0.0,0.0,0.0
745,22,0.0,0.0,0.0
746,32,0.0,0.0,0.0
747,27,0.0,0.0,0.0
748,36,0.0,0.0,0.0
749,20,0.0,0.0,0.0
750,36,0.0,0.0,0.0
751,25,0.0,0.0,0.0
752,35,0.0,0.0,0.0
753,32,2.0,0.0,0.0
754,41,0.0,0.0,0.0
755,27,0.0,0.0,0.0
756,18,0.0,0.0,0.0
757,22,0.0,0.0,1.0
758,29,0.0,0.0,0.0
759,26,5.0,0.0,0.0
760,34,2.0,0.0,0.0
761,21,0.0,0.0,0.0
762,23,0.0,0.0,0.0
763,19,14.0,0.0,0.0
764,39,3.0,0.0,1.0
765,27,3.0,0.0,2.0
766,29,0.0,0.0,1.0
767,15,1.0,0.0,0.0
768,16,4.0,0.0,0.0
769,18,2.0,0.0,0.0
770,13,2.0,0.0,0.0
771,7,1.0,0.0,0.0
772,12,2.0,0.0,0.0
773,6,0.0,0.0,0.0
774,1,0.0,0.0,0.0
775,1,0.0,0.0,0.0
776,7,0.0,0.0,0.0
777,4,0.0,0.0,0.0
778,13,1.0,0.0,0.0
779,17,3.0,0.0,0.0
780,24,6.0,0.0,0.0
781,27,9.0,0.0,0.0
782,33,1.0,0.0,1.0
783,28,0.0,0.0,0.0
784,24,0.0,0.0,0.0
785,24,0.0,0.0,0.0
786,44,0.0,0.0,0.0
787,28,0.0,0.0,0.0
788,34,0.0,0.0,1.0
789,35,0.0,0.0,1.0
790,32,0.0,0.0,11.0
791,53,0.0,0.0,7.0
792,37,0.0,0.0,7.0
793,37,0.0,0.0,8.0
794,32,0.0,0.0,7.0
795,28,0.0,0.0,2.0
796,36,0.0,0.0,0.0
797,35,0.0,0.0,0.0
798,30,0.0,0.0,4.0
799,41,0.0,0.0,0.0
800,39,0.0,0.0,2.0
801,33,0.0,0.0,0.0
802,21,0.0,0.0,0.0
803,33,0.0,0.0,1.0
804,32,0.0,0.0,0.0
805,19,0.0,0.0,0.0
806,43,0.0,0.0,0.0
807,22,0.0,0.0,0.0
808,30,0.0,0.0,0.0
809,31,0.0,0.0,0.0
810,36,1.0,0.0,0.0
811,27,0.0,0.0,0.0
812,36,0.0,0.0,0.0
813,32,0.0,0.0,0.0
814,26,0.0,0.0,0.0
815,34,0.0,0.0,0.0
816,17,0.0,0.0,0.0
817,9,1.0,0.0,0.0
818,14,2.0,0.0,0.0
819,9,0.0,0.0,0.0
820,6,1.0,0.0,0.0
821,6,1.0,0.0,0.0
822,23,3.0,0.0,0.0
823,6,2.0,0.0,0.0
824,4,0.0,0.0,0.0
825,4,0.0,0.0,0.0
826,9,0.0,0.0,0.0
827,15,0.0,0.0,0.0
828,13,0.0,0.0,0.0
829,14,2.0,0.0,0.0
830,21,3.0,0.0,0.0
831,19,0.0,0.0,1.0
832,27,0.0,0.0,1.0
833,45,0.0,0.0,0.0
834,22,0.0,0.0,0.0
835,24,0.0,0.0,1.0
836,29,0.0,0.0,1.0
837,23,0.0,0.0,0.0
838,26,0.0,0.0,0.0
839,21,0.0,0.0,0.0
840,32,0.0,0.0,0.0
841,27,0.0,0.0,1.0
842,35,0.0,0.0,1.0
843,42,2.0,0.0,4.0
844,32,1.0,0.0,11.0
845,34,0.0,0.0,5.0
846,23,0.0,0.0,4.0
847,25,4.0,0.0,7.0
848,53,0.0,0.0,2.0
849,24,0.0,0.0,1.0
850,24,0.0,0.0,1.0
851,27,0.0,0.0,0.0
852,27,0.0,0.0,0.0
853,21,0.0,0.0,0.0
854,20,0.0,0.0,1.0
855,29,0.0,0.0,0.0
856,35,0.0,0.0,0.0
857,26,0.0,0.0,0.0
858,49,0.0,0.0,0.0
859,23,0.0,0.0,0.0
860,27,0.0,0.0,0.0
861,17,0.0,0.0,0.0
862,18,0.0,0.0,0.0
863,15,0.0,0.0,0.0
864,12,0.0,0.0,0.0
865,10,0.0,0.0,0.0
866,2,0.0,0.0,0.0
867,6,0.0,0.0,0.0
868,1,0.0,0.0,0.0
869,1,0.0,0.0,0.0
870,0,0.0,0.0,0.0
