grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,22181.0,7302.0,14879.0,0.670799332762274
1232,7797.0,3091.0,4706.0,0.6035654739002181
873,8889.0,6052.0,2837.0,0.31915851051861854
856,372.0,10.0,362.0,0.9731182795698925
973,12011.0,4260.0,7751.0,0.6453251186412455
1140,4202.0,1178.0,3024.0,0.7196573060447407
794,6918.0,2102.0,4816.0,0.6961549580803701
464,296.0,0.0,296.0,1.0
834,14835.0,7546.0,7289.0,0.4913380519042804
402,1030.0,105.0,925.0,0.8980582524271845
1478,220.0,0.0,220.0,1.0
928,13981.0,3766.0,10215.0,0.7306344324440311
702,4020.0,1463.0,2557.0,0.6360696517412935
1004,2815.0,1044.0,1771.0,0.6291296625222025
1399,2865.0,1980.0,885.0,0.3089005235602094
1058,11529.0,6619.0,4910.0,0.42588255703009803
525,507.0,0.0,507.0,1.0
850,4857.0,2316.0,2541.0,0.5231624459542927
1213,436.0,20.0,416.0,0.9541284403669725
200,31.0,0.0,31.0,1.0
1105,2109.0,147.0,1962.0,0.930298719772404
579,3731.0,1905.0,1826.0,0.48941302599839187
1011,19596.0,8233.0,11363.0,0.5798632373953868
783,18403.0,10631.0,7772.0,0.42232244742704994
714,1526.0,99.0,1427.0,0.935124508519004
1412,426.0,87.0,339.0,0.795774647887324
967,17309.0,8564.0,8745.0,0.5052284938471315
1067,1063.0,225.0,838.0,0.7883349012229539
1187,6021.0,2019.0,4002.0,0.6646736422521176
