grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,6628836.0,6624984.0,3852.0,0.0005810974958499501
1232,1639832.0,1637873.0,1959.0,0.0011946345723220428
873,1040894.0,1039706.0,1188.0,0.0011413265904117037
856,4003.0,3662.0,341.0,0.08518611041718711
973,2628765.0,2625717.0,3048.0,0.0011594798317841268
1140,819832.0,818154.0,1678.0,0.0020467607997736123
794,1601452.0,1599415.0,2037.0,0.0012719706866019087
464,296.0,0.0,296.0,1.0
834,2947120.0,2944869.0,2251.0,0.0007637965199923994
402,181245.0,180701.0,544.0,0.0030014621092995667
1478,220.0,0.0,220.0,1.0
928,4187945.0,4184847.0,3098.0,0.00073974228410354
702,768913.0,767694.0,1219.0,0.0015853549101133679
1004,283911.0,282741.0,1170.0,0.004121009753056416
1399,402057.0,401574.0,483.0,0.0012013222005834994
1058,1580637.0,1578503.0,2134.0,0.001350088603518708
525,48143.0,47804.0,339.0,0.0070415221319818045
850,715280.0,714015.0,1265.0,0.0017685381948327927
1213,25302.0,24953.0,349.0,0.01379337601770611
200,31.0,0.0,31.0,1.0
1105,357591.0,356294.0,1297.0,0.0036270487791918702
579,392071.0,390968.0,1103.0,0.0028132659645829453
1011,4751024.0,4747713.0,3311.0,0.00069690239409441
783,2049773.0,2046021.0,3752.0,0.001830446590915189
714,227423.0,226472.0,951.0,0.004181635102869982
1412,7911.0,7596.0,315.0,0.03981797497155859
967,3946789.0,3944259.0,2530.0,0.0006410274276126745
1067,7276.0,6461.0,815.0,0.11201209455744915
1187,1351964.0,1350252.0,1712.0,0.0012663059075537515
