time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,58,2.0,60.0,0.0,2.0,0,3015.332510592966,3015.332510592966,58
1,27,7.0,32.0,2.0,7.0,0,2204.31210674529,5219.644617338256,27
2,21,13.0,27.0,7.0,13.0,0,1881.0007087284048,7100.64532606666,21
3,18,25.0,30.0,13.0,25.0,0,1902.6930939329873,9003.338419999647,18
4,17,27.0,19.0,25.0,27.0,0,1806.5836191025894,10809.922039102237,17
5,12,24.0,9.0,27.0,24.0,0,1800.3663951850203,12610.288434287257,12
6,6,28.0,10.0,24.0,28.0,0,1621.2349502446157,14231.523384531873,6
7,3,30.0,5.0,28.0,30.0,0,1550.9680307580695,15782.491415289942,3
8,2,32.0,4.0,30.0,32.0,0,1518.1008513054521,17300.592266595395,2
9,3,34.0,5.0,32.0,34.0,0,1525.0469939174566,18825.639260512853,3
10,22,35.0,23.0,34.0,35.0,0,2349.058284140133,21174.697544652987,22
11,33,37.0,35.0,35.0,37.0,0,2862.9678453715587,24037.665390024544,33
12,51,43.0,57.0,37.0,43.0,0,3848.4759144344225,27886.141304458964,51
13,54,58.0,69.0,43.0,58.0,0,3715.1214860715686,31601.262790530534,54
14,62,77.0,81.0,58.0,77.0,0,3477.359460813598,35078.62225134413,62
15,61,89.0,73.0,77.0,89.0,0,3563.0943887218154,38641.71664006595,61
16,66,121.0,98.0,89.0,121.0,0,3492.1394126143196,42133.85605268027,66
17,64,168.0,111.0,121.0,168.0,0,3566.223117812906,45700.079170493176,64
18,51,235.0,118.0,168.0,235.0,0,3412.7492617564026,49112.82843224958,51
19,59,310.0,134.0,235.0,310.0,0,3319.5659026753583,52432.39433492494,59
20,70,373.0,133.0,310.0,373.0,0,3369.291590373376,55801.68592529831,70
21,73,440.0,140.0,373.0,440.0,0,3784.2126979016607,59585.89862319997,73
22,79,489.0,128.0,440.0,489.0,0,3987.139153617301,63573.03777681728,79
23,70,545.0,126.0,489.0,545.0,0,3555.0253590971606,67128.06313591443,70
24,79,589.0,123.0,545.0,589.0,0,4072.2053813855387,71200.26851729998,79
25,85,616.0,112.0,589.0,616.0,0,4232.219699454751,75432.48821675473,85
26,80,676.0,140.0,616.0,676.0,0,3823.1432570521824,79255.63147380692,80
27,82,738.0,144.0,676.0,738.0,0,4473.457211179206,83729.08868498613,82
28,74,804.0,140.0,738.0,804.0,0,3929.3653812231933,87658.45406620932,74
29,79,884.0,159.0,804.0,884.0,0,4107.136532476602,91765.59059868593,79
30,82,934.0,132.0,884.0,934.0,0,4773.660467209959,96539.25106589589,82
31,85,975.0,126.0,934.0,975.0,0,4362.551604195474,100901.80267009136,85
32,92,1025.0,142.0,975.0,1025.0,0,4166.33790266615,105068.14057275752,92
33,92,1052.0,119.0,1025.0,1052.0,0,4692.293022984095,109760.43359574162,92
34,89,1088.0,125.0,1052.0,1088.0,0,4272.406195210708,114032.83979095233,89
35,83,1096.0,91.0,1088.0,1096.0,0,3401.613471976342,117434.45326292867,83
36,89,1110.0,103.0,1096.0,1110.0,0,4469.25209916787,121903.70536209655,89
37,73,1118.0,81.0,1110.0,1118.0,0,3643.061885266342,125546.76724736289,73
38,66,1126.0,74.0,1118.0,1126.0,0,3423.9235294440705,128970.69077680697,66
39,59,1168.0,101.0,1126.0,1168.0,0,3143.8370772213398,132114.5278540283,59
40,62,1210.0,104.0,1168.0,1210.0,0,3530.108748280658,135644.63660230895,62
41,66,1229.0,85.0,1210.0,1229.0,0,3302.482701846224,138947.11930415517,66
42,63,1255.0,89.0,1229.0,1255.0,0,3255.639027963234,142202.75833211842,63
43,68,1271.0,84.0,1255.0,1271.0,0,3254.4534074785147,145457.21173959694,68
44,61,1282.0,72.0,1271.0,1282.0,0,3284.095366901839,148741.30710649877,61
45,56,1314.0,88.0,1282.0,1314.0,0,2963.4249407328753,151704.73204723164,56
46,69,1323.0,78.0,1314.0,1323.0,0,3776.000060845101,155480.73210807674,69
47,44,1329.0,50.0,1323.0,1329.0,0,2553.335593073776,158034.06770115052,44
48,45,1337.0,53.0,1329.0,1337.0,0,2878.674552558755,160912.74225370926,45
49,36,1338.0,37.0,1337.0,1338.0,0,2381.036670384171,163293.77892409344,36
50,39,1334.0,35.0,1338.0,1334.0,0,2362.4975237582394,165656.27644785168,39
51,34,1328.0,28.0,1334.0,1328.0,0,2462.7481753162615,168119.02462316793,34
52,29,1309.0,10.0,1328.0,1309.0,0,2297.1055852138884,170416.13020838183,29
53,28,1289.0,8.0,1309.0,1289.0,0,2222.868921256819,172638.99912963866,28
54,21,1282.0,14.0,1289.0,1282.0,0,2146.494200791314,174785.49333042998,21
55,22,1264.0,4.0,1282.0,1264.0,0,1830.0729355304452,176615.56626596043,22
56,13,1254.0,3.0,1264.0,1254.0,0,1707.9362914837318,178323.50255744415,13
57,15,1245.0,6.0,1254.0,1245.0,0,1866.6029328296504,180190.1054902738,15
58,16,1251.0,22.0,1245.0,1251.0,0,1979.0016458834996,182169.10713615728,16
59,20,1264.0,33.0,1251.0,1264.0,0,2147.3235797339707,184316.43071589124,20
60,18,1328.0,82.0,1264.0,1328.0,0,2164.9854968894188,186481.41621278066,18
61,19,1367.0,58.0,1328.0,1367.0,0,2124.708497460909,188606.12471024157,19
62,21,1403.0,57.0,1367.0,1403.0,0,2134.0662250240302,190740.1909352656,21
63,21,1455.0,73.0,1403.0,1455.0,0,2292.829217054292,193033.0201523199,21
64,30,1531.0,106.0,1455.0,1531.0,0,2552.662936392613,195585.6830887125,30
65,36,1604.0,109.0,1531.0,1604.0,0,2886.3934162756796,198472.0765049882,36
66,32,1706.0,134.0,1604.0,1706.0,0,2750.180512431504,201222.2570174197,32
67,41,1793.0,128.0,1706.0,1793.0,0,3098.8022882515706,204321.05930567128,41
68,31,1876.0,114.0,1793.0,1876.0,0,2755.4706643427485,207076.52997001403,31
69,26,1932.0,82.0,1876.0,1932.0,0,2330.7349225209305,209407.26489253496,26
70,32,2014.0,114.0,1932.0,2014.0,0,2667.3657752005242,212074.6306677355,32
71,36,2113.0,135.0,2014.0,2113.0,0,2728.845634402779,214803.47630213827,36
72,39,2191.0,117.0,2113.0,2191.0,0,2835.3939222045074,217638.87022434277,39
73,43,2279.0,131.0,2191.0,2279.0,0,2833.714986995088,220472.58521133786,43
74,47,2399.0,167.0,2279.0,2399.0,0,2748.0758625262006,223220.66107386406,47
75,53,2494.0,148.0,2399.0,2494.0,0,3445.6467448682233,226666.30781873228,53
76,66,2574.0,146.0,2494.0,2574.0,0,3550.706008600184,230217.01382733247,66
77,70,2645.0,141.0,2574.0,2645.0,0,3759.842117332512,233976.85594466497,70
78,78,2704.0,137.0,2645.0,2704.0,0,3767.122702064204,237743.97864672917,78
79,85,2738.0,119.0,2704.0,2738.0,0,5169.839392882181,242913.81803961136,85
80,63,2805.0,130.0,2738.0,2805.0,0,4005.8725266729653,246919.69056628432,63
81,59,2866.0,120.0,2805.0,2866.0,0,3302.203265273877,250221.8938315582,59
82,55,2877.0,66.0,2866.0,2877.0,0,3000.5535551357107,253222.4473866939,55
83,69,2876.0,68.0,2877.0,2876.0,0,3907.794522764419,257130.24190945833,69
84,55,2883.0,62.0,2876.0,2883.0,0,3291.386119426392,260421.62802888473,55
85,55,2900.0,72.0,2883.0,2900.0,0,3128.384741991165,263550.0127708759,55
86,61,2888.0,49.0,2900.0,2888.0,0,3041.875160935064,266591.8879318109,61
87,61,2880.0,53.0,2888.0,2880.0,0,3345.879168193047,269937.76710000396,61
88,60,2885.0,65.0,2880.0,2885.0,0,2971.254853873174,272909.0219538771,60
89,58,2890.0,63.0,2885.0,2890.0,0,3500.5718308676733,276409.5937847448,58
90,45,2910.0,65.0,2890.0,2910.0,0,2851.55191277856,279261.1456975234,45
91,58,2888.0,36.0,2910.0,2888.0,0,3213.403724627368,282474.54942215077,58
92,62,2886.0,60.0,2888.0,2886.0,0,3583.299453368085,286057.84887551883,62
93,68,2882.0,64.0,2886.0,2882.0,0,4037.279064035314,290095.12793955416,68
94,61,2875.0,54.0,2882.0,2875.0,0,3210.3737711038384,293305.501710658,61
95,57,2860.0,42.0,2875.0,2860.0,0,3527.7647926560476,296833.2665033141,57
96,47,2852.0,39.0,2860.0,2852.0,0,2843.7799820077425,299677.0464853218,47
97,36,2837.0,21.0,2852.0,2837.0,0,2431.715077708966,302108.76156303077,36
98,35,2833.0,31.0,2837.0,2833.0,0,2508.4607082284065,304617.2222712592,35
99,33,2818.0,18.0,2833.0,2818.0,0,2278.0955367100487,306895.31780796923,33
100,21,2815.0,18.0,2818.0,2815.0,0,2069.031839685587,308964.3496476548,21
