time_step,low_battery_ratio,low_battery_count,mean_battery_pct,n_charging,charging_utilization,energy_consumed_pct_this_bin
0,0.0,0,99.4421716154569,0,0.0,10409.313704168238
1,0.0,0,99.16422138400128,3,0.00014285714285714287,13795.574974550325
2,0.0,0,99.35179893518956,8,0.00038095238095238096,8562.078003783889
3,0.0,0,99.33173068248045,8,0.00038095238095238096,8542.076644360466
4,0.0,0,99.50172470147469,16,0.0007619047619047619,4220.520180745086
5,0.0,0,99.50108320639673,16,0.0007619047619047619,4461.771594990687
6,0.0,0,99.57048912044804,17,0.0008095238095238096,2746.7230858366083
7,0.0,0,99.56707789427172,13,0.000619047619047619,2645.0411802759522
8,0.0,0,99.58099262210416,11,0.0005238095238095238,2388.5428417549433
9,4.761904761904762e-05,1,99.56195256837091,6,0.00028571428571428574,2508.1443475725873
10,0.0,0,99.3337682386563,15,0.0007142857142857143,7050.801315630216
11,0.0002380952380952381,5,99.33235762620387,34,0.0016190476190476191,6933.333456590531
12,0.00038095238095238096,8,98.91003614272984,23,0.0010952380952380953,15587.2738161962
13,0.00038095238095238096,8,98.80277806988254,32,0.0015238095238095239,15648.794112547392
14,0.0005714285714285715,12,98.11212498523993,23,0.0010952380952380953,22386.379231471998
15,0.0007619047619047619,16,97.68097054811376,115,0.0054761904761904765,22207.753818315246
16,0.001,21,97.51836882648534,167,0.007952380952380952,24780.33038077769
17,0.0007142857142857143,15,97.43136876248296,209,0.009952380952380952,24535.340341810417
18,0.001,21,97.3007829781108,165,0.007857142857142858,26854.801144621648
19,0.0011904761904761906,25,97.46526395064623,184,0.008761904761904762,26576.809131182847
20,0.0011904761904761906,25,97.63081530475704,178,0.008476190476190476,24785.245811264555
21,0.0010476190476190477,22,97.74732819105661,130,0.006190476190476191,24574.11676233183
22,0.0010476190476190477,22,97.82829885164487,134,0.006380952380952381,23130.689697019367
23,0.0011904761904761906,25,97.90790082360805,121,0.0057619047619047615,23480.797546343852
24,0.0015714285714285715,33,97.85067644963335,106,0.005047619047619047,24208.533306500805
25,0.0012857142857142856,27,97.83293519278574,122,0.0058095238095238096,23956.848402645253
26,0.0011904761904761906,25,97.71935797651892,114,0.0054285714285714284,26169.901832592725
27,0.001238095238095238,26,97.59390537194452,120,0.005714285714285714,26580.085512439626
28,0.0015238095238095239,32,97.5522713015539,107,0.005095238095238095,27276.65637828283
29,0.0017619047619047618,37,97.44257377583028,110,0.005238095238095238,27238.898793045886
30,0.0014285714285714286,30,97.41715266702384,95,0.004523809523809524,26333.637771476337
31,0.0014285714285714286,30,97.3946909769864,134,0.006380952380952381,26090.961847671806
32,0.0015714285714285715,33,97.4843536133244,166,0.007904761904761904,25763.515982863
33,0.0015238095238095239,32,97.42931397915928,144,0.006857142857142857,25964.143782743296
34,0.0015238095238095239,32,97.53006479735845,121,0.0057619047619047615,23831.218711764737
35,0.0015714285714285715,33,97.41382463540099,111,0.005285714285714286,23925.61934686721
36,0.0013333333333333333,28,97.43675607427187,122,0.0058095238095238096,22896.886950798926
37,0.0014285714285714286,30,97.45111323028954,114,0.0054285714285714284,22767.909090492958
38,0.0015714285714285715,33,97.3199698025509,122,0.0058095238095238096,23465.265671238376
39,0.0017142857142857142,36,97.39258426119117,141,0.006714285714285714,23963.284691666053
40,0.0017142857142857142,36,97.21981445622882,143,0.00680952380952381,24661.066240620126
41,0.001380952380952381,29,97.05291053866418,157,0.0074761904761904766,25401.045051937846
42,0.0016666666666666668,35,96.82199764394265,185,0.008809523809523809,25601.92857888467
43,0.0017619047619047618,37,96.66393335074497,223,0.010619047619047618,25664.67281912618
44,0.0016666666666666668,35,96.6538274452284,290,0.01380952380952381,24758.543468851953
45,0.001380952380952381,29,96.62160486723666,270,0.012857142857142857,23500.11026464467
46,0.0015238095238095239,32,96.85605629493311,364,0.017333333333333333,18567.63845706262
47,0.0018095238095238095,38,96.92067002923542,308,0.014666666666666666,17015.705302553986
48,0.0015714285714285715,33,97.30856697015783,356,0.01695238095238095,15313.307461799575
49,0.0012857142857142856,27,97.47405652605433,280,0.013333333333333334,14575.159580993632
50,0.0017142857142857142,36,98.00832053828067,335,0.015952380952380954,8997.960697823504
51,0.002,42,98.24165389925896,192,0.009142857142857144,8658.58952902075
52,0.0016190476190476191,34,98.56209720081412,150,0.007142857142857143,4500.228628167252
53,0.0019523809523809524,41,98.65873656192909,140,0.006666666666666667,4510.092522687106
54,0.0024285714285714284,51,98.74754754315649,136,0.0064761904761904765,2613.704868112046
55,0.002761904761904762,58,98.78528384622595,118,0.005619047619047619,2626.779714184975
56,0.0025714285714285713,54,98.77165787030168,116,0.005523809523809524,2475.0400747040258
57,0.0020952380952380953,44,98.77766609740645,127,0.006047619047619047,2645.468748561141
58,0.002142857142857143,45,98.63673125230918,146,0.006952380952380952,6886.747506360737
59,0.002285714285714286,48,98.69806610239799,165,0.007857142857142858,7091.783876119689
60,0.0018095238095238095,38,98.26187562159619,130,0.006190476190476191,15643.618211942701
61,0.002142857142857143,45,98.03134702719775,122,0.0058095238095238096,15523.648060094907
62,0.0020476190476190477,43,97.46205515600015,138,0.006571428571428572,21165.010626423966
63,0.0019523809523809524,41,96.70428902417889,115,0.0054761904761904765,22536.29312760148
64,0.0016666666666666668,35,96.01030802131477,167,0.007952380952380952,25663.85591509679
65,0.0014285714285714286,30,95.61910453573715,314,0.014952380952380953,25451.298537850562
66,0.0019047619047619048,40,95.16834632953984,350,0.016666666666666666,26382.3804085947
67,0.0018095238095238095,38,95.1873878466708,539,0.025666666666666667,27029.47424126551
68,0.001238095238095238,26,95.36498019942628,599,0.028523809523809524,25223.290743783815
69,0.001380952380952381,29,95.66663772800912,580,0.02761904761904762,24466.568766520504
70,0.0022380952380952382,47,96.0119372391109,527,0.025095238095238094,23333.412306125952
71,0.0029047619047619048,61,96.32938550344795,440,0.02095238095238095,23077.716813879164
72,0.0024285714285714284,51,96.40161021309827,354,0.01685714285714286,24003.025518186387
