time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,6092,367.52380952380463,6459.523809523805,0.0,367.5238095238095,0,259959.16845270345,259959.16845270345,6092
1,6432,395.04761904761654,6459.523809523805,367.5238095238095,395.0476190476192,0,276474.9747320332,536434.1431847366,7351
2,4087,474.4761904761908,4166.428571428578,395.0476190476192,474.47619047619116,0,211826.05529200754,748260.1984767441,5054
3,4013,627.9047619047624,4166.428571428578,474.47619047619116,627.9047619047625,0,212135.83059799694,960396.0290747411,4661
4,2279,610.1190476190577,2261.214285714292,627.9047619047625,610.119047619048,0,164763.2227305895,1125159.2518053306,2920
5,2186,685.333333333344,2261.214285714292,610.119047619048,685.3333333333329,0,164718.1780759035,1289877.4298812342,2669
6,1250,689.8095238095286,1254.47619047619,685.3333333333329,689.809523809524,0,141889.15841928727,1431766.5883005215,1727
7,1231,713.2857142857197,1254.47619047619,689.809523809524,713.2857142857152,0,141185.3677563831,1572951.9560569045,1591
8,1132,718.6666666666697,1137.3809523809502,713.2857142857152,718.6666666666671,0,140659.28478490727,1713611.2408418118,1493
9,1130,726.0476190476215,1137.3809523809502,718.6666666666671,726.0476190476196,0,140877.87855803702,1854489.1193998489,1374
10,2827,795.4047619047706,2896.3571428571463,726.0476190476196,795.4047619047635,0,194539.09335928096,2049028.2127591297,3070
11,2922,769.761904761915,2896.3571428571463,795.4047619047635,769.7619047619032,0,196471.1250940763,2245499.337853206,3065
12,5584,1301.4523809523853,6115.690476190475,769.7619047619032,1301.452380952381,0,269684.9378122681,2515184.275665474,5733
13,5813,1604.1428571428642,6115.690476190475,1301.452380952381,1604.1428571428562,0,271195.90288845554,2786380.1785539296,6226
14,6926,2642.1428571428587,7963.999999999989,1604.1428571428562,2642.142857142856,0,300171.420575885,3086551.5991298147,7333
15,6485,4121.142857142857,7963.999999999989,2642.142857142856,4121.1428571428605,0,276191.1027229014,3362742.701852716,8986
16,7662,5478.309523809512,9019.166666666664,4121.1428571428605,5478.309523809531,0,310085.1531906967,3672827.8550434127,9863
17,7788,6709.476190476185,9019.166666666664,5478.309523809531,6709.4761904762045,0,318781.9834687166,3991609.838512129,11349
18,8942,8615.26190476192,10847.785714285717,6709.4761904762045,8615.261904761917,0,347621.230820271,4339231.0693324,12414
19,9793,9670.047619047626,10847.785714285717,8615.261904761917,9670.047619047635,0,360194.0553765367,4699425.1247089375,12316
20,8964,11685.119047619039,10979.071428571422,9670.047619047635,11685.11904761905,0,331937.3401634948,5031362.464872432,11604
21,9795,12869.190476190455,10979.071428571422,11685.11904761905,12869.190476190473,0,354463.1578782527,5385825.622750685,11872
22,9423,14070.666666666657,10624.476190476189,12869.190476190473,14070.66666666665,0,334157.125370668,5719982.748121353,11478
23,8982,15713.142857142819,10624.476190476189,14070.66666666665,15713.142857142864,0,334429.0705423716,6054411.818663725,10675
24,8998,17490.047619047633,10774.904761904767,15713.142857142864,17490.047619047633,0,330378.28994321584,6384790.10860694,10543
25,8989,19275.952380952367,10774.904761904767,17490.047619047633,19275.95238095237,0,330945.35433448094,6715735.462941421,10840
26,9438,21630.095238095197,11792.142857142855,19275.95238095237,21630.09523809524,0,348275.1437147201,7064010.606656142,11396
27,9639,23783.238095238077,11792.142857142855,21630.09523809524,23783.23809523808,0,339238.3795184453,7403248.986174587,11852
28,9472,25852.547619047546,11541.30952380952,23783.23809523808,25852.54761904762,0,347151.4247361553,7750400.410910742,12116
29,9724,27669.857142857094,11541.30952380952,25852.54761904762,27669.85714285707,0,373663.028007763,8124063.438918505,12266
30,9036,29839.738095237903,11205.880952380967,27669.85714285707,29839.738095238135,0,337726.13723057264,8461789.576149078,11962
31,9975,31070.619047618922,11205.880952380967,29839.738095238135,31070.61904761899,0,380680.4724581585,8842470.048607236,12542
32,8616,32999.809523809505,10545.190476190486,31070.61904761899,32999.8095238095,0,360300.4508211216,9202770.499428358,12219
33,8688,34856.999999999935,10545.190476190486,32999.8095238095,34856.99999999996,0,340366.80820863356,9543137.307636991,12192
34,8413,36086.714285714224,9642.714285714286,34856.99999999996,36086.7142857143,0,335396.4295453426,9878533.737182334,11939
35,7611,38118.42857142856,9642.714285714286,36086.7142857143,38118.42857142855,0,314276.78616337944,10192810.523345713,12279
36,7571,40102.190476190284,9554.761904761903,38118.42857142855,40102.19047619046,0,320247.375075093,10513057.898420805,11361
37,8001,41655.95238095219,9554.761904761903,40102.19047619046,41655.95238095238,0,306972.73110987316,10820030.629530678,11319
38,8203,44193.47619047615,10740.523809523826,41655.95238095238,44193.476190476285,0,324568.9655879199,11144599.595118597,11967
39,8873,46061.00000000005,10740.523809523826,44193.476190476285,46061.00000000004,0,342001.0631878601,11486600.658306457,11361
40,8462,48912.76190476196,11313.761904761905,46061.00000000004,48912.761904761974,0,342287.8507854035,11828888.509091862,10948
41,9313,50913.5238095239,11313.761904761905,48912.761904761974,50913.52380952385,0,362172.8486245227,12191061.357716383,10888
42,7815,54243.21428571426,11144.690476190484,50913.52380952385,54243.21428571427,0,326880.9157726475,12517942.27348903,10606
43,8876,56511.904761904676,11144.690476190484,54243.21428571427,56511.90476190469,0,342976.8586395375,12860919.132128568,10416
44,7578,59140.90476190465,10207.000000000002,56511.90476190469,59140.90476190468,0,319335.54613454745,13180254.678263117,10157
45,8507,60840.90476190459,10207.000000000002,59140.90476190468,60840.90476190472,0,343464.9301516528,13523719.60841477,9618
46,7540,61948.8571428571,8647.95238095239,60840.90476190472,61948.857142857065,0,305884.6565234764,13829604.264938246,9621
47,8393,62203.80952380947,8647.95238095239,61948.857142857065,62203.8095238095,0,323108.3216236542,14152712.586561901,9330
