grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,14262555.714287343,14260900.714285744,1655.0000015981495,0.00011603810949115336
925,540628639.4285651,540615970.4285653,12668.99999988079,2.3433830685092263e-05
1232,374316498.9285659,374304452.9285712,12045.999994695187,3.218132256840228e-05
873,219856505.4999943,219843771.50000128,12733.999993026257,5.7919596075025336e-05
856,99770402.21428217,99764229.21428418,6172.999997988343,6.187205685239461e-05
973,436112635.71428156,436098343.7142811,14292.000000476837,3.277135040370675e-05
1140,406297037.85715324,406283477.85715264,13560.000000596046,3.337459724568186e-05
794,555936496.1428586,555923259.1428576,13237.000001072884,2.3810273462729062e-05
464,74103473.21428548,74097912.21428604,5560.999999433756,7.50437160125137e-05
834,414784121.00000054,414771009.0000002,13112.000000357628,3.1611624786276744e-05
402,206645712.35714623,206638652.3571497,7059.999996542931,3.41647543324834e-05
1478,115660981.35713941,115653282.35714257,7698.999996840954,6.656523147653301e-05
928,559832629.4285645,559820811.4285723,11817.999992251396,2.1109880651855412e-05
702,315286161.57142264,315273800.5714223,12361.000000357628,3.9205653488719506e-05
1004,245857364.14285335,245844833.14285278,12531.000000566244,5.096857702128952e-05
1399,273555317.14285433,273545502.14285946,9814.999994874,3.587939762014742e-05
1058,280590848.4285655,280577590.4285677,13257.999997794628,4.725029370004535e-05
525,104268295.92857173,104260728.9285736,7566.999998137355,7.257239538393411e-05
850,297603164.99999696,297593504.99999905,9659.999997913837,3.245933220472953e-05
1213,63278054.785715014,63269718.78571576,8335.999999254942,0.00013173603435636565
200,25958786.14285761,25955966.142856542,2820.0000010691583,0.00010863373909511801
1105,238196696.07142258,238185567.07142684,11128.999995738268,4.6721890686515945e-05
579,333822625.214282,333811832.2142826,10792.999999403954,3.233154131621812e-05
1011,309246738.78571445,309231956.7857158,14781.999998629093,4.780001902905093e-05
783,235261883.0714168,235253296.0714185,8586.999998301268,3.6499750347125177e-05
714,243762906.71427417,243750686.71428037,12219.999993801117,5.0130678857241996e-05
1412,52853509.99999731,52847406.999997474,6102.999999836087,0.00011547009838772104
967,296180571.49999636,296168196.49999934,12374.999997019768,4.1781943813353465e-05
1067,174472012.42857257,174460822.4285738,11189.999998778105,6.413636114479507e-05
1187,282499837.8571356,282487371.8571396,12465.999996006489,4.412745894144807e-05
