time_step,met,lp_capacity_unmet,avail_unmet,battery_unmet
865,22,1011.0,0.0,565.0
866,19,993.0,0.0,566.0
867,15,984.0,0.0,566.0
868,7,963.0,0.0,581.0
869,10,957.0,0.0,578.0
870,7,949.0,0.0,579.0
871,16,944.0,0.0,569.0
872,12,928.0,0.0,575.0
873,16,919.0,0.0,569.0
874,9,909.0,0.0,580.0
875,19,932.0,0.0,573.0
876,18,944.0,0.0,572.0
877,14,952.0,0.0,579.0
878,14,967.0,0.0,580.0
879,11,980.0,0.0,581.0
880,14,997.0,0.0,579.0
881,19,1007.0,0.0,576.0
882,9,1023.0,0.0,585.0
883,14,1043.0,0.0,580.0
884,16,1047.0,0.0,578.0
885,14,1055.0,0.0,579.0
886,20,1066.0,0.0,574.0
887,15,1073.0,0.0,579.0
888,21,1091.0,0.0,574.0
889,28,1105.0,0.0,564.0
890,26,1096.0,0.0,569.0
891,18,1100.0,0.0,576.0
892,18,1112.0,0.0,577.0
893,17,1132.0,0.0,576.0
894,24,1144.0,0.0,572.0
895,24,1150.0,0.0,571.0
896,46,1155.0,0.0,549.0
897,24,1142.0,0.0,571.0
898,39,1142.0,0.0,555.0
899,40,1139.0,0.0,544.0
900,33,1123.0,0.0,555.0
901,23,1112.0,0.0,562.0
902,21,1112.0,0.0,564.0
903,19,1118.0,0.0,568.0
904,25,1121.0,0.0,568.0
905,39,1125.0,0.0,554.0
906,31,1132.0,0.0,559.0
907,35,1136.0,0.0,553.0
908,33,1128.0,0.0,552.0
909,26,1113.0,0.0,563.0
910,26,1113.0,0.0,566.0
911,27,1106.0,0.0,563.0
912,27,1093.0,0.0,563.0
913,17,1078.0,0.0,572.0
914,18,1073.0,0.0,567.0
915,12,1062.0,0.0,573.0
916,8,1049.0,0.0,579.0
917,12,1044.0,0.0,576.0
918,10,1031.0,0.0,581.0
919,13,1022.0,0.0,578.0
920,5,1011.0,0.0,584.0
921,4,1008.0,0.0,585.0
922,15,1016.0,0.0,577.0
923,5,1016.0,0.0,589.0
924,15,1042.0,0.0,578.0
925,13,1068.0,0.0,581.0
926,11,1081.0,0.0,585.0
927,8,1096.0,0.0,589.0
928,13,1112.0,0.0,582.0
929,13,1130.0,0.0,583.0
930,16,1162.0,0.0,580.0
931,17,1182.0,0.0,574.0
932,28,1195.0,0.0,564.0
933,22,1218.0,0.0,569.0
934,21,1221.0,0.0,569.0
935,27,1223.0,0.0,566.0
936,51,1223.0,0.0,539.0
937,43,1216.0,0.0,549.0
938,36,1208.0,0.0,558.0
939,37,1240.0,0.0,542.0
940,25,1212.0,0.0,564.0
941,34,1216.0,0.0,556.0
942,23,1224.0,0.0,568.0
943,43,1230.0,0.0,548.0
944,28,1218.0,0.0,564.0
945,31,1211.0,0.0,556.0
946,33,1208.0,0.0,554.0
947,33,1200.0,0.0,558.0
948,28,1191.0,0.0,563.0
949,38,1193.0,0.0,551.0
950,39,1187.0,0.0,553.0
951,35,1174.0,0.0,557.0
952,27,1181.0,0.0,563.0
953,25,1187.0,0.0,562.0
954,16,1178.0,0.0,572.0
955,26,1185.0,0.0,564.0
956,47,1176.0,0.0,544.0
957,26,1164.0,0.0,556.0
958,26,1159.0,0.0,564.0
959,16,1151.0,0.0,574.0
960,28,1153.0,0.0,564.0
961,11,1137.0,0.0,574.0
962,20,1130.0,0.0,570.0
963,15,1114.0,0.0,575.0
964,13,1106.0,0.0,577.0
965,15,1099.0,0.0,574.0
966,14,1089.0,0.0,575.0
967,7,1082.0,0.0,576.0
968,11,1071.0,0.0,577.0
969,10,1064.0,0.0,578.0
970,11,1064.0,0.0,576.0
971,6,1074.0,0.0,585.0
972,8,1093.0,0.0,583.0
973,12,1117.0,0.0,581.0
974,15,1139.0,0.0,579.0
975,6,1146.0,0.0,588.0
976,15,1168.0,0.0,578.0
977,19,1188.0,0.0,574.0
978,18,1197.0,0.0,573.0
979,17,1229.0,0.0,576.0
980,29,1248.0,0.0,564.0
981,19,1246.0,0.0,574.0
982,25,1254.0,0.0,570.0
983,20,1261.0,0.0,575.0
984,24,1268.0,0.0,571.0
985,32,1277.0,0.0,564.0
986,27,1285.0,0.0,562.0
987,23,1293.0,0.0,566.0
988,37,1306.0,0.0,552.0
989,31,1300.0,0.0,559.0
990,17,1291.0,0.0,578.0
991,20,1305.0,0.0,575.0
992,41,1310.0,0.0,552.0
993,20,1292.0,0.0,574.0
994,33,1294.0,0.0,560.0
995,25,1285.0,0.0,568.0
996,16,1285.0,0.0,575.0
997,27,1289.0,0.0,565.0
998,29,1297.0,0.0,561.0
999,33,1301.0,0.0,557.0
1000,38,1299.0,0.0,553.0
1001,34,1298.0,0.0,558.0
1002,24,1285.0,0.0,569.0
1003,24,1287.0,0.0,567.0
1004,44,1292.0,0.0,547.0
1005,21,1275.0,0.0,568.0
1006,20,1276.0,0.0,570.0
1007,18,1277.0,0.0,566.0
1008,22,1273.0,0.0,563.0
1009,19,1265.0,0.0,567.0
1010,20,1252.0,0.0,569.0
1011,13,1242.0,0.0,575.0
1012,13,1232.0,0.0,575.0
1013,9,1224.0,0.0,579.0
1014,9,1215.0,0.0,581.0
1015,11,1215.0,0.0,576.0
1016,11,1205.0,0.0,576.0
1017,6,1192.0,0.0,583.0
1018,16,1191.0,0.0,573.0
1019,8,1254.0,0.0,584.0
1020,15,1280.0,0.0,579.0
1021,11,1309.0,0.0,583.0
1022,10,1329.0,0.0,585.0
1023,17,1355.0,0.0,579.0
1024,29,1375.0,0.0,567.0
1025,20,1371.0,0.0,576.0
1026,13,1383.0,0.0,583.0
1027,17,1402.0,0.0,579.0
1028,17,1427.0,0.0,579.0
1029,30,1461.0,0.0,566.0
1030,18,1467.0,0.0,578.0
1031,18,1471.0,0.0,578.0
1032,22,1495.0,0.0,574.0
1033,18,1513.0,0.0,576.0
1034,27,1527.0,0.0,569.0
1035,28,1540.0,0.0,566.0
1036,55,1551.0,0.0,538.0
1037,28,1523.0,0.0,563.0
1038,30,1518.0,0.0,563.0
1039,26,1512.0,0.0,567.0
1040,29,1521.0,0.0,563.0
1041,24,1528.0,0.0,562.0
1042,22,1518.0,0.0,570.0
1043,25,1519.0,0.0,564.0
1044,31,1512.0,0.0,559.0
1045,37,1505.0,0.0,554.0
1046,31,1497.0,0.0,557.0
1047,13,1483.0,0.0,576.0
1048,23,1502.0,0.0,563.0
1049,25,1512.0,0.0,566.0
1050,18,1510.0,0.0,574.0
1051,34,1526.0,0.0,559.0
1052,27,1514.0,0.0,563.0
1053,21,1509.0,0.0,569.0
1054,34,1509.0,0.0,556.0
1055,24,1495.0,0.0,563.0
1056,28,1487.0,0.0,561.0
1057,24,1474.0,0.0,561.0
1058,15,1460.0,0.0,574.0
1059,12,1450.0,0.0,578.0
1060,18,1444.0,0.0,571.0
1061,6,1429.0,0.0,583.0
1062,5,1424.0,0.0,585.0
1063,7,1419.0,0.0,585.0
1064,13,1414.0,0.0,579.0
1065,12,1405.0,0.0,579.0
1066,11,1402.0,0.0,580.0
1067,11,1411.0,0.0,581.0
1068,11,1432.0,0.0,581.0
1069,13,1454.0,0.0,582.0
1070,10,1466.0,0.0,586.0
1071,15,1480.0,0.0,579.0
1072,27,1492.0,0.0,564.0
1073,9,1493.0,0.0,583.0
1074,19,1512.0,0.0,573.0
1075,20,1529.0,0.0,571.0
1076,26,1539.0,0.0,568.0
1077,29,1545.0,0.0,567.0
1078,29,1538.0,0.0,567.0
1079,23,1543.0,0.0,572.0
1080,18,1552.0,0.0,579.0
1081,38,1576.0,0.0,558.0
1082,30,1573.0,0.0,566.0
1083,31,1575.0,0.0,564.0
1084,23,1579.0,0.0,570.0
1085,31,1587.0,0.0,559.0
1086,17,1574.0,0.0,577.0
1087,16,1592.0,0.0,578.0
1088,25,1611.0,0.0,568.0
1089,23,1624.0,0.0,567.0
1090,25,1631.0,0.0,563.0
1091,28,1623.0,0.0,563.0
1092,32,1622.0,0.0,557.0
1093,25,1621.0,0.0,563.0
1094,20,1619.0,0.0,569.0
1095,31,1629.0,0.0,562.0
1096,35,1631.0,0.0,556.0
1097,21,1623.0,0.0,563.0
1098,21,1622.0,0.0,570.0
1099,22,1630.0,0.0,566.0
1100,35,1633.0,0.0,551.0
1101,25,1631.0,0.0,559.0
1102,20,1636.0,0.0,570.0
1103,30,1637.0,0.0,560.0
1104,25,1635.0,0.0,558.0
1105,32,1623.0,0.0,554.0
1106,26,1603.0,0.0,563.0
1107,26,1587.0,0.0,563.0
1108,20,1572.0,0.0,572.0
1109,16,1568.0,0.0,573.0
1110,21,1556.0,0.0,570.0
1111,14,1542.0,0.0,577.0
1112,15,1531.0,0.0,576.0
1113,4,1522.0,0.0,585.0
1114,15,1529.0,0.0,578.0
1115,16,1541.0,0.0,578.0
1116,8,1548.0,0.0,585.0
1117,13,1559.0,0.0,582.0
1118,15,1566.0,0.0,580.0
1119,15,1578.0,0.0,581.0
1120,22,1596.0,0.0,572.0
1121,13,1593.0,0.0,581.0
1122,19,1606.0,0.0,574.0
1123,23,1616.0,0.0,571.0
1124,24,1628.0,0.0,569.0
1125,17,1628.0,0.0,575.0
1126,19,1640.0,0.0,574.0
1127,20,1645.0,0.0,573.0
1128,16,1652.0,0.0,575.0
1129,24,1658.0,0.0,570.0
1130,23,1662.0,0.0,568.0
1131,20,1669.0,0.0,573.0
1132,19,1681.0,0.0,573.0
1133,38,1701.0,0.0,556.0
1134,29,1693.0,0.0,559.0
1135,20,1690.0,0.0,569.0
1136,30,1692.0,0.0,562.0
1137,19,1690.0,0.0,571.0
1138,30,1701.0,0.0,561.0
1139,30,1707.0,0.0,561.0
1140,27,1706.0,0.0,565.0
1141,22,1714.0,0.0,569.0
1142,27,1713.0,0.0,565.0
1143,33,1710.0,0.0,555.0
1144,34,1705.0,0.0,556.0
1145,15,1699.0,0.0,574.0
1146,36,1710.0,0.0,555.0
1147,31,1708.0,0.0,555.0
1148,33,1704.0,0.0,552.0
1149,28,1687.0,0.0,557.0
1150,26,1679.0,0.0,558.0
1151,21,1678.0,0.0,564.0
1152,24,1675.0,0.0,566.0
1153,27,1661.0,0.0,563.0
1154,19,1659.0,0.0,563.0
1155,13,1652.0,0.0,568.0
1156,10,1651.0,0.0,568.0
1157,19,1653.0,0.0,555.0
1158,11,1638.0,0.0,564.0
1159,9,1629.0,0.0,568.0
1160,11,1626.0,0.0,563.0
1161,7,1614.0,0.0,572.0
1162,8,1613.0,0.0,572.0
1163,26,1616.0,0.0,559.0
1164,9,1606.0,0.0,581.0
1165,15,1617.0,0.0,575.0
1166,22,1626.0,0.0,568.0
1167,9,1623.0,0.0,584.0
1168,24,1640.0,0.0,565.0
1169,12,1638.0,0.0,572.0
1170,16,1651.0,0.0,568.0
1171,20,1679.0,0.0,560.0
1172,26,1684.0,0.0,558.0
1173,28,1683.0,0.0,559.0
1174,28,1672.0,0.0,558.0
1175,23,1679.0,0.0,564.0
1176,22,1685.0,0.0,567.0
1177,37,1701.0,0.0,550.0
1178,34,1691.0,0.0,555.0
1179,30,1693.0,0.0,563.0
1180,28,1693.0,0.0,563.0
1181,20,1691.0,0.0,575.0
1182,26,1700.0,0.0,570.0
1183,27,1698.0,0.0,567.0
1184,24,1699.0,0.0,569.0
1185,18,1698.0,0.0,574.0
1186,23,1701.0,0.0,571.0
1187,34,1708.0,0.0,560.0
1188,42,1713.0,0.0,550.0
1189,28,1693.0,0.0,564.0
1190,23,1688.0,0.0,569.0
1191,18,1687.0,0.0,575.0
1192,29,1701.0,0.0,562.0
1193,26,1700.0,0.0,567.0
1194,24,1701.0,0.0,566.0
1195,26,1692.0,0.0,564.0
1196,28,1690.0,0.0,560.0
1197,37,1691.0,0.0,552.0
1198,16,1675.0,0.0,573.0
1199,22,1672.0,0.0,565.0
1200,17,1663.0,0.0,573.0
1201,17,1662.0,0.0,573.0
1202,13,1653.0,0.0,578.0
1203,13,1649.0,0.0,574.0
1204,10,1639.0,0.0,578.0
1205,12,1630.0,0.0,576.0
1206,10,1617.0,0.0,579.0
1207,7,1607.0,0.0,582.0
1208,14,1603.0,0.0,574.0
1209,6,1591.0,0.0,582.0
1210,7,1589.0,0.0,583.0
1211,11,1600.0,0.0,580.0
1212,10,1617.0,0.0,586.0
1213,16,1638.0,0.0,581.0
1214,11,1645.0,0.0,586.0
1215,16,1664.0,0.0,581.0
1216,18,1677.0,0.0,579.0
1217,15,1683.0,0.0,581.0
1218,13,1696.0,0.0,583.0
1219,17,1706.0,0.0,579.0
1220,19,1715.0,0.0,577.0
1221,24,1720.0,0.0,572.0
1222,19,1720.0,0.0,575.0
1223,16,1749.0,0.0,579.0
1224,25,1762.0,0.0,570.0
1225,9,1764.0,0.0,586.0
1226,18,1779.0,0.0,577.0
1227,22,1790.0,0.0,572.0
1228,23,1804.0,0.0,571.0
1229,18,1811.0,0.0,576.0
1230,29,1839.0,0.0,564.0
1231,19,1836.0,0.0,575.0
1232,24,1847.0,0.0,569.0
1233,23,1856.0,0.0,571.0
1234,35,1861.0,0.0,555.0
1235,26,1851.0,0.0,564.0
1236,24,1858.0,0.0,567.0
1237,29,1863.0,0.0,560.0
1238,19,1857.0,0.0,570.0
1239,29,1872.0,0.0,562.0
1240,40,1891.0,0.0,544.0
1241,38,1872.0,0.0,553.0
1242,41,1866.0,0.0,548.0
1243,30,1862.0,0.0,553.0
1244,34,1839.0,0.0,554.0
1245,30,1833.0,0.0,562.0
1246,16,1821.0,0.0,575.0
1247,23,1815.0,0.0,569.0
1248,19,1808.0,0.0,572.0
1249,36,1805.0,0.0,552.0
1250,25,1779.0,0.0,563.0
1251,9,1758.0,0.0,579.0
1252,9,1752.0,0.0,581.0
1253,9,1748.0,0.0,579.0
1254,13,1741.0,0.0,577.0
1255,12,1735.0,0.0,574.0
1256,9,1721.0,0.0,579.0
1257,4,1714.0,0.0,584.0
1258,11,1716.0,0.0,577.0
1259,15,1717.0,0.0,576.0
1260,9,1731.0,0.0,583.0
1261,12,1747.0,0.0,582.0
1262,14,1770.0,0.0,581.0
1263,12,1785.0,0.0,584.0
1264,22,1810.0,0.0,573.0
1265,22,1814.0,0.0,573.0
1266,20,1818.0,0.0,575.0
1267,19,1829.0,0.0,574.0
1268,18,1840.0,0.0,576.0
1269,17,1857.0,0.0,579.0
1270,15,1865.0,0.0,579.0
1271,22,1872.0,0.0,573.0
1272,19,1876.0,0.0,575.0
1273,26,1887.0,0.0,567.0
1274,22,1897.0,0.0,571.0
1275,29,1909.0,0.0,563.0
1276,28,1915.0,0.0,565.0
1277,22,1915.0,0.0,570.0
1278,23,1922.0,0.0,570.0
1279,34,1924.0,0.0,556.0
1280,28,1922.0,0.0,563.0
1281,27,1917.0,0.0,567.0
1282,25,1914.0,0.0,568.0
1283,37,1922.0,0.0,555.0
1284,32,1908.0,0.0,559.0
1285,24,1905.0,0.0,567.0
1286,25,1908.0,0.0,567.0
1287,24,1913.0,0.0,567.0
1288,34,1921.0,0.0,557.0
1289,30,1916.0,0.0,558.0
1290,22,1906.0,0.0,571.0
1291,39,1915.0,0.0,553.0
1292,21,1889.0,0.0,569.0
1293,9,1886.0,0.0,580.0
1294,19,1894.0,0.0,570.0
1295,29,1884.0,0.0,560.0
1296,12,1872.0,0.0,575.0
1297,29,1876.0,0.0,557.0
1298,9,1852.0,0.0,578.0
1299,8,1849.0,0.0,576.0
1300,12,1840.0,0.0,574.0
1301,11,1831.0,0.0,576.0
1302,6,1822.0,0.0,579.0
1303,5,1818.0,0.0,580.0
1304,7,1814.0,0.0,578.0
1305,7,1807.0,0.0,578.0
1306,10,1813.0,0.0,578.0
1307,9,1820.0,0.0,578.0
1308,8,1833.0,0.0,582.0
1309,17,1864.0,0.0,575.0
1310,11,1874.0,0.0,578.0
1311,12,1880.0,0.0,579.0
1312,18,1906.0,0.0,574.0
1313,21,1905.0,0.0,573.0
1314,7,1912.0,0.0,586.0
1315,17,1929.0,0.0,576.0
1316,22,1941.0,0.0,574.0
1317,16,1942.0,0.0,579.0
1318,16,1955.0,0.0,579.0
1319,21,1970.0,0.0,575.0
1320,27,1983.0,0.0,568.0
1321,25,1984.0,0.0,567.0
1322,24,1982.0,0.0,570.0
1323,24,2000.0,0.0,570.0
1324,28,2019.0,0.0,564.0
1325,25,2027.0,0.0,567.0
1326,19,2045.0,0.0,575.0
1327,25,2059.0,0.0,569.0
1328,21,2058.0,0.0,573.0
1329,22,2072.0,0.0,570.0
1330,27,2080.0,0.0,566.0
1331,20,2079.0,0.0,571.0
1332,35,2073.0,0.0,556.0
1333,18,2066.0,0.0,564.0
1334,14,2067.0,0.0,577.0
1335,33,2090.0,0.0,559.0
1336,23,2083.0,0.0,570.0
1337,24,2095.0,0.0,565.0
1338,26,2089.0,0.0,566.0
1339,25,2094.0,0.0,564.0
1340,39,2092.0,0.0,548.0
1341,21,2071.0,0.0,563.0
1342,35,2075.0,0.0,550.0
1343,17,2050.0,0.0,568.0
1344,30,2046.0,0.0,557.0
1345,22,2023.0,0.0,564.0
1346,22,2011.0,0.0,565.0
1347,13,1994.0,0.0,576.0
1348,6,1988.0,0.0,581.0
1349,17,1984.0,0.0,573.0
1350,11,1972.0,0.0,575.0
1351,17,1963.0,0.0,570.0
1352,4,1945.0,0.0,585.0
1353,5,1943.0,0.0,584.0
1354,14,1957.0,0.0,578.0
1355,8,1973.0,0.0,584.0
1356,20,2002.0,0.0,572.0
1357,9,2025.0,0.0,573.0
1358,17,2033.0,0.0,579.0
1359,17,2045.0,0.0,578.0
1360,8,2044.0,0.0,588.0
1361,22,2066.0,0.0,574.0
1362,23,2076.0,0.0,572.0
1363,17,2089.0,0.0,578.0
1364,18,2098.0,0.0,577.0
1365,16,2097.0,0.0,579.0
1366,22,2109.0,0.0,574.0
1367,22,2105.0,0.0,575.0
1368,25,2122.0,0.0,569.0
1369,16,2124.0,0.0,577.0
1370,20,2128.0,0.0,575.0
1371,23,2147.0,0.0,572.0
1372,27,2167.0,0.0,568.0
1373,32,2174.0,0.0,563.0
1374,27,2180.0,0.0,569.0
1375,33,2179.0,0.0,563.0
1376,22,2172.0,0.0,574.0
1377,15,2177.0,0.0,581.0
1378,26,2185.0,0.0,569.0
1379,23,2176.0,0.0,572.0
1380,25,2181.0,0.0,569.0
1381,27,2178.0,0.0,564.0
1382,32,2176.0,0.0,560.0
1383,31,2168.0,0.0,563.0
1384,28,2171.0,0.0,563.0
1385,11,2165.0,0.0,583.0
1386,24,2185.0,0.0,570.0
1387,32,2182.0,0.0,561.0
1388,38,2175.0,0.0,554.0
1389,37,2162.0,0.0,552.0
1390,17,2153.0,0.0,568.0
1391,19,2146.0,0.0,571.0
