vehicles_per_vertiport,fleet_size,discharge_rate,charging_rate_per_bin,dwell_min,demand_source,rebalance_interval,rebalance_min_reserve,predictive_rebalancing,predictive_threshold,predictive_gain,predictive_window,n_rebalance_moves_total,n_bins,total_real_demand,total_met,total_unmet,assignment_ratio,big_picture_assignment_ratio,cumulative_cost
20,600,1.0,7.0,5.0,full_dynspeed,1,1,False,1.5,1.0,30,2202,1392,11575069.000000002,307215,7792250236.642869,3.942415592139539e-05,0.02654109448505231,17000283.34698953
