time_step,low_battery_ratio,low_battery_count,mean_battery_pct,n_charging,charging_utilization,energy_consumed_pct_this_bin
78,0.0339047619047619,712,64.69890389252357,1420,0.06761904761904762,71791.26941544565
79,0.03852380952380952,809,63.2752740366215,1454,0.06923809523809524,68640.16533918794
80,0.047857142857142855,1005,62.66546338883856,1999,0.09519047619047619,68766.1442046399
81,0.05523809523809524,1160,62.23807649238751,2114,0.10066666666666667,66117.8807056326
82,0.05619047619047619,1180,62.76027287451252,2815,0.13404761904761905,63710.846637682465
83,0.05885714285714286,1236,63.03297926549725,2535,0.12071428571428572,59449.77528220776
84,0.0721904761904762,1516,62.80725751582288,2204,0.10495238095238095,60988.5999121427
85,0.08361904761904762,1756,62.527766255893745,2108,0.10038095238095238,61601.37363901946
86,0.09442857142857143,1983,60.71338949755057,1242,0.05914285714285714,64226.34149545088
87,0.101,2121,59.181165153962816,1565,0.07452380952380952,69478.00199438761
88,0.12566666666666668,2639,57.37889678810397,1396,0.06647619047619048,72157.13635188433
89,0.1581904761904762,3322,56.036616952139354,1765,0.08404761904761905,67823.82300378059
90,0.1860952380952381,3908,54.08221631766291,1627,0.07747619047619048,76574.9984186701
91,0.1981904761904762,4162,52.61053693375121,1895,0.09023809523809524,74726.0820963035
92,0.21852380952380954,4589,52.08847081471917,2507,0.11938095238095238,69979.30950467632
93,0.2158095238095238,4532,52.22466647813086,3039,0.1447142857142857,68583.74110008542
94,0.19695238095238096,4136,54.09444165597446,3969,0.189,59386.07992016787
95,0.17347619047619048,3643,57.161575826890065,4645,0.2211904761904762,54491.372319452545
96,0.11066666666666666,2324,62.41410860562434,6088,0.2899047619047619,49677.92431021665
97,0.07523809523809524,1580,68.39087364566652,6284,0.29923809523809525,43881.1414276239
98,0.029904761904761906,628,76.55611433382019,7187,0.34223809523809523,29314.98297955701
99,0.01819047619047619,382,83.65710391421618,5611,0.2671904761904762,27489.83297563871
100,0.010952380952380953,230,90.55323107904715,4612,0.21961904761904763,15255.164627305923
101,0.006952380952380952,146,94.55622178481768,2312,0.1100952380952381,14882.2382160466
102,0.006,126,96.93491834811351,1171,0.05576190476190476,9165.23982234877
103,0.005333333333333333,112,97.71678160597136,464,0.022095238095238095,9163.520991954927
104,0.004238095238095238,89,98.05928307136175,278,0.013238095238095238,9120.712219874435
105,0.0038095238095238095,80,98.29130759540875,203,0.009666666666666667,8948.202798554425
106,0.0027142857142857142,57,97.71300721508524,162,0.007714285714285714,22818.315099854863
107,0.0025238095238095237,53,97.70389945013905,145,0.006904761904761905,22682.9689006659
108,0.0020476190476190477,43,96.34235753595449,99,0.004714285714285714,38910.927737170154
109,0.0024285714285714284,51,94.63703913088173,78,0.0037142857142857142,45822.8544493669
110,0.0021904761904761906,46,92.15887667510155,166,0.007904761904761904,54302.47094390301
111,0.0026666666666666666,56,89.53093289028585,127,0.006047619047619047,53970.929775095596
112,0.0030476190476190477,64,86.91328487145634,235,0.01119047619047619,61589.0990739349
113,0.0029047619047619048,61,84.00300939901915,244,0.011619047619047619,62426.57255740106
114,0.0032380952380952383,68,80.20096059311993,174,0.008285714285714285,66018.28776917998
115,0.004571428571428572,96,77.36839322009672,757,0.03604761904761905,77791.22169991609
116,0.006666666666666667,140,75.66519643819744,1207,0.05747619047619048,71063.49673807115
117,0.009476190476190477,199,74.4599736104495,1617,0.077,68847.1340367293
118,0.007380952380952381,155,74.31280118620153,2266,0.1079047619047619,65251.76751862403
119,0.006142857142857143,129,74.81773558086596,2816,0.1340952380952381,64572.05582234044
120,0.009095238095238095,191,74.99171977949841,2336,0.11123809523809523,66094.32938065288
121,0.012,252,74.87134028550948,2117,0.10080952380952381,67076.47986067312
122,0.01619047619047619,340,73.62801122786995,1451,0.0690952380952381,69241.28533547159
123,0.021142857142857144,444,70.97718780299083,694,0.03304761904761905,70904.30673300801
124,0.027428571428571427,576,68.65189160599172,1032,0.04914285714285714,76243.50324816341
125,0.03061904761904762,643,66.35183854588139,858,0.040857142857142856,69134.09090902998
126,0.03785714285714286,795,64.318517458194,1151,0.05480952380952381,72530.83641537122
127,0.05176190476190476,1087,62.744089477890846,1355,0.06452380952380952,69467.13182514514
128,0.04876190476190476,1024,61.94531867706523,1902,0.09057142857142857,68389.73459004589
129,0.05761904761904762,1210,61.33406350002942,1978,0.09419047619047619,66654.66038273825
130,0.057761904761904764,1213,61.774515169908526,2685,0.12785714285714286,63138.473909395936
131,0.06814285714285714,1431,61.89009566209066,2344,0.11161904761904762,59258.24186494137
132,0.07938095238095239,1667,61.736481471425265,2233,0.10633333333333334,61704.55970223495
133,0.089,1869,61.46030268678598,2098,0.0999047619047619,61460.45964277045
134,0.12185714285714286,2559,59.55512503920651,1064,0.050666666666666665,63961.78323561905
135,0.1402857142857143,2946,58.195932120307916,1603,0.07633333333333334,69815.02764833634
136,0.1518095238095238,3188,56.35132162104059,1241,0.059095238095238097,71056.11306971952
137,0.16933333333333334,3556,55.07317064528308,1862,0.08866666666666667,69248.6114102822
138,0.20652380952380953,4337,52.89540006858112,1369,0.06519047619047619,77814.35826522428
139,0.22690476190476191,4765,51.57680463050522,1943,0.09252380952380952,72555.61836548719
140,0.22804761904761905,4789,50.90062906075291,2340,0.11142857142857143,69272.52343992732
141,0.23533333333333334,4942,51.08954378926274,3045,0.145,69030.24787418728
142,0.19,3990,53.07750530518467,3987,0.18985714285714286,58567.84406595633
143,0.17485714285714285,3672,56.12064493574343,4672,0.22247619047619047,55783.05636746538
144,0.12947619047619047,2719,60.4174323540167,5533,0.2634761904761905,52720.5907542916
145,0.11852380952380952,2489,64.34996085666053,5118,0.24371428571428572,50012.79559043101
146,0.07409523809523809,1556,71.141401455362,6693,0.3187142857142857,38896.828274734384
147,0.042523809523809526,893,77.59838406760059,5424,0.2582857142857143,32045.258768681917
148,0.020523809523809524,431,84.60867141934098,5548,0.2641904761904762,22510.769760847943
149,0.014809523809523809,311,89.7153180453249,3627,0.1727142857142857,20445.453450057215
150,0.008714285714285714,183,94.12630064740414,2716,0.12933333333333333,12406.128440577642
151,0.006238095238095238,131,96.20715762210814,1092,0.052,12697.65783021127
152,0.0054285714285714284,114,97.2161243358565,667,0.03176190476190476,11004.266858679734
153,0.004380952380952381,92,97.72763682214891,407,0.01938095238095238,10760.326871728792
154,0.003619047619047619,76,97.36210013167978,226,0.010761904761904762,21090.62736945703
155,0.0029047619047619048,61,97.36220763231275,223,0.010619047619047618,21784.633645935024
156,0.0020476190476190477,43,96.53351532468562,119,0.005666666666666667,29541.52733012794
157,0.002380952380952381,50,95.58649430482605,139,0.006619047619047619,31142.743549849893
158,0.0019047619047619048,40,93.9163213933303,139,0.006619047619047619,39080.75851841594
159,0.002285714285714286,48,92.34687612705962,222,0.010571428571428572,46514.67373807852
160,0.0023333333333333335,49,90.3434841420984,288,0.013714285714285714,50629.560316105846
161,0.002476190476190476,52,88.0316867789175,322,0.015333333333333332,57755.56050347967
162,0.002285714285714286,48,85.7912830317806,381,0.01814285714285714,62114.23996403287
163,0.002380952380952381,50,83.42380195911997,443,0.021095238095238094,60904.29421289038
164,0.0020952380952380953,44,81.62343419434609,734,0.03495238095238095,63679.84957029032
165,0.0037142857142857142,78,79.93378737431546,849,0.04042857142857143,59504.53031060157
166,0.003952380952380952,83,78.52780710078503,1003,0.04776190476190476,62629.49952468185
167,0.004714285714285714,99,77.26410812291562,1136,0.05409523809523809,60440.64389103583
168,0.008333333333333333,175,75.80784251730904,1112,0.05295238095238095,64952.74093132124
169,0.017523809523809525,368,74.14029775192479,1097,0.052238095238095236,63808.61801664623
170,0.02661904761904762,559,72.1255782467121,963,0.04585714285714286,68867.25587211536
171,0.03152380952380952,662,69.39405849734256,511,0.024333333333333332,66560.66585435881
172,0.031142857142857142,654,67.35573366779694,1002,0.047714285714285716,69184.95130173075
173,0.03923809523809524,824,65.15802259999637,856,0.04076190476190476,65505.556261234975
174,0.05952380952380952,1250,63.45480318179565,1096,0.05219047619047619,65974.68391863839
175,0.08395238095238096,1763,61.65303575806652,969,0.046142857142857145,63818.291852325885
176,0.09585714285714286,2013,60.11015379859476,1179,0.05614285714285714,65820.69978658615
177,0.10433333333333333,2191,59.23340069952093,1730,0.08238095238095237,64474.78923680227
178,0.12704761904761905,2668,58.075281630796766,1572,0.07485714285714286,65045.73235482277
179,0.1400952380952381,2942,56.47580963666355,1329,0.06328571428571429,65811.32586480104
180,0.1589047619047619,3337,55.83620275080847,1834,0.08733333333333333,64001.38925307901
181,0.15166666666666667,3185,56.11786656970936,2571,0.12242857142857143,62249.570888741735
182,0.17214285714285715,3615,55.9162041243544,2310,0.11,61579.69663568647
183,0.2082857142857143,4374,55.672575521398976,2302,0.10961904761904762,63547.61146867587
184,0.2291904761904762,4813,54.561117445620354,1752,0.08342857142857144,65684.1299647573
185,0.24095238095238095,5060,53.19806590964764,1569,0.07471428571428572,64922.100034334806
186,0.2569047619047619,5395,52.13776830886,1827,0.087,65665.02486230787
187,0.2766190476190476,5809,51.16505202313383,1926,0.09171428571428572,62439.78992971474
188,0.2822857142857143,5928,51.1362872793993,2638,0.12561904761904763,59992.05776309996
189,0.24561904761904763,5158,51.99629921649144,3284,0.15638095238095237,58005.592926680634
190,0.19842857142857143,4167,54.792273259247075,4310,0.20523809523809525,51267.0995235215
191,0.15985714285714286,3357,58.61405048879922,5078,0.2418095238095238,45976.20397184706
192,0.14195238095238094,2981,61.665771157456554,4435,0.21119047619047618,52937.47780968593
193,0.12552380952380954,2636,64.68503474668753,4474,0.21304761904761904,49178.96488225747
194,0.08604761904761905,1807,70.33536815035391,5788,0.2756190476190476,37699.459127653565
195,0.04476190476190476,940,76.20500815216131,5540,0.2638095238095238,33523.473588881294
196,0.01819047619047619,382,83.12742141117165,5672,0.2700952380952381,22083.606711814726
197,0.011619047619047619,244,88.60184216116552,4201,0.20004761904761906,20550.28116742378
198,0.007666666666666666,161,93.485495845648,3068,0.14609523809523808,12654.081737442979
199,0.007238095238095238,152,96.0022939272261,1450,0.06904761904761905,12569.89533843991
200,0.0054761904761904765,115,97.31978107561986,769,0.03661904761904762,10789.411550468081
201,0.004761904761904762,100,97.87961838572153,405,0.019285714285714285,10839.697117646921
202,0.0031904761904761906,67,97.46053390925282,206,0.00980952380952381,21823.32120580689
203,0.0036666666666666666,77,97.5121348969109,178,0.008476190476190476,21639.50438894416
204,0.0029047619047619048,61,96.81236600299266,139,0.006619047619047619,28643.224413376236
205,0.0028095238095238095,59,95.81659456114838,127,0.006047619047619047,31650.187625849063
206,0.0018571428571428571,39,94.11911385412469,149,0.007095238095238095,40142.96477201004
207,0.0030952380952380953,65,92.72906856349282,183,0.008714285714285714,45934.888101569355
208,0.002476190476190476,52,90.65984052061638,209,0.009952380952380952,51825.47327144923
209,0.0024285714285714284,51,88.63362106077712,299,0.014238095238095239,55373.3003365302
210,0.0034285714285714284,72,86.29326606384275,351,0.016714285714285713,61813.10611866592
211,0.004142857142857143,87,83.602488200215,293,0.013952380952380952,60852.500653043826
212,0.005095238095238095,107,81.33141824146686,498,0.023714285714285716,63050.6917041796
213,0.006142857142857143,129,79.42468241099553,688,0.03276190476190476,60925.095036258
214,0.008523809523809524,179,77.49816202538157,746,0.03552380952380953,61719.78053620375
215,0.010095238095238095,212,76.01061893404314,1132,0.05390476190476191,62590.755221710264
216,0.010904761904761905,229,74.49391028562317,1067,0.05080952380952381,64083.5434107709
217,0.016476190476190478,346,72.8649910238207,1053,0.05014285714285714,64310.20308638159
218,0.020523809523809524,431,70.66630972131988,778,0.037047619047619045,67288.14016104747
219,0.02957142857142857,621,67.9376803317555,537,0.02557142857142857,67507.9808523989
220,0.035904761904761905,754,65.80894413720988,957,0.04557142857142857,69907.88629221935
221,0.047714285714285716,1002,63.866594604608316,998,0.047523809523809524,65156.80409429997
222,0.065,1365,62.34111592094944,1229,0.05852380952380953,65704.21915049439
223,0.08219047619047619,1726,60.614717534520565,1043,0.049666666666666665,62795.15285537301
224,0.10323809523809524,2168,59.0983583197594,1289,0.06138095238095238,65781.31384120678
225,0.11723809523809524,2462,58.203119794834926,1738,0.08276190476190476,64808.588832688234
226,0.14452380952380953,3035,57.09367024162107,1600,0.0761904761904762,64917.46084192315
227,0.1740952380952381,3656,55.4123657355247,1393,0.06633333333333333,67152.12460798763
228,0.16442857142857142,3453,55.07272267834298,2145,0.10214285714285715,63251.55967025894
229,0.14552380952380953,3056,55.34507812266552,2649,0.12614285714285714,61697.64313113252
230,0.14561904761904762,3058,55.138928962424544,2391,0.11385714285714285,62450.48413155074
231,0.1503809523809524,3158,55.081810456208274,2582,0.12295238095238095,64079.146543756564
232,0.16757142857142857,3519,54.21457554719743,1994,0.09495238095238095,65091.10019054828
233,0.20357142857142857,4275,52.9688625908243,1683,0.08014285714285714,65377.046659175845
234,0.22452380952380951,4715,52.07815711888481,1950,0.09285714285714286,65703.9033011105
235,0.25633333333333336,5383,51.40398868277402,2170,0.10333333333333333,62064.90073605992
236,0.26057142857142856,5472,51.602575959442746,2678,0.1275238095238095,60090.83548683681
237,0.23495238095238094,4934,52.60573112681116,3237,0.15414285714285714,57646.84293315297
238,0.20566666666666666,4319,55.46168444685353,4306,0.20504761904761903,50363.19161580891
239,0.18561904761904763,3898,58.86218436371123,4729,0.2251904761904762,49130.01733362343
240,0.1672857142857143,3513,62.13470852330225,4497,0.21414285714285713,50436.69947852494
241,0.13666666666666666,2870,64.83246889093887,4220,0.20095238095238097,48347.11736932733
242,0.0958095238095238,2012,69.86851943540172,5251,0.2500476190476191,39480.04693772106
243,0.0670952380952381,1409,75.3363869198619,5328,0.2537142857142857,33347.395183580695
244,0.02661904761904762,559,82.39379324349689,5811,0.2767142857142857,21470.685660693325
245,0.015714285714285715,330,87.70197065245654,4165,0.19833333333333333,20764.093055391986
246,0.008095238095238095,170,92.6373176961869,3312,0.15771428571428572,12549.460640954103
247,0.009238095238095238,194,95.40047670929565,1459,0.06947619047619048,12511.159151309523
248,0.007095238095238095,149,96.7939882903565,874,0.04161904761904762,10780.663813897261
249,0.004571428571428572,96,97.52591629035292,565,0.026904761904761904,10868.347246871746
250,0.0038095238095238095,80,97.25478449862165,278,0.013238095238095238,21810.947397964403
251,0.003,63,97.35377742928428,240,0.011428571428571429,21876.065554459128
252,0.0032380952380952383,68,96.59327940669374,107,0.005095238095238095,28518.277496612875
253,0.0035714285714285713,75,95.55665261737039,168,0.008,31288.910191903487
254,0.0030476190476190477,64,93.88297213244296,188,0.008952380952380953,39766.10796911831
255,0.0026666666666666666,56,92.37262409085737,182,0.008666666666666666,46291.24069692543
256,0.0029047619047619048,61,90.1589631137452,231,0.011,52508.94470727076
257,0.003285714285714286,69,87.93154670118967,217,0.010333333333333333,53176.94262950986
258,0.004047619047619047,85,85.29145787660242,267,0.012714285714285714,63217.61941699883
259,0.005571428571428572,117,83.01124016325998,463,0.02204761904761905,63744.02186802352
260,0.006238095238095238,131,80.97291073206294,611,0.029095238095238094,60658.06459472624
261,0.00680952380952381,143,78.92226487889249,461,0.021952380952380952,60459.12839390986
262,0.009142857142857144,192,76.84818565847881,638,0.03038095238095238,62516.3819573197
263,0.012666666666666666,266,75.43507129005269,1001,0.04766666666666667,62120.13077241272
264,0.017285714285714286,363,73.65351477273882,811,0.03861904761904762,63396.15064427818
265,0.028714285714285713,603,71.82114444602973,922,0.043904761904761905,64987.217564178805
266,0.03938095238095238,827,69.49040401547686,786,0.03742857142857143,67220.79599593452
267,0.04985714285714286,1047,66.74818628802258,572,0.02723809523809524,67524.95388171345
268,0.06180952380952381,1298,64.48223082070177,822,0.039142857142857146,68736.09359404491
269,0.07866666666666666,1652,62.211011510423816,810,0.03857142857142857,66175.36766469319
270,0.09042857142857143,1899,60.47750460217658,1145,0.05452380952380952,64612.02580433295
271,0.10809523809523809,2270,58.7089847929942,1075,0.05119047619047619,64774.38599608221
272,0.1368095238095238,2873,57.408930910597654,1410,0.06714285714285714,65416.92414612644
273,0.16066666666666668,3374,56.70156525620377,1904,0.09066666666666667,64514.13929802551
274,0.20361904761904762,4276,55.5946031498377,1584,0.07542857142857143,65669.15599916014
275,0.22280952380952382,4679,54.22009425167271,1564,0.07447619047619047,65714.37969850308
276,0.21828571428571428,4584,53.63319532010281,2039,0.0970952380952381,63847.231168616025
277,0.20966666666666667,4403,53.77470395225919,2589,0.12328571428571429,61306.24661544832
278,0.21147619047619048,4441,53.25455335338939,2155,0.10261904761904762,61699.70195613425
279,0.21742857142857142,4566,52.66658155829408,2177,0.10366666666666667,63758.35918931041
280,0.23823809523809525,5003,51.332601786662515,1688,0.08038095238095239,63359.91530172163
281,0.2772857142857143,5823,49.48662683432158,1476,0.07028571428571428,65734.28631669232
282,0.3016190476190476,6334,48.072106180743184,1725,0.08214285714285714,67897.25007051142
283,0.32552380952380955,6836,47.048867565316776,1883,0.08966666666666667,63168.201506696554
284,0.2926190476190476,6145,47.33242206605775,2831,0.1348095238095238,59194.5978601732
285,0.27366666666666667,5747,48.431347517852274,3436,0.1636190476190476,57550.51931469932
286,0.2301904761904762,4834,51.67522646006463,4916,0.2340952380952381,51608.56954088763
287,0.17561904761904762,3688,55.63820217789449,5151,0.24528571428571427,45647.40600993268
288,0.13228571428571428,2778,60.633339061919024,6010,0.2861904761904762,47780.660394590814
289,0.09438095238095238,1982,65.9659356899957,6103,0.2906190476190476,43674.74525896349
290,0.049428571428571426,1038,73.71844779095717,6996,0.33314285714285713,31426.077502841166
291,0.022333333333333334,469,80.73926816386245,5760,0.2742857142857143,26999.465226454915
292,0.011666666666666667,245,87.81570065606368,5252,0.2500952380952381,15300.004169424217
293,0.008952380952380953,188,92.74652076867518,3347,0.15938095238095237,15115.113781992764
294,0.007190476190476191,151,96.15101782749224,1838,0.08752380952380952,9096.295997341264
295,0.006142857142857143,129,97.451410668058,642,0.030571428571428572,9189.70463348725
296,0.0054761904761904765,115,97.89659485781452,324,0.015428571428571429,8950.199151405304
297,0.005190476190476191,109,98.1233975147267,225,0.010714285714285714,8982.14538161646
298,0.0033809523809523808,71,97.61611934450954,193,0.00919047619047619,23010.293448480796
299,0.0024285714285714284,51,97.61989370209939,175,0.008333333333333333,22942.370075103794
300,0.0027142857142857142,57,96.24593389656168,124,0.005904761904761905,38242.95171391145
301,0.002857142857142857,60,94.46923435425414,126,0.006,46941.90351408134
302,0.002619047619047619,55,92.438738725099,168,0.008,53021.703644551366
303,0.0028095238095238095,59,89.8561154211314,115,0.0054761904761904765,50330.32974299872
304,0.0036666666666666666,77,86.85261170060527,193,0.00919047619047619,64307.22423461431
305,0.004142857142857143,87,83.65709152018478,239,0.01138095238095238,61542.01098330625
306,0.004666666666666667,98,79.55502389677157,107,0.005095238095238095,68689.48664698763
307,0.005380952380952381,113,76.69092906833937,694,0.03304761904761905,77964.14018097174
308,0.005285714285714286,111,75.42243920399618,1565,0.07452380952380952,69969.86589499492
309,0.0054285714285714284,114,74.88542865408935,2001,0.09528571428571428,68506.91810604685
310,0.005857142857142857,123,74.94545503866381,2362,0.11247619047619048,66110.36833372364
311,0.006095238095238095,128,75.4429736320623,2707,0.1289047619047619,64827.600945261554
312,0.005952380952380952,125,75.66921410933605,2365,0.11261904761904762,66436.7898830198
313,0.006619047619047619,139,75.67072278635611,2329,0.11090476190476191,66985.40603911049
314,0.008142857142857143,171,74.48903890589006,1516,0.0721904761904762,68554.22797528633
315,0.012952380952380953,272,71.64693871765743,584,0.02780952380952381,71423.82368776137
316,0.019142857142857142,402,69.3019492378645,942,0.04485714285714286,75224.250620757
317,0.028,588,66.753462302124,780,0.037142857142857144,69718.63551738914
318,0.03795238095238095,797,65.1729628411236,1408,0.06704761904761905,72659.7720788642
319,0.04833333333333333,1015,63.61598064598318,1342,0.06390476190476191,68362.65083064635
320,0.047285714285714285,993,62.93967771647315,1995,0.095,69300.17664191639
321,0.051238095238095235,1076,62.41680220929326,1975,0.09404761904761905,67178.01087635617
322,0.04104761904761905,862,62.94230397436648,2705,0.12880952380952382,62596.470376339494
323,0.04219047619047619,886,63.266782646326384,2488,0.11847619047619047,60344.30883740573
324,0.04823809523809524,1013,63.14273233054226,2251,0.1071904761904762,59799.44203212809
325,0.06495238095238096,1364,62.988268540854335,2188,0.1041904761904762,62725.29860750951
326,0.08742857142857142,1836,61.20312088344823,1195,0.0569047619047619,64322.214255830586
327,0.10276190476190476,2158,59.93314954324751,1691,0.08052380952380953,69005.05621078436
328,0.12471428571428571,2619,57.97079187316603,1262,0.0600952380952381,72508.1047703901
329,0.15266666666666667,3206,56.5346255765872,1650,0.07857142857142857,68783.37528498715
330,0.184,3864,54.80502336842815,1729,0.08233333333333333,76567.55001947394
331,0.221,4641,53.11211743992395,1713,0.08157142857142857,71938.6537780605
332,0.2148095238095238,4511,52.183410277435044,2200,0.10476190476190476,71872.89066651945
333,0.23985714285714285,5037,52.134900495282885,2936,0.1398095238095238,72475.85967319425
334,0.207,4347,54.380062057251806,4120,0.1961904761904762,53395.75546583789
335,0.185,3885,57.21071744177637,4488,0.21371428571428572,54333.436211724096
336,0.10514285714285715,2208,62.2722801771433,5831,0.2776666666666667,49208.994349007015
337,0.072,1512,67.91333849252268,5971,0.2843333333333333,44074.35240720396
338,0.035,735,75.8219740628342,7279,0.3466190476190476,31187.302553734484
339,0.021,441,83.20398323966346,5910,0.2814285714285714,27178.62995253319
