time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service,unmet_fleet_insufficient,unmet_away_flying,unmet_insufficient_battery,unmet_rounding_jitter,mean_age_at_service_bins,max_backlog_age_bins,backlog_over_threshold
28,3086,434.5952380952399,3090.0714285714294,430.5238095238091,434.59523809523864,447,239692.90613628255,5810057.596331108,3913,0.0,0.0,0.0,434.59523809523864,0.14949233095700992,29,6.047619047619033
29,3089,435.6666666666697,3090.0714285714294,434.59523809523864,435.666666666666,439,238878.32110866255,6048935.917439771,4018,0.0,0.0,0.0,435.666666666666,0.13070187608873274,30,7.476190476190458
30,2985,431.11904761905043,2980.4523809523866,435.666666666666,431.11904761904805,458,235078.78636945813,6284014.703809229,3947,0.0,0.0,0.0,431.11904761904805,0.1466140224934193,31,7.476190476190457
31,2976,435.5714285714321,2980.4523809523866,431.11904761904805,435.5714285714286,450,235086.78686934005,6519101.490678568,3866,0.0,0.0,0.0,435.5714285714286,0.13606470814132104,32,7.80952380952379
32,2968,435.8571428571413,2968.2857142857138,435.5714285714286,435.8571428571431,431,232946.80660977057,6752048.297288339,3848,0.0,0.0,0.0,435.8571428571431,0.15229912719804883,33,6.928571428571411
33,2957,447.142857142856,2968.2857142857138,435.8571428571431,447.14285714285774,439,232712.3294570407,6984760.6267453795,3984,0.0,0.666666666666667,0.0,446.47619047619105,0.14586856047796143,34,6.7142857142856975
34,2785,430.04761904761926,2767.9047619047637,447.14285714285774,430.0476190476192,422,224161.7209897543,7208922.347735134,3793,0.0,0.0,0.0,430.0476190476192,0.16539283576985572,35,6.999999999999983
35,2777,420.95238095238074,2767.9047619047637,430.0476190476192,420.95238095238136,417,223190.02961925254,7432112.377354386,3913,0.0,0.0,0.0,420.95238095238136,0.15052214620093607,36,7.238095238095221
36,2567,437.33333333333485,2583.3809523809537,420.95238095238136,437.33333333333354,433,215820.99691933327,7647933.374273719,3709,0.0,0.0,0.0,437.33333333333354,0.1535422115866211,37,7.2857142857142705
37,2591,429.7142857142867,2583.3809523809537,437.33333333333354,429.7142857142855,425,216755.95998209703,7864689.334255816,3623,0.0,0.0,0.0,429.7142857142855,0.16288066751208394,38,7.285714285714268
38,2588,444.0714285714289,2602.3571428571436,429.7142857142855,444.0714285714288,434,221806.81395882886,8086496.148214646,3626,3.2142857142856758,0.6666666666666652,0.0,440.19047619047643,0.19142378744387992,39,5.285714285714272
39,2604,442.4285714285729,2602.3571428571436,444.0714285714288,442.4285714285716,439,222457.73149746587,8308953.879712111,3418,9.095238095238123,0.0,0.0,433.3333333333334,0.17260076073440128,40,4.666666666666656
40,2731,497.11904761904634,2785.6904761904752,442.4285714285716,497.1190476190479,489,233434.1630658228,8542388.042777933,3591,74.64285714285718,0.0,0.0,422.4761904761903,0.17249917176683924,41,4.023809523809515
41,2794,488.80952380952294,2785.6904761904752,497.1190476190479,488.8095238095238,487,235797.49647280673,8778185.53925074,3611,73.19047619047625,2.904761904761905,0.0,412.7142857142857,0.1765773596482255,42,4.333333333333325
42,2802,586.2857142857147,2899.476190476191,488.8095238095238,586.2857142857139,639,243709.75333092557,9021895.292581666,3773,158.57142857142858,5.833333333333334,0.0,421.8809523809525,0.17235138166615668,43,4.0476190476190395
43,2897,588.7619047619046,2899.476190476191,586.2857142857139,588.7619047619045,768,255378.76707228992,9277274.059653956,3957,151.90476190476224,19.476190476190474,0.0,417.3809523809525,0.19313082499137013,44,4.809523809523799
44,2522,717.0000000000009,2650.2380952380977,588.7619047619045,716.9999999999998,947,246368.0747727709,9523642.134426728,3748,308.3095238095239,5.071428571428573,0.0,403.6190476190472,0.23721725010384742,45,4.35714285714285
45,2595,772.2380952380968,2650.2380952380977,716.9999999999998,772.2380952380943,1024,253780.2303446148,9777422.364771342,3803,376.5238095238095,0.0,0.0,395.71428571428595,0.23920543169098085,32,4.190476190476184
46,1963,579.7857142857115,1770.547619047618,772.2380952380943,579.7857142857141,958,226454.4527156161,10003876.817486959,3101,183.19047619047623,0.0,0.0,396.59523809523824,0.36672488659243574,33,3.857142857142851
47,1746,604.3333333333289,1770.547619047618,579.7857142857141,604.3333333333328,888,212758.77360727225,10216635.591094231,2710,194.14285714285728,0.0,0.0,410.1904761904763,0.319901270932199,34,7.095238095238079
48,1596,539.7619047619014,1531.428571428573,604.3333333333328,539.7619047619033,831,212257.67308532968,10428893.264179561,2491,101.99999999999996,0.0,0.0,437.7619047619044,0.37322472848788624,35,7.28571428571427
49,1537,534.1904761904734,1531.428571428573,539.7619047619033,534.1904761904758,791,205367.39656838943,10634260.66074795,2416,118.85714285714288,1.238095238095232,6.57142857142857,407.52380952380867,0.32922824302134696,36,9.047619047619026
50,948,436.4047619047624,850.2142857142829,534.1904761904758,436.40476190476227,763,179926.51570959523,10814187.176457547,1800,0.0,0.0,0.0,436.40476190476227,0.42691380349608166,37,10.357142857142833
51,842,444.6190476190495,850.2142857142829,436.40476190476227,444.6190476190473,684,169264.18932746502,10983451.365785012,1570,0.0,0.0,0.0,444.6190476190473,0.38281868566904315,38,15.619047619047585
52,465,424.28571428571047,444.66666666666583,444.6190476190473,424.2857142857144,638,148518.904854018,11131970.27063903,1148,0.0,0.0,0.0,424.2857142857144,0.621146953405018,39,16.928571428571406
53,436,432.9523809523773,444.66666666666583,424.2857142857144,432.95238095238125,592,144023.7329919567,11275994.003630986,1061,0.0,0.0,0.0,432.95238095238125,0.5690257754477941,40,23.619047619047613
54,265,428.5952380952335,260.6428571428569,432.95238095238125,428.5952380952384,578,136170.1506363321,11412164.154267319,869,0.0,0.0,0.0,428.5952380952384,0.6935309973045821,41,29.119047619047628
55,251,438.23809523809075,260.6428571428569,428.5952380952384,438.2380952380948,559,134273.58300196606,11546437.737269284,842,0.0,0.0,0.0,438.2380952380948,0.7279453614114962,42,41.85714285714292
56,269,427.8571428571371,258.6190476190476,438.2380952380948,427.8571428571433,542,135896.57166163853,11682334.308930922,838,0.0,0.0,0.0,427.8571428571433,1.211541865816959,43,43.857142857142975
57,258,428.4761904761857,258.6190476190476,427.8571428571433,428.47619047619065,531,134251.18586413315,11816585.494795056,822,0.0,0.0,0.0,428.47619047619065,0.8905500184569964,44,49.952380952381134
58,722,430.4761904761883,723.9999999999991,428.47619047619065,430.47619047618997,488,158980.37990549026,11975565.874700546,1238,0.0,0.0,0.0,430.47619047618997,0.8243305632502372,45,54.30952380952402
59,725,429.47619047618764,723.9999999999991,430.47619047618997,429.4761904761909,481,158414.03908590105,12133979.913786447,1222,0.0,0.0,0.0,429.4761904761909,0.6368472906403965,46,64.23809523809547
60,1745,466.5238095238128,1782.0476190476195,429.4761904761909,466.5238095238097,501,205711.6746158274,12339691.588402275,2265,41.8571428571428,0.0,0.0,424.6666666666667,0.5657252012552799,47,50.642857142857345
61,1757,491.57142857143117,1782.0476190476195,466.5238095238097,491.5714285714283,743,216964.89483814847,12556656.483240424,2571,77.42857142857144,0.0,2.23809523809524,411.9047619047616,0.29521370301108407,48,49.000000000000185
62,2450,682.8571428571445,2641.285714285716,491.5714285714283,682.8571428571431,1248,251598.1225023131,12808254.605742738,3766,295.547619047619,0.0,0.0,387.3095238095235,0.36294460641399334,49,27.04761904761914
63,2833,491.14285714285916,2641.285714285716,682.8571428571431,491.1428571428571,842,252343.75572498274,13060598.361467721,4236,34.380952380952436,22.809523809523807,0.0,433.95238095238113,0.3020187248920026,50,19.666666666666686
64,2885,521.6666666666629,2915.5238095238087,491.1428571428571,521.6666666666665,1014,261521.90579618516,13322120.267263906,4508,50.07142857142867,48.380952380952465,0.0,423.2142857142857,0.2002228274325317,51,12.92857142857139
65,2908,529.1904761904725,2915.5238095238087,521.6666666666665,529.1904761904763,827,254313.44108104004,13576433.708344946,4491,44.95238095238103,47.23809523809531,3.0,434.0000000000003,0.1735688085412978,52,11.571428571428537
66,3169,499.1428571428596,3138.9523809523835,529.1904761904763,499.1428571428564,735,263292.6699521821,13839726.378297128,4687,3.3571428571429296,78.7380952380953,0.0,417.04761904761824,0.1822566830455744,53,7.499999999999981
67,3142,496.0952380952399,3138.9523809523835,499.1428571428564,496.0952380952376,763,263506.88985564717,14103233.268152775,4349,13.761904761904841,49.09523809523811,3.0,430.2380952380945,0.14535782486132542,54,7.42857142857141
68,2838,434.52380952380963,2776.428571428573,496.0952380952376,434.52380952380975,624,244319.18377168942,14347552.451924466,3873,0.0,0.0,0.0,434.52380952380975,0.1992768213698447,55,6.785714285714269
69,2772,438.9523809523821,2776.428571428573,434.52380952380975,438.95238095238074,615,239301.12187168968,14586853.573796155,3676,0.0,0.0,0.0,438.95238095238074,0.14076994434137288,56,6.809523809523792
70,2542,427.3095238095216,2530.3571428571413,438.95238095238074,427.3095238095235,557,229002.0373664483,14815855.611162603,3368,0.0,0.0,0.0,427.3095238095235,0.17881495635232836,57,6.285714285714271
71,2527,430.66666666666424,2530.3571428571413,427.3095238095235,430.6666666666668,528,225305.30675390462,15041160.917916508,3279,0.0,0.0,0.0,430.6666666666668,0.15929862249608925,58,6.1904761904761765
72,2652,434.7142857142894,2656.0476190476234,430.6666666666668,434.7142857142853,527,234019.17419318855,15275180.092109697,3387,0.0,0.0,0.0,434.7142857142853,0.18422753716871318,59,5.071428571428559
73,2663,427.7619047619078,2656.0476190476234,434.7142857142853,427.76190476190476,522,233057.6407330711,15508237.732842768,3467,0.0,0.0,3.6190476190476204,424.14285714285717,0.15385440695241648,60,6.571428571428553
74,2984,424.8095238095266,2981.047619047622,427.76190476190476,424.8095238095236,505,241273.4119913377,15749511.144834105,3750,0.0,0.0,0.0,424.8095238095236,0.15019788076088308,61,6.238095238095223
75,2974,431.85714285714585,2981.047619047622,424.8095238095236,431.85714285714306,489,239134.1084468294,15988645.253280934,3845,0.0,0.0,0.0,431.85714285714306,0.13521952156787362,62,8.999999999999977
76,3089,432.92857142857383,3090.0714285714294,431.85714285714306,432.9285714285712,456,242427.6913464622,16231072.944627397,3923,0.0,0.9761904761904772,0.0,431.95238095238074,0.1497556614099178,63,7.380952380952359
77,3082,441.0000000000023,3090.0714285714294,432.9285714285712,441.00000000000045,450,241241.99624546946,16472314.940872867,4029,0.0,0.0,0.0,441.00000000000045,0.1344287877383267,64,7.285714285714263
78,3009,412.45238095238483,2980.4523809523866,441.00000000000045,412.4523809523809,422,237470.85531922025,16709785.796192087,3917,0.0,0.0,0.0,412.4523809523809,0.15811296269920358,65,7.214285714285692
79,2961,431.9047619047651,2980.4523809523866,412.4523809523809,431.9047619047626,460,235659.52953159984,16945445.325723685,3894,0.0,0.0,0.0,431.9047619047626,0.14530966050722813,66,6.761904761904742
80,2975,425.19047619047524,2968.2857142857138,431.9047619047626,425.1904761904767,464,236542.4061758663,17181987.731899552,3872,0.0,0.0,0.0,425.1904761904767,0.15587034813925535,65,6.071428571428555
81,2957,436.476190476189,2968.2857142857138,425.1904761904767,436.4761904761903,462,234763.19617064975,17416750.928070202,4016,0.0,0.0,0.0,436.4761904761903,0.13392756493872476,66,6.904761904761886
82,2758,446.38095238095184,2767.9047619047637,436.4761904761903,446.38095238095207,492,227193.01875655362,17643943.946826756,3835,0.0,0.0,0.0,446.38095238095207,0.17364204565074703,38,5.404761904761893
83,2785,429.28571428571377,2767.9047619047637,446.38095238095207,429.2857142857146,469,227560.94600426112,17871504.892831016,3958,2.8095238095238013,0.0,0.0,426.47619047619077,0.15678379071556772,39,5.523809523809507
84,2582,430.6666666666679,2583.3809523809537,429.2857142857146,430.6666666666668,515,222519.8774553116,18094024.77028633,3815,0.0,0.0,0.0,430.6666666666668,0.16519125078381444,40,5.476190476190458
85,2583,431.0476190476202,2583.3809523809537,430.6666666666668,431.0476190476198,533,223577.85658852663,18317602.626874857,3725,0.0,0.0,0.0,431.0476190476198,0.1587762476264219,41,5.4761904761904585
86,2610,423.4047619047633,2602.3571428571436,431.0476190476198,423.4047619047616,568,230816.94862524877,18548419.575500105,3775,0.0,0.0,0.0,423.4047619047616,0.17121875570151393,42,5.261904761904747
87,2581,444.76190476190504,2602.3571428571436,423.4047619047616,444.76190476190476,643,231955.2003043055,18780374.77580441,3602,0.0,0.0,0.0,444.76190476190476,0.15177764247892053,43,5.619047619047603
88,2791,439.4523809523794,2785.6904761904752,444.76190476190476,439.4523809523807,615,243583.58264496687,19023958.358449377,3758,25.761904761904823,0.4285714285714324,0.0,413.26190476190453,0.17486478647352846,44,5.1666666666666545
89,2745,480.14285714285506,2785.6904761904752,439.4523809523807,480.14285714285717,680,243514.8423776165,19267473.200826995,3766,57.619047619047734,0.0,0.0,422.52380952380935,0.1596495793217098,45,5.095238095238083
90,2824,555.6190476190482,2899.476190476191,480.14285714285717,555.6190476190479,835,255995.94681631474,19523469.14764331,3974,144.14285714285714,2.761904761904761,3.0,405.71428571428567,0.1733609874544713,46,4.666666666666655
91,2815,640.0952380952385,2899.476190476191,555.6190476190479,640.0952380952377,920,259926.38117772678,19783395.528821036,4024,225.23809523809535,4.476190476190476,3.952380952380956,406.42857142857133,0.1799627844032812,47,5.333333333333321
92,2534,756.3333333333348,2650.2380952380977,640.0952380952377,756.3333333333327,1041,253981.3304660221,20037376.859287057,3872,310.8333333333334,19.642857142857125,15.57142857142857,410.2857142857144,0.25247115420753874,28,4.4047619047618936
93,2527,879.5714285714303,2650.2380952380977,756.3333333333327,879.5714285714292,1238,263010.8107764429,20300387.6700635,3943,486.42857142857184,5.380952380952419,2.761904761904762,384.9999999999999,0.2527653720768078,29,4.142857142857135
94,2065,585.1190476190468,1770.547619047618,879.5714285714292,585.1190476190477,1019,234785.37983239794,20535173.049895898,3254,166.8809523809525,0.0,0.0,418.2380952380959,0.43022022368269314,30,4.523809523809515
95,1773,582.6666666666615,1770.547619047618,585.1190476190477,582.6666666666673,939,219783.14478189923,20754956.194677796,2800,150.28571428571436,0.0,5.9999999999999805,426.3809523809528,0.3181854806220283,31,7.285714285714265
96,1606,508.0952380952376,1531.428571428573,582.6666666666673,508.09523809523785,816,211134.30765759054,20966090.50233539,2494,80.1428571428572,1.214285714285717,7.833333333333348,418.9047619047617,0.35804720393761563,32,6.952380952380932
97,1516,523.5238095238085,1531.428571428573,508.09523809523785,523.5238095238092,789,206106.45558210308,21172196.957917493,2387,97.00000000000004,0.0,5.380952380952383,421.1428571428571,0.32540206056037185,33,7.238095238095216
98,956,417.73809523809587,850.2142857142829,523.5238095238092,417.73809523809524,781,181729.45411003614,21353926.41202753,1818,0.0,0.0,3.8571428571428568,413.8809523809524,0.42169754931261166,34,8.166666666666643
99,851,416.9523809523821,850.2142857142829,417.73809523809524,416.952380952381,652,169962.89448641357,21523889.306513943,1551,0.0,0.0,0.0,416.952380952381,0.37236304627609046,35,12.90476190476187
100,429,432.6190476190443,444.66666666666583,416.952380952381,432.61904761904714,671,148828.32417026715,21672717.630684208,1148,0.0,0.0,0.0,432.61904761904714,0.5339660339660333,36,15.238095238095196
101,448,429.28571428571036,444.66666666666583,432.61904761904714,429.28571428571456,597,145983.4685931561,21818701.099277366,1070,0.0,0.0,0.0,429.28571428571456,0.6106505102040818,37,23.14285714285713
102,245,444.9285714285669,260.6428571428569,429.28571428571456,444.92857142857156,609,137005.61111233468,21955706.7103897,875,0.0,0.0,0.0,444.92857142857156,0.6152575315840604,38,27.309523809523835
103,277,428.57142857142367,260.6428571428569,444.92857142857156,428.5714285714286,563,136137.61862842028,22091844.32901812,872,0.0,0.0,0.0,428.5714285714286,0.9026989857314764,39,40.142857142857224
104,270,417.19047619047103,258.6190476190476,428.5714285714286,417.1904761904754,537,135280.42419895058,22227124.75321707,841,0.0,0.0,0.0,417.1904761904754,1.143827160493828,40,42.357142857142925
105,256,419.8095238095183,258.6190476190476,417.1904761904754,419.8095238095236,522,133829.885080913,22360954.638297983,806,0.0,0.0,0.0,419.8095238095236,0.9315476190476174,41,47.76190476190486
106,720,423.8095238095209,723.9999999999991,419.8095238095236,423.80952380952385,474,157678.5136038647,22518633.15190185,1220,0.0,0.0,0.0,423.80952380952385,0.8357142857142889,42,51.59523809523826
107,715,432.8095238095218,723.9999999999991,423.80952380952385,432.80952380952385,482,157609.49771837753,22676242.649620228,1218,0.0,0.0,0.0,432.80952380952385,0.49806859806859954,43,66.09523809523829
108,1757,457.85714285714585,1782.0476190476195,432.80952380952385,457.85714285714215,490,205452.13209214713,22881694.781712376,2259,54.166666666666586,0.0,0.0,403.69047619047564,0.5883676179635123,33,50.90476190476204
109,1751,488.90476190476375,1782.0476190476195,457.85714285714215,488.9047619047616,767,218034.95819601204,23099729.739908386,2591,77.42857142857129,0.0,0.0,411.47619047619025,0.28673411112017533,34,51.76190476190494
110,2525,605.190476190478,2641.285714285716,488.9047619047616,605.190476190476,1190,254195.94735408612,23353925.68726247,3783,220.97619047619048,0.0,0.0,384.21428571428567,0.376633663366334,35,25.571428571428598
111,2723,523.4761904761913,2641.285714285716,605.190476190476,523.4761904761913,917,250735.96091499084,23604661.648177464,4188,54.90476190476211,52.90476190476191,0.0,415.66666666666646,0.2776699368693476,36,17.380952380952326
112,2901,537.9999999999973,2915.5238095238087,523.4761904761913,537.9999999999991,981,260528.7143192977,23865190.36249676,4489,62.45238095238106,43.142857142857125,0.0,432.40476190476096,0.1867090165952622,37,13.119047619047569
113,2935,518.5238095238055,2915.5238095238087,537.9999999999991,518.5238095238095,818,256068.20573977786,24121258.568236537,4508,40.809523809523924,62.66666666666666,0.0,415.0476190476188,0.19222844163218866,38,9.809523809523784
114,3138,519.4761904761936,3138.9523809523835,518.5238095238095,519.4761904761901,754,262182.33153791714,24383440.899774455,4697,4.214285714285848,67.5238095238095,21.0,426.7380952380949,0.1690187866096084,39,7.6666666666666465
115,3148,510.4285714285743,3138.9523809523835,519.4761904761901,510.42857142857116,771,263934.7599695723,24647375.659744028,4345,39.619047619047755,37.3333333333333,3.0,430.47619047618986,0.1748880619592177,40,6.7142857142856975
116,2877,409.8571428571422,2776.428571428573,510.42857142857116,409.85714285714226,611,244957.1042082751,24892332.763952304,3902,0.0,0.0,0.0,409.85714285714226,0.19658374298624529,38,5.6904761904761765
117,2745,441.2857142857147,2776.428571428573,409.85714285714226,441.28571428571394,611,236794.1099314053,25129126.87388371,3647,0.0,0.0,0.0,441.28571428571394,0.13230982739179423,39,5.904761904761891
118,2543,428.64285714285506,2530.3571428571413,441.28571428571394,428.6428571428572,554,227714.29520199393,25356841.169085704,3361,0.0,0.0,0.0,428.6428571428572,0.17094545250266804,40,5.880952380952367
119,2518,440.9999999999982,2530.3571428571413,428.6428571428572,440.99999999999955,533,224790.86404183134,25581632.033127535,3269,0.0,0.0,0.0,440.99999999999955,0.1661182344264149,41,5.333333333333321
120,2640,457.047619047622,2656.0476190476234,440.99999999999955,457.04761904761904,542,231663.77902882174,25813295.812156357,3388,0.0,0.0,0.0,457.04761904761904,0.15060425685425666,42,6.190476190476174
121,2681,432.09523809524126,2656.0476190476234,457.04761904761904,432.09523809523785,533,235326.24331761815,26048622.055473976,3475,1.380952380952507,0.9047619047618829,10.0,419.8095238095235,0.17253689987744394,43,5.714285714285698
122,2981,432.14285714286007,2981.047619047622,432.09523809523785,432.14285714285666,501,240901.04270018527,26289523.098174162,3754,0.0,0.0,0.0,432.14285714285666,0.15554064631555345,44,5.7142857142856975
123,2984,429.1904761904789,2981.047619047622,432.14285714285666,429.19047619047603,479,239822.03189052537,26529345.13006469,3851,0.0,0.6190476190475875,1.0,427.57142857142844,0.14546629643814582,45,8.047619047619015
124,3077,442.26190476190686,3090.0714285714294,429.19047619047603,442.2619047619043,482,243354.98968185214,26772700.11974654,3948,0.0,2.7142857142856833,2.142857142857155,437.4047619047614,0.1472290573688033,46,6.595238095238073
125,3102,430.3333333333353,3090.0714285714294,442.2619047619043,430.33333333333354,466,244104.62601053913,27016804.74575708,4062,0.0,0.0,0.0,430.33333333333354,0.14514445365509154,47,7.190476190476165
126,2972,438.78571428571786,2980.4523809523866,430.33333333333354,438.78571428571394,456,235679.4053192046,27252484.151076287,3920,0.0,0.0,0.0,438.78571428571394,0.15407293469204578,48,7.047619047619027
127,2976,443.23809523809814,2980.4523809523866,438.78571428571394,443.2380952380944,458,236134.200089048,27488618.351165336,3886,0.0,0.0,0.0,443.2380952380944,0.14968157962109518,48,6.761904761904741
128,2989,422.52380952380736,2968.2857142857138,443.2380952380944,422.5238095238094,481,239635.0864866619,27728253.437652,3923,0.0,0.0,0.0,422.5238095238094,0.1568768022431448,49,5.261904761904749
129,2979,411.80952380952203,2968.2857142857138,422.5238095238094,411.8095238095238,473,238854.90537486083,27967108.34302686,4042,0.0,0.0,1.2380952380952408,410.57142857142856,0.1417621765053786,50,4.619047619047608
130,2760,419.7142857142858,2767.9047619047637,411.8095238095238,419.7142857142854,490,227807.9152329111,28194916.258259773,3853,0.0,0.0,0.0,419.7142857142854,0.1445393374741197,51,4.928571428571416
131,2746,441.61904761904725,2767.9047619047637,419.7142857142854,441.61904761904714,521,227895.1055080903,28422811.363767862,3970,0.0,0.0,0.0,441.61904761904714,0.1412790899316748,52,5.238095238095224
132,2598,427.00000000000045,2583.3809523809537,441.61904761904714,426.9999999999996,545,225216.8681557577,28648028.23192362,3831,0.0,0.0,0.0,426.9999999999996,0.16765643901902505,53,5.2619047619047485
133,2576,434.3809523809532,2583.3809523809537,426.9999999999996,434.38095238095246,555,224733.15104276067,28872761.38296638,3748,0.0,0.0,0.0,434.38095238095246,0.16040927240461347,54,5.999999999999981
134,2594,442.7380952380963,2602.3571428571436,434.38095238095246,442.7380952380946,609,232614.8364763109,29105376.21944269,3811,0.0,0.0,0.0,442.7380952380946,0.17775452509453996,55,4.738095238095223
135,2607,438.0952380952385,2602.3571428571436,442.7380952380946,438.09523809523745,675,236327.63719386765,29341703.856636558,3647,0.0,0.0,0.0,438.09523809523745,0.16748862951394566,56,5.238095238095221
136,2787,436.78571428571195,2785.6904761904752,438.09523809523745,436.78571428571337,633,245136.5879360477,29586840.444572605,3792,16.571428571428697,0.0,0.0,420.2142857142847,0.17287747535325493,57,4.738095238095224
