time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service,unmet_fleet_insufficient,unmet_away_flying,unmet_insufficient_battery,unmet_rounding_jitter,mean_age_at_service_bins,max_backlog_age_bins,backlog_over_threshold
30,4404,433.0895346721227,4392.860743114083,444.2287915580425,433.0895346721274,455,232906.0437472745,6020092.344435796,5877,0.3916868204419832,0.0,0.0,432.69784785168537,0.1168273691560962,31,10.421108868444751
31,4383,442.95027778620715,4392.860743114083,433.0895346721274,442.95027778621136,462,230861.37154552102,6250953.715981317,5929,0.0,4.500609986246189,0.0,438.449667799965,0.09208866804956832,32,11.075110791474412
32,4159,442.551954418258,4158.601676632049,442.95027778621136,442.55195441825595,452,227439.16532501328,6478392.88130633,5658,0.0,0.0,0.0,442.55195441825595,0.10390699850381353,33,11.782523333422986
33,4173,428.15363105030247,4158.601676632049,442.55195441825595,428.15363105030053,420,228253.30235221662,6706646.183658547,5731,0.0,0.0,0.0,428.15363105030053,0.10907602339250969,34,12.305982748237032
34,3773,443.2899730960726,3788.136342045772,428.15363105030053,443.2899730960764,438,217101.9113298909,6923748.094988437,5369,0.0,0.0,0.0,443.2899730960764,0.10522367778129836,35,12.449804513082409
35,3760,471.42631514184995,3788.136342045772,443.2899730960764,471.4263151418512,463,218378.68385938168,7142126.778847819,5632,13.890663630740688,28.210459729232024,0.0,429.32519178187863,0.11500685056675347,36,11.706284245221854
36,3728,441.83181487220463,3698.4054997303556,471.4263151418512,441.83181487220423,437,215204.8148292015,7357331.593677021,5600,0.0,13.694918922747107,0.0,428.136895949457,0.13112574314980147,37,11.013401797985864
37,3700,440.2373146025584,3698.4054997303556,441.83181487220423,440.2373146025553,432,214479.8607604062,7571811.454437427,5496,0.0,9.877747985385277,0.0,430.35956661717006,0.1139558417572286,38,11.032944993469773
38,4009,545.6385773771144,4114.401262774556,440.2373146025553,545.6385773771149,540,221178.79742552005,7792990.251862947,5907,21.373686304776122,109.01720856107157,0.0,415.24768251126613,0.1130895096457438,39,9.370736349593495
39,4171,489.0398401516768,4114.401262774556,545.6385773771149,489.0398401516733,482,225956.85833054146,8018947.110193488,5474,52.95511983530107,10.94144770430804,0.0,425.14327261206415,0.1319278045257023,40,8.170140340619632
40,4254,592.0814645960736,4357.041624444404,489.0398401516733,592.0814645960759,586,229137.9609250564,8248085.071118545,5657,187.7617908267718,12.830327870015214,0.0,391.4893458992885,0.11480533820212013,41,7.833898109359544
41,4313,636.1230890404759,4357.041624444404,592.0814645960759,636.1230890404788,639,235743.5068147229,8483828.577933267,5621,216.12250217931748,0.0,0.0,420.0005868611615,0.14928102141827537,42,8.09961796203902
42,4259,676.5028795149119,4299.3797904744315,636.1230890404788,676.5028795149084,748,237001.80945211087,8720830.387385378,5706,262.9446360127789,2.942048653658314,0.0,410.6161948484713,0.14902831448789738,43,7.2480975528207106
43,4296,679.8826699893407,4299.3797904744315,676.5028795149084,679.8826699893361,758,241251.4226580534,8962081.810043432,5658,274.00984459408346,0.3098408244023787,0.0,405.5629845708512,0.14990952959502996,44,8.697958678699823
44,3932,687.8886926356327,3940.0060226462956,679.8826699893361,687.8886926356333,839,235591.21932866186,9197673.029372094,5395,268.77386540149394,0.0,0.0,419.1148272341382,0.17048201986793732,45,8.620405648268875
45,3947,680.894715281931,3940.0060226462956,687.8886926356333,680.8947152819269,839,240309.30727840294,9437982.336650496,5152,265.7348762421119,0.0,0.0,415.159839039816,0.17218095760957736,46,9.333022895072508
46,3314,643.4663269258808,3276.571611643956,680.8947152819269,643.4663269258854,795,210000.5698587043,9647982.9065092,4481,211.5177839037703,0.0,0.0,431.9485430221158,0.1697983318120026,47,9.653249643149922
47,3321,599.0379385698393,3276.571611643956,643.4663269258854,599.0379385698438,696,207649.36673988178,9855632.273249082,4199,183.88058985071982,0.0,0.0,415.1573487191246,0.17260152543884397,48,11.710885043892656
48,2638,427.95216913466857,2466.9142305648243,599.0379385698438,427.95216913466675,660,200545.40492917004,10056177.678178253,3480,0.0,0.0,0.0,427.95216913466675,0.24674721611370048,49,12.08476580832426
49,2429,465.8663996994933,2466.9142305648243,427.95216913466675,465.8663996994891,687,191772.2142076126,10247949.892385865,3329,29.79467388539213,0.0,0.0,436.0717258140967,0.15315800897102794,50,13.348843917279734
50,1581,440.01332288674985,1555.1469231872604,465.8663996994891,440.0133228867494,653,168217.23751827085,10416167.129904136,2441,0.0,0.0,0.0,440.0133228867494,0.22001775934125295,51,15.431959898171211
51,1541,454.16024607401005,1555.1469231872604,440.0133228867494,454.1602460740102,593,162010.9099098073,10578178.039813943,2293,0.0,0.0,0.0,454.1602460740102,0.19379976336959026,52,19.257527328305137
52,842,433.6939143698796,821.5336682958699,454.1602460740102,433.69391436988013,590,145816.90095870834,10723994.94077265,1595,0.0,0.0,0.0,433.69391436988013,0.3649137419709834,53,22.077142983724727
53,813,442.2275826657494,821.5336682958699,433.69391436988013,442.2275826657507,572,142618.99802534183,10866613.938797992,1503,0.0,0.0,0.0,442.2275826657507,0.30462568985788313,54,29.533716693118464
54,448,436.443356894064,442.2157742283127,442.2275826657507,436.4433568940634,568,134876.62509979654,11001490.563897789,1136,0.0,0.0,0.0,436.4433568940634,0.41716985441752635,55,36.921954578340404
55,443,435.6591311223767,442.2157742283127,436.4433568940634,435.6591311223765,541,133041.64243898017,11134532.206336768,1073,0.0,0.0,0.0,435.6591311223765,0.5178693513862538,56,48.6519931027568
56,400,438.4637757317099,402.8046446093333,435.6591311223765,438.4637757317104,540,132570.85238547952,11267103.058722248,1031,0.0,0.0,0.0,438.4637757317104,0.6489678933414408,57,54.552865725631946
57,412,429.2684203410437,402.8046446093333,438.4637757317104,429.2684203410431,529,133938.756156786,11401041.814879034,999,0.0,0.0,0.0,429.2684203410431,0.7258615474190433,58,61.742845435123414
58,1084,436.0746675611233,1090.8062472200818,429.2684203410431,436.074667561125,503,153572.92850858968,11554614.743387623,1647,0.0,0.0,0.0,436.074667561125,0.5133334990049839,59,70.16510434207588
59,1091,435.8809147812053,1090.8062472200818,436.074667561125,435.8809147812069,526,155047.75734430866,11709662.500731932,1650,0.0,0.0,0.0,435.8809147812069,0.39807135856600284,60,84.91773232357922
60,2372,465.6311158621588,2401.750201080949,435.8809147812069,465.6311158621563,497,191337.6445092577,11901000.14524119,2903,60.86614835908644,0.0,0.0,404.76496750306956,0.34255045992617145,61,71.97345991638389
61,2335,532.3813169431078,2401.750201080949,465.6311158621563,532.3813169431061,563,190912.76402571925,12091912.90926691,3003,118.78533440466268,0.0,0.0,413.5959825384424,0.2585686610217888,62,63.3557538808382
62,2996,736.3206931784512,3199.939376235344,532.3813169431061,736.3206931784473,843,218001.37564962392,12309914.284916533,3941,343.0262266453755,0.0,0.0,393.29446653307207,0.2672129467698021,63,46.77989977266829
63,3308,628.2600694137896,3199.939376235344,736.3206931784473,628.2600694137908,722,220211.04468657583,12530125.32960311,4975,150.81924805222945,52.7283766092778,4.0,420.71244475228383,0.24623625419912687,64,38.38479038064457
64,3675,552.9676515381107,3599.7075821243193,628.2600694137908,552.9676515381141,784,238948.01968534358,12769073.349288452,5432,62.550428994700354,56.3794951621024,0.0,434.03772738131073,0.24873452535017535,65,26.115099380398078
65,3718,434.67523366243677,3599.7075821243193,552.9676515381141,434.67523366243483,654,237134.1005822432,13006207.449870696,5596,0.0,20.828801950457606,0.0,413.8464317119773,0.17377358065299894,66,20.72293709583552
66,4177,542.3994288690628,4284.724195206631,434.67523366243483,542.3994288690667,707,242214.52207077233,13248421.97194147,6144,41.37867271101876,64.68610161191683,0.0,436.33465454613076,0.10918652763978139,67,17.231242138315423
67,4345,482.12362407569526,4284.724195206631,542.3994288690667,482.12362407569685,665,246247.2463096596,13494669.21825113,5879,6.013800004225729,26.88366059591469,2.0,447.2261634755563,0.1205599227381818,68,15.426781491032699
68,4339,430.4640948881897,4287.340470812489,482.12362407569685,430.4640948881913,592,239021.0709469428,13733690.289198073,5842,0.20662603191923057,0.0,0.0,430.2574688562721,0.12273617862487754,69,12.393488108816921
69,4278,439.80456570068327,4287.340470812489,430.4640948881913,439.8045657006854,575,233202.28031188287,13966892.569509955,5588,0.0,0.0,0.0,439.8045657006854,0.0985797852661106,70,11.51784410469835
70,4145,430.4335012840902,4135.628935583407,439.8045657006854,430.4335012840942,543,226345.07731572026,14193237.646825675,5390,0.0,0.0,0.0,430.4335012840942,0.11337880884126694,71,9.95503785519127
71,4125,441.06243686750076,4135.628935583407,430.4335012840942,441.0624368675024,549,226235.34044462524,14419472.9872703,5228,0.0,0.0,0.0,441.0624368675024,0.09942418271691898,72,9.528466133322475
72,4204,439.63882771291355,4202.576390845415,441.0624368675024,439.63882771291526,509,229424.72254813707,14648897.709818436,5265,0.0,0.0,0.0,439.63882771291526,0.11232013574722646,73,8.378584446158222
73,4222,420.21521855832725,4202.576390845415,439.63882771291526,420.21521855832844,502,230550.76204698568,14879448.471865421,5283,0.0,0.0,0.0,420.21521855832844,0.11187419795037992,74,8.317559006477762
74,4558,478.91231200853326,4616.697093450209,420.21521855832844,478.9123120085355,526,236125.8729958172,15115574.34486124,5655,27.754020677469487,15.03209407515838,0.0,436.12619725590775,0.087231910153406,75,9.53497177677046
75,4606,489.6094054587429,4616.697093450209,478.9123120085355,489.6094054587443,508,237687.20883126665,15353261.553692507,5953,10.032234794080763,45.761251012074865,3.0,430.8159196525887,0.10987593863653897,76,10.978079639464076
76,4591,440.93806779331226,4542.3286623345675,489.6094054587443,440.93806779331635,476,239538.62366756142,15592800.177360067,5945,6.252839297511806,9.367011467157262,0.0,425.3182170286474,0.11800071710611669,63,10.778518973490339
77,4530,453.2667301278825,4542.3286623345675,440.93806779331635,453.26673012788746,486,237948.72897169463,15830748.906331763,6057,3.6218712116709293,0.09788727434150601,0.0,449.5469716418748,0.09055603700479882,64,12.100376804209894
78,4408,438.1274732419679,4392.860743114083,453.26673012788746,438.1274732419723,488,236126.40147853896,16066875.307810301,5920,5.374634395815609,0.0,0.0,432.7528388461568,0.11753329724419244,65,10.426627089556073
79,4379,451.98821635605236,4392.860743114083,438.1274732419723,451.98821635605634,488,233831.09892702047,16300706.406737322,5935,11.806899512990555,4.286587685683298,2.0,433.89472915738247,0.1002446059132453,66,9.66670708252928
80,4174,436.5898929881023,4158.601676632049,451.98821635605634,436.5898929881011,474,230913.66606799903,16531620.07280532,5712,0.0,0.0,0.0,436.5898929881011,0.10743932089506882,67,9.803695614474343
81,4126,469.19156962014677,4158.601676632049,436.5898929881011,469.1915696201454,485,230468.8469182722,16762088.919723593,5751,35.62073879738324,9.29316030024589,0.0,424.27767052251613,0.11129830733441469,68,9.34013117755937
82,3816,441.3279116659178,3788.136342045772,469.1915696201454,441.3279116659204,476,221997.53709244874,16984086.45681604,5436,0.0,0.0,0.0,441.3279116659204,0.1287899405982294,69,9.0656432860674
83,3714,515.4642537116933,3788.136342045772,441.3279116659204,515.4642537116963,556,221184.68613920137,17205271.14295524,5693,20.2315896183691,61.939597938151365,1.0,432.29306615517567,0.10169255741515283,70,9.848059682850304
84,3778,435.869753442048,3698.4054997303556,515.4642537116963,435.8697534420486,521,222604.14528464837,17427875.28823989,5720,6.472369067192765,0.0,0.0,429.39738437485585,0.15154412041312285,71,7.7587408045932635
85,3688,446.2752531724036,3698.4054997303556,435.8697534420486,446.2752531724008,541,220796.2580198461,17648671.546259735,5597,7.0656108027404345,0.0,0.0,439.20964236966034,0.11470528486070078,72,7.724796229645629
86,3994,566.6765159469596,4114.401262774556,446.2752531724008,566.6765159469604,603,228217.68444505948,17876889.230704796,5941,83.82832690583422,66.57699901890712,2.0,414.27119002221815,0.10652446967057912,73,7.567887560389707
87,4155,526.0777787215229,4114.401262774556,566.6765159469604,526.0777787215186,686,235943.22069826513,18112832.45140306,5676,102.87343428301493,0.0,0.0,423.20434443850274,0.13220938541512836,74,7.85280231216475
88,4235,648.1194031659188,4357.041624444404,526.0777787215186,648.1194031659205,766,240201.3310640419,18353033.7824671,5817,222.06554271915562,7.4830905193980755,0.0,418.5707699273669,0.1210222656703403,75,7.561415312062613
89,4353,652.1610276103193,4357.041624444404,648.1194031659205,652.1610276103249,776,243448.52029070645,18596482.302757807,5805,228.76718179619056,0.4971111783695932,0.0,422.89673463576366,0.15120725624148287,76,8.360013481945629
90,4333,618.540818084758,4299.3797904744315,652.1610276103249,618.5408180847529,767,248993.14980380138,18845475.45256161,5765,196.61416230189974,0.0,0.0,421.92665578285283,0.1377313239906846,77,8.923846950155399
91,4193,724.9206085591859,4299.3797904744315,618.5408180847529,724.9206085591815,930,248109.59923159445,19093585.051793203,5743,307.4814429764453,0.0,0.0,417.4391655827365,0.14969225465529365,78,10.141022942866526
92,4086,578.9266312054806,3940.0060226462956,724.9206085591815,578.9266312054776,806,247403.7771334309,19340988.828926634,5506,143.54844100306786,0.0,0.0,435.37819020240926,0.18759091032611422,79,9.446304301068372
93,3853,665.9326538517726,3940.0060226462956,578.9266312054776,665.9326538517713,1031,248218.25465529336,19589207.08358193,5272,229.06897946187954,0.0,0.0,436.86367438989237,0.14602342647793784,80,10.011996266551343
94,3345,597.5042654957251,3276.571611643956,665.9326538517713,597.5042654957314,973,225302.16814395104,19814509.25172588,4679,160.00612634138017,0.0,0.0,437.4981391543506,0.17766460995972003,81,10.603257406005218
95,3268,606.0758771396845,3276.571611643956,597.5042654957314,606.075877139689,883,215723.82430682005,20030233.0760327,4339,180.70513265410415,0.0,0.0,425.37074448558513,0.15634494163270238,82,13.237972220978843
96,2648,424.9901077045138,2466.9142305648243,606.075877139689,424.99010770451133,694,201567.84486234258,20231800.92089504,3523,0.0,0.0,0.0,424.99010770451133,0.2266931718108374,83,14.253569764266048
97,2460,431.9043382693376,2466.9142305648243,424.99010770451133,431.90433826933344,625,192404.34180173898,20424205.26269678,3302,8.733312661041278,0.0,0.0,423.17102560829227,0.16267118544110323,84,15.9639503927277
98,1558,429.05126145659415,1555.1469231872604,431.90433826933344,429.0512614565944,663,169045.06649501034,20593250.32919179,2430,0.0,0.0,0.0,429.0512614565944,0.19289758791361772,85,17.98027553344965
99,1545,439.19818464385503,1555.1469231872604,429.0512614565944,439.19818464385526,613,165440.2361866487,20758690.56537844,2317,0.0,0.0,0.0,439.19818464385526,0.18870305468217574,86,21.289796075466562
100,833,427.73185293972483,821.5336682958699,439.19818464385526,427.73185293972494,625,148359.3715177211,20907049.93689616,1619,0.0,0.0,0.0,427.73185293972494,0.3026608181779191,87,24.66480973787945
101,816,433.26552123559463,821.5336682958699,427.73185293972494,433.2655212355953,588,145077.17009222874,21052127.10698839,1520,0.0,0.0,0.0,433.2655212355953,0.3217885143501014,88,29.99125687324257
102,436,439.4812954639083,442.2157742283127,433.2655212355953,439.48129546390834,588,136555.25832079994,21188682.36530919,1145,0.0,0.0,0.0,439.48129546390834,0.4073971096602602,89,36.342883600497245
103,445,436.6970696922217,442.2157742283127,439.48129546390834,436.6970696922214,551,134152.5594826689,21322834.924791858,1084,0.0,0.0,0.0,436.6970696922214,0.5227092115976049,90,47.06538013600979
104,408,431.5017143015548,402.8046446093333,436.6970696922214,431.50171430155433,545,134353.68185014682,21457188.606642004,1049,0.0,0.0,0.0,431.50171430155433,0.8087437421050686,91,49.105065019585794
105,394,440.306358910888,402.8046446093333,431.50171430155433,440.30635891088843,548,133388.76483019392,21590577.3714722,1003,0.0,0.0,0.0,440.30635891088843,0.6210722330371324,92,58.321861749758945
106,1098,433.11260613096874,1090.8062472200818,440.30635891088843,433.1126061309699,501,154632.1286838748,21745209.500156075,1660,0.0,0.0,0.0,433.1126061309699,0.5731194588487328,93,65.07802931358344
107,1087,436.9188533510501,1090.8062472200818,433.1126061309699,436.9188533510514,524,155051.9982278535,21900261.498383928,1646,0.0,0.0,0.0,436.9188533510514,0.36888956462411726,94,82.17554219078383
108,2404,434.66905443200267,2401.750201080949,436.9188533510514,434.6690544320005,466,191474.72247904286,22091736.22086297,2900,0.0,0.0,0.0,434.6690544320005,0.3411304575493032,95,67.61143040147736
109,2329,507.4192555129521,2401.750201080949,434.6690544320005,507.4192555129498,537,189255.9160313684,22280992.136894338,2969,84.0276098471576,0.0,0.0,423.3916456657921,0.21762772825240767,96,65.3656470053463
110,3009,698.3586317482946,3199.939376235344,507.4192555129498,698.3586317482929,944,221400.80907825573,22502392.945972595,4056,309.96581400774284,0.20466706603361473,0.0,388.18815067451663,0.2732021709651469,97,44.36661461472106
111,3254,644.2980079836361,3199.939376235344,698.3586317482929,644.2980079836362,823,225881.9048659355,22728274.85083853,4989,147.71800005173154,80.78215850890304,0.0,415.79784942300137,0.2913111620405537,96,35.00810092416476
112,3765,479.00559010795587,3599.7075821243193,644.2980079836362,479.00559010795826,687,238164.5048723422,22966439.35571087,5431,24.118495478965027,22.539552756559374,2.0,430.3475418724339,0.22293416574436123,97,24.011727674626506
113,3580,498.7131722322788,3599.7075821243193,479.00559010795826,498.7131722322803,752,235678.8775376236,23202118.233248495,5610,0.0,56.481469248882576,0.0,442.2317029833978,0.14312928407145578,98,20.404747889496704
114,4282,501.43736743890804,4284.724195206631,498.7131722322803,501.43736743891156,652,243725.9862042307,23445844.219452724,6115,13.542385543999064,53.21470035731766,4.497137942237727,430.1831435953571,0.12554647174210048,99,16.285449291805726
115,4320,466.16156264553865,4284.724195206631,501.43736743891156,466.1615626455432,644,246177.9320875531,23692022.151540276,5907,2.9967475795993073,33.184076105406064,1.0,428.98073896053785,0.11827287263477274,100,13.971842213975583
116,4296,457.50203345803493,4287.340470812489,466.1615626455432,457.5020334580359,618,236110.2647569652,23928132.416297242,5827,6.308662702797153,1.5315187594264614,0.0,449.66185199581224,0.10550641524080737,101,13.222282559326988
117,4320,424.84250427052757,4287.340470812489,457.5020334580359,424.8425042705297,561,235708.0669231309,24163840.483220372,5588,0.0,0.0,0.0,424.8425042705297,0.10221849784026289,102,12.10942669053958
118,4130,430.4714398539363,4135.628935583407,424.8425042705297,430.47143985393825,553,227090.769281919,24390931.252502292,5393,0.0,0.0,0.0,430.47143985393825,0.0960528131846938,103,12.282179644688634
119,4129,437.10037543734416,4135.628935583407,430.47143985393825,437.1003754373473,544,226032.19554315,24616963.448045444,5231,0.0,0.0,0.0,437.1003754373473,0.09929292844639068,104,12.04702609900489
120,4190,449.67676628275876,4202.576390845415,437.1003754373473,449.67676628275984,521,228689.91209840897,24845653.36014385,5257,0.0,0.0,0.0,449.67676628275984,0.116076902911443,105,11.298528835906852
121,4212,440.25315712817246,4202.576390845415,449.67676628275984,440.2531571281732,513,229274.43631370718,25074927.79645756,5288,0.0,0.0,0.0,440.2531571281732,0.10529082931105266,106,11.876657439646475
122,4590,466.9502505783803,4616.697093450209,440.2531571281732,466.95025057838103,518,238039.18039623066,25312966.976853788,5672,25.354033245809667,9.339850823657976,1.0,431.25636650891346,0.1099241730709584,53,11.526144626329229
123,4600,483.6473440285881,4616.697093450209,466.95025057838103,483.64734402858943,508,239157.10757680162,25552124.08443059,5974,5.0169805038655335,55.82824774523968,0.0,422.80211577948404,0.11298703786942844,54,10.65508979593943
124,4592,433.9760063631584,4542.3286623345675,483.64734402858943,433.9760063631609,474,239538.03438084337,25791662.118811432,5950,5.31089964545504,5.869417164962748,0.0,422.7956895527431,0.11222526089175322,55,9.65414001041347
125,4537,439.3046686977268,4542.3286623345675,433.9760063631609,439.30466869773267,480,237712.4138578871,26029374.53266932,6049,3.6048187870445325,4.556130190256695,0.0,431.1437197204314,0.09021658777922041,56,11.564319063870801
126,4399,433.1654118118131,4392.860743114083,439.30466869773267,433.16541181181685,492,235984.146580377,26265358.679249696,5914,0.0,0.0,0.0,433.16541181181685,0.10427083001043892,57,11.7595606316259
127,4392,434.0261549258976,4392.860743114083,433.16541181181685,434.02615492590076,473,235063.7038941625,26500422.383143857,5933,0.0,4.226389484500501,0.0,429.7997654414004,0.11409947155280169,58,9.630752805250143
128,4151,441.6278315579466,4158.601676632049,434.02615492590076,441.62783155794574,482,229419.00837831298,26729841.39152217,5699,2.4227133200382553,0.0,0.0,439.20511823790747,0.10327389770838535,59,8.936220494112654
129,4132,468.229508189992,4158.601676632049,441.62783155794574,468.22950818999,502,231662.686580841,26961504.07810301,5768,39.32963296223451,3.5150936896709624,0.0,425.38478153808427,0.1060486481527593,60,9.914313936947158
130,3825,431.3658502357621,3788.136342045772,468.22950818999,431.3658502357653,469,222287.8751466415,27183791.953249652,5444,0.0,0.0,0.0,431.3658502357653,0.12385453321181869,61,8.035573073522091
131,3708,511.50219228153765,3788.136342045772,431.3658502357653,511.50219228154054,556,221989.41879959794,27405781.37204925,5684,23.56710352079477,66.66243636012855,0.0,421.2726524006171,0.10797941565023732,62,9.003010449493253
132,3769,440.9076920118923,3698.4054997303556,511.50219228154054,440.9076920118934,492,219887.41586201446,27625668.787911262,5666,1.1812632320440497,0.0,0.0,439.7264287798493,0.13899033552764178,58,8.280674810946824
133,3695,444.3131917422479,3698.4054997303556,440.9076920118934,444.3131917422456,537,220944.21643928264,27846613.004350547,5617,4.774504967591734,0.0,0.0,439.53868677465385,0.11939839507767312,59,8.251410660532382
134,4005,553.7144545168048,4114.401262774556,444.3131917422456,553.7144545168029,578,228391.7629734322,28075004.76732398,5942,76.89466834546316,56.52454628255502,0.0,420.29523988878566,0.11493321502602828,59,8.011614839939584
135,4121,547.1157172913654,4114.401262774556,553.7144545168029,547.1157172913628,708,232277.14466822904,28307281.911992207,5659,115.28149253824937,0.0,0.0,431.83422475311335,0.11843669615493436,60,8.926126312547286
136,4281,623.1573417357622,4357.041624444404,547.1157172913628,623.1573417357663,692,242398.98320253444,28549680.895194743,5767,194.02579288907086,12.232145511373773,0.0,416.899403335321,0.14090302698814486,61,8.544951581927773
