time_step,low_battery_ratio,low_battery_count,mean_battery_pct,n_charging,charging_utilization,energy_consumed_pct_this_bin
0,0.0,0,98.08394312543369,0,0.0,38739.79211317586
1,0.0,0,97.28119123237282,0,0.0,43012.51723718912
2,0.0,0,97.93843321778125,0,0.0,26616.619957869505
3,0.0,0,97.99020142044813,0,0.0,26707.82392403136
4,0.0,0,98.5641401870747,0,0.0,15877.932443877644
5,0.0,0,98.72357701224111,1,4.761904761904762e-05,14951.800250817023
6,0.0,0,99.02026753928448,1,4.761904761904762e-05,9271.511610176307
7,4.761904761904762e-05,1,99.06947637250143,2,9.523809523809524e-05,9132.332359103919
8,9.523809523809524e-05,2,99.08298358682393,1,4.761904761904762e-05,8912.016967822976
9,9.523809523809524e-05,2,99.07820561120465,1,4.761904761904762e-05,9003.862731209192
10,0.0,0,98.38589876333079,2,9.523809523809524e-05,21602.52909451742
11,0.00038095238095238096,8,98.23734264298677,1,4.761904761904762e-05,23769.53036104819
12,0.0008095238095238096,17,96.85011469105892,4,0.00019047619047619048,41292.901028920125
13,0.0010476190476190477,22,95.24035091707037,13,0.000619047619047619,45424.66826717161
14,0.0007619047619047619,16,93.40912999836104,30,0.0014285714285714286,53641.653570613205
15,0.0009047619047619047,19,91.36374157021369,6,0.00028571428571428574,55288.800952567384
16,0.0005238095238095238,11,89.46563908840983,23,0.0010952380952380953,60854.61733252011
17,0.0006666666666666666,14,87.27955476089139,26,0.001238095238095238,61503.7631664038
18,0.001142857142857143,24,84.14369073571837,34,0.0016190476190476191,64333.09167540708
19,0.0008571428571428571,18,81.38832264020506,79,0.003761904761904762,78652.73399390638
20,0.0010952380952380953,23,79.96947171810352,403,0.019190476190476192,70437.38878979727
21,0.001142857142857143,24,80.05643590654316,798,0.038,69087.6642855594
22,0.001,21,81.2594544658802,925,0.04404761904761905,65083.61318056784
23,0.0015714285714285715,33,82.98844953892699,1128,0.053714285714285714,64311.98700429762
24,0.0014285714285714286,30,83.72059872345523,755,0.03595238095238095,66667.03279548849
25,0.0014761904761904762,31,84.19966888834864,822,0.039142857142857146,66586.8183296828
26,0.0024285714285714284,51,83.04229040843258,314,0.014952380952380953,70159.44417951065
