time_step,172,925,1232,873,856,973,1140,794,464,834,402,1478,928,702,1004,1399,1058,525,850,1213,200,1105,579,1011,783,714,1412,967,1067,1187
0,3,3,6,3,2,5,1,2,4,3,10,5,4,5,6,5,4,6,3,7,7,7,5,5,3,5,1,4,5,0
1,0,2,1,2,1,2,0,0,0,2,10,0,3,4,0,3,0,0,0,0,0,4,3,1,1,1,0,1,0,2
2,1,2,2,3,3,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,4,0,2,0,0,1,1,4,1
3,4,1,1,4,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,5,7,1,0,1,2,1,0,1,0,1
4,12,0,2,4,0,0,1,0,0,1,0,0,0,1,2,0,1,2,0,0,26,2,1,2,0,1,0,0,0,0
5,9,0,0,4,0,0,0,2,0,1,0,0,0,2,1,1,0,1,5,0,37,0,1,0,0,0,7,0,0,0
6,8,0,0,0,1,1,3,0,0,0,0,5,0,0,0,0,1,1,0,4,55,0,2,2,1,0,7,4,1,0
7,10,2,0,0,3,0,1,2,0,1,0,1,0,1,0,0,0,1,2,14,76,1,1,0,0,3,2,0,5,0
8,7,0,0,0,5,1,0,2,0,3,0,0,0,1,1,5,0,1,5,0,12,1,2,0,2,0,2,1,6,1
9,14,1,1,0,12,3,0,0,0,0,1,0,6,1,1,4,0,2,0,0,9,2,0,1,3,0,3,3,2,0
10,8,1,0,0,8,9,3,2,0,3,2,20,0,1,0,10,1,3,3,0,9,1,1,1,5,1,3,0,5,0
11,7,1,0,3,5,1,25,2,0,4,15,8,0,4,6,12,8,2,2,0,25,1,1,1,32,9,4,0,2,0
12,5,7,26,3,3,3,17,21,1,4,2,5,7,5,13,7,10,4,3,2,3,4,0,6,19,7,1,2,6,1
13,1,5,14,2,3,0,5,32,1,4,5,6,0,11,4,2,0,2,3,3,9,4,4,8,0,10,1,1,12,0
14,2,15,3,0,1,21,0,6,0,18,15,10,8,2,0,10,2,26,1,3,13,6,3,15,35,19,5,0,15,12
15,2,0,7,9,0,8,0,0,0,16,8,10,8,0,3,8,3,0,3,3,12,5,9,6,34,16,3,9,4,20
16,5,4,17,18,4,12,11,4,0,14,25,3,0,4,3,4,2,0,0,2,3,8,38,16,9,12,2,20,7,5
17,4,11,12,10,2,11,0,2,0,8,8,3,18,17,1,5,10,1,0,1,1,8,26,2,19,0,5,8,1,0
18,3,8,16,10,5,0,0,33,1,43,0,1,7,59,16,0,11,34,0,3,1,0,16,15,19,14,5,7,1,2
19,1,9,16,6,5,11,0,33,2,14,0,1,9,34,21,3,13,22,0,3,0,11,6,22,19,30,5,1,12,2
20,1,3,16,0,2,12,25,1,2,12,10,0,55,21,26,13,5,8,8,4,0,2,17,11,14,23,0,4,12,7
21,1,8,5,33,3,30,24,7,1,11,10,0,16,9,11,15,0,0,10,14,0,7,17,7,15,9,0,3,4,6
22,1,8,5,0,3,9,8,41,1,0,0,8,18,42,29,6,0,0,0,12,6,0,79,0,15,0,1,7,0,0
23,1,4,2,0,0,3,0,43,23,0,1,8,17,21,103,0,0,7,7,8,6,15,55,24,15,11,0,0,0,0
24,1,1,0,33,9,0,0,0,23,7,11,20,9,21,23,0,0,13,7,13,6,5,42,40,15,0,0,0,0,1
25,1,12,1,29,0,47,10,1,6,0,15,22,7,71,11,17,0,17,0,10,0,0,14,28,0,12,0,0,3,1
26,1,5,1,30,0,27,10,1,33,22,15,16,0,20,6,0,2,7,14,5,0,0,19,11,3,17,0,7,1,1
27,1,0,15,17,52,17,13,7,39,59,5,0,6,27,57,0,2,7,31,3,0,0,3,10,16,0,0,0,0,0
28,1,0,17,23,36,17,17,4,19,17,5,0,8,8,61,0,2,4,30,0,0,6,3,15,25,2,0,22,12,0
29,1,0,2,21,7,22,0,4,0,17,0,0,0,26,36,2,0,4,19,0,0,0,0,2,58,0,0,12,12,0
30,0,0,14,0,28,7,0,0,18,6,7,0,42,26,24,0,15,19,4,0,0,5,2,0,58,10,0,3,20,0
31,0,0,20,0,6,10,0,0,18,41,13,2,25,18,44,0,15,4,0,10,0,15,41,30,23,10,0,0,26,0
32,0,0,24,0,0,12,10,7,5,21,6,0,11,17,6,0,62,0,0,10,0,7,41,8,12,6,0,0,22,2
33,0,7,10,0,0,0,7,27,0,0,0,0,7,50,0,0,6,0,22,7,5,0,24,46,0,0,0,11,0,0
34,0,7,0,0,0,33,0,5,36,10,0,11,32,29,0,0,0,0,0,0,5,0,3,30,0,25,0,87,18,2
35,0,0,22,12,5,35,0,22,36,10,1,14,32,14,0,0,0,4,0,0,5,0,2,0,22,41,0,79,7,2
36,0,0,0,10,0,53,0,22,25,33,0,11,0,20,0,0,19,4,0,0,4,0,30,0,88,6,0,10,7,0
37,15,0,0,0,0,49,1,0,0,6,15,3,0,24,1,0,38,0,2,0,0,0,30,1,7,33,0,0,7,5
38,15,11,0,0,0,18,0,0,0,0,15,0,0,7,61,0,0,1,2,0,0,35,11,1,34,36,3,0,17,0
39,15,18,0,0,0,0,0,0,31,5,12,0,69,3,69,54,18,3,36,0,0,0,0,1,34,12,3,5,13,0
40,13,23,0,0,0,12,18,0,27,0,29,0,53,9,6,31,0,6,26,0,0,1,0,1,27,0,3,5,11,0
41,7,41,1,1,1,87,47,1,12,0,22,0,47,0,0,0,0,5,26,4,19,0,0,0,25,0,3,7,0,0
42,7,17,12,4,5,67,0,15,7,6,0,1,46,42,2,0,23,5,0,4,19,3,0,0,0,0,2,8,0,0
43,7,0,5,4,5,47,0,60,4,42,0,10,0,66,0,0,23,1,18,0,19,3,0,0,0,1,33,8,0,0
44,0,19,15,0,12,47,0,51,0,30,0,10,0,108,0,0,17,25,12,0,13,3,0,0,0,17,33,1,0,0
45,0,4,0,0,0,0,6,60,1,0,0,7,4,93,4,0,17,25,3,2,0,0,5,0,31,30,11,0,0,27
46,0,36,12,0,0,0,6,7,1,3,22,0,16,0,0,1,0,12,94,31,7,15,5,0,31,10,11,0,0,42
47,0,0,26,0,0,0,0,4,0,0,22,0,16,0,14,4,0,59,49,31,7,3,0,0,0,0,11,0,0,33
48,0,0,2,2,14,17,0,4,0,76,15,6,12,0,17,11,0,0,0,31,10,3,0,0,79,0,0,0,6,7
49,13,0,0,2,14,45,0,0,0,106,7,10,0,0,17,0,0,0,25,11,3,17,59,0,79,0,0,0,6,1
50,13,0,0,0,8,62,56,0,17,46,3,10,0,14,17,0,0,18,28,0,0,10,22,0,0,5,0,0,0,1
51,12,6,0,23,7,17,18,79,17,5,0,10,2,15,0,1,0,18,67,0,8,0,0,0,0,0,0,4,0,4
52,9,0,0,23,7,17,0,0,3,1,0,4,29,0,15,1,7,0,67,0,8,0,38,0,25,0,8,22,0,0
53,0,0,0,28,0,0,0,3,3,19,0,0,16,92,13,81,7,0,22,0,8,0,38,0,14,46,8,5,0,0
54,0,0,0,11,0,0,27,0,3,43,0,17,20,62,0,0,7,0,0,0,1,0,34,0,14,3,0,23,0,0
55,0,0,62,0,0,3,0,18,0,0,17,16,0,13,0,0,0,0,0,0,7,0,47,30,23,0,0,38,0,0
56,0,0,62,0,0,10,0,76,0,0,6,22,70,0,1,0,0,0,0,0,7,0,11,26,9,0,0,7,0,9
57,0,0,36,0,0,23,0,7,0,52,6,19,82,0,0,0,62,0,0,1,20,0,12,0,0,9,0,7,0,9
58,0,30,36,20,0,19,0,0,0,39,0,68,67,0,39,0,135,0,0,1,23,0,1,0,0,3,0,0,0,9
59,0,0,44,9,0,0,0,4,0,0,0,62,5,13,39,15,0,0,0,0,23,0,11,0,7,3,0,0,0,5
60,0,0,5,0,0,0,0,4,0,0,0,66,5,0,0,15,0,0,0,0,18,0,47,6,41,0,0,18,0,78
61,0,2,5,13,0,0,0,0,0,0,0,4,0,0,9,15,19,1,0,0,4,0,47,3,34,0,0,121,29,3
62,0,2,0,8,0,7,31,0,0,0,0,4,0,67,0,0,83,1,0,0,4,0,0,0,30,46,0,90,29,3
63,0,0,0,11,0,13,40,0,0,5,0,44,0,45,0,0,9,0,0,0,0,0,0,0,30,2,0,40,0,0
64,0,0,0,12,0,13,0,15,5,0,47,44,0,0,0,0,53,0,2,0,0,0,4,0,12,0,0,1,0,7
65,0,0,0,12,0,0,0,4,5,0,31,35,75,39,8,0,44,0,31,83,0,0,4,2,12,26,3,1,0,7
66,18,0,0,2,0,0,0,2,5,13,5,2,9,30,8,0,44,0,26,71,0,0,4,18,0,0,3,0,64,15
67,18,26,24,49,0,0,4,0,0,0,3,7,9,0,0,0,1,0,0,8,0,9,0,0,0,0,3,0,9,15
