vertiport,low_battery_ratio
882,0.8235294117647058
882,0.9285714285714286
882,0.8695652173913043
882,0.9583333333333334
882,0.7647058823529411
882,0.875
882,0.9428571428571428
882,0.9545454545454546
882,0.96
882,0.9636363636363636
882,0.9310344827586207
882,0.9166666666666666
882,0.8833333333333333
882,0.9206349206349206
882,0.9142857142857143
882,0.9436619718309859
882,0.8611111111111112
882,0.8923076923076924
882,0.8813559322033898
882,0.8148148148148148
882,0.8936170212765957
882,1.0
882,0.9259259259259259
882,0.9464285714285714
882,0.76
882,0.7619047619047619
882,0.8604651162790697
882,0.9615384615384616
882,0.8775510204081632
882,0.9591836734693877
882,0.8421052631578947
882,0.7674418604651163
882,0.4722222222222222
882,0.6304347826086957
882,0.7380952380952381
882,0.9024390243902439
882,0.8108108108108109
882,0.6595744680851063
882,0.6666666666666666
882,0.625
882,0.6590909090909091
882,0.5348837209302325
882,0.4186046511627907
882,0.46511627906976744
882,0.39473684210526316
882,0.3170731707317073
882,0.3409090909090909
882,0.5555555555555556
882,0.6888888888888889
882,0.7
882,0.6410256410256411
882,0.46511627906976744
882,0.6190476190476191
882,0.6222222222222222
882,0.7435897435897436
882,0.6511627906976745
882,0.5476190476190477
882,0.5789473684210527
882,0.5208333333333334
882,0.6226415094339622
882,0.9534883720930233
882,0.8536585365853658
882,0.6086956521739131
882,0.6444444444444445
882,0.75
882,0.8703703703703703
882,0.9166666666666666
882,0.9411764705882353
882,0.9
882,0.9516129032258065
882,0.96
882,0.8363636363636363
882,0.7666666666666667
882,0.8888888888888888
882,0.9016393442622951
882,0.9152542372881356
882,0.7115384615384616
882,0.5625
882,0.6111111111111112
882,0.6842105263157895
882,0.5740740740740741
882,0.5555555555555556
882,0.44
882,0.37735849056603776
882,0.42
882,0.49056603773584906
882,0.5306122448979592
882,0.49019607843137253
882,0.45614035087719296
882,0.42
882,0.36363636363636365
882,0.4375
882,0.56
882,0.5517241379310345
882,0.4727272727272727
882,0.5660377358490566
882,0.515625
882,0.49122807017543857
882,0.5967741935483871
882,0.5517241379310345
882,0.5333333333333333
882,0.5084745762711864
882,0.5081967213114754
882,0.48484848484848486
882,0.532258064516129
882,0.5846153846153846
882,0.5606060606060606
882,0.6216216216216216
882,0.6716417910447762
882,0.7714285714285715
882,0.7428571428571429
882,0.8115942028985508
882,0.8108108108108109
882,0.8695652173913043
882,0.8571428571428571
882,0.7294117647058823
882,0.9054054054054054
882,0.9583333333333334
882,0.6883116883116883
882,0.6
882,0.5142857142857142
882,0.47435897435897434
882,0.5540540540540541
882,0.5362318840579711
882,0.373134328358209
882,0.25757575757575757
882,0.22033898305084745
882,0.21875
882,0.2571428571428571
882,0.22388059701492538
882,0.22950819672131148
882,0.29310344827586204
882,0.375
882,0.375
882,0.3684210526315789
882,0.5849056603773585
882,0.75
882,0.6428571428571429
882,0.6481481481481481
882,0.6140350877192983
882,0.7192982456140351
882,0.7333333333333333
882,0.703125
882,0.7741935483870968
882,0.8181818181818182
882,0.8333333333333334
882,0.9428571428571428
882,0.926829268292683
882,0.922077922077922
882,0.9390243902439024
882,0.9285714285714286
882,0.9578947368421052
882,0.8952380952380953
882,0.8870967741935484
882,0.8974358974358975
882,0.8879310344827587
882,0.8842105263157894
882,0.9090909090909091
882,0.7894736842105263
882,0.6941176470588235
882,0.8591549295774648
882,0.9193548387096774
882,0.6461538461538462
882,0.5423728813559322
882,0.5384615384615384
882,0.47368421052631576
882,0.49122807017543857
882,0.40384615384615385
882,0.33962264150943394
882,0.3090909090909091
882,0.3958333333333333
882,0.38095238095238093
882,0.325
882,0.3157894736842105
882,0.45714285714285713
882,0.5263157894736842
882,0.7352941176470589
882,0.8695652173913043
882,0.7297297297297297
882,0.8292682926829268
882,0.9811320754716981
882,0.9803921568627451
882,0.8846153846153846
882,0.9787234042553191
882,0.9444444444444444
882,0.9230769230769231
882,0.9841269841269841
882,0.8918918918918919
882,0.935064935064935
882,0.9186046511627907
882,0.9387755102040817
882,0.9393939393939394
882,0.92
882,0.9333333333333333
882,0.9072164948453608
882,0.94
882,0.9
882,0.9375
882,0.9081632653061225
882,0.8809523809523809
882,0.8260869565217391
882,0.8833333333333333
882,0.9041095890410958
882,0.8533333333333334
882,0.8507462686567164
882,0.7407407407407407
882,0.625
882,0.6304347826086957
882,0.64
882,0.725
882,0.5945945945945946
882,0.35
882,0.3333333333333333
882,0.45
882,0.55
882,0.65625
882,0.5348837209302325
882,0.5238095238095238
882,0.7894736842105263
882,0.7692307692307693
882,0.8666666666666667
882,1.0
882,0.9111111111111111
882,0.8775510204081632
882,0.96875
882,0.9466666666666667
882,0.974025974025974
882,0.9178082191780822
882,0.9583333333333334
882,0.8875
882,0.9302325581395349
882,0.9157894736842105
882,0.9278350515463918
882,0.8829787234042553
882,0.9032258064516129
882,0.94
882,0.9313725490196079
882,0.9764705882352941
882,0.8947368421052632
882,0.875
882,0.9789473684210527
882,0.8888888888888888
882,0.9021739130434783
882,0.9078947368421053
882,0.775
882,0.8125
882,0.8481012658227848
882,0.7971014492753623
882,0.6615384615384615
882,0.5217391304347826
882,0.5161290322580645
882,0.4727272727272727
882,0.328125
882,0.26
882,0.22916666666666666
882,0.12
882,0.16
882,0.22916666666666666
882,0.32608695652173914
882,0.5
882,0.625
882,0.6666666666666666
882,0.9148936170212766
882,1.0
882,0.9423076923076923
882,1.0
882,0.9464285714285714
882,0.9516129032258065
882,1.0
882,0.9183673469387755
882,0.9081632653061225
882,0.8854166666666666
882,0.9534883720930233
882,0.91
882,0.9320388349514563
882,0.8857142857142857
882,0.9306930693069307
882,0.8878504672897196
882,0.8482142857142857
882,0.9279279279279279
882,0.897196261682243
882,0.8979591836734694
882,0.78
882,0.8390804597701149
882,0.7954545454545454
882,0.7692307692307693
882,0.8533333333333334
882,0.6805555555555556
882,0.359375
882,0.13114754098360656
882,0.06779661016949153
882,0.08163265306122448
882,0.1
882,0.125
882,0.25
882,0.14285714285714285
882,0.04
882,0.09090909090909091
882,0.14285714285714285
882,0.34615384615384615
882,0.4230769230769231
882,0.45454545454545453
882,0.23809523809523808
882,0.058823529411764705
882,0.1111111111111111
882,0.48
882,0.8709677419354839
882,1.0
882,1.0
882,0.9459459459459459
882,0.9333333333333333
882,0.9795918367346939
882,0.9655172413793104
882,0.9428571428571428
882,0.7794117647058824
882,0.782608695652174
882,0.4807692307692308
882,0.7796610169491526
882,0.9850746268656716
882,0.9186046511627907
882,0.9358974358974359
882,0.9253731343283582
882,0.7058823529411765
882,0.6379310344827587
882,0.6415094339622641
882,0.8571428571428571
882,0.7843137254901961
882,0.8571428571428571
882,0.5714285714285714
882,0.3409090909090909
882,0.10256410256410256
882,0.11627906976744186
882,0.09523809523809523
882,0.14634146341463414
882,0.32
882,0.4864864864864865
882,0.4117647058823529
882,0.06666666666666667
882,0.12
882,0.3235294117647059
882,0.6046511627906976
882,0.8974358974358975
882,0.8787878787878788
882,0.6666666666666666
882,0.5277777777777778
882,0.6578947368421053
882,0.78125
882,0.6923076923076923
882,0.92
882,1.0
882,0.9615384615384616
882,0.9795918367346939
882,1.0
882,0.984375
882,0.9726027397260274
882,1.0
882,0.96
882,0.9024390243902439
882,0.9452054794520548
882,0.8805970149253731
882,0.8035714285714286
882,0.9242424242424242
882,0.9054054054054054
882,0.96
882,0.8
882,0.8135593220338984
882,0.8245614035087719
882,0.8076923076923077
882,0.5217391304347826
882,0.1875
882,0.045454545454545456
882,0.125
882,0.14285714285714285
882,0.16666666666666666
882,0.1388888888888889
882,0.15789473684210525
882,0.20689655172413793
882,0.13636363636363635
882,0.40625
882,0.4
882,0.16129032258064516
882,0.06451612903225806
882,0.12903225806451613
882,0.2
882,0.09090909090909091
882,0.12121212121212122
882,0.125
882,0.47368421052631576
882,0.4642857142857143
882,0.22727272727272727
882,0.2413793103448276
882,0.34375
882,0.5128205128205128
882,0.4230769230769231
882,0.45714285714285713
882,0.1111111111111111
882,0.2413793103448276
882,0.23333333333333334
882,0.037037037037037035
882,0.0
882,0.0
882,0.0
882,0.0
882,0.0
882,0.0
882,0.0
882,0.0
882,0.16666666666666666
882,0.3333333333333333
882,0.3333333333333333
882,0.0
882,0.1111111111111111
882,0.09090909090909091
882,0.07692307692307693
882,0.07692307692307693
882,0.0
882,0.0
882,0.0
882,0.1111111111111111
882,0.07692307692307693
882,0.3333333333333333
882,0.5
882,0.7692307692307693
882,0.5
882,0.625
882,0.7619047619047619
882,0.8787878787878788
882,0.9032258064516129
882,0.05
882,0.0
882,0.07142857142857142
882,0.24
882,0.5588235294117647
882,0.72
882,0.782608695652174
882,0.1724137931034483
882,0.19047619047619047
882,0.11764705882352941
882,0.14285714285714285
882,0.09090909090909091
882,0.18181818181818182
882,0.0
882,0.0
882,0.05263157894736842
882,0.09090909090909091
882,0.16666666666666666
882,0.1
882,0.14285714285714285
882,0.0
882,0.5
882,1.0
882,0.5
882,0.5
882,0.3333333333333333
882,0.5
882,0.6666666666666666
882,0.3333333333333333
882,0.0
882,0.5
882,0.25
882,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0851063829787234
1276,0.1276595744680851
1276,0.10204081632653061
1276,0.1276595744680851
1276,0.1875
1276,0.13725490196078433
1276,0.2037037037037037
1276,0.2830188679245283
1276,0.2459016393442623
1276,0.234375
1276,0.34328358208955223
1276,0.352112676056338
1276,0.36363636363636365
1276,0.3333333333333333
1276,0.43859649122807015
1276,0.5689655172413793
1276,0.55
1276,0.5396825396825397
1276,0.5
1276,0.6438356164383562
1276,0.64
1276,0.6493506493506493
1276,0.5595238095238095
1276,0.4888888888888889
1276,0.5625
1276,0.6623376623376623
1276,0.6
1276,0.6935483870967742
1276,0.5671641791044776
1276,0.6515151515151515
1276,0.696969696969697
1276,0.6285714285714286
1276,0.7083333333333334
1276,0.6623376623376623
1276,0.7532467532467533
1276,0.6585365853658537
1276,0.686046511627907
1276,0.6739130434782609
1276,0.6145833333333334
1276,0.6222222222222222
1276,0.6021505376344086
1276,0.5888888888888889
1276,0.5697674418604651
1276,0.5862068965517241
1276,0.6385542168674698
1276,0.7432432432432432
1276,0.7534246575342466
1276,0.7083333333333334
1276,0.7162162162162162
1276,0.7532467532467533
1276,0.8157894736842105
1276,0.7471264367816092
1276,0.7710843373493976
1276,0.7674418604651163
1276,0.7
1276,0.7283950617283951
1276,0.7283950617283951
1276,0.8125
1276,0.7441860465116279
1276,0.7411764705882353
1276,0.7160493827160493
1276,0.75
1276,0.6619718309859155
1276,0.75
1276,0.7142857142857143
1276,0.7910447761194029
1276,0.775
1276,0.7721518987341772
1276,0.7654320987654321
1276,0.6987951807228916
1276,0.7848101265822784
1276,0.7469879518072289
1276,0.7317073170731707
1276,0.7012987012987013
1276,0.75
1276,0.7532467532467533
1276,0.7625
1276,0.7162162162162162
1276,0.7848101265822784
1276,0.7710843373493976
1276,0.7951807228915663
1276,0.7564102564102564
1276,0.7375
1276,0.726027397260274
1276,0.7567567567567568
1276,0.7142857142857143
1276,0.8243243243243243
1276,0.7468354430379747
1276,0.7051282051282052
1276,0.7283950617283951
1276,0.8181818181818182
1276,0.7692307692307693
1276,0.6625
1276,0.8108108108108109
1276,0.7721518987341772
1276,0.7564102564102564
1276,0.684931506849315
1276,0.7051282051282052
1276,0.7910447761194029
1276,0.7714285714285715
1276,0.6811594202898551
1276,0.7746478873239436
1276,0.7236842105263158
1276,0.7464788732394366
1276,0.7391304347826086
1276,0.7808219178082192
1276,0.7580645161290323
1276,0.75
1276,0.703125
1276,0.84375
1276,0.7101449275362319
1276,0.7575757575757576
1276,0.7428571428571429
1276,0.796875
1276,0.7540983606557377
1276,0.5833333333333334
1276,0.7301587301587301
1276,0.7746478873239436
1276,0.6764705882352942
1276,0.703125
1276,0.6231884057971014
1276,0.6349206349206349
1276,0.676923076923077
1276,0.5737704918032787
1276,0.6307692307692307
1276,0.5737704918032787
1276,0.5081967213114754
1276,0.5
1276,0.4827586206896552
1276,0.39285714285714285
1276,0.21568627450980393
1276,0.10416666666666667
1276,0.02127659574468085
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.04878048780487805
1276,0.11363636363636363
1276,0.11627906976744186
1276,0.06976744186046512
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.024390243902439025
1276,0.07142857142857142
1276,0.075
1276,0.024390243902439025
1276,0.0
1276,0.0
1276,0.0
1276,0.024390243902439025
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.023809523809523808
1276,0.024390243902439025
1276,0.025
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.02564102564102564
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.02631578947368421
1276,0.02631578947368421
1276,0.02631578947368421
1276,0.02631578947368421
1276,0.02631578947368421
1276,0.0
1276,0.0
1276,0.0
1276,0.024390243902439025
1276,0.025
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.02564102564102564
1276,0.02564102564102564
1276,0.02564102564102564
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.025
1276,0.025
1276,0.025
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.02631578947368421
1276,0.02631578947368421
1276,0.0
1276,0.0
1276,0.024390243902439025
1276,0.025
1276,0.02564102564102564
1276,0.0
1276,0.025
1276,0.025
1276,0.02631578947368421
1276,0.02702702702702703
1276,0.027777777777777776
1276,0.027777777777777776
1276,0.0
1276,0.0
1276,0.030303030303030304
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.03225806451612903
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.030303030303030304
1276,0.03125
1276,0.06060606060606061
1276,0.058823529411764705
1276,0.058823529411764705
1276,0.029411764705882353
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.029411764705882353
1276,0.029411764705882353
1276,0.029411764705882353
1276,0.05714285714285714
1276,0.030303030303030304
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.06060606060606061
1276,0.0625
1276,0.06060606060606061
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.16666666666666666
1276,0.16666666666666666
1276,0.1724137931034483
1276,0.06666666666666667
1276,0.06666666666666667
1276,0.07142857142857142
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.037037037037037035
1276,0.04
1276,0.04
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.09523809523809523
1276,0.09523809523809523
1276,0.09523809523809523
1276,0.045454545454545456
1276,0.05
1276,0.05555555555555555
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0625
1276,0.125
1276,0.0625
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.1
1276,0.1111111111111111
1276,0.21428571428571427
1276,0.1875
1276,0.1875
1276,0.0
1276,0.125
1276,0.125
1276,0.13333333333333333
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.2222222222222222
1276,0.25
1276,0.23529411764705882
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.0
1276,0.05
1276,0.09523809523809523
1276,0.047619047619047616
1276,0.0
1276,0.045454545454545456
1276,0.125
1276,0.08333333333333333
1276,0.08333333333333333
1276,0.0
1276,0.2
1276,0.16666666666666666
1276,0.06451612903225806
1276,0.06451612903225806
1276,0.09375
1276,0.03125
1276,0.0
1276,0.0
1276,0.0
1276,0.030303030303030304
1276,0.1111111111111111
1276,0.1111111111111111
1276,0.08333333333333333
1276,0.0
1276,0.0
1276,0.06666666666666667
1276,0.034482758620689655
1276,0.06896551724137931
1276,0.03333333333333333
1276,0.0
1276,0.0
1276,0.0
1276,0.03333333333333333
1276,0.030303030303030304
1276,0.029411764705882353
1276,0.02857142857142857
1276,0.0
1276,0.027777777777777776
1276,0.027777777777777776
1276,0.0
1276,0.0
1276,0.0
1276,0.05263157894736842
1276,0.05263157894736842
1276,0.07692307692307693
1276,0.02564102564102564
1276,0.02631578947368421
1276,0.0
1276,0.0
1276,0.0
1276,0.02702702702702703
1276,0.07692307692307693
1276,0.1111111111111111
1276,0.13157894736842105
1276,0.10810810810810811
1276,0.2826086956521739
1276,0.43859649122807015
1276,0.42857142857142855
1276,0.05454545454545454
1276,0.019230769230769232
1276,0.05454545454545454
1276,0.05
1276,0.17567567567567569
1276,0.10126582278481013
1276,0.0875
1276,0.15384615384615385
1276,0.11504424778761062
1276,0.0847457627118644
1276,0.05
1276,0.058823529411764705
1276,0.0423728813559322
1276,0.0975609756097561
1276,0.12
1276,0.1349206349206349
1276,0.06722689075630252
1276,0.024793388429752067
1276,0.0
1276,0.016260162601626018
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.14285714285714285
917,0.07692307692307693
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.14285714285714285
917,0.16666666666666666
917,0.16666666666666666
917,0.03571428571428571
917,0.0
917,0.0
917,0.0
917,0.4
917,0.75
917,0.5
917,0.5714285714285714
917,0.5
917,0.6666666666666666
917,0.75
917,0.5714285714285714
917,0.5
917,0.6666666666666666
917,1.0
917,0.7142857142857143
917,0.4
917,1.0
917,0.25
917,0.5
917,1.0
917,0.6666666666666666
917,1.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.5
917,0.0
917,0.0
917,0.0
917,0.0
917,0.5
917,1.0
917,1.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.5
917,0.0
917,0.0
917,0.9230769230769231
917,0.5
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,1.0
917,1.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,1.0
917,1.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,1.0
917,1.0
917,0.5
917,0.0
917,0.0
917,0.0
917,1.0
917,1.0
917,0.5
917,0.0
917,0.0
917,0.0
917,1.0
917,1.0
917,1.0
917,0.0
917,0.0
917,1.0
917,1.0
917,1.0
917,0.0
917,0.0
917,1.0
917,0.5
917,0.5
917,0.0
917,0.3333333333333333
917,1.0
917,1.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,1.0
917,0.0
917,0.0
917,1.0
917,0.5
917,1.0
917,0.0
917,1.0
917,1.0
917,1.0
917,0.5
917,0.0
917,0.0
917,0.0
917,0.0
917,0.5
917,1.0
917,0.0
917,0.5
917,0.75
917,0.3333333333333333
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,1.0
917,1.0
917,0.0
917,0.0
917,0.5
917,1.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.5
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,1.0
917,0.0
917,1.0
917,1.0
917,1.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.5
917,0.0
917,0.0
917,0.0
917,0.5
917,1.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,0.0
917,1.0
917,1.0
917,1.0
