time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
174,12,2719.0,20.0,2711.0,2719.0,190,5495.7323404530825,926874.1890040111,202
175,5,2746.0,32.0,2719.0,2746.0,174,5154.770771286525,932028.9597752977,179
176,3,2770.0,27.0,2746.0,2770.0,177,5170.201451923224,937199.1612272209,180
177,11,2781.0,22.0,2770.0,2781.0,176,5352.04950295104,942551.210730172,187
178,2,2807.0,28.0,2781.0,2807.0,183,5239.4859207364225,947790.6966509084,185
179,8,2824.0,25.0,2807.0,2824.0,171,5191.296275157147,952981.9929260656,179
180,7,2835.0,18.0,2824.0,2835.0,190,5426.581535520594,958408.5744615862,197
181,6,2846.0,17.0,2835.0,2846.0,180,5247.432337163901,963656.0067987501,186
182,11,2859.0,24.0,2846.0,2859.0,186,5436.774283138315,969092.7810818885,197
183,11,2867.0,19.0,2859.0,2867.0,182,5388.738071435811,974481.5191533243,193
184,5,2893.0,31.0,2867.0,2893.0,177,5167.374677806487,979648.8938311308,182
185,8,2898.0,13.0,2893.0,2898.0,182,5333.761203521275,984982.6550346521,190
186,6,2912.0,20.0,2898.0,2912.0,177,5189.3839856765835,990172.0390203287,183
187,3,2929.0,20.0,2912.0,2929.0,193,5396.943402074843,995568.9824224035,196
188,9,2934.0,14.0,2929.0,2934.0,165,5132.4247122448405,1000701.4071346484,174
189,14,2946.0,26.0,2934.0,2946.0,195,5617.708323037309,1006319.1154576857,209
190,5,2962.0,21.0,2946.0,2962.0,171,5110.091652263899,1011429.2071099496,176
191,5,2973.0,16.0,2962.0,2973.0,177,5195.991786337987,1016625.1988962876,182
192,9,2978.0,14.0,2973.0,2978.0,195,5471.886725440055,1022097.0856217276,204
193,11,2971.0,4.0,2978.0,2971.0,172,5236.653116424962,1027333.7387381525,183
194,4,2972.0,5.0,2971.0,2972.0,184,5288.951894635293,1032622.6906327879,188
195,7,2972.0,7.0,2972.0,2972.0,176,5173.541309981106,1037796.231942769,183
196,6,2970.0,4.0,2972.0,2970.0,186,5355.997408190778,1043152.2293509598,192
197,6,2965.0,1.0,2970.0,2965.0,161,5017.632438885018,1048169.8617898448,167
198,5,2963.0,3.0,2965.0,2963.0,208,5611.532969676108,1053781.394759521,213
199,9,2955.0,1.0,2963.0,2955.0,177,5351.582782388141,1059132.977541909,186
200,3,2954.0,2.0,2955.0,2954.0,176,5153.251269241735,1064286.2288111509,179
201,4,2954.0,4.0,2954.0,2954.0,208,5584.3499958043285,1069870.5788069551,212
202,2,2960.0,8.0,2954.0,2960.0,168,5030.695901379794,1074901.2747083348,170
203,2,2965.0,7.0,2960.0,2965.0,188,5305.739193418787,1080207.0139017536,190
204,2,2985.0,22.0,2965.0,2985.0,199,5356.168507091625,1085563.1824088453,201
205,4,3002.0,21.0,2985.0,3002.0,184,5302.18844204603,1090865.3708508913,188
206,3,3013.0,14.0,3002.0,3013.0,172,5152.150354071397,1096017.5212049626,175
207,5,3031.0,23.0,3013.0,3031.0,221,5734.839377083923,1101752.3605820464,226
208,1,3047.0,17.0,3031.0,3047.0,177,5128.630887190398,1106880.9914692368,178
209,4,3058.0,15.0,3047.0,3058.0,162,4994.944485445143,1111875.9359546818,166
210,4,3086.0,32.0,3058.0,3086.0,225,5744.390886565663,1117620.3268412475,229
211,7,3096.0,17.0,3086.0,3096.0,163,5033.999897888354,1122654.326739136,170
212,3,3111.0,18.0,3096.0,3111.0,175,5199.113731953517,1127853.4404710894,178
213,5,3121.0,15.0,3111.0,3121.0,209,5492.791145635544,1133346.231616725,214
214,5,3138.0,22.0,3121.0,3138.0,174,5162.590717231917,1138508.8223339568,179
215,5,3157.0,24.0,3138.0,3157.0,165,5049.303524670551,1143558.1258586275,170
216,6,3172.0,21.0,3157.0,3172.0,221,5719.357547495925,1149277.4834061235,227
217,6,3184.0,18.0,3172.0,3184.0,177,5224.923379138892,1154502.4067852623,183
218,5,3202.0,23.0,3184.0,3202.0,159,4955.309345114836,1159457.716130377,164
219,8,3217.0,23.0,3202.0,3217.0,214,5655.922574976663,1165113.6387053537,222
220,7,3233.0,23.0,3217.0,3233.0,156,4937.126216082788,1170050.7649214366,163
221,8,3248.0,23.0,3233.0,3248.0,178,5287.8885443375875,1175338.6534657741,186
222,4,3263.0,19.0,3248.0,3263.0,207,5472.512349209985,1180811.1658149841,211
223,3,3286.0,26.0,3263.0,3286.0,174,5152.484026320315,1185963.6498413044,177
224,7,3302.0,23.0,3286.0,3302.0,163,5040.488629185889,1191004.1384704902,170
225,2,3325.0,25.0,3302.0,3325.0,221,5710.286333783977,1196714.4248042742,223
226,5,3340.0,20.0,3325.0,3340.0,173,5228.00531666232,1201942.4301209366,178
227,7,3344.0,11.0,3340.0,3344.0,159,4983.071087785031,1206925.5012087217,166
228,7,3359.0,22.0,3344.0,3359.0,218,5751.162301905693,1212676.6635106273,225
229,2,3375.0,18.0,3359.0,3375.0,160,4972.086299922518,1217648.74981055,162
230,5,3386.0,16.0,3375.0,3386.0,180,5264.640689483987,1222913.390500034,185
231,9,3398.0,21.0,3386.0,3398.0,198,5420.690800390863,1228334.0813004249,207
232,3,3427.0,32.0,3398.0,3427.0,180,5225.703006404618,1233559.7843068296,183
233,3,3443.0,19.0,3427.0,3443.0,166,5039.26136678192,1238599.0456736116,169
234,10,3457.0,24.0,3443.0,3457.0,210,5767.190211219835,1244366.2358848315,220
235,7,3469.0,19.0,3457.0,3469.0,174,5256.31818078169,1249622.5540656133,181
