time_step,low_battery_ratio,low_battery_count,mean_battery_pct
0,0.0,0,98.08394312543369
1,0.0,0,97.2808290854075
2,0.0,0,97.93697288834828
3,0.0,0,97.98758310885204
4,0.0,0,98.5587600922643
5,0.0,0,98.72135748271984
6,0.0,0,99.0174985047557
7,4.761904761904762e-05,1,99.06797105146245
8,9.523809523809524e-05,2,99.07728147528749
9,9.523809523809524e-05,2,99.07191180302075
10,0.0,0,98.37550159267666
11,0.00038095238095238096,8,98.23035938822827
12,0.0008571428571428571,18,96.85424693812001
13,0.0009523809523809524,20,95.2312412963537
14,0.0006666666666666666,14,93.36114604828282
15,0.0013333333333333333,28,91.32403058297716
16,0.001142857142857143,24,89.38940680201435
17,0.0007619047619047619,16,87.18353991268671
18,0.0009047619047619047,19,84.03191342784964
19,0.0009523809523809524,20,81.11705545618456
20,0.0017142857142857142,36,79.26379365780964
21,0.0010952380952380953,23,78.53563408797179
22,0.0005238095238095238,11,78.83615660846338
23,0.0012857142857142856,27,79.73242254774676
24,0.0024285714285714284,51,80.03019437839397
25,0.0022380952380952382,47,80.10148212554881
26,0.0031904761904761906,67,79.04605797347425
27,0.004047619047619047,85,76.85512834759197
28,0.005,105,75.0473180199432
29,0.006380952380952381,134,73.1432887934886
30,0.009047619047619047,190,71.59738974818806
31,0.010904761904761905,229,70.2099108250467
32,0.01561904761904762,328,69.67176733708413
33,0.016142857142857143,339,69.14531486773983
34,0.017285714285714286,363,69.57555839058818
35,0.021761904761904764,457,69.55958393439106
36,0.02204761904761905,463,69.47706432566254
37,0.034333333333333334,721,69.33879507832438
38,0.041095238095238094,863,67.48718937041104
39,0.046380952380952384,974,66.08164560065681
40,0.059476190476190474,1249,64.2915586424351
41,0.077,1617,62.874399906982724
42,0.09938095238095238,2087,61.093688061090866
43,0.13185714285714287,2769,59.20488372317224
44,0.15928571428571428,3345,58.158874469028916
45,0.16104761904761905,3382,57.83180774391338
46,0.16,3360,59.13031682474887
47,0.14976190476190476,3145,61.05545004885966
48,0.09742857142857143,2046,65.03594428823921
49,0.052571428571428575,1104,70.09063659428845
50,0.028904761904761905,607,77.60096440753566
51,0.015333333333333332,322,84.54068795176069
52,0.00780952380952381,164,91.4414098655411
53,0.006,126,95.16468497285089
54,0.004761904761904762,100,97.21537171608135
55,0.0033809523809523808,71,97.94838772962609
