grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,4934775.0,4928809.0,5966.0,0.001208971027047839
1232,787127.0,784044.0,3083.0,0.003916775818895807
873,794400.0,792837.0,1563.0,0.001967522658610272
856,362.0,0.0,362.0,1.0
973,1534397.0,1529876.0,4521.0,0.002946434332183913
1140,368023.0,365688.0,2335.0,0.006344712151142727
794,925689.0,922645.0,3044.0,0.0032883614259216648
464,296.0,0.0,296.0,1.0
834,2019766.0,2016022.0,3744.0,0.0018536800797716172
402,3399.0,2512.0,887.0,0.2609591056192998
1478,220.0,0.0,220.0,1.0
928,2461298.0,2455958.0,5340.0,0.00216958694152435
702,393777.0,391891.0,1886.0,0.004789512846103251
1004,59871.0,58300.0,1571.0,0.026239748793238798
1399,305809.0,305212.0,597.0,0.0019521989215490715
1058,898031.0,894848.0,3183.0,0.003544421072323784
525,507.0,0.0,507.0,1.0
850,246702.0,244756.0,1946.0,0.007888059277995314
1213,416.0,0.0,416.0,1.0
200,31.0,0.0,31.0,1.0
1105,17513.0,15681.0,1832.0,0.1046080054816422
579,213389.0,211947.0,1442.0,0.006757611685700763
1011,2786583.0,2780541.0,6042.0,0.002168246917461278
783,132148.0,125077.0,7071.0,0.05350818778944819
714,1427.0,0.0,1427.0,1.0
1412,339.0,0.0,339.0,1.0
967,3016150.0,3012511.0,3639.0,0.0012065049815161712
1067,841.0,0.0,841.0,1.0
1187,623728.0,621019.0,2709.0,0.004343239360746993
