time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,17,0.0,17.0,0.0,0.0,0,12532.749382525457,12532.749382525457,17
1,6,0.0,6.0,0.0,0.0,0,12122.19608953731,24654.94547206277,6
2,10,0.0,10.0,0.0,0.0,0,12399.693198361527,37054.6386704243,10
3,8,0.0,8.0,0.0,0.0,0,12200.819253823029,49255.45792424733,8
4,5,0.0,5.0,0.0,0.0,0,12123.220172758905,61378.67809700623,5
5,2,0.0,2.0,0.0,0.0,0,12034.705538063674,73413.38363506991,2
6,2,0.0,2.0,0.0,0.0,0,12025.87904187239,85439.26267694231,2
7,3,0.0,3.0,0.0,0.0,0,12077.14892695111,97516.41160389342,3
8,3,0.0,3.0,0.0,0.0,0,12149.990824030616,109666.40242792403,3
9,2,0.0,2.0,0.0,0.0,0,12075.702812182064,121742.10524010609,2
10,11,0.0,11.0,0.0,0.0,0,12616.278127585454,134358.38336769154,11
11,18,0.0,18.0,0.0,0.0,0,12890.2167952182,147248.60016290974,18
12,27,0.0,27.0,0.0,0.0,0,13185.936489245252,160434.536652155,27
13,40,0.0,40.0,0.0,0.0,0,13945.657817226122,174380.19446938112,40
14,35,0.0,35.0,0.0,0.0,0,13490.892786126382,187871.0872555075,35
15,25,0.0,25.0,0.0,0.0,0,12976.680189856204,200847.76744536372,25
16,26,0.0,26.0,0.0,0.0,0,12940.009573417956,213787.77701878166,26
17,20,0.0,20.0,0.0,0.0,0,12808.330930222595,226596.10794900425,20
18,30,0.0,30.0,0.0,0.0,0,13070.868206085062,239666.9761550893,30
19,29,0.0,29.0,0.0,0.0,0,13069.06223058832,252736.03838567762,29
20,32,0.0,32.0,0.0,0.0,0,12954.400619185857,265690.4390048635,32
21,65,0.0,65.0,0.0,0.0,0,14335.176491214319,280025.6154960778,65
22,46,0.0,46.0,0.0,0.0,0,13455.45386831867,293481.0693643965,46
23,35,0.0,35.0,0.0,0.0,0,13218.699187351689,306699.7685517482,35
24,37,0.0,37.0,0.0,0.0,0,13192.67025953575,319892.4388112839,37
25,33,0.0,33.0,0.0,0.0,0,13237.081196482772,333129.52000776667,33
26,38,0.0,38.0,0.0,0.0,0,13250.929977629161,346380.4499853958,38
27,31,0.0,31.0,0.0,0.0,0,13000.053886311249,359380.5038717071,31
28,28,0.0,28.0,0.0,0.0,0,12964.352643424461,372344.85651513154,28
29,36,0.0,36.0,0.0,0.0,0,13070.20137742963,385415.0578925612,36
30,32,0.0,32.0,0.0,0.0,0,13183.733792916757,398598.79168547795,32
31,26,0.0,26.0,0.0,0.0,0,12836.24493909529,411435.03662457323,26
32,29,0.0,29.0,0.0,0.0,0,13011.844307395175,424446.8809319684,29
33,42,0.0,42.0,0.0,0.0,0,13607.323393420136,438054.20432538853,42
34,29,0.0,29.0,0.0,0.0,0,12954.519663082554,451008.7239884711,29
35,21,0.0,21.0,0.0,0.0,0,12717.952406365432,463726.6763948365,21
36,23,0.0,23.0,0.0,0.0,0,12744.956308456769,476471.6327032933,23
37,25,0.0,25.0,0.0,0.0,0,12942.102406338317,489413.7351096316,25
38,32,0.0,32.0,0.0,0.0,0,12837.906364109082,502251.6414737407,32
39,28,0.0,28.0,0.0,0.0,0,12805.160667705086,515056.80214144575,28
40,28,0.0,28.0,0.0,0.0,0,12920.689360417611,527977.4915018633,28
41,29,0.0,29.0,0.0,0.0,0,12788.41354655173,540765.9050484151,29
42,39,0.0,39.0,0.0,0.0,0,13236.444326514891,554002.3493749299,39
43,29,0.0,29.0,0.0,0.0,0,12901.313822651426,566903.6631975813,29
44,38,0.0,38.0,0.0,0.0,0,13539.30757208972,580442.970769671,38
45,27,0.0,27.0,0.0,0.0,0,13003.246762437828,593446.2175321089,27
46,18,0.0,18.0,0.0,0.0,0,12648.800740038578,606095.0182721475,18
47,10,0.0,10.0,0.0,0.0,0,12207.670816181555,618302.6890883291,10
48,17,0.0,17.0,0.0,0.0,0,12419.369321483851,630722.058409813,17
49,15,0.0,15.0,0.0,0.0,0,12423.585119104539,643145.6435289176,15
50,11,0.0,11.0,0.0,0.0,0,12338.328863335099,655483.9723922526,11
