time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service,unmet_fleet_insufficient,unmet_away_flying,unmet_insufficient_battery,unmet_rounding_jitter,mean_age_at_service_bins,max_backlog_age_bins,backlog_over_threshold
0,6092,367.52380952380463,6459.523809523805,0.0,367.5238095238095,353,265948.77746369457,265948.77746369457,6445,0.0,0.0,1.2857142857142851,366.2380952380952,0.0,1,0.0
1,6445,382.04761904761654,6459.523809523805,367.5238095238095,382.047619047619,366,283626.5686402919,549575.3461039865,7730,5.19047619047619,0.0,2.5714285714285703,374.28571428571433,0.04940707081901805,2,0.0
2,4102,446.4761904761908,4166.428571428578,382.047619047619,446.47619047619094,439,219010.4975938665,768585.8436978529,5508,40.333333333333364,0.0,2.8571428571428563,403.2857142857148,0.06722040351976974,3,0.0
3,4041,571.9047619047615,4166.428571428578,446.47619047619094,571.9047619047616,563,220501.79428915263,989087.6379870055,5252,166.19047619047626,0.0,3.1428571428571423,402.5714285714285,0.08912810360471832,4,0.0
4,2422,411.1190476190568,2261.214285714292,571.9047619047616,411.11904761904714,407,175981.67943771655,1165069.317424722,3469,0.0,0.0,3.785714285714285,407.3333333333329,0.18231685737878964,5,0.0
5,2220,452.33333333333985,2261.214285714292,411.11904761904714,452.3333333333336,447,172514.02736272654,1337583.3447874486,3151,48.61904761904762,0.0,4.285714285714285,399.4285714285717,0.14166666666666664,6,0.0
6,1293,413.8095238095275,1254.47619047619,452.3333333333336,413.8095238095245,406,149505.0362582393,1487088.381045688,2176,0.0,0.0,4.404761904761903,409.40476190476255,0.2078959967591059,7,0.0
7,1260,408.2857142857174,1254.47619047619,413.8095238095245,408.28571428571456,403,148994.7243313348,1636083.1053770226,2022,0.0,0.0,4.1428571428571415,404.1428571428574,0.19164777021919888,8,0.0
8,1128,417.66666666666674,1137.3809523809502,408.28571428571456,417.66666666666663,409,148161.3273623254,1784244.4327393482,1898,0.0,0.0,4.738095238095238,412.9285714285715,0.28115501519756864,9,0.0
9,1138,417.0476190476186,1137.3809523809502,417.66666666666663,417.0476190476189,410,148831.2221789214,1933075.6549182695,1791,0.0,0.0,3.8571428571428563,413.19047619047615,0.278768097748766,10,0.0
10,2768,545.4047619047674,2896.3571428571463,417.0476190476189,545.404761904762,540,201650.2981311718,2134725.9530494413,3552,135.28571428571422,0.0,3.7857142857142843,406.3333333333335,0.21713287916322577,11,17.928571428571416
11,2986,455.7619047619128,2896.3571428571463,545.404761904762,455.7619047619056,448,207111.6622621339,2341837.615311575,3577,41.66666666666662,0.0,5.000000000000056,409.09523809523904,0.1885943928810638,12,32.61904761904763
12,5612,959.4523809523835,6115.690476190475,455.7619047619056,959.4523809523827,1153,297368.94898215437,2639206.5642937296,6914,584.2380952380952,1.047619047619051,6.357142857142853,367.80952380952436,0.12624732715609327,13,25.761904761904802
13,6337,738.1428571428623,6115.690476190475,959.4523809523827,738.1428571428573,1472,343409.7677570116,2982616.332050741,8231,284.99999999999994,41.71428571428579,23.904761904761905,387.52380952381003,0.15574441864484437,14,26.190476190476247
14,7465,1237.142857142846,7963.999999999989,738.1428571428573,1237.1428571428576,1938,368394.0540430629,3351010.386093804,9827,596.0714285714284,5.095238095238102,280.28571428571416,355.6904761904764,0.09674034382674686,15,18.40476190476191
15,7572,1629.1428571428514,7963.999999999989,1237.1428571428576,1629.1428571428576,1738,353763.18718503485,3704773.573278839,12097,190.09523809523793,154.8095238095238,899.1904761904759,385.0476190476197,0.14964593867129514,16,15.619047619047576
16,8968,1680.3095238095175,9019.166666666664,1629.1428571428576,1680.3095238095232,1760,392397.35633800493,4097170.929616844,13362,156.04761904761907,163.42857142857144,998.8571428571424,361.97619047619054,0.12979748099061197,17,13.595238095238061
17,8589,2110.47619047618,9019.166666666664,1680.3095238095232,2110.4761904761917,2107,397253.88263175654,4494424.812248601,14783,36.0,83.23809523809527,1649.0952380952378,342.1428571428575,0.11459009031485455,18,12.285714285714258
18,10304,2654.2619047618973,10847.785714285717,2110.4761904761917,2654.2619047619055,2648,455801.26650837116,4950226.078756972,16711,509.69047619047575,49.28571428571429,1809.4523809523812,285.83333333333377,0.1811270703933746,19,11.04761904761902
19,10651,2851.0476190476093,10847.785714285717,2654.2619047619055,2851.047619047618,2720,465833.83770385565,5416059.916460828,16489,61.095238095238045,1.4761904761904816,2503.238095238095,285.2380952380955,0.13877749015294782,20,11.23809523809521
20,10119,3711.1190476190495,10979.071428571422,2851.047619047618,3711.1190476190445,3171,484781.458225228,5900841.374686056,16029,15.809523809523867,0.0,3439.142857142854,256.1666666666666,0.13450416237252893,21,12.38095238095235
21,9495,5195.190476190484,10979.071428571422,3711.1190476190445,5195.190476190478,2677,351799.9872408191,6252641.361926875,14667,0.0,0.0,5021.476190476188,173.71428571428578,0.08775044509641669,22,13.90476190476187
22,8871,6948.666666666666,10624.476190476189,5195.190476190478,6948.6666666666615,2598,317024.3655581181,6569665.727484994,13587,26.7619047619047,0.0,6794.595238095233,127.30952380952398,0.09544476115324947,23,19.119047619047656
23,8242,9331.142857142826,10624.476190476189,6948.6666666666615,9331.142857142853,1976,284591.84073969733,6854257.568224691,11860,131.23809523809507,0.0,9105.428571428574,94.47619047619067,0.062490611386510395,24,63.42857142857157
24,8634,11472.047619047626,10774.904761904767,9331.142857142853,11472.04761904763,1312,294384.67335256375,7148642.241577255,11370,832.0952380952382,0.0,10545.095238095248,94.85714285714307,0.2483454118269962,25,141.45238095238085
25,8714,13532.952380952389,10774.904761904767,11472.04761904763,13532.95238095238,568,284307.9346093093,7432950.176186563,10701,2207.5238095238096,15.190476190476211,11232.904761904765,77.33333333333336,0.3665939866880881,26,265.1904761904762
26,9727,15598.095238095259,11792.142857142855,13532.95238095238,15598.095238095259,68,296988.09714868723,7729938.273335251,11444,4536.690476190479,39.119047619047635,10948.380952380961,73.90476190476174,0.651693616687962,27,402.97619047618826
27,9597,17793.23809523812,11792.142857142855,15598.095238095259,17793.238095238088,127,306648.86793944554,8036587.141274696,11696,6756.047619047619,77.85714285714289,10892.90476190476,66.4285714285718,0.5810570763681113,28,614.4761904761867
28,9055,20279.547619047586,11541.30952380952,17793.238095238088,20279.547619047637,84,280165.1628856255,8316752.304160322,11468,8429.92857142857,116.97619047619054,11676.666666666668,55.97619047619068,0.7900975519970553,29,908.5714285714231
29,8698,23122.857142857134,11541.30952380952,20279.547619047637,23122.85714285714,0,283267.31057454844,8600019.614734871,10616,10948.523809523816,119.09523809523813,11987.761904761903,67.47619047619037,0.8092610233332237,30,1379.9523809523746
30,9411,24917.738095237997,11205.880952380967,23122.85714285714,24917.738095238103,0,308747.0611428304,8908766.675877701,11422,13328.738095238097,0.0,11525.761904761905,63.23809523809576,1.0162575709276371,31,2036.1428571428585
31,8962,27161.61904761896,11205.880952380967,24917.738095238103,27161.619047618977,0,297548.0290980816,9206314.704975784,11954,15131.333333333325,61.19047619047619,11927.666666666668,41.42857142857065,1.2901882020382351,32,2857.047619047636
32,8230,29476.809523809432,10545.190476190486,27161.619047618977,29476.809523809545,39,262378.70497502666,9468693.409950811,11533,16740.809523809527,170.07142857142853,12525.166666666662,40.761904761904184,1.163666608806341,33,3703.857142857177
33,10112,29910.000000000065,10545.190476190486,29476.809523809545,29910.000000000004,3,327300.6207500922,9795994.030700903,12405,19021.999999999996,150.99999999999994,10687.285714285721,49.71428571428556,1.608244801084989,34,4574.285714285734
34,7790,31762.714285714326,9642.714285714286,29910.000000000004,31762.714285714283,150,264669.079970535,10060663.110671438,11345,18802.80952380952,408.90476190476204,12505.023809523815,45.97619047619049,1.1513234305275382,35,5694.833333333355
35,8530,32875.42857142857,9642.714285714286,31762.714285714283,32875.428571428565,207,295369.2987076242,10356032.409379063,10766,20646.809523809527,142.47619047619045,12037.476190476184,48.66666666666717,1.905158264947244,36,6734.714285714327
36,8633,33797.1904761903,9554.761904761903,32875.428571428565,33797.19047619046,6,302723.11225829774,10658755.521637361,12456,21512.33333333334,137.88095238095218,12091.214285714288,55.76190476190463,2.179728395470316,37,7570.904761904774
37,7625,35726.95238095219,9554.761904761903,33797.19047619046,35726.95238095238,62,274448.3224653856,10933203.844102748,11020,22406.09523809523,94.76190476190465,13179.761904761897,46.33333333333305,1.835828259172521,38,8622.90476190479
38,8494,37973.47619047615,10740.523809523826,35726.95238095238,37973.4761904762,6,291711.6701829154,11224915.514285663,11249,25467.476190476198,102.88095238095241,12359.404761904754,43.71428571428563,2.3914724118985973,39,9627.547619047662
39,7895,40818.99999999996,10740.523809523826,37973.4761904762,40818.99999999998,6,282348.7866704879,11507264.30095615,10776,27713.999999999978,209.14285714285717,12852.61904761905,43.2380952380951,2.111975632558278,40,10620.00000000007
40,9764,42368.7619047619,11313.761904761905,40818.99999999998,42368.76190476189,307,327823.0504035674,11835087.351359718,12366,31432.047619047622,301.73809523809575,10592.71428571429,42.26190476190533,1.9324291371608064,41,11706.047619047722
41,8207,45475.52380952381,11313.761904761905,42368.76190476189,45475.52380952378,9,296011.4314486568,12131098.782808375,10300,32682.523809523787,368.0952380952383,12379.85714285714,45.047619047619364,1.9845138006463683,42,12728.52380952393
42,7803,48817.21428571419,11144.690476190484,45475.52380952378,48817.21428571433,164,298384.5532656908,12429483.336074065,8997,35782.30952380951,93.26190476190479,12900.904761904767,40.73809523809563,2.453030885556837,43,13768.714285714328
43,9369,50592.90476190474,11144.690476190484,48817.21428571433,50592.90476190476,3,319051.7904834122,12748535.126557477,11259,39073.00000000001,28.285714285714306,11451.476190476184,40.142857142857295,3.008726855028489,44,14681.809523809608
44,8778,52021.9047619047,10207.000000000002,50592.90476190476,52021.90476190465,42,294423.9822124014,13042959.108769879,11490,39988.4047619047,338.7142857142856,11653.78571428571,41.00000000000079,2.589072790200608,45,15485.619047619153
45,8531,53697.90476190458,10207.000000000002,52021.90476190465,53697.904761904734,265,307719.2415669429,13350678.350336822,9750,41534.52380952382,156.6666666666667,11964.047619047618,42.666666666666856,2.7918069114880737,46,16181.476190476309
46,8627,53718.85714285701,8647.95238095239,53697.904761904734,53718.85714285724,9,327154.9524613691,13677833.302798191,10199,41349.595238095295,218.19047619047618,12105.452380952378,45.6190476190476,4.0021361506234605,47,16662.69047619058
47,6973,55393.80952380951,8647.95238095239,53718.85714285724,55393.809523809534,222,298793.20059197635,13976626.503390167,8130,41682.904761904785,0.0,13653.666666666668,57.238095238096356,4.042941140316739,48,16976.380952380976
48,8494,53359.33333333319,6459.523809523805,55393.809523809534,53359.33333333337,303,322410.1581513872,14299036.661541553,9554,41350.16666666668,121.69047619047626,11826.452380952373,61.02380952381017,4.012089766445777,49,17698.047619047597
49,7750,52068.85714285703,6459.523809523805,53359.33333333337,52068.85714285713,806,320741.28257790924,14619777.944119463,10105,39689.52380952378,27.0,12291.095238095248,61.23809523809584,4.651984639016896,50,18277.3333333333
50,8289,47946.28571428547,4166.428571428578,52068.85714285713,47946.28571428578,1206,390572.7862252925,15010350.730344756,11065,37214.28571428574,14.047619047619069,10654.380952380954,63.57142857142921,6.411173155472826,51,18417.92857142852
51,7375,44737.71428571412,4166.428571428578,47946.28571428578,44737.71428571438,1059,320655.88977558044,15331006.620120335,9642,32919.000000000015,0.0,11749.619047619053,69.09523809523877,5.185740112994341,52,19542.85714285701
52,5751,41247.928571428405,2261.214285714292,44737.71428571438,41247.92857142856,1927,293566.17096906673,15624572.791089403,8932,29027.47619047619,0.0,12132.095238095235,88.35714285714367,6.253194061488274,53,20345.04761904746
53,6741,36768.142857142586,2261.214285714292,41247.92857142856,36768.142857142826,785,308767.4798757497,15933340.270965151,8206,23593.476190476216,0.0,13085.857142857138,88.8095238095246,6.591571831224692,54,20794.47619047564
54,5681,32341.61904761872,1254.47619047619,36768.142857142826,32341.619047619064,2789,363623.14670790825,16296963.417673059,9230,20090.83333333335,0.0,12116.642857142866,134.14285714285697,9.504480264205627,55,20525.119047618427
55,5119,28477.09523809501,1254.47619047619,32341.619047619064,28477.095238095237,2388,334503.4826577912,16631466.90033085,8131,15481.238095238094,0.0,12896.285714285706,99.57142857142891,10.116131312849411,56,19930.380952380245
56,5608,24006.476190475994,1137.3809523809502,28477.095238095237,24006.47619047621,2364,379295.3068090251,17010762.207139876,8789,11216.714285714292,54.76190476190476,12609.380952380976,125.61904761904817,11.969851742408752,57,18092.45238095222
57,4331,20812.857142856967,1137.3809523809502,24006.47619047621,20812.857142857163,1990,321495.4454583742,17332257.65259825,7061,7287.238095238098,0.0,13360.952380952387,164.66666666666652,11.34566964629301,58,16931.619047619024
