time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,6092,367.52380952380463,6459.523809523805,0.0,367.5238095238095,0,304959.16845270345,304959.16845270345,6092
1,6448,379.04761904761654,6459.523809523805,367.5238095238095,379.047619047619,0,322236.5363237421,627195.7047764456,7367
2,4133,412.4761904761908,4166.428571428578,379.047619047619,412.47619047619077,0,257563.12569392583,884758.8304703715,5100
3,4164,414.9047619047615,4166.428571428578,412.47619047619077,414.90476190476164,0,258576.56948984246,1143335.399960214,4812
4,2265,411.1190476190545,2261.214285714292,414.90476190476164,411.11904761904725,0,210483.34274436007,1353818.742704574,2907
5,2266,406.33333333333985,2261.214285714292,411.11904761904725,406.33333333333354,0,210557.89556297817,1564376.6382675522,2749
6,1247,413.809523809525,1254.47619047619,406.33333333333354,413.8095238095243,0,186335.35188099512,1750711.9901485473,1724
7,1253,415.2857142857172,1254.47619047619,413.8095238095243,415.2857142857147,0,186174.34505140872,1936886.335199956,1612
8,1128,424.66666666666674,1137.3809523809502,415.2857142857147,424.66666666666646,0,185854.87481495563,2122741.210014912,1488
9,1133,429.0476190476186,1137.3809523809502,424.66666666666646,429.04761904761904,0,185958.32748407175,2308699.5374989836,1377
10,2836,489.40476190476784,2896.3571428571463,429.04761904761904,489.40476190476215,0,239858.40365886112,2548557.941157845,3079
11,2918,467.76190476191186,2896.3571428571463,489.40476190476215,467.76190476190556,0,242047.07095970385,2790605.012117549,3061
12,5998,585.4523809523835,6115.690476190475,467.76190476190556,585.4523809523808,0,327887.27408472216,3118492.286202271,6147
13,6146,555.1428571428596,6115.690476190475,585.4523809523808,555.1428571428576,0,331590.8465131946,3450083.1327154655,6577
14,7453,1066.142857142846,7963.999999999989,555.1428571428576,1066.1428571428585,0,351770.41172644624,3801853.544441912,7878
15,6938,2092.1428571428514,7963.999999999989,1066.1428571428585,2092.142857142859,0,341680.78158205206,4143534.3260239637,9638
16,8310,2801.3095238095175,9019.166666666664,2092.142857142859,2801.30952380952,0,373378.08192084497,4516912.407944809,10814
17,7984,3836.476190476178,9019.166666666664,2801.30952380952,3836.4761904761904,0,360913.20280551084,4877825.610750319,11488
18,9531,5153.261904761905,10847.785714285717,3836.4761904761904,5153.261904761909,0,389342.3169721251,5267167.927722445,13076
19,10205,5796.047619047633,10847.785714285717,5153.261904761909,5796.047619047622,0,416110.81282916537,5683278.7405516105,13043
20,10277,6498.119047619068,10979.071428571422,5796.047619047622,6498.119047619059,0,406380.5595052818,6089659.300056892,12992
21,10592,6885.190476190499,10979.071428571422,6498.119047619059,6885.1904761904925,0,405977.304776005,6495636.604832897,13134
22,10353,7156.666666666653,10624.476190476189,6885.1904761904925,7156.666666666662,0,409549.226790763,6905185.83162366,12503
