grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,8528972.0,8527322.0,1650.0,0.0001934582503026156
1232,2323678.0,2322617.0,1061.0,0.00045660371187402043
873,1346514.0,1345751.0,763.0,0.0005666483972687992
856,62741.0,62482.0,259.0,0.00412808211536316
973,3893594.0,3892178.0,1416.0,0.0003636742813965709
1140,1307009.0,1306044.0,965.0,0.0007383269740300182
794,2209429.0,2208216.0,1213.0,0.0005490106267275391
464,35584.0,35380.0,204.0,0.005732913669064748
834,3659205.0,3657847.0,1358.0,0.00037111886325035085
402,259802.0,259334.0,468.0,0.0018013718139198312
1478,266.0,46.0,220.0,0.8270676691729323
928,5500490.0,5498896.0,1594.0,0.00028979236395302964
702,1087351.0,1086516.0,835.0,0.0007679213059996266
1004,590933.0,590188.0,745.0,0.0012607182201704761
1399,510336.0,509985.0,351.0,0.0006877821670428893
1058,2310436.0,2309299.0,1137.0,0.0004921149081818323
525,127833.0,127556.0,277.0,0.0021668896137929956
850,981878.0,980938.0,940.0,0.0009573490800282723
1213,123158.0,122917.0,241.0,0.001956835934328261
200,31.0,0.0,31.0,1.0
1105,714411.0,713628.0,783.0,0.001096007760238854
579,710334.0,709643.0,691.0,0.0009727818181306259
1011,6340658.0,6339147.0,1511.0,0.0002383033432807762
783,3838566.0,3836789.0,1777.0,0.00046293329331839025
714,444540.0,443892.0,648.0,0.001457686597381563
1412,76252.0,76050.0,202.0,0.002649110842994282
967,4942794.0,4941555.0,1239.0,0.0002506679420586818
1067,177154.0,176647.0,507.0,0.002861916750397959
1187,1880311.0,1879271.0,1040.0,0.0005530999925012405
