vehicles_per_vertiport,fleet_size,discharge_rate,charging_rate_per_bin,dwell_min,demand_source,rebalance_interval,rebalance_min_reserve,predictive_rebalancing,predictive_threshold,predictive_gain,predictive_window,n_rebalance_moves_total,n_bins,total_real_demand,total_met,total_unmet,assignment_ratio,big_picture_assignment_ratio,cumulative_cost
700,21000,3.0,7.0,5.0,full_dynspeed,1,1,True,1.5,1.0,30,38570,500,4092340.666666667,2783121,319145259.4642856,0.008645155782743288,0.680080478800152,120346445.34604277
