grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,13662560.71428722,13660092.714285722,2468.0000014975667,0.00018063963652997555
925,530470052.428564,530440034.4285648,30017.99999922514,5.65875488386171e-05
1232,365704273.92856497,365680626.9285703,23646.999994695187,6.466153578318389e-05
873,216002898.49999455,215983927.5000011,18970.99999344349,8.78275251174186e-05
856,95028583.21428302,95015418.21428497,13164.999998047948,0.0001385372648181207
973,419700574.71428144,419665034.71428114,35540.00000029802,8.467941704509817e-05
1140,395771848.85715157,395744304.85715026,27544.000001311302,6.959565234578605e-05
794,547087233.142863,547062114.1428596,25119.00000345707,4.591406723047702e-05
464,70964664.21428595,70954636.21428613,10027.999999821186,0.0001413097646673912
834,402310641.00000215,402279422.00000143,31219.000000715256,7.759924003778734e-05
402,203277993.35714555,203265958.35714895,12034.999996602535,5.9204637933718e-05
1478,111338795.35713992,111326192.35714279,12602.999997124076,0.00011319504541698701
928,546752023.4285631,546720195.4285704,31827.999992728233,5.821286182562574e-05
702,307856285.5714228,307834613.5714221,21672.000000715256,7.039648373749816e-05
1004,233842188.14285356,233813392.1428534,28796.00000014901,0.00012314287780508458
1399,267241572.14285302,267224285.14285907,17286.99999395013,6.468679201119736e-05
1058,267430714.42856526,267400605.42856705,30108.99999821186,0.0001125861704499706
525,101399608.9285716,101388184.92857361,11423.999997988343,0.00011266315638392346
850,290962531.9999966,290943605.99999905,18925.99999755621,6.504617576518901e-05
1213,57614168.7857153,57596741.785715796,17426.99999950081,0.00030247767809194907
200,23865723.142858043,23859496.142857023,6227.0000010207295,0.0002609181361799295
1105,225047461.07142195,225019370.07142594,28090.99999600649,0.00012482255903829734
579,325045793.2142816,325020996.2142828,24796.999998807907,7.628771242844805e-05
1011,296380453.78571236,296347380.785716,33072.99999636412,0.00011158968000054553
783,225628259.0714169,225607555.07141864,20703.999998271465,9.176155541632814e-05
714,234533523.71427435,234507656.71428055,25866.999993801117,0.00011029126917188249
1412,49848496.99999782,49838126.99999805,10369.999999769032,0.00020803034442080543
967,283524129.49999624,283490824.4999997,33304.99999654293,0.00011746795609699023
1067,169071891.42857212,169052548.42857367,19342.99999845028,0.00011440695336765736
1187,273679198.85713434,273654039.8571392,25158.99999511242,9.19287987548001e-05
