grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,6624682.714286033,6612031.714285757,12651.000000275671,0.0019096763642723555
925,391869305.4285678,391654087.4285688,215217.99999904633,0.0005492086188370206
1232,291167342.9285634,291032089.9285701,135252.99999332428,0.0004645198140455882
873,160146301.49999505,160053093.4999995,93207.99999555945,0.0005820178119790193
856,69256819.21428628,69206390.2142865,50428.99999977648,0.0007281449043125272
973,305534444.7142834,305341295.71428686,193148.99999654293,0.0006321676764698779
1140,286887461.85714245,286701438.85714513,186022.9999973178,0.0006484180200595494
794,426731174.1428623,426532094.14285964,199080.0000026822,0.0004665232166423202
464,42116237.214286655,42062315.21428627,53922.00000038743,0.0012803138069061883
834,307088603.0000012,306933388.0000041,155214.99999707937,0.0005054404444865665
402,152786342.3571434,152709220.35714534,77121.99999806285,0.0005047702484937266
1478,78911742.35714169,78846865.3571433,64876.999998390675,0.0008221463379273511
928,400922466.42856,400685646.4285651,236819.9999949336,0.0005906877758798092
702,216549198.57141852,216406134.57141975,143063.9999987781,0.0006606535648368849
1004,164242140.14285707,164116870.14285722,125269.99999985099,0.0007627153414519058
1399,208979770.14285454,208881379.14285877,98390.99999576807,0.00047081590686270675
1058,179041477.4285734,178885161.42857373,156315.99999967217,0.0008730714371033533
525,70196831.92857324,70141484.92857347,55346.99999976158,0.0007884543857488943
850,230175705.99999627,230069658.99999917,106046.99999710917,0.00046072194950543953
1213,35729615.78571353,35677199.785713315,52416.00000021607,0.0014670182941394678
200,8064773.142857871,8035348.142857424,29425.000000447035,0.0036485837207343758
1105,165728182.07142594,165612964.07142884,115217.99999710917,0.0006952227349446954
579,249104688.21428156,248976683.2142822,128004.99999934435,0.0005138602605874426
1011,206268725.78571126,206114556.785715,154168.9999962449,0.0007474182012275007
783,151170549.071432,151044940.07143256,125608.99999943376,0.0008309092000458386
714,151833496.71427885,151690353.7142815,143142.9999973476,0.0009427629811273788
1412,35129613.99999992,35095655.99999975,33958.00000017136,0.0009666488222777353
967,192427249.499998,192273365.4999991,153883.9999988973,0.0007996996288142595
1067,116981650.4285718,116882796.42857291,98853.99999889731,0.000845038513619338
1187,205368408.85713628,205242701.8571396,125706.99999669194,0.0006121048543748494
