time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,60,0.0,60.0,0.0,0.0,0,13569.518642814714,13569.518642814714,60
1,32,0.0,32.0,0.0,0.0,0,12820.885658351017,26390.40430116573,32
2,27,0.0,27.0,0.0,0.0,0,12469.222661569713,38859.62696273544,27
3,30,0.0,30.0,0.0,0.0,0,12595.748144632365,51455.37510736781,30
4,19,0.0,19.0,0.0,0.0,0,12356.034418671496,63811.4095260393,19
5,9,0.0,9.0,0.0,0.0,0,12158.975505269298,75970.3850313086,9
6,10,0.0,10.0,0.0,0.0,0,12168.797111849022,88139.18214315762,10
7,5,0.0,5.0,0.0,0.0,0,12076.844913047777,100216.0270562054,5
8,4,0.0,4.0,0.0,0.0,0,12047.824909909226,112263.85196611463,4
9,5,0.0,5.0,0.0,0.0,0,12069.569675459323,124333.42164157395,5
10,23,0.0,23.0,0.0,0.0,0,12874.05210360831,137207.47374518227,23
11,35,0.0,35.0,0.0,0.0,0,13440.47787587354,150647.9516210558,35
12,57,0.0,57.0,0.0,0.0,0,14464.402807555234,165112.35442861106,57
13,69,0.0,69.0,0.0,0.0,0,14677.821202397832,179790.1756310089,69
14,81,0.0,81.0,0.0,0.0,0,14364.723446635257,194154.89907764416,81
15,73,0.0,73.0,0.0,0.0,0,14254.343405303232,208409.2424829474,73
16,98,0.0,98.0,0.0,0.0,0,15043.757765971517,223453.0002489189,98
17,111,0.0,111.0,0.0,0.0,0,14982.207131427918,238435.2073803468,111
18,118,0.0,118.0,0.0,0.0,0,15383.603655765211,253818.81103611202,118
19,134,0.0,134.0,0.0,0.0,0,15451.577670219,269270.388706331,134
20,133,0.0,133.0,0.0,0.0,0,15392.87088542607,284663.2595917571,133
21,140,0.0,140.0,0.0,0.0,0,15815.584224904971,300478.84381666203,140
22,128,0.0,128.0,0.0,0.0,0,15342.758556364051,315821.6023730261,128
23,126,0.0,126.0,0.0,0.0,0,15855.955493824385,331677.55786685046,126
24,123,0.0,123.0,0.0,0.0,0,15206.213795029293,346883.7716618797,123
25,112,0.0,112.0,0.0,0.0,0,15202.981972268357,362086.7536341481,112
26,140,0.0,140.0,0.0,0.0,0,15672.373319095557,377759.1269532437,140
27,144,0.0,144.0,0.0,0.0,0,15731.725795170036,393490.85274841374,144
28,140,0.0,140.0,0.0,0.0,0,15492.980109095188,408983.8328575089,140
29,159,0.0,159.0,0.0,0.0,0,15836.196784207435,424820.02964171633,159
30,132,0.0,132.0,0.0,0.0,0,15672.012621239615,440492.042262956,132
31,126,0.0,126.0,0.0,0.0,0,15655.628346148696,456147.6706091047,126
32,142,0.0,142.0,0.0,0.0,0,15977.132825475885,472124.80343458056,142
33,119,0.0,119.0,0.0,0.0,0,15211.471443657694,487336.27487823827,119
34,125,0.0,125.0,0.0,0.0,0,15448.049429719747,502784.324307958,125
35,91,0.0,91.0,0.0,0.0,0,14368.002236338802,517152.3265442968,91
36,103,0.0,103.0,0.0,0.0,0,14659.05255193323,531811.37909623,103
37,81,0.0,81.0,0.0,0.0,0,13743.006325398539,545554.3854216286,81
38,74,0.0,74.0,0.0,0.0,0,13669.89922202001,559224.2846436487,74
39,101,0.0,101.0,0.0,0.0,0,14423.774285700421,573648.0589293491,101
40,104,0.0,104.0,0.0,0.0,0,14771.242404934768,588419.3013342838,104
41,85,0.0,85.0,0.0,0.0,0,14343.882889027189,602763.184223311,85
42,89,0.0,89.0,0.0,0.0,0,14471.244021007267,617234.4282443183,89
43,84,0.0,84.0,0.0,0.0,0,14037.65351798532,631272.0817623037,84
44,72,0.0,72.0,0.0,0.0,0,13544.351086639183,644816.4328489429,72
45,88,0.0,88.0,0.0,0.0,0,14271.519188329123,659087.952037272,88
46,75,3.0,78.0,0.0,3.0,0,13912.548091710054,673000.5001289821,75
47,51,2.0,50.0,3.0,2.0,0,13112.686227189108,686113.1863561713,51
48,50,5.0,53.0,2.0,5.0,0,13066.85476100313,699180.0411171744,50
49,35,7.0,37.0,5.0,7.0,0,12726.824159867216,711906.8652770417,35
50,34,8.0,35.0,7.0,8.0,0,12782.073492195183,724688.9387692369,34
51,26,10.0,28.0,8.0,10.0,0,12459.854651005264,737148.7934202421,26
52,9,11.0,10.0,10.0,11.0,0,12189.105309159188,749337.8987294013,9
53,9,10.0,8.0,11.0,10.0,0,12176.649682764673,761514.548412166,9
54,15,9.0,14.0,10.0,9.0,0,12252.867690668068,773767.416102834,15
55,4,9.0,4.0,9.0,9.0,0,12046.195855645168,785813.6119584792,4
56,3,9.0,3.0,9.0,9.0,0,12128.68657688868,797942.2985353678,3
57,6,9.0,6.0,9.0,9.0,0,12290.332515411896,810232.6310507797,6
58,22,9.0,22.0,9.0,9.0,0,12818.087064588914,823050.7181153686,22
59,32,10.0,33.0,9.0,10.0,0,13281.983787148445,836332.7019025171,32
60,79,13.0,82.0,10.0,13.0,0,14724.310934546878,851057.012837064,79
61,50,21.0,58.0,13.0,21.0,0,13874.242162966899,864931.2550000309,50
62,53,25.0,57.0,21.0,25.0,0,13805.13219641989,878736.3871964507,53
63,70,28.0,73.0,25.0,28.0,0,13916.496988857221,892652.8841853079,70
64,99,35.0,106.0,28.0,35.0,0,14750.10005756619,907402.9842428741,99
65,113,31.0,109.0,35.0,31.0,0,15608.08807584337,923011.0723187175,113
66,132,33.0,134.0,31.0,33.0,0,15399.496496898777,938410.5688156163,132
67,130,31.0,128.0,33.0,31.0,0,15293.4466196455,953704.0154352618,130
68,123,22.0,114.0,31.0,22.0,0,14941.149785995647,968645.1652212574,123
69,79,25.0,82.0,22.0,25.0,0,13980.564368851501,982625.7295901089,79
70,117,22.0,114.0,25.0,22.0,0,14764.578278870777,997390.3078689796,117
71,128,29.0,135.0,22.0,29.0,0,15097.33073118959,1012487.6386001692,128
72,116,30.0,117.0,29.0,30.0,0,14794.262387605757,1027281.900987775,116
73,125,36.0,131.0,30.0,36.0,0,15660.28123597395,1042942.1822237489,125
74,168,35.0,167.0,36.0,35.0,0,16042.71782737613,1058984.900051125,168
75,143,40.0,148.0,35.0,40.0,0,15533.05130574244,1074517.9513568676,143
76,134,52.0,146.0,40.0,52.0,0,15986.842924324694,1090504.7942811924,134
77,138,55.0,141.0,52.0,55.0,0,15785.638137426466,1106290.4324186188,138
78,135,57.0,137.0,55.0,57.0,0,15178.460899244903,1121468.8933178638,135
79,122,54.0,119.0,57.0,54.0,0,15300.036823473076,1136768.930141337,122
80,113,71.0,130.0,54.0,71.0,0,15078.588651900234,1151847.5187932372,113
