grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,7459574.0,7456689.0,2885.0,0.00038675130778245513
1232,2076152.0,2074831.0,1321.0,0.0006362732593759994
873,1287220.0,1286361.0,859.0,0.0006673295940087941
856,46086.0,45837.0,249.0,0.00540294232521807
973,3184300.0,3182044.0,2256.0,0.0007084759601796313
1140,970929.0,969547.0,1382.0,0.0014233790524332882
794,1895954.0,1894310.0,1644.0,0.0008671096450652284
464,398.0,106.0,292.0,0.7336683417085427
834,3289070.0,3287084.0,1986.0,0.0006038181005573004
402,244387.0,243931.0,456.0,0.00186589303031667
1478,220.0,0.0,220.0,1.0
928,4963461.0,4961148.0,2313.0,0.0004660054748088078
702,959336.0,958352.0,984.0,0.0010257094490355829
1004,461331.0,460353.0,978.0,0.0021199529188370174
1399,421646.0,421176.0,470.0,0.0011146791384241757
1058,1952205.0,1950647.0,1558.0,0.0007980719237989862
525,103358.0,103070.0,288.0,0.002786431625998955
850,843210.0,842132.0,1078.0,0.0012784478362448263
1213,55953.0,55623.0,330.0,0.005897807088091791
200,31.0,0.0,31.0,1.0
1105,521464.0,520448.0,1016.0,0.0019483607689121396
579,584200.0,583356.0,844.0,0.0014447107155083874
1011,5364143.0,5361438.0,2705.0,0.0005042744013349383
783,3135947.0,3133371.0,2576.0,0.0008214424542251511
714,273180.0,272303.0,877.0,0.0032103375064060327
1412,53047.0,52803.0,244.0,0.004599694610439799
967,4494330.0,4492426.0,1904.0,0.0004236449036897602
1067,63668.0,62998.0,670.0,0.010523339825343972
1187,1696692.0,1695434.0,1258.0,0.0007414427603831456
