time_step,low_battery_ratio,low_battery_count,mean_battery_pct,n_charging,charging_utilization,energy_consumed_pct_this_bin
76,0.2926190476190476,6145,41.50094995713267,3056,0.14552380952380953,142028.41964487243
77,0.32571428571428573,6840,37.21188532683807,2873,0.1368095238095238,134371.3358560595
78,0.34185714285714286,7179,33.02412656059666,3150,0.15,140045.3540234158
79,0.43204761904761907,9073,29.26865275093047,3023,0.14395238095238094,136525.58983877097
80,0.4631904761904762,9727,27.171038848342207,4074,0.194,124862.95275816064
81,0.5132380952380953,10778,24.54525992596615,3843,0.183,127918.91227047195
82,0.5333333333333333,11200,23.373153855377755,4620,0.22,115057.32346717874
83,0.5519047619047619,11590,20.843548582704486,4345,0.2069047619047619,113544.56094634035
84,0.5829047619047619,12241,18.3326993810033,4516,0.21504761904761904,113540.41200838271
85,0.6246190476190476,13117,17.076165893769403,4634,0.22066666666666668,113197.14688776
86,0.6210476190476191,13042,17.082465689286018,5266,0.25076190476190474,111274.51172913743
87,0.6167142857142857,12951,16.691635738791156,5562,0.26485714285714285,122694.28809444128
88,0.5997142857142858,12594,16.989563099101446,5948,0.28323809523809523,124808.86872480543
89,0.551047619047619,11572,18.28910617943276,6785,0.3230952380952381,127862.07312398727
90,0.5556190476190476,11668,18.495884072517484,6418,0.3056190476190476,131781.54424649006
91,0.5474285714285714,11496,18.809966694283265,6412,0.30533333333333335,139749.7043640432
92,0.5297619047619048,11125,18.750817681641433,6511,0.31004761904761907,131778.02269486096
93,0.5428571428571428,11400,18.64462817355727,6826,0.32504761904761903,139598.6201989013
94,0.5288571428571428,11106,18.495911472363236,6528,0.31085714285714283,123424.10038933699
95,0.5597619047619048,11755,18.09518591680287,6462,0.3077142857142857,117247.46979486026
96,0.4962857142857143,10422,20.356996342196496,7900,0.3761904761904762,103840.82508390075
97,0.44885714285714284,9426,23.83807727508863,8665,0.4126190476190476,104820.67262886338
98,0.31052380952380954,6521,31.854115239145912,11492,0.5472380952380952,93974.48047130377
99,0.20304761904761906,4264,41.06929595661274,12499,0.5951904761904762,113090.12626685062
100,0.09671428571428571,2031,55.75000743369043,14233,0.6777619047619048,67661.96076402302
101,0.03947619047619048,829,70.8103496719596,12715,0.6054761904761905,41667.39124866824
102,0.01576190476190476,331,84.03295915086413,9393,0.4472857142857143,19879.337035288365
103,0.008857142857142857,186,92.3798529771428,4712,0.22438095238095238,18270.01310924439
104,0.006714285714285714,141,95.91695786699698,1685,0.08023809523809523,18330.829350091826
105,0.006285714285714286,132,96.80936361575652,711,0.033857142857142856,17772.211140487536
106,0.0054761904761904765,115,95.82890604377909,485,0.023095238095238096,45771.336484539715
107,0.006380952380952381,134,94.6907053762777,534,0.02542857142857143,45477.585122844765
108,0.0064761904761904765,136,91.34947898887526,564,0.026857142857142857,88648.4638674114
109,0.007666666666666666,161,88.62242841674137,1009,0.04804761904761905,91854.17944947857
110,0.007380952380952381,155,85.54408736698416,1235,0.05880952380952381,106974.2718658795
111,0.01904761904761905,400,81.56532484593467,905,0.043095238095238096,105549.03293632578
112,0.023047619047619046,484,78.16187339492915,1435,0.06833333333333333,121629.99705717836
113,0.04004761904761905,841,74.23573856962012,1410,0.06714285714285714,120283.58971736666
114,0.062142857142857146,1305,67.88777278539114,604,0.028761904761904763,134107.9707569152
115,0.08252380952380953,1733,62.93807935966119,1834,0.08733333333333333,151101.519837107
116,0.09514285714285714,1998,59.15779772258574,2642,0.12580952380952382,137274.2359406158
117,0.10890476190476191,2287,56.27394056381154,3308,0.1575238095238095,139346.16358452055
118,0.11523809523809524,2420,54.39690557897366,3757,0.1789047619047619,130892.85650190491
119,0.11052380952380952,2321,53.78325913293195,4584,0.21828571428571428,129275.40321005178
120,0.13547619047619047,2845,52.94232524611176,4510,0.21476190476190476,131088.0565445752
121,0.16242857142857142,3411,51.796065941147326,4296,0.20457142857142857,132552.7330384135
122,0.21738095238095237,4565,49.19628622543577,3389,0.16138095238095237,134676.44306895536
123,0.2726190476190476,5725,44.67711524024685,2541,0.121,139727.6857714096
124,0.31885714285714284,6696,40.21892768305742,2795,0.1330952380952381,148683.07179284815
125,0.3556666666666667,7469,35.580061570667866,2730,0.13,135569.28600532352
126,0.39485714285714285,8292,32.015143500422646,3460,0.16476190476190475,137501.4720326932
127,0.4397142857142857,9234,28.869803522245707,3478,0.1656190476190476,136311.29295951908
128,0.46985714285714286,9867,26.742087725568872,4076,0.1940952380952381,125450.36538051737
129,0.5301904761904762,11134,24.038158683284355,3863,0.18395238095238095,127049.55809426129
130,0.536,11256,22.76262992307012,4533,0.21585714285714286,115884.64937115408
131,0.5488571428571428,11526,20.335915877893125,4597,0.2189047619047619,112099.03669693896
132,0.5891428571428572,12372,18.337056852981533,4553,0.2168095238095238,121280.58258468512
133,0.6405714285714286,13452,16.90011538003062,4419,0.21042857142857144,108706.67753794763
134,0.621,13041,16.914919964029508,5460,0.26,111578.28702374654
135,0.6193333333333333,13006,16.708141853159734,5708,0.27180952380952383,122183.15188752758
136,0.6157142857142858,12930,17.076475552582423,5924,0.2820952380952381,122293.85571128166
137,0.589047619047619,12370,17.716043389831423,6291,0.29957142857142854,126103.49093620556
138,0.5741428571428572,12057,17.264431243795148,6005,0.28595238095238096,137950.5152661754
139,0.5869047619047619,12325,17.349820462718178,6261,0.29814285714285715,136718.15792852192
140,0.5939047619047619,12472,17.933303227170956,6741,0.321,134387.42229592666
141,0.587952380952381,12347,17.684315459441933,6557,0.31223809523809526,134013.19956292736
142,0.5655714285714286,11877,17.672616759263803,6635,0.31595238095238093,125452.59906001539
143,0.5857619047619048,12301,17.574631296693383,6553,0.3120476190476191,116834.07261468931
144,0.5656666666666667,11879,18.49948566514707,6859,0.32661904761904764,103783.3306943413
145,0.5436190476190477,11416,19.41215776095789,7175,0.3416666666666667,108333.34304426423
146,0.41585714285714287,8733,24.90133879969978,9710,0.4623809523809524,91937.08274194907
147,0.32542857142857146,6834,31.30200600099099,10783,0.5134761904761905,110798.8438152387
148,0.18766666666666668,3941,42.62753750386088,13214,0.6292380952380953,90121.20990089979
149,0.10066666666666667,2114,55.28658991384196,12846,0.6117142857142858,81381.22903133863
150,0.036476190476190475,766,70.465702062516,12304,0.5859047619047619,37034.830088580784
151,0.014571428571428572,306,82.6523301417679,9342,0.44485714285714284,26858.003620939213
152,0.008857142857142857,186,91.54938445175537,5406,0.25742857142857145,22041.305182551845
153,0.008047619047619048,169,95.5347139405398,1909,0.0909047619047619,21459.784905683697
154,0.006047619047619047,127,95.52611168140758,742,0.035333333333333335,43677.84259036867
155,0.0058095238095238096,122,94.71520155909938,623,0.029666666666666668,43860.56865571219
156,0.0064761904761904765,136,93.54076946716374,912,0.04342857142857143,65141.73300992435
157,0.006285714285714286,132,92.72137046575709,1044,0.04971428571428571,63706.9318841076
158,0.007142857142857143,150,90.78168296997663,983,0.04680952380952381,84699.31850136376
159,0.007952380952380952,167,89.66812126309149,1264,0.06019047619047619,84354.80742998215
160,0.01019047619047619,214,86.89078183971861,987,0.047,108038.59569453377
161,0.017714285714285714,372,84.04703803917795,1309,0.06233333333333333,111390.2766170256
162,0.022238095238095237,467,80.85486190755309,1317,0.06271428571428571,118322.35852761602
163,0.03371428571428572,708,77.1669472299331,1330,0.06333333333333334,121991.9119551901
164,0.045047619047619045,946,73.7006284094162,1605,0.07642857142857143,122525.6389226304
165,0.05176190476190476,1087,70.23613353040147,1602,0.07628571428571429,122021.55777553648
166,0.06976190476190476,1465,67.33455656080025,1881,0.08957142857142857,122602.11248648993
167,0.09790476190476191,2056,65.22302597198752,2574,0.12257142857142857,122842.05112285711
168,0.11485714285714285,2412,62.71904234340563,2547,0.12128571428571429,125227.97093164985
169,0.14861904761904762,3121,60.29211490415864,2710,0.12904761904761905,125138.50632349227
170,0.17766666666666667,3731,57.125069281247846,2598,0.12371428571428572,133611.30991342926
171,0.19504761904761905,4096,53.597458462897656,2488,0.11847619047619047,132590.4611427159
172,0.2012857142857143,4227,50.70774614245433,3039,0.1447142857142857,132777.34764142492
173,0.24361904761904762,5116,47.61502006579974,2975,0.14166666666666666,133876.64808814615
174,0.24485714285714286,5142,45.56031397824148,3515,0.16738095238095238,128812.83611337276
175,0.28514285714285714,5988,43.132397636309264,3320,0.1580952380952381,127399.92355921374
176,0.29504761904761906,6196,40.82816147795574,3541,0.1686190476190476,127536.00010173763
177,0.3299047619047619,6928,38.82299806309339,3769,0.17947619047619048,127031.26657295715
178,0.3473333333333333,7294,36.18365495812886,3561,0.16957142857142857,125851.42395876838
179,0.41404761904761905,8695,33.15173055752014,3346,0.15933333333333333,130130.6204107462
180,0.43714285714285717,9180,31.3650918834206,3751,0.17861904761904762,115151.91229744075
181,0.4520952380952381,9494,29.51142910948413,4069,0.19376190476190477,113859.57664250696
182,0.49542857142857144,10404,26.657798897480525,4216,0.20076190476190475,117979.02929485113
183,0.5347619047619048,11230,24.000067425638505,4309,0.2051904761904762,126136.53382579178
184,0.5369047619047619,11275,20.88559418787754,5026,0.23933333333333334,117865.2117176811
185,0.5696190476190476,11962,18.833731034533074,4867,0.23176190476190475,134628.83599268954
186,0.576952380952381,12116,18.387903609865912,5496,0.26171428571428573,115706.21801975352
187,0.5727619047619048,12028,18.11940559904913,5870,0.2795238095238095,121240.93404910364
188,0.5998571428571429,12597,18.005940275454787,5849,0.2785238095238095,113575.54523193114
189,0.568047619047619,11929,18.201061126350787,6306,0.30028571428571427,113262.41281388201
190,0.47123809523809523,9896,21.260253132472297,7767,0.3698571428571429,96560.05205798613
191,0.4351904761904762,9139,24.623416967598523,8315,0.39595238095238094,107101.9505525609
192,0.3881904761904762,8152,28.66737233865352,8882,0.42295238095238097,112408.84872464291
193,0.3434285714285714,7212,32.97943398321938,8998,0.42847619047619045,119114.50370613768
194,0.22747619047619047,4777,41.33630766168928,11046,0.526,96439.58190436463
195,0.1160952380952381,2438,51.05388580270289,11183,0.5325238095238095,85246.59420198746
196,0.05395238095238095,1133,63.68786607955871,11602,0.5524761904761905,53620.82527153293
197,0.025523809523809525,536,74.99865133980337,9971,0.4748095238095238,50063.8558773221
198,0.014142857142857143,297,86.020752408638,8110,0.3861904761904762,26054.064621867055
199,0.006190476190476191,130,93.0881564524404,4080,0.19428571428571428,25180.63175264301
200,0.005380952380952381,113,96.15031603358838,1509,0.07185714285714286,21537.98202517298
201,0.004190476190476191,88,96.9572271157322,673,0.03204761904761905,21703.170618321565
202,0.0035714285714285713,75,96.16336064055398,492,0.023428571428571427,43730.53814120789
203,0.004190476190476191,88,95.21993716124304,442,0.021047619047619048,43908.44531336479
204,0.004714285714285714,99,93.57178007852471,780,0.037142857142857144,64771.070447400765
205,0.004428571428571428,93,92.4223719243939,937,0.04461904761904762,63790.23260140298
206,0.0074285714285714285,156,90.16471667445676,928,0.04419047619047619,84772.25448721703
207,0.011,231,88.85523219239906,1341,0.06385714285714286,84106.99631824005
208,0.01780952380952381,374,85.84290357383976,981,0.046714285714285715,102622.91902389236
209,0.02023809523809524,425,82.40107532193373,1140,0.054285714285714284,113929.18718822594
210,0.02676190476190476,562,78.92562818525121,1510,0.0719047619047619,120545.63368772736
211,0.04061904761904762,853,75.26124676383746,1390,0.06619047619047619,120905.17859871435
212,0.06219047619047619,1306,71.70995714432517,1585,0.07547619047619047,123872.72797750514
213,0.07457142857142857,1566,68.6819332594001,1876,0.08933333333333333,121880.11043095273
214,0.0929047619047619,1951,65.9613152562657,2206,0.10504761904761904,123040.16222605859
215,0.10757142857142857,2259,63.92092060746811,2805,0.13357142857142856,121792.58577655126
216,0.11966666666666667,2513,61.64180803552114,2676,0.12742857142857142,127951.44642473011
217,0.1346190476190476,2827,59.27159820685203,2915,0.1388095238095238,128219.81281303895
218,0.16947619047619047,3559,56.244567241192854,2713,0.1291904761904762,133274.71072201204
219,0.2059047619047619,4324,52.91147556854552,2540,0.12095238095238095,134970.7644382868
220,0.23476190476190475,4930,50.4379028865628,3164,0.15066666666666667,135116.29394518636
221,0.256047619047619,5377,48.24702646371414,3421,0.1629047619047619,130100.56948568614
222,0.26566666666666666,5579,46.37406633737411,3680,0.17523809523809525,123301.45306296261
223,0.2888095238095238,6065,43.602529811676305,3172,0.15104761904761904,126877.03878758219
224,0.30866666666666664,6482,40.645147517596605,3215,0.1530952380952381,130121.46355074561
225,0.32685714285714285,6864,38.72881145481772,3811,0.18147619047619049,126183.97172518172
226,0.3487142857142857,7323,36.14583216859096,3537,0.16842857142857143,128591.29270723285
227,0.4060952380952381,8528,33.063838408295744,3206,0.15266666666666667,129326.76622867503
228,0.43914285714285717,9222,31.390453287961847,3802,0.18104761904761904,112635.5441564579
229,0.4642380952380952,9749,29.315298896829248,3993,0.19014285714285714,112843.1279305748
230,0.5001428571428571,10503,26.345370429009865,4269,0.2032857142857143,115564.90970925977
231,0.5542380952380952,11639,23.723003866348535,4362,0.2077142857142857,124397.36623806474
232,0.5317142857142857,11166,21.046517513173598,5188,0.24704761904761904,118975.60353285629
233,0.5975714285714285,12549,18.257951152700098,4629,0.22042857142857142,139321.1817918361
234,0.5682380952380952,11933,18.061749565363247,5708,0.27180952380952383,117958.30264465684
235,0.5706666666666667,11984,18.169766401796792,6066,0.28885714285714287,120464.97133620965
236,0.5734285714285714,12042,18.02120972590286,5937,0.2827142857142857,117822.42935481184
237,0.5391428571428571,11322,18.928843303777498,6685,0.31833333333333336,111177.04511083686
238,0.46585714285714286,9783,22.21751826745285,8026,0.3821904761904762,97454.40978781493
239,0.4123809523809524,8660,25.70517682597507,8531,0.40623809523809523,108407.63756375673
240,0.38761904761904764,8140,29.807788292240286,8964,0.4268571428571429,114389.09608718913
241,0.3463333333333333,7273,34.5604717912985,9188,0.43752380952380954,114168.2479830539
242,0.2569047619047619,5395,43.2441135581918,10826,0.5155238095238095,89445.91053684136
243,0.15633333333333332,3283,51.99839458819678,10144,0.48304761904761906,88443.52781087301
244,0.060476190476190475,1270,63.346933841181745,10702,0.5096190476190476,55408.08896755826
245,0.028523809523809524,599,73.64636044044504,9481,0.4514761904761905,50043.228671067525
246,0.015428571428571429,324,84.20061513476898,8313,0.39585714285714285,24803.522083365777
247,0.008476190476190476,178,91.70276728127521,5037,0.23985714285714285,25067.249154202087
248,0.006571428571428572,138,95.48881704958282,1957,0.09319047619047618,21543.82029044132
249,0.008,168,96.23620734494543,689,0.03280952380952381,21771.84345566095
250,0.007,147,95.3619965526668,605,0.02880952380952381,43607.38142372463
251,0.006,126,94.5485387411639,631,0.03004761904761905,44397.24833528905
252,0.005666666666666667,119,93.44095513830946,1012,0.04819047619047619,64294.096626093786
253,0.005904761904761905,124,92.72740480673812,1072,0.05104761904761905,63525.97388428819
254,0.006904761904761905,145,90.71385873067165,940,0.04476190476190476,84887.56189077433
255,0.007619047619047619,160,89.42560924145275,1230,0.05857142857142857,84674.04020818362
256,0.014142857142857143,297,86.57134751081904,1003,0.04776190476190476,105242.99642799766
257,0.01685714285714286,354,83.77104801922376,1280,0.06095238095238095,108867.21249439132
258,0.021904761904761906,460,80.34836863980037,1220,0.058095238095238096,120617.67608869838
259,0.03038095238095238,638,76.0633690399672,958,0.04561904761904762,121538.9252337974
260,0.04038095238095238,848,72.19001109236838,1455,0.06928571428571428,126450.69915672626
261,0.0721904761904762,1516,69.09613634103056,1849,0.08804761904761904,121946.16791742588
262,0.09733333333333333,2044,66.30478284782835,2196,0.10457142857142857,120854.16534422744
263,0.105,2205,64.0692297573832,2666,0.12695238095238096,122381.5502321565
264,0.13738095238095238,2885,61.35078201321326,2634,0.12542857142857142,125499.75906041345
265,0.16538095238095238,3473,58.48112478922201,2680,0.12761904761904763,128251.87519666122
266,0.20442857142857143,4293,55.22132320001366,2593,0.12347619047619048,135908.8630442769
267,0.21328571428571427,4479,51.97468411354752,2711,0.1290952380952381,130311.72095022263
268,0.221,4641,48.98939523657185,2921,0.1390952380952381,136574.44965376877
269,0.24742857142857144,5196,46.562434417239075,3296,0.15695238095238095,130021.07052613074
270,0.2885714285714286,6060,44.5084921307021,3547,0.1689047619047619,127398.56275131599
271,0.29119047619047617,6115,42.12703508179577,3418,0.16276190476190477,125119.94391795504
272,0.31866666666666665,6692,39.59850508723749,3411,0.16242857142857142,126636.15017587955
273,0.3456666666666667,7259,37.05939032173603,3627,0.1727142857142857,126309.41781523993
274,0.41719047619047617,8761,33.816473000694906,3094,0.14733333333333334,126850.17723986997
275,0.4523809523809524,9500,30.67592834184526,3287,0.15652380952380954,119507.70197756297
276,0.4708095238095238,9887,28.254415172448333,3884,0.18495238095238095,119594.25116515005
277,0.49514285714285716,10398,26.15834274594952,4327,0.20604761904761904,110789.54111124377
278,0.5136666666666667,10787,23.044689393877313,4677,0.22271428571428573,117107.78409651984
279,0.5085714285714286,10680,21.325511173393327,4940,0.23523809523809525,123213.89132289049
280,0.556047619047619,11677,19.547506788064357,4954,0.2359047619047619,133315.05079483683
281,0.5777142857142857,12132,18.23490312417123,5142,0.24485714285714286,127141.73771039092
282,0.5941428571428572,12477,17.453157204169607,5430,0.25857142857142856,118729.59807308366
283,0.6116190476190476,12844,16.879435678577412,5777,0.2750952380952381,115590.84109134723
284,0.5917619047619047,12427,17.02067664619898,5956,0.2836190476190476,110447.5872217927
285,0.5845238095238096,12275,17.35293456934134,6413,0.30538095238095236,111301.81470398068
286,0.5154285714285715,10824,19.55725006460442,7353,0.35014285714285714,100949.56500638368
287,0.4630952380952381,9725,22.681897389574505,8098,0.38561904761904764,102178.33437580704
288,0.3720952380952381,7814,27.79127242872058,9670,0.4604761904761905,110546.37206263312
289,0.27485714285714286,5772,33.71781969850137,10286,0.4898095238095238,116802.92206154954
290,0.14323809523809525,3008,45.108526448919434,12718,0.6056190476190476,80829.65800412308
291,0.08785714285714286,1845,56.91862972027246,12237,0.5827142857142857,75144.23205192303
292,0.045714285714285714,960,70.58826308875594,11676,0.556,46956.38846577824
293,0.02061904761904762,433,82.04368210044176,8914,0.42447619047619045,31177.130023285234
294,0.012380952380952381,260,90.9348500665459,5847,0.2784285714285714,18134.782679104184
295,0.007190476190476191,151,95.32289831234154,2197,0.10461904761904763,18437.218582552847
296,0.006714285714285714,141,96.56929140573703,857,0.04080952380952381,17944.120828313506
297,0.005523809523809524,116,96.96579634539769,515,0.024523809523809524,17920.56823773003
298,0.0057619047619047615,121,95.85365848156306,447,0.021285714285714286,46049.837390039145
299,0.006095238095238095,128,94.91081800223856,536,0.025523809523809525,45889.35333789269
300,0.0064761904761904765,136,91.8634559040936,666,0.031714285714285716,89937.09945890252
301,0.005904761904761905,124,89.47518633887005,834,0.039714285714285716,90385.94939520127
302,0.011714285714285714,246,86.3845945188983,1244,0.059238095238095236,106984.3046211763
303,0.025857142857142856,543,82.17997033190669,916,0.04361904761904762,104593.63179050485
304,0.029666666666666668,623,78.33426626010474,1151,0.05480952380952381,120968.3395516535
305,0.04466666666666667,938,73.89021579768752,1009,0.04804761904761905,119304.57122041713
306,0.05714285714285714,1200,67.56268075545329,778,0.037047619047619045,135688.90883120036
307,0.08190476190476191,1720,62.567538356566345,1820,0.08666666666666667,152266.74321853253
308,0.09895238095238096,2078,59.21663463345575,2815,0.13404761904761905,139181.15559129324
309,0.11895238095238095,2498,56.86968620112198,3437,0.16366666666666665,136259.07151940736
310,0.13552380952380952,2846,55.45352352718644,3773,0.17966666666666667,131146.038533403
311,0.13233333333333333,2779,54.981669215053984,4262,0.20295238095238094,128023.79176253831
312,0.14576190476190476,3061,54.073880719353426,4277,0.20366666666666666,129406.7157563105
313,0.16604761904761905,3487,52.89431510650819,4177,0.19890476190476192,130413.265004401
314,0.20138095238095238,4229,49.700998585599386,3199,0.15233333333333332,133772.98098335275
315,0.242,5082,44.71837882559405,2426,0.11552380952380953,144889.27818260624
316,0.3007619047619048,6316,40.78051196884249,3042,0.14485714285714285,149281.39960849233
317,0.33385714285714285,7011,37.187272627630875,3023,0.14395238095238094,135940.141804845
318,0.37895238095238093,7958,34.15810608072689,3441,0.16385714285714287,132479.80670548242
319,0.42304761904761906,8884,29.969654735509224,3026,0.14409523809523808,135744.03714907868
320,0.4554761904761905,9565,27.183540826304426,3624,0.17257142857142857,124101.73797142004
321,0.503095238095238,10565,24.14088486417064,3844,0.18304761904761904,123463.4017741551
322,0.5327142857142857,11187,22.551910745666156,4523,0.21538095238095237,118319.08411769685
323,0.5635238095238095,11834,20.313030541591903,4286,0.2040952380952381,112343.46927248074
324,0.5988571428571429,12576,18.512764766850434,4567,0.2174761904761905,116551.14943430964
325,0.6077142857142858,12762,17.69013758611147,4978,0.23704761904761903,112074.55706004423
326,0.6088095238095238,12785,16.831157174895978,4939,0.2351904761904762,117145.622078181
327,0.6080952380952381,12770,16.553659585843175,5570,0.2652380952380952,122033.46701108293
328,0.6251428571428571,13128,16.561304352730733,5714,0.2720952380952381,122966.5339353569
329,0.579,12159,17.310113952233984,6501,0.30957142857142855,127459.35423928428
330,0.5820952380952381,12224,17.61035580944794,6442,0.30676190476190474,138183.83727075328
331,0.5889047619047619,12367,17.493598556571975,6314,0.3006666666666667,143419.05960847216
332,0.5623333333333334,11809,17.623625869643192,6487,0.3089047619047619,127217.01298599088
333,0.542,11382,18.368690022341955,6989,0.33280952380952383,130495.5594139761
334,0.5485238095238095,11519,18.64547707783915,6735,0.32071428571428573,121179.80862515463
335,0.5494285714285714,11538,18.317960255393505,6316,0.3007619047619048,114010.24145598289
