time_step,start,end,vehicle,distance,kind
16,973,928,V33,2.202808837490146,shortage
16,973,928,V84,2.202808837490146,shortage
16,973,928,V118,2.202808837490146,shortage
16,973,928,V119,2.202808837490146,shortage
16,973,928,V120,2.202808837490146,shortage
16,973,928,V127,2.202808837490146,shortage
16,973,928,V162,2.202808837490146,shortage
16,973,928,V163,2.202808837490146,shortage
16,973,928,V187,2.202808837490146,shortage
16,973,928,V201,2.202808837490146,shortage
16,973,928,V247,2.202808837490146,shortage
16,973,928,V264,2.202808837490146,shortage
16,973,928,V325,2.202808837490146,shortage
16,973,928,V330,2.202808837490146,shortage
16,973,928,V364,2.202808837490146,shortage
16,973,928,V447,2.202808837490146,shortage
16,973,928,V449,2.202808837490146,shortage
16,973,928,V470,2.202808837490146,shortage
16,973,928,V523,2.202808837490146,shortage
16,973,928,V547,2.202808837490146,shortage
16,973,928,V548,2.202808837490146,shortage
16,873,702,V79,4.548357078342699,shortage
16,873,702,V80,4.548357078342699,shortage
16,873,702,V104,4.548357078342699,shortage
16,873,702,V107,4.548357078342699,shortage
16,873,702,V141,4.548357078342699,shortage
16,1011,967,V36,1.4629503400136323,shortage
16,1011,967,V46,1.4629503400136323,shortage
16,1011,967,V48,1.4629503400136323,shortage
16,1011,967,V424,1.4629503400136323,shortage
16,794,834,V1,3.0622624863494035,shortage
16,794,834,V159,3.0622624863494035,shortage
16,794,834,V160,3.0622624863494035,shortage
16,783,834,V21,7.689481736045675,overflow
16,783,928,V22,15.577087902404868,overflow
16,783,702,V24,5.250413373789177,overflow
16,783,967,V25,12.247362390603268,overflow
16,783,834,V27,7.689481736045675,overflow
16,783,928,V29,15.577087902404868,overflow
16,783,702,V34,5.250413373789177,overflow
16,783,967,V35,12.247362390603268,overflow
16,783,834,V37,7.689481736045675,overflow
16,783,928,V38,15.577087902404868,overflow
16,783,702,V39,5.250413373789177,overflow
16,783,967,V41,12.247362390603268,overflow
16,783,834,V43,7.689481736045675,overflow
16,783,928,V44,15.577087902404868,overflow
16,783,702,V45,5.250413373789177,overflow
16,783,967,V49,12.247362390603268,overflow
16,783,973,V50,17.685208029543023,overflow
16,783,834,V51,7.689481736045675,overflow
16,783,928,V63,15.577087902404868,overflow
16,783,702,V64,5.250413373789177,overflow
16,783,967,V65,12.247362390603268,overflow
16,783,973,V66,17.685208029543023,overflow
16,783,834,V67,7.689481736045675,overflow
16,783,928,V68,15.577087902404868,overflow
16,783,702,V69,5.250413373789177,overflow
16,783,967,V71,12.247362390603268,overflow
16,783,973,V72,17.685208029543023,overflow
16,783,1140,V81,15.22789003823726,overflow
16,783,834,V82,7.689481736045675,overflow
16,783,928,V83,15.577087902404868,overflow
16,783,702,V87,5.250413373789177,overflow
16,783,1058,V102,17.486864213198086,overflow
16,783,967,V106,12.247362390603268,overflow
16,783,873,V111,4.4064860569207775,overflow
16,783,973,V114,17.685208029543023,overflow
16,783,1140,V115,15.22789003823726,overflow
16,783,834,V117,7.689481736045675,overflow
16,783,928,V121,15.577087902404868,overflow
16,783,702,V122,5.250413373789177,overflow
16,783,1058,V123,17.486864213198086,overflow
16,783,967,V124,12.247362390603268,overflow
16,783,873,V125,4.4064860569207775,overflow
16,783,973,V126,17.685208029543023,overflow
16,783,1140,V128,15.22789003823726,overflow
16,783,794,V129,10.46245949147104,overflow
16,783,834,V130,7.689481736045675,overflow
16,783,928,V131,15.577087902404868,overflow
16,783,702,V132,5.250413373789177,overflow
16,783,1058,V133,17.486864213198086,overflow
16,783,967,V134,12.247362390603268,overflow
16,783,873,V135,4.4064860569207775,overflow
16,783,973,V136,17.685208029543023,overflow
16,783,1140,V137,15.22789003823726,overflow
16,783,794,V139,10.46245949147104,overflow
16,783,834,V144,7.689481736045675,overflow
16,783,928,V146,15.577087902404868,overflow
16,783,702,V147,5.250413373789177,overflow
16,783,1058,V148,17.486864213198086,overflow
16,783,1011,V150,13.554200769268274,overflow
16,783,967,V151,12.247362390603268,overflow
16,783,925,V152,12.804913262721543,overflow
16,783,1232,V155,21.210313956402903,overflow
16,783,873,V181,4.4064860569207775,overflow
16,783,973,V185,17.685208029543023,overflow
16,783,1140,V186,15.22789003823726,overflow
16,783,794,V189,10.46245949147104,overflow
16,783,834,V190,7.689481736045675,overflow
16,783,928,V192,15.577087902404868,overflow
16,783,702,V193,5.250413373789177,overflow
16,783,1058,V195,17.486864213198086,overflow
16,783,1011,V196,13.554200769268274,overflow
16,783,967,V197,12.247362390603268,overflow
16,783,925,V198,12.804913262721543,overflow
16,783,1232,V199,21.210313956402903,overflow
16,783,873,V200,4.4064860569207775,overflow
16,783,856,V202,28.55412357877098,overflow
16,783,973,V203,17.685208029543023,overflow
16,783,1140,V205,15.22789003823726,overflow
16,783,794,V206,10.46245949147104,overflow
16,783,834,V221,7.689481736045675,overflow
16,783,928,V222,15.577087902404868,overflow
16,783,702,V241,5.250413373789177,overflow
16,783,1004,V245,7.966246489389644,overflow
16,783,1058,V246,17.486864213198086,overflow
16,783,1011,V249,13.554200769268274,overflow
16,783,967,V252,12.247362390603268,overflow
16,783,1187,V253,19.009124176326512,overflow
16,783,925,V254,12.804913262721543,overflow
16,783,1232,V258,21.210313956402903,overflow
16,783,873,V260,4.4064860569207775,overflow
16,783,856,V263,28.55412357877098,overflow
16,783,973,V266,17.685208029543023,overflow
16,783,1140,V267,15.22789003823726,overflow
16,783,794,V268,10.46245949147104,overflow
16,783,834,V271,7.689481736045675,overflow
16,783,928,V272,15.577087902404868,overflow
16,783,702,V276,5.250413373789177,overflow
16,783,1004,V277,7.966246489389644,overflow
16,783,1058,V279,17.486864213198086,overflow
16,783,1011,V280,13.554200769268274,overflow
16,783,967,V282,12.247362390603268,overflow
16,783,1187,V283,19.009124176326512,overflow
16,783,925,V284,12.804913262721543,overflow
16,783,1232,V285,21.210313956402903,overflow
16,783,873,V286,4.4064860569207775,overflow
16,783,856,V301,28.55412357877098,overflow
16,783,973,V303,17.685208029543023,overflow
16,783,1140,V304,15.22789003823726,overflow
16,783,794,V305,10.46245949147104,overflow
16,783,834,V307,7.689481736045675,overflow
16,783,928,V323,15.577087902404868,overflow
16,783,702,V326,5.250413373789177,overflow
16,783,1004,V333,7.966246489389644,overflow
16,783,1058,V341,17.486864213198086,overflow
16,783,1213,V342,11.11949266445603,overflow
16,783,579,V343,11.850386463154225,overflow
16,783,1011,V344,13.554200769268274,overflow
16,783,967,V361,12.247362390603268,overflow
16,783,1067,V381,25.606032905209577,overflow
16,783,1187,V382,19.009124176326512,overflow
16,783,925,V383,12.804913262721543,overflow
32,973,1058,V23,2.41855773034487,shortage
32,973,1058,V31,2.41855773034487,shortage
32,973,1058,V47,2.41855773034487,shortage
32,973,1058,V57,2.41855773034487,shortage
32,973,1058,V60,2.41855773034487,shortage
32,973,1058,V68,2.41855773034487,shortage
32,973,1058,V74,2.41855773034487,shortage
32,973,1058,V79,2.41855773034487,shortage
32,973,1058,V128,2.41855773034487,shortage
32,973,1058,V192,2.41855773034487,shortage
32,973,1058,V205,2.41855773034487,shortage
32,973,1058,V256,2.41855773034487,shortage
32,973,1058,V271,2.41855773034487,shortage
32,973,1058,V303,2.41855773034487,shortage
32,973,1058,V329,2.41855773034487,shortage
32,973,1058,V343,2.41855773034487,shortage
32,973,1058,V373,2.41855773034487,shortage
32,973,1058,V447,2.41855773034487,shortage
32,973,1058,V449,2.41855773034487,shortage
32,973,1058,V566,2.41855773034487,shortage
32,973,1058,V567,2.41855773034487,shortage
32,973,1058,V568,2.41855773034487,shortage
32,973,1058,V574,2.41855773034487,shortage
32,973,1058,V579,2.41855773034487,shortage
32,973,1058,V583,2.41855773034487,shortage
32,973,1058,V584,2.41855773034487,shortage
32,973,1058,V585,2.41855773034487,shortage
32,973,1058,V586,2.41855773034487,shortage
32,973,1058,V588,2.41855773034487,shortage
32,714,794,V106,6.125367854472763,shortage
32,714,794,V138,6.125367854472763,shortage
32,714,794,V510,6.125367854472763,shortage
32,714,794,V511,6.125367854472763,shortage
32,714,794,V512,6.125367854472763,shortage
32,714,794,V513,6.125367854472763,shortage
32,714,794,V514,6.125367854472763,shortage
32,714,794,V515,6.125367854472763,shortage
32,714,794,V516,6.125367854472763,shortage
32,714,794,V517,6.125367854472763,shortage
32,714,794,V518,6.125367854472763,shortage
32,714,794,V519,6.125367854472763,shortage
32,1004,794,V44,7.315405465360834,shortage
32,1004,794,V66,7.315405465360834,shortage
32,1004,794,V122,7.315405465360834,shortage
32,1004,794,V204,7.315405465360834,shortage
32,973,794,V597,8.005758424200978,shortage
32,783,794,V39,10.46245949147104,shortage
32,783,794,V41,10.46245949147104,shortage
32,783,794,V42,10.46245949147104,shortage
32,783,794,V50,10.46245949147104,shortage
32,783,794,V51,10.46245949147104,shortage
32,783,794,V59,10.46245949147104,shortage
32,783,794,V62,10.46245949147104,shortage
32,783,794,V63,10.46245949147104,shortage
32,783,794,V65,10.46245949147104,shortage
32,783,794,V75,10.46245949147104,shortage
32,783,794,V81,10.46245949147104,shortage
32,1105,967,V35,9.182568470632535,shortage
32,1105,967,V116,9.182568470632535,shortage
32,1105,967,V134,9.182568470632535,shortage
32,1105,967,V370,9.182568470632535,shortage
32,1105,967,V546,9.182568470632535,shortage
32,1105,967,V553,9.182568470632535,shortage
32,1105,967,V563,9.182568470632535,shortage
32,1105,967,V577,9.182568470632535,shortage
32,1105,967,V580,9.182568470632535,shortage
32,1105,967,V581,9.182568470632535,shortage
32,1105,967,V593,9.182568470632535,shortage
32,1232,967,V27,9.421989977231084,shortage
32,1232,967,V33,9.421989977231084,shortage
32,1232,967,V53,9.421989977231084,shortage
32,1232,967,V58,9.421989977231084,shortage
32,1232,967,V104,9.421989977231084,shortage
32,1232,967,V107,9.421989977231084,shortage
32,1232,967,V119,9.421989977231084,shortage
32,1232,967,V123,9.421989977231084,shortage
32,1232,967,V147,9.421989977231084,shortage
32,783,873,V110,4.4064860569207775,shortage
32,783,873,V111,4.4064860569207775,shortage
32,783,873,V112,4.4064860569207775,shortage
32,783,873,V121,4.4064860569207775,shortage
32,783,873,V135,4.4064860569207775,shortage
32,783,873,V145,4.4064860569207775,shortage
32,783,873,V146,4.4064860569207775,shortage
32,783,873,V158,4.4064860569207775,shortage
32,783,873,V159,4.4064860569207775,shortage
32,783,873,V190,4.4064860569207775,shortage
32,783,873,V193,4.4064860569207775,shortage
32,783,873,V198,4.4064860569207775,shortage
32,783,873,V206,4.4064860569207775,shortage
32,783,873,V207,4.4064860569207775,shortage
32,783,873,V208,4.4064860569207775,shortage
32,783,834,V209,7.689481736045675,shortage
32,783,834,V211,7.689481736045675,shortage
32,783,834,V212,7.689481736045675,shortage
32,783,834,V213,7.689481736045675,shortage
32,783,834,V214,7.689481736045675,shortage
32,783,834,V215,7.689481736045675,shortage
32,783,834,V216,7.689481736045675,shortage
32,783,834,V221,7.689481736045675,shortage
32,783,834,V222,7.689481736045675,shortage
32,783,834,V223,7.689481736045675,shortage
32,783,834,V224,7.689481736045675,shortage
32,783,834,V225,7.689481736045675,shortage
32,783,834,V226,7.689481736045675,shortage
32,783,834,V241,7.689481736045675,shortage
32,783,834,V242,7.689481736045675,shortage
32,1232,1011,V152,7.964083694664586,shortage
32,1232,1011,V246,7.964083694664586,shortage
32,1232,1011,V302,7.964083694664586,shortage
32,1232,1011,V310,7.964083694664586,shortage
32,1232,1011,V371,7.964083694664586,shortage
32,1232,1011,V372,7.964083694664586,shortage
32,1232,1011,V424,7.964083694664586,shortage
32,1232,1011,V434,7.964083694664586,shortage
32,1232,1011,V439,7.964083694664586,shortage
32,1232,1011,V440,7.964083694664586,shortage
32,1232,1011,V451,7.964083694664586,shortage
32,850,928,V25,7.925847526229188,shortage
32,850,928,V26,7.925847526229188,shortage
32,850,928,V108,7.925847526229188,shortage
32,850,928,V144,7.925847526229188,shortage
32,850,928,V200,7.925847526229188,shortage
32,850,928,V267,7.925847526229188,shortage
32,850,928,V294,7.925847526229188,shortage
32,850,928,V332,7.925847526229188,shortage
32,850,928,V507,7.925847526229188,shortage
32,850,928,V524,7.925847526229188,shortage
32,783,702,V243,5.250413373789177,shortage
32,783,702,V245,5.250413373789177,shortage
32,783,702,V247,5.250413373789177,shortage
32,783,702,V248,5.250413373789177,shortage
32,783,702,V249,5.250413373789177,shortage
32,783,702,V250,5.250413373789177,shortage
32,783,702,V252,5.250413373789177,shortage
32,783,702,V253,5.250413373789177,shortage
32,1232,1140,V525,6.119741485129188,shortage
32,1232,1140,V594,6.119741485129188,shortage
32,1399,1140,V87,6.738996195578808,shortage
32,1399,1140,V281,6.738996195578808,shortage
32,1399,1140,V315,6.738996195578808,shortage
32,1399,1187,V316,6.247627185540738,shortage
32,1399,1187,V317,6.247627185540738,shortage
32,1399,1187,V318,6.247627185540738,shortage
32,1399,1187,V319,6.247627185540738,shortage
32,783,925,V254,12.804913262721543,overflow
32,783,873,V255,4.4064860569207775,overflow
32,783,1140,V258,15.22789003823726,overflow
32,783,794,V260,10.46245949147104,overflow
32,783,834,V265,7.689481736045675,overflow
32,783,928,V266,15.577087902404868,overflow
