time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,17,0.0,17.0,0.0,0.0,0,1282.7493825254564,1282.7493825254564,17
1,6,0.0,6.0,0.0,0.0,0,872.1960895373101,2154.9454720627664,6
2,8,2.0,10.0,0.0,2.0,0,1040.536669491844,3195.4821415546103,8
3,7,3.0,8.0,2.0,3.0,0,1007.788560509714,4203.270702064325,7
4,4,4.0,5.0,3.0,4.0,4,916.6247129895359,5119.89541505386,8
5,6,0.0,2.0,4.0,0.0,0,851.3606229559226,5971.256038009783,6
6,1,1.0,2.0,0.0,1.0,0,761.4111791631367,6732.66721717292,1
7,2,2.0,3.0,1.0,2.0,0,795.0975551434922,7527.764772316412,2
8,3,2.0,3.0,2.0,2.0,2,928.9275015519919,8456.692273868404,5
9,3,1.0,2.0,2.0,1.0,0,840.1706748913175,9296.86294875972,3
10,10,2.0,11.0,1.0,2.0,0,1335.5202006412712,10632.383149400992,10
11,13,7.0,18.0,2.0,7.0,0,1464.131697615695,12096.514847016686,13
12,17,17.0,27.0,7.0,17.0,17,1771.358660233917,13867.873507250602,34
13,37,20.0,40.0,17.0,20.0,0,2488.551322135222,16356.424829385825,37
14,17,38.0,35.0,20.0,38.0,0,1355.1040032261042,17711.52883261193,17
15,18,45.0,25.0,38.0,45.0,0,1558.235256355701,19269.76408896763,18
16,17,54.0,26.0,45.0,54.0,54,3514.322427759335,22784.086516726966,71
17,63,11.0,20.0,54.0,11.0,0,3406.891656786761,26190.978173513726,63
18,21,20.0,30.0,11.0,20.0,0,1407.0942533896146,27598.07242690334,21
19,21,28.0,29.0,20.0,28.0,0,1503.3019365130194,29101.374363416362,21
20,25,35.0,32.0,28.0,35.0,35,3519.715477140335,32621.0898405567,60
21,87,13.0,65.0,35.0,13.0,0,3902.0669793533352,36523.15681991004,87
22,48,11.0,46.0,13.0,11.0,0,2070.3225131391982,38593.47933304923,48
23,23,23.0,35.0,11.0,23.0,0,1540.1413066961245,40133.62063974536,23
24,18,42.0,37.0,23.0,42.0,42,2637.0364664472568,42770.657106192615,60
25,59,16.0,33.0,42.0,16.0,0,2863.9323227360555,45634.58942892867,59
26,40,14.0,38.0,16.0,14.0,0,1832.5594496465726,47467.148878575244,40
27,34,11.0,31.0,14.0,11.0,0,1958.1371459709756,49425.28602454622,34
28,25,14.0,28.0,11.0,14.0,14,1944.5189967327278,51369.80502127895,39
29,36,14.0,36.0,14.0,14.0,0,1993.7886444005685,53363.593665679524,36
