grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,10391953.714287007,10384294.714285718,7659.00000128895,0.0007370125206350031
925,482669600.4285633,482576362.4285638,93237.99999952316,0.00019317147779088833
1232,335014487.92856264,334947487.9285689,66999.99999374151,0.000199991350845783
873,191672436.49999312,191619155.50000006,53280.99999305606,0.00027797945790216934
856,89817808.21428397,89794620.21428597,23187.999998003244,0.0002581670657413748
973,378890004.714283,378796716.7142824,93288.00000059605,0.000246213937659674
1140,354758892.8571442,354674351.8571448,84540.99999940395,0.0002383055131290177
794,503627013.1428635,503543678.14286053,83335.00000298023,0.00016546967860784834
464,63411027.21428665,63389634.21428613,21393.00000051409,0.0003373703429881388
834,366527692.00000644,366448252.0000049,79440.00000154972,0.0002167366933943652
402,181473152.35714212,181430064.3571453,43087.99999681115,0.0002374345705529668
1478,100855737.3571403,100824958.35714303,30778.999997273088,0.0003051784737667581
928,510645127.4285619,510564045.4285689,81081.99999302626,0.000158783459662737
702,280573439.5714216,280514707.57142246,58731.999999165535,0.00020932843853245403
1004,201129990.1428552,201059083.14285538,70906.99999982119,0.0003525431485849453
1399,244542877.1428541,244489402.14285913,53474.99999496341,0.000218673308418323
1058,237244975.4285675,237170085.4285684,74889.99999910593,0.0003156652732637311
525,89241558.92857115,89212339.92857309,29218.99999806285,0.0003274147196537625
850,269970790.9999962,269922780.00000006,48010.9999961257,0.0001778377572562151
1213,48047349.7857143,48015734.785714544,31614.99999975413,0.0006579967498884626
200,20114259.14285857,20103325.142857425,10934.000001143664,0.0005435944681574667
1105,205067669.07142264,205007620.07142636,60048.99999627471,0.0002928252916131814
579,294194339.2142809,294129301.2142822,65037.9999986887,0.00022107155485176513
1011,253693499.78571087,253599486.7857153,94012.99999555945,0.00037057709430856565
783,207087134.0714195,207040049.07142094,47084.99999856949,0.00022736806035632794
714,206628011.71427622,206560984.71428114,67026.99999508262,0.0003243848664999356
1412,42840867.999999374,42819727.99999944,21139.999999932945,0.0004934540541973438
967,238314693.5000007,238223532.50000206,91160.9999986291,0.00038252362311276805
1067,150917957.428572,150872820.4285731,45136.999998897314,0.00029908303006459796
1187,239259314.85713634,239187057.8571399,72256.99999645352,0.00030200287098372227
