time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service,unmet_fleet_insufficient,unmet_away_flying,unmet_insufficient_battery,unmet_rounding_jitter,mean_age_at_service_bins,max_backlog_age_bins,backlog_over_threshold
34,9149,4477.714285714279,9642.714285714286,3983.9999999999995,4477.714285714291,3001,384330.57057760656,11643208.256065117,15714,37.97619047619007,66.04761904761904,4150.500000000001,223.19047619047714,0.1865751656439159,35,185.66666666666652
35,8892,5228.428571428562,9642.714285714286,4477.714285714291,5228.428571428571,2547,363686.6612956829,12006894.9173608,15451,41.666666666666615,38.333333333333286,4937.333333333332,211.0952380952388,0.15058747295589403,36,247.19047619047603
36,9493,5290.190476190488,9554.761904761903,5228.428571428571,5290.19047619047,1954,365965.93921649526,12372860.856577294,15331,85.3095238095238,33.52380952380946,4941.833333333329,229.52380952381043,0.25918596660195714,37,330.2857142857129
37,9484,5360.952380952387,9554.761904761903,5290.19047619047,5360.952380952383,2281,374387.18522931705,12747248.04180661,15782,342.19047619047615,8.238095238095234,4802.142857142859,208.38095238095343,0.29714707477254904,38,434.95238095237926
38,9921,6180.476190476211,10740.523809523826,5360.952380952383,6180.476190476192,1362,362648.6263150184,13109896.668121628,15273,605.5000000000003,17.571428571428555,5361.833333333333,195.5714285714294,0.14120600361906674,39,641.8095238095223
39,10278,6643.000000000007,10740.523809523826,6180.476190476192,6643.000000000011,2030,387617.1903960421,13497513.858517671,14959,872.8571428571429,11.047619047619037,5551.809523809524,207.28571428571544,0.24424336771096808,40,850.1904761904727
40,10419,7537.761904761919,11313.761904761905,6643.000000000011,7537.761904761904,1967,395574.0736938123,13893087.932211483,15100,1392.9999999999998,26.47619047619046,5901.928571428573,216.35714285714428,0.1921466734308658,41,1082.5952380952328
41,10477,8374.523809523824,11313.761904761905,7537.761904761904,8374.523809523813,2017,402937.402396144,14296025.334607627,14713,1937.6190476190473,32.76190476190473,6219.047619047618,185.0952380952395,0.34525968447892685,42,1314.5238095238035
42,10648,8871.214285714272,11144.690476190484,8374.523809523813,8871.214285714295,1379,406070.3779785746,14702095.712586202,14322,2082.5000000000005,48.16666666666666,6547.714285714283,192.83333333333462,0.36271287252692247,43,1612.452380952391
43,10616,9399.904761904756,11144.690476190484,8871.214285714295,9399.904761904765,1588,417865.8513216276,15119961.56390783,14278,2925.3333333333344,0.0,6282.476190476189,192.09523809523913,0.6894624466214528,44,1810.7619047619155
44,10655,8951.904761904723,10207.000000000002,9399.904761904765,8951.904761904767,2037,459004.44367136626,15578966.007579196,14699,2745.261904761906,62.07142857142861,5930.952380952387,213.61904761904816,0.8868137024870953,45,1827.3095238095327
45,10432,8726.90476190473,10207.000000000002,8951.904761904767,8726.904761904756,2486,439229.54375128273,16018195.551330479,14602,2571.095238095239,0.0,5952.190476190474,203.61904761904933,0.6831064672801632,46,1926.3333333333374
46,9845,7529.857142857105,8647.95238095239,8726.904761904756,7529.85714285714,2968,448449.2556149764,16466644.806945454,14504,1501.6666666666674,0.0,5799.761904761901,228.42857142857326,0.8187259667706591,47,1983.8333333333392
47,9118,7059.809523809494,8647.95238095239,7529.85714285714,7059.809523809531,4246,448178.2801157008,16914823.087061156,14522,1068.52380952381,0.0,5741.142857142855,250.142857142859,0.5878325447309867,48,2087.2857142857183
48,7398,6121.333333333356,6459.523809523805,7059.809523809531,6121.333333333332,5779,418077.41274821444,17332900.49980937,14229,353.9047619047621,0.0,5496.833333333335,270.59523809524023,0.7712863193398484,49,2146.000000000002
49,7375,5205.857142857154,6459.523809523805,6121.333333333332,5205.857142857145,5124,427810.5053752387,17760711.00518461,13504,0.0,0.0,4933.761904761905,272.0952380952402,1.4494205004035527,50,1897.6190476190486
50,5411,3961.2857142857247,4166.428571428578,5205.857142857145,3961.28571428572,3958,370807.3337280977,18131518.338912707,10422,0.0,0.0,3656.9047619047624,304.3809523809545,2.450352456635951,51,1530.7857142857183
51,5951,2176.714285714299,4166.428571428578,3961.28571428572,2176.714285714288,2359,396891.1677178889,18528409.506630596,9012,0.0,0.0,1813.1904761904761,363.5238095238114,3.4890454585463635,52,770.1428571428492
52,3338,1099.9285714285897,2261.214285714292,2176.714285714288,1099.9285714285745,1204,275106.9421112697,18803516.448741864,5650,0.0,0.0,683.7142857142857,416.21428571428777,3.4535650089874146,53,416.6666666666644
53,2835,526.1428571428755,2261.214285714292,1099.9285714285745,526.1428571428593,588,226286.10713867843,19029802.555880543,4084,0.0,0.0,103.57142857142856,422.57142857143106,2.9272108843537255,54,78.90476190476181
54,1329,451.61904761905316,1254.47619047619,526.1428571428593,451.61904761905015,594,164086.8723782884,19193889.428258833,2483,0.0,0.0,6.380952380952374,445.23809523809786,1.2016732953527518,55,25.190476190476215
55,1268,438.095238095244,1254.47619047619,451.61904761905015,438.0952380952405,464,152149.20990183845,19346038.638160672,2140,0.0,0.0,0.0,438.0952380952405,0.31372990836713266,42,28.809523809523807
56,1150,425.47619047619287,1137.3809523809502,438.0952380952405,425.4761904761918,451,152202.68832767705,19498241.32648835,1960,0.0,0.0,0.0,425.4761904761918,0.32530020703933804,43,31.023809523809536
57,1122,440.857142857144,1137.3809523809502,425.4761904761918,440.8571428571452,517,153742.04026547977,19651983.366753828,1885,0.0,0.0,0.0,440.8571428571452,0.25577200577200654,44,36.6190476190477
58,2904,433.21428571429396,2896.3571428571463,440.8571428571452,433.21428571428714,465,208518.46597784458,19860501.83273167,3608,0.0,0.0,0.0,433.21428571428714,0.21386757182211594,45,41.3095238095239
59,2893,436.5714285714357,2896.3571428571463,433.21428571428714,436.57142857143083,988,236236.13021995634,20096737.962951627,4031,0.0,0.0,0.0,436.57142857143083,0.17373627639787198,46,49.57142857142879
60,6058,494.2619047619082,6115.690476190475,436.57142857143083,494.26190476190675,970,319031.4889616745,20415769.4519133,7176,57.90476190476222,0.0,0.8333333333333333,435.52380952381134,0.1324616013457204,47,37.95238095238105
61,6176,433.9523809523844,6115.690476190475,494.26190476190675,433.9523809523826,1292,338389.5572035004,20754159.009116802,7891,0.0,0.0,1.4285714285714284,432.52380952381117,0.09428972366148516,48,34.04761904761916
62,7879,518.9523809523726,7963.999999999989,433.9523809523826,518.9523809523828,1300,369216.1134453723,21123375.122562174,9621,83.52380952380999,0.0,24.785714285714377,410.6428571428584,0.07644189799285592,49,23.785714285714302
63,7366,1116.9523809523726,7963.999999999989,518.9523809523828,1116.9523809523835,1515,355200.8441745053,21478575.966736678,11793,110.61904761904793,462.6190476190478,131.42857142857142,412.28571428571587,0.07434415525645464,50,19.714285714285705
64,8849,1287.1190476190404,9019.166666666664,1116.9523809523835,1287.1190476190495,1399,380180.86834340513,21858756.835080083,12865,257.9523809523811,427.5238095238095,207.47619047619048,394.1666666666684,0.11646998046591209,51,13.761904761904708
65,8592,1714.2857142857065,9019.166666666664,1287.1190476190495,1714.2857142857167,1828,389801.52288176003,22248558.357961845,14406,239.61904761904796,845.0476190476193,234.00000000000006,395.6190476190488,0.10797696639177085,52,13.047619047618998
66,10777,1785.071428571424,10847.785714285717,1714.2857142857167,1785.0714285714334,1803,437233.0255944689,22685791.383556314,16579,664.8571428571435,594.7380952380954,154.66666666666666,370.80952380952476,0.18550749612269507,53,8.690476190476158
67,11741,891.8571428571413,10847.785714285717,1785.0714285714334,891.8571428571447,1198,450831.1242838541,23136622.507840168,16262,61.57142857142858,227.61904761904748,186.8571428571428,415.80952380952533,0.1561743341404358,54,8.666666666666634
68,11048,822.9285714285688,10979.071428571422,891.8571428571447,822.9285714285727,1074,407548.39040442026,23544170.89824459,15299,78.16666666666721,18.97619047619051,326.3809523809524,399.4047619047631,0.0967294231233404,55,8.095238095238065
69,11071,730.9999999999982,10979.071428571422,822.9285714285727,731.0000000000015,962,403417.61986681935,23947588.518111408,14828,77.71428571428608,22.523809523809646,217.71428571428547,413.04761904762023,0.06729077684727572,56,8.19047619047616
70,10813,542.4761904761872,10624.476190476189,731.0000000000015,542.4761904761917,750,391506.7979730525,24339095.31608446,14138,2.452380952381073,0.0,108.07142857142864,431.9523809523819,0.07876101518014018,57,6.38095238095236
71,10573,593.9523809523726,10624.476190476189,542.4761904761917,593.9523809523827,724,379634.7917615212,24718730.10784598,13335,0.0,0.0,180.57142857142853,413.3809523809545,0.04490098318718374,58,6.476190476190456
72,10556,812.8571428571468,10774.904761904767,593.9523809523827,812.8571428571445,900,386120.06965113326,25104850.177497115,13387,22.857142857143153,30.809523809523753,350.47619047619037,408.7142857142877,0.049633248524873996,59,6.547619047619023
73,10581,1006.7619047619064,10774.904761904767,812.8571428571445,1006.7619047619071,1092,394035.96399743494,25498886.14149455,13585,41.714285714285886,25.666666666666515,538.190476190476,401.19047619047825,0.05425943177573453,60,8.523809523809495
74,11283,1515.9047619047633,11792.142857142855,1006.7619047619071,1515.9047619047647,1510,416148.2698745281,25915034.411369078,14714,219.90476190476204,68.97619047619035,855.4285714285712,371.59523809524023,0.0696665442743612,61,7.8809523809523565
75,11916,1392.0476190476165,11792.142857142855,1515.9047619047647,1392.047619047623,1385,428543.40972790745,26343577.821096987,16010,121.61904761904783,102.47619047619044,790.7619047619048,377.1904761904779,0.12488610751450611,62,10.190476190476154
76,11451,1482.3571428571413,11541.30952380952,1392.047619047623,1482.3571428571447,1474,421261.608649745,26764839.429746732,15925,8.547619047619245,51.28571428571422,1050.5952380952376,371.9285714285739,0.10747657721721131,63,11.190476190476156
77,10868,2155.6666666666642,11541.30952380952,1482.3571428571447,2155.666666666669,2152,432578.5177000705,27197417.9474468,16465,105.47619047619042,121.04761904761926,1553.5714285714287,375.57142857143117,0.09118732145047923,64,14.761904761904715
78,11319,2042.5476190476365,11205.880952380967,2155.666666666669,2042.5476190476234,2037,440601.8693075069,27638019.816754308,16607,5.785714285714494,0.0,1671.8809523809523,364.88095238095417,0.16931287047905083,65,16.73809523809519
79,11485,1763.4285714285888,11205.880952380967,2042.5476190476234,1763.4285714285734,1760,416220.5784160081,28054240.395170316,16836,55.99999999999967,2.619047619047734,1343.2857142857138,361.52380952381174,0.1456122893214752,66,19.95238095238095
80,10272,2036.6190476190568,10545.190476190486,1763.4285714285734,2036.6190476190473,2028,398762.2785745116,28453002.673744828,15920,19.023809523809113,0.0,1679.642857142856,337.9523809523835,0.10405308930425741,65,27.428571428571438
81,10370,2211.80952380953,10545.190476190486,2036.6190476190473,2211.809523809527,2205,408508.8879507587,28861511.561695587,16257,72.0476190476186,0.0,1797.1428571428576,342.6190476190506,0.11082793773246978,66,42.00000000000003
82,9362,2492.5238095238183,9642.714285714286,2211.809523809527,2492.5238095238124,2478,387031.1428095522,29248542.704505138,15634,0.0,0.0,2188.7619047619037,303.76190476190703,0.09763379823196071,38,60.142857142857125
83,9000,3135.2380952381027,9642.714285714286,2492.5238095238124,3135.238095238095,3109,428985.1244768635,29677527.828982003,16293,0.0,1.5238095238096605,2834.190476190476,299.52380952381196,0.1441746031746029,39,75.66666666666671
84,9400,3290.0000000000036,9554.761904761903,3135.238095238095,3290.000000000004,3071,436255.666471442,30113783.495453443,16472,0.0,0.0,3014.6904761904784,275.30952380952647,0.19189969604863194,40,103.28571428571436
85,9389,3455.761904761912,9554.761904761903,3290.000000000004,3455.761904761907,2861,389474.4064638315,30503257.901917275,16366,0.0,0.0,3189.333333333332,266.42857142857486,0.15389589641373622,41,138.4761904761904
86,9713,4483.28571428573,10740.523809523826,3455.761904761907,4483.285714285718,2029,368035.40858829994,30871293.310505576,15734,73.47619047619014,44.54761904761905,4135.047619047619,230.21428571428893,0.08124114466130308,42,196.14285714285705
87,10442,4781.809523809543,10740.523809523826,4483.285714285718,4781.8095238095275,2531,399514.85792078695,31270808.168426365,15438,76.14285714285762,0.0,4465.000000000001,240.66666666667012,0.1626467288696747,43,284.52380952380906
88,10265,5830.571428571433,11313.761904761905,4781.8095238095275,5830.57142857143,1760,389887.0508669659,31660695.21929333,15052,336.2380952380954,0.0,5271.142857142854,223.1904761904791,0.11252986338227433,44,401.40476190476085
89,10611,6533.333333333339,11313.761904761905,5830.57142857143,6533.333333333336,1471,389669.1906260854,32050364.409919415,14215,595.6666666666678,0.0,5728.90476190476,208.76190476190703,0.23504359806310568,45,587.9523809523795
90,10454,7224.023809523827,11144.690476190484,6533.333333333336,7224.023809523812,1935,417215.32849044417,32467579.73840986,14582,1269.2857142857154,0.0,5748.309523809528,206.428571428574,0.3324268678200191,46,789.1190476190445
91,11145,7223.714285714301,11144.690476190484,7224.023809523812,7223.71428571429,1196,412408.529885825,32879988.268295683,14588,1306.3333333333355,7.666666666666806,5692.857142857144,216.85714285714394,0.43344228673972873,47,982.4285714285678
92,9977,7453.714285714261,10207.000000000002,7223.71428571429,7453.714285714288,2567,433034.2585309654,33313022.52682665,14489,1845.5476190476202,0.0,5398.857142857141,209.30952380952604,0.687836786513744,48,1014.8571428571361
93,10332,7328.714285714257,10207.000000000002,7453.714285714288,7328.714285714289,2300,450759.9593395365,33763782.48616619,14174,1306.4761904761906,0.0,5812.571428571429,209.66666666666987,0.5674672307947562,49,1126.190476190468
94,9670,6306.666666666639,8647.95238095239,7328.714285714289,6306.666666666678,3145,437646.10145015793,34201428.58761635,14472,1126.1190476190486,0.0,4929.380952380953,251.1666666666698,0.4275299157925836,50,1319.214285714284
95,9229,5725.619047619037,8647.95238095239,6306.666666666678,5725.619047619048,4309,444930.4733335306,34646359.06094988,14538,529.2857142857147,0.0,4959.333333333332,237.00000000000395,0.49020685313891416,51,1424.3333333333308
96,7350,4835.1428571428605,6459.523809523805,5725.619047619048,4835.142857142865,4819,405003.96213346836,35051363.023083344,13100,31.02380952380985,0.0,4521.2380952381,282.8809523809563,0.779912536443148,52,1484.4285714285706
97,7013,4281.666666666682,6459.523809523805,4835.142857142865,4281.666666666672,4274,392131.7723153562,35443494.7953987,12333,0.0,0.0,3962.8571428571445,318.80952380952834,0.8285530952720452,42,1451.238095238093
98,5266,3182.0952380952494,4166.428571428578,4281.666666666672,3182.0952380952426,3177,342926.40550959564,35786421.200908296,9508,0.0,0.0,2849.928571428571,332.166666666671,2.0228600365326486,43,1202.8571428571388
99,5660,1688.5238095238137,4166.428571428578,3182.0952380952426,1688.5238095238124,1684,356962.86387041694,36143384.064778715,8174,0.0,0.0,1303.6190476190468,384.90476190476585,3.040324751808841,44,540.3809523809491
100,3207,742.7380952381159,2261.214285714292,1688.5238095238124,742.7380952380985,739,252330.3258862647,36395714.39066498,4920,0.0,0.0,323.09523809523796,419.64285714286115,3.268994906974315,39,159.8095238095236
101,2537,466.9523809523953,2261.214285714292,742.7380952380985,466.95238095238494,461,197028.3080898734,36592742.698754855,3704,0.0,0.0,28.047619047619023,438.9047619047659,1.4695365730052323,40,33.428571428571516
102,1277,444.4285714285784,1254.47619047619,466.95238095238494,444.42857142857537,600,157801.7025394023,36750544.401294254,2473,0.0,0.0,0.0,444.42857142857537,0.5033187903195725,38,19.357142857142843
103,1251,447.9047619047685,1254.47619047619,444.42857142857537,447.90476190476573,530,154776.91392499406,36905321.315219246,2153,0.0,0.0,0.0,447.90476190476573,0.21200182710973953,39,26.809523809523807
104,1148,437.2857142857181,1137.3809523809502,447.90476190476573,437.2857142857179,487,153314.31428271387,37058635.62950196,1997,0.0,0.0,0.0,437.2857142857179,0.33812427409988355,40,28.7857142857143
105,1136,438.6666666666704,1137.3809523809502,437.2857142857179,438.66666666667044,546,156214.6290213677,37214850.25852333,1928,0.0,0.0,0.0,438.66666666667044,0.254988262910797,41,33.47619047619055
106,2899,436.0238095238192,2896.3571428571463,438.66666666667044,436.02380952381367,468,208108.5285007009,37422958.78702403,3607,0.0,0.0,0.0,436.02380952381367,0.2280917886299023,42,37.11904761904772
107,2888,444.3809523809623,2896.3571428571463,436.02380952381367,444.38095238095576,994,236100.30390589195,37659059.09092992,4037,0.0,0.0,0.0,444.38095238095576,0.14137316976652053,43,48.761904761904944
108,5986,574.071428571433,6115.690476190475,444.38095238095576,574.0714285714313,1063,317973.92174759123,37977033.012677506,7195,131.54761904762,0.0,18.190476190476225,424.3333333333364,0.14078086964822514,33,36.40476190476197
109,6188,501.76190476191005,6115.690476190475,574.0714285714313,501.7619047619088,1354,338611.18112285685,38315644.19380036,7965,67.42857142857268,0.0,8.047619047619065,426.28571428571684,0.10558069381598735,34,35.571428571428655
110,7766,699.7619047618991,7963.999999999989,501.7619047619088,699.7619047619087,1377,363608.77799874905,38679252.971799105,9584,262.90476190476306,17.714285714285722,11.0,408.1428571428599,0.08835215775725624,35,24.166666666666675
111,7499,1164.7619047618973,7963.999999999989,699.7619047619087,1164.761904761908,1524,361190.50575692835,39040443.477556035,11878,192.0476190476197,503.1428571428579,47.47619047619046,422.0952380952412,0.10577918325617941,36,18.142857142857093
112,8952,1231.9285714285652,9019.166666666664,1164.761904761908,1231.9285714285759,1270,378325.48264767317,39418768.96020371,12989,310.3809523809528,339.02380952381003,163.4285714285717,419.0952380952401,0.11048608451423428,37,13.738095238095175
113,8760,1491.0952380952313,9019.166666666664,1231.9285714285759,1491.0952380952408,1584,382532.00687884475,39801300.96708255,14196,325.5714285714287,611.7142857142865,164.19047619047615,389.61904761905043,0.1451755816481843,38,10.904761904761859
114,10397,1941.8809523809505,10847.785714285717,1491.0952380952408,1941.8809523809557,1936,427563.94530383043,40228864.91238638,16587,788.7142857142865,574.9523809523808,227.21428571428567,351.0000000000034,0.126826877716557,39,7.833333333333295
115,11753,1036.6666666666624,10847.785714285717,1941.8809523809557,1036.6666666666695,1033,430902.5108702717,40659767.42325665,15860,237.47619047619023,138.14285714285722,278.4761904761904,382.5714285714324,0.1676957858783772,40,6.5714285714285445
116,11010,1005.7380952380936,10979.071428571422,1036.6666666666695,1005.7380952380989,1243,419152.53993461997,41078919.96319127,15377,129.3095238095244,55.071428571428754,430.7380952380955,390.6190476190506,0.10036546862159916,38,5.6190476190475955
117,11278,706.809523809523,10979.071428571422,1005.7380952380989,706.8095238095277,888,407873.3673289187,41486793.33052019,14827,44.42857142857167,6.238095238095184,248.00000000000063,408.1428571428601,0.09637178155532454,39,5.761904761904738
118,10642,689.2857142857101,10624.476190476189,706.8095238095277,689.2857142857184,875,391975.534609084,41878768.86512928,14302,7.452380952381233,10.285714285714647,260.7857142857143,410.7619047619074,0.06740363877180232,40,6.023809523809499
119,10617,696.7619047619028,10624.476190476189,689.2857142857184,696.7619047619091,818,382261.37701558886,42261030.24214487,13413,24.476190476190737,0.0,262.2857142857148,410.0000000000038,0.06961207766519989,41,6.047619047619022
120,10679,792.6666666666733,10774.904761904767,696.7619047619091,792.6666666666702,877,387178.85346783744,42648209.095612705,13486,43.000000000000284,23.95238095238129,316.21428571428567,409.50000000000273,0.05548272310141365,42,7.380952380952343
121,10696,871.571428571433,10774.904761904767,792.6666666666702,871.5714285714314,943,392595.34785877453,43040804.44347148,13564,0.0,11.428571428571445,460.42857142857207,399.71428571428896,0.05843751113010623,43,7.666666666666628
122,11219,1444.7142857142844,11792.142857142855,871.5714285714314,1444.7142857142887,1438,408934.2411305814,43449738.68460206,14597,305.35714285714255,63.21428571428531,705.9285714285714,370.2142857142894,0.05198451606331071,44,7.809523809523772
123,11454,1782.8571428571413,11792.142857142855,1444.7142857142887,1782.8571428571463,1778,433855.0530559928,43883593.73765805,15945,146.61904761904788,24.666666666666572,1240.3333333333346,371.2380952380975,0.1181038855213811,45,9.57142857142852
124,11885,1439.1666666666642,11541.30952380952,1782.8571428571463,1439.166666666669,1436,438325.09905673476,44321918.83671479,16174,0.0,15.833333333333172,1056.8809523809534,366.4523809523844,0.15104673758439,46,13.047619047618992
125,11042,1938.4761904761872,11541.30952380952,1439.166666666669,1938.4761904761947,1931,438263.3432702538,44760182.17998505,16740,24.952380952380487,8.000000000000043,1542.8095238095232,362.71428571428925,0.09607472766320785,47,19.61904761904757
126,11429,1715.3571428571595,11205.880952380967,1938.4761904761947,1715.3571428571477,1709,429343.63771985174,45189525.8177049,16335,33.85714285714228,0.0,1320.3809523809523,361.1190476190518,0.12394118553887527,48,24.380952380952337
127,11144,1777.2380952381118,11205.880952380967,1715.3571428571477,1777.2380952380993,1771,412825.13396394067,45602350.95166884,16433,16.761904761904173,7.523809523809547,1398.0952380952376,354.8571428571474,0.0977079273920621,48,31.09523809523806
