time_step,met,lp_capacity_unmet,avail_unmet,battery_unmet
858,32,811.0,0.0,535.0
859,25,804.0,0.0,540.0
860,29,804.0,0.0,538.0
861,31,792.0,0.0,536.0
862,24,777.0,0.0,545.0
863,19,767.0,0.0,551.0
864,11,768.0,0.0,551.0
865,19,758.0,0.0,552.0
866,10,749.0,0.0,553.0
867,18,739.0,0.0,551.0
868,15,728.0,0.0,548.0
869,10,715.0,0.0,552.0
870,9,709.0,0.0,549.0
871,10,696.0,0.0,553.0
872,10,687.0,0.0,554.0
873,10,680.0,0.0,552.0
874,11,675.0,0.0,556.0
875,18,694.0,0.0,554.0
876,18,703.0,0.0,556.0
877,14,709.0,0.0,565.0
878,16,724.0,0.0,564.0
879,10,733.0,0.0,570.0
880,21,751.0,0.0,560.0
881,22,759.0,0.0,556.0
882,15,765.0,0.0,569.0
883,17,783.0,0.0,563.0
884,17,786.0,0.0,561.0
885,19,795.0,0.0,556.0
886,17,793.0,0.0,567.0
887,15,805.0,0.0,567.0
888,25,818.0,0.0,563.0
889,21,829.0,0.0,563.0
890,16,828.0,0.0,570.0
891,36,842.0,0.0,549.0
892,42,842.0,0.0,538.0
893,34,832.0,0.0,550.0
894,23,828.0,0.0,563.0
895,21,835.0,0.0,564.0
896,35,842.0,0.0,551.0
897,32,846.0,0.0,548.0
898,31,847.0,0.0,539.0
899,21,846.0,0.0,545.0
900,35,850.0,0.0,534.0
901,26,838.0,0.0,539.0
902,19,827.0,0.0,554.0
903,21,837.0,0.0,552.0
904,39,840.0,0.0,538.0
905,39,835.0,0.0,533.0
906,34,842.0,0.0,535.0
907,32,842.0,0.0,536.0
908,26,835.0,0.0,541.0
909,19,828.0,0.0,551.0
910,28,835.0,0.0,545.0
911,32,824.0,0.0,541.0
912,21,809.0,0.0,549.0
913,30,799.0,0.0,540.0
914,18,782.0,0.0,547.0
915,19,769.0,0.0,548.0
916,13,755.0,0.0,550.0
917,6,749.0,0.0,554.0
918,7,741.0,0.0,557.0
919,7,735.0,0.0,557.0
920,15,734.0,0.0,543.0
921,7,722.0,0.0,550.0
922,14,725.0,0.0,548.0
923,8,729.0,0.0,553.0
924,14,744.0,0.0,554.0
925,27,770.0,0.0,543.0
926,16,771.0,0.0,554.0
927,13,781.0,0.0,558.0
928,16,791.0,0.0,554.0
929,26,802.0,0.0,549.0
930,27,819.0,0.0,550.0
931,24,830.0,0.0,546.0
932,30,837.0,0.0,540.0
933,28,858.0,0.0,541.0
934,34,855.0,0.0,534.0
935,28,843.0,0.0,544.0
936,33,844.0,0.0,534.0
937,33,850.0,0.0,541.0
938,25,855.0,0.0,548.0
939,40,877.0,0.0,539.0
940,32,867.0,0.0,536.0
941,35,872.0,0.0,526.0
942,39,877.0,0.0,525.0
943,30,862.0,0.0,539.0
944,23,866.0,0.0,544.0
945,22,869.0,0.0,535.0
946,31,876.0,0.0,525.0
947,23,856.0,0.0,551.0
948,22,855.0,0.0,554.0
949,32,863.0,0.0,542.0
950,27,869.0,0.0,544.0
951,41,874.0,0.0,524.0
952,36,873.0,0.0,529.0
953,18,865.0,0.0,549.0
954,19,859.0,0.0,553.0
955,35,863.0,0.0,539.0
956,25,862.0,0.0,533.0
957,30,854.0,0.0,537.0
958,28,853.0,0.0,539.0
959,26,844.0,0.0,540.0
960,19,831.0,0.0,554.0
961,19,822.0,0.0,549.0
962,17,808.0,0.0,555.0
963,20,800.0,0.0,547.0
964,17,793.0,0.0,544.0
965,26,780.0,0.0,536.0
966,10,762.0,0.0,549.0
967,15,760.0,0.0,537.0
968,9,751.0,0.0,538.0
969,9,741.0,0.0,543.0
970,17,736.0,0.0,540.0
971,13,739.0,0.0,549.0
972,13,747.0,0.0,553.0
973,21,764.0,0.0,549.0
974,16,775.0,0.0,557.0
975,15,779.0,0.0,560.0
976,23,794.0,0.0,549.0
977,30,804.0,0.0,544.0
978,23,809.0,0.0,542.0
979,29,835.0,0.0,539.0
980,25,841.0,0.0,544.0
981,22,839.0,0.0,551.0
982,26,848.0,0.0,545.0
983,26,854.0,0.0,545.0
984,23,851.0,0.0,552.0
985,37,864.0,0.0,536.0
986,31,873.0,0.0,529.0
987,27,868.0,0.0,542.0
988,16,878.0,0.0,552.0
989,23,887.0,0.0,552.0
990,26,882.0,0.0,558.0
991,32,900.0,0.0,539.0
992,40,887.0,0.0,535.0
993,27,876.0,0.0,543.0
994,24,867.0,0.0,549.0
995,22,867.0,0.0,551.0
996,25,870.0,0.0,546.0
997,27,862.0,0.0,548.0
998,27,872.0,0.0,544.0
999,38,877.0,0.0,534.0
1000,34,880.0,0.0,529.0
1001,32,877.0,0.0,538.0
1002,29,871.0,0.0,537.0
1003,38,867.0,0.0,527.0
1004,33,860.0,0.0,530.0
1005,15,857.0,0.0,543.0
1006,17,859.0,0.0,547.0
1007,21,857.0,0.0,543.0
1008,23,856.0,0.0,536.0
1009,24,848.0,0.0,535.0
1010,21,829.0,0.0,542.0
1011,13,826.0,0.0,541.0
1012,12,809.0,0.0,549.0
1013,10,798.0,0.0,555.0
1014,8,790.0,0.0,557.0
1015,10,793.0,0.0,550.0
1016,3,784.0,0.0,557.0
1017,10,778.0,0.0,553.0
1018,11,771.0,0.0,554.0
1019,14,838.0,0.0,555.0
1020,14,852.0,0.0,563.0
1021,20,875.0,0.0,564.0
1022,17,889.0,0.0,565.0
1023,22,910.0,0.0,559.0
1024,32,923.0,0.0,551.0
1025,12,918.0,0.0,569.0
1026,14,937.0,0.0,568.0
1027,24,954.0,0.0,559.0
1028,30,970.0,0.0,555.0
1029,26,989.0,0.0,561.0
1030,15,1003.0,0.0,568.0
1031,26,1008.0,0.0,559.0
1032,30,1027.0,0.0,552.0
1033,21,1036.0,0.0,560.0
1034,55,1046.0,0.0,529.0
1035,24,1033.0,0.0,556.0
1036,27,1050.0,0.0,550.0
1037,23,1047.0,0.0,555.0
1038,18,1047.0,0.0,562.0
1039,22,1050.0,0.0,561.0
1040,33,1063.0,0.0,549.0
1041,34,1066.0,0.0,542.0
1042,35,1056.0,0.0,537.0
1043,41,1042.0,0.0,530.0
1044,30,1024.0,0.0,537.0
1045,31,1023.0,0.0,532.0
1046,24,1014.0,0.0,543.0
1047,24,1006.0,0.0,545.0
1048,27,1007.0,0.0,546.0
1049,31,1023.0,0.0,537.0
1050,27,1015.0,0.0,542.0
1051,21,1023.0,0.0,548.0
1052,28,1024.0,0.0,538.0
1053,28,1019.0,0.0,537.0
1054,28,1016.0,0.0,533.0
1055,16,997.0,0.0,553.0
1056,21,1002.0,0.0,545.0
1057,22,989.0,0.0,547.0
1058,34,986.0,0.0,530.0
1059,11,960.0,0.0,551.0
1060,11,948.0,0.0,557.0
1061,11,944.0,0.0,553.0
1062,9,938.0,0.0,552.0
1063,4,930.0,0.0,558.0
1064,11,923.0,0.0,556.0
1065,10,921.0,0.0,551.0
1066,6,918.0,0.0,557.0
1067,15,937.0,0.0,544.0
1068,18,949.0,0.0,546.0
1069,37,959.0,0.0,535.0
1070,24,947.0,0.0,549.0
1071,19,946.0,0.0,553.0
1072,18,951.0,0.0,554.0
1073,17,959.0,0.0,558.0
1074,26,964.0,0.0,555.0
1075,32,977.0,0.0,545.0
1076,24,980.0,0.0,551.0
1077,29,994.0,0.0,542.0
1078,21,984.0,0.0,553.0
1079,27,991.0,0.0,552.0
1080,24,993.0,0.0,560.0
1081,36,1015.0,0.0,543.0
1082,32,1014.0,0.0,547.0
1083,25,1013.0,0.0,554.0
1084,25,1022.0,0.0,553.0
1085,36,1028.0,0.0,539.0
1086,21,1020.0,0.0,548.0
1087,24,1028.0,0.0,551.0
1088,30,1036.0,0.0,547.0
1089,29,1045.0,0.0,544.0
1090,28,1048.0,0.0,541.0
1091,29,1043.0,0.0,537.0
1092,26,1035.0,0.0,544.0
1093,34,1048.0,0.0,527.0
1094,24,1038.0,0.0,537.0
1095,36,1039.0,0.0,534.0
1096,21,1043.0,0.0,540.0
1097,20,1052.0,0.0,531.0
1098,23,1062.0,0.0,525.0
1099,23,1061.0,0.0,529.0
1100,26,1066.0,0.0,521.0
1101,23,1074.0,0.0,521.0
1102,24,1076.0,0.0,531.0
1103,22,1075.0,0.0,531.0
1104,20,1066.0,0.0,541.0
1105,33,1061.0,0.0,529.0
1106,27,1045.0,0.0,533.0
1107,17,1032.0,0.0,539.0
1108,31,1022.0,0.0,532.0
1109,19,1015.0,0.0,533.0
1110,15,993.0,0.0,546.0
1111,10,985.0,0.0,551.0
1112,13,974.0,0.0,552.0
1113,11,967.0,0.0,552.0
1114,12,968.0,0.0,554.0
1115,17,979.0,0.0,554.0
1116,11,984.0,0.0,560.0
1117,21,992.0,0.0,552.0
1118,15,993.0,0.0,556.0
1119,18,1000.0,0.0,559.0
1120,26,1016.0,0.0,548.0
1121,17,1011.0,0.0,555.0
1122,23,1020.0,0.0,548.0
1123,21,1030.0,0.0,547.0
1124,32,1043.0,0.0,536.0
1125,12,1039.0,0.0,551.0
1126,25,1045.0,0.0,550.0
1127,25,1046.0,0.0,548.0
1128,13,1049.0,0.0,557.0
1129,29,1053.0,0.0,549.0
1130,25,1055.0,0.0,547.0
1131,33,1056.0,0.0,545.0
1132,30,1064.0,0.0,538.0
1133,24,1075.0,0.0,544.0
1134,27,1075.0,0.0,541.0
1135,31,1066.0,0.0,546.0
1136,13,1069.0,0.0,555.0
1137,38,1076.0,0.0,536.0
1138,31,1076.0,0.0,536.0
1139,29,1078.0,0.0,541.0
1140,26,1079.0,0.0,544.0
1141,34,1087.0,0.0,536.0
1142,32,1076.0,0.0,537.0
1143,17,1065.0,0.0,551.0
1144,23,1074.0,0.0,549.0
1145,17,1081.0,0.0,552.0
1146,28,1093.0,0.0,540.0
1147,42,1095.0,0.0,525.0
1148,28,1079.0,0.0,539.0
1149,21,1063.0,0.0,550.0
1150,20,1066.0,0.0,546.0
1151,27,1068.0,0.0,543.0
1152,17,1069.0,0.0,548.0
1153,17,1060.0,0.0,550.0
1154,31,1065.0,0.0,531.0
1155,15,1054.0,0.0,538.0
1156,14,1039.0,0.0,548.0
1157,6,1035.0,0.0,554.0
1158,8,1029.0,0.0,557.0
1159,8,1030.0,0.0,552.0
1160,15,1030.0,0.0,540.0
1161,10,1022.0,0.0,542.0
1162,6,1022.0,0.0,543.0
1163,8,1023.0,0.0,550.0
1164,4,1035.0,0.0,555.0
1165,15,1045.0,0.0,550.0
1166,20,1048.0,0.0,551.0
1167,19,1048.0,0.0,554.0
1168,14,1054.0,0.0,556.0
1169,17,1056.0,0.0,554.0
1170,16,1060.0,0.0,559.0
1171,26,1082.0,0.0,551.0
1172,20,1083.0,0.0,559.0
1173,29,1093.0,0.0,548.0
1174,25,1085.0,0.0,547.0
1175,32,1089.0,0.0,547.0
1176,28,1096.0,0.0,543.0
1177,33,1102.0,0.0,540.0
1178,29,1098.0,0.0,544.0
1179,32,1107.0,0.0,543.0
1180,27,1104.0,0.0,547.0
1181,22,1104.0,0.0,555.0
1182,22,1111.0,0.0,556.0
1183,20,1117.0,0.0,552.0
1184,18,1128.0,0.0,550.0
1185,31,1129.0,0.0,540.0
1186,27,1125.0,0.0,540.0
1187,22,1122.0,0.0,551.0
1188,25,1136.0,0.0,549.0
1189,22,1132.0,0.0,553.0
1190,27,1137.0,0.0,544.0
1191,25,1133.0,0.0,546.0
1192,23,1136.0,0.0,550.0
1193,28,1141.0,0.0,547.0
1194,19,1143.0,0.0,550.0
1195,25,1137.0,0.0,546.0
1196,22,1141.0,0.0,542.0
1197,24,1152.0,0.0,537.0
1198,29,1152.0,0.0,529.0
1199,13,1139.0,0.0,540.0
1200,15,1134.0,0.0,546.0
1201,21,1127.0,0.0,548.0
1202,16,1120.0,0.0,548.0
1203,11,1105.0,0.0,557.0
1204,10,1101.0,0.0,555.0
1205,4,1094.0,0.0,559.0
1206,8,1089.0,0.0,556.0
1207,9,1079.0,0.0,557.0
1208,7,1072.0,0.0,559.0
1209,7,1069.0,0.0,557.0
1210,6,1065.0,0.0,561.0
1211,10,1073.0,0.0,562.0
1212,17,1089.0,0.0,562.0
1213,19,1102.0,0.0,562.0
1214,16,1109.0,0.0,562.0
1215,16,1123.0,0.0,562.0
1216,20,1125.0,0.0,569.0
1217,15,1131.0,0.0,571.0
1218,16,1149.0,0.0,565.0
1219,19,1158.0,0.0,560.0
1220,15,1168.0,0.0,561.0
1221,19,1174.0,0.0,560.0
1222,12,1175.0,0.0,569.0
1223,24,1206.0,0.0,563.0
1224,26,1210.0,0.0,562.0
1225,24,1213.0,0.0,562.0
1226,23,1214.0,0.0,562.0
1227,38,1218.0,0.0,548.0
1228,28,1222.0,0.0,552.0
1229,27,1222.0,0.0,555.0
1230,25,1235.0,0.0,562.0
1231,23,1237.0,0.0,564.0
1232,30,1244.0,0.0,556.0
1233,24,1248.0,0.0,562.0
1234,24,1250.0,0.0,560.0
1235,32,1248.0,0.0,555.0
1236,41,1248.0,0.0,548.0
1237,31,1242.0,0.0,550.0
1238,13,1238.0,0.0,564.0
1239,29,1257.0,0.0,552.0
1240,42,1272.0,0.0,536.0
1241,33,1256.0,0.0,547.0
1242,35,1255.0,0.0,543.0
1243,25,1249.0,0.0,555.0
1244,24,1234.0,0.0,558.0
1245,32,1244.0,0.0,548.0
1246,23,1234.0,0.0,552.0
1247,26,1226.0,0.0,545.0
1248,22,1210.0,0.0,554.0
1249,15,1205.0,0.0,557.0
1250,21,1194.0,0.0,557.0
1251,9,1178.0,0.0,568.0
1252,8,1174.0,0.0,569.0
1253,7,1173.0,0.0,566.0
1254,11,1171.0,0.0,561.0
1255,9,1165.0,0.0,561.0
1256,12,1157.0,0.0,557.0
1257,12,1161.0,0.0,543.0
1258,4,1149.0,0.0,557.0
1259,12,1154.0,0.0,555.0
1260,17,1174.0,0.0,548.0
1261,14,1179.0,0.0,556.0
1262,14,1197.0,0.0,560.0
1263,20,1209.0,0.0,558.0
1264,20,1224.0,0.0,559.0
1265,24,1228.0,0.0,557.0
1266,20,1234.0,0.0,557.0
1267,29,1244.0,0.0,547.0
1268,15,1254.0,0.0,553.0
1269,21,1261.0,0.0,562.0
1270,35,1263.0,0.0,548.0
1271,25,1256.0,0.0,553.0
1272,17,1254.0,0.0,563.0
1273,24,1268.0,0.0,554.0
1274,22,1283.0,0.0,553.0
1275,34,1292.0,0.0,543.0
1276,29,1297.0,0.0,545.0
1277,24,1292.0,0.0,553.0
1278,30,1303.0,0.0,542.0
1279,15,1288.0,0.0,564.0
1280,35,1306.0,0.0,544.0
1281,32,1313.0,0.0,531.0
1282,22,1290.0,0.0,555.0
1283,30,1298.0,0.0,549.0
1284,21,1296.0,0.0,552.0
1285,28,1300.0,0.0,549.0
1286,22,1299.0,0.0,556.0
1287,24,1306.0,0.0,554.0
1288,32,1312.0,0.0,548.0
1289,20,1307.0,0.0,559.0
1290,27,1314.0,0.0,550.0
1291,36,1325.0,0.0,533.0
1292,27,1306.0,0.0,536.0
1293,15,1296.0,0.0,548.0
1294,15,1288.0,0.0,558.0
1295,12,1286.0,0.0,557.0
1296,15,1285.0,0.0,558.0
1297,18,1285.0,0.0,555.0
1298,13,1280.0,0.0,553.0
1299,13,1267.0,0.0,556.0
1300,7,1259.0,0.0,558.0
1301,12,1256.0,0.0,553.0
1302,10,1241.0,0.0,558.0
1303,10,1232.0,0.0,559.0
1304,6,1219.0,0.0,567.0
1305,8,1218.0,0.0,560.0
1306,11,1224.0,0.0,559.0
1307,21,1236.0,0.0,542.0
1308,11,1242.0,0.0,550.0
1309,15,1259.0,0.0,559.0
1310,14,1270.0,0.0,558.0
1311,12,1274.0,0.0,561.0
1312,27,1299.0,0.0,548.0
1313,16,1297.0,0.0,553.0
1314,12,1299.0,0.0,566.0
1315,28,1312.0,0.0,549.0
1316,19,1317.0,0.0,557.0
1317,27,1313.0,0.0,556.0
1318,22,1318.0,0.0,558.0
1319,35,1323.0,0.0,550.0
1320,28,1322.0,0.0,556.0
1321,29,1320.0,0.0,554.0
1322,20,1329.0,0.0,550.0
1323,27,1346.0,0.0,548.0
1324,34,1363.0,0.0,538.0
1325,28,1369.0,0.0,540.0
1326,27,1383.0,0.0,544.0
1327,26,1382.0,0.0,552.0
1328,30,1384.0,0.0,544.0
1329,31,1385.0,0.0,545.0
1330,32,1386.0,0.0,543.0
1331,16,1383.0,0.0,554.0
1332,21,1382.0,0.0,548.0
1333,20,1385.0,0.0,544.0
1334,23,1386.0,0.0,548.0
1335,39,1399.0,0.0,534.0
1336,27,1386.0,0.0,547.0
1337,41,1397.0,0.0,526.0
1338,22,1379.0,0.0,543.0
1339,29,1377.0,0.0,544.0
1340,29,1371.0,0.0,542.0
1341,17,1363.0,0.0,548.0
1342,23,1370.0,0.0,544.0
1343,21,1357.0,0.0,546.0
1344,25,1355.0,0.0,538.0
1345,12,1337.0,0.0,550.0
1346,18,1333.0,0.0,547.0
1347,11,1321.0,0.0,555.0
1348,8,1316.0,0.0,557.0
1349,17,1311.0,0.0,550.0
1350,9,1301.0,0.0,552.0
1351,8,1293.0,0.0,555.0
1352,5,1285.0,0.0,559.0
1353,9,1277.0,0.0,560.0
1354,11,1287.0,0.0,561.0
1355,15,1304.0,0.0,559.0
1356,18,1325.0,0.0,557.0
1357,17,1352.0,0.0,546.0
1358,16,1354.0,0.0,559.0
1359,18,1364.0,0.0,559.0
1360,16,1362.0,0.0,562.0
1361,25,1377.0,0.0,552.0
1362,18,1384.0,0.0,558.0
1363,27,1396.0,0.0,555.0
1364,20,1393.0,0.0,564.0
1365,19,1395.0,0.0,560.0
1366,25,1401.0,0.0,558.0
1367,15,1398.0,0.0,565.0
1368,21,1417.0,0.0,561.0
1369,23,1424.0,0.0,557.0
1370,16,1421.0,0.0,566.0
1371,20,1443.0,0.0,563.0
1372,39,1466.0,0.0,544.0
1373,36,1466.0,0.0,542.0
1374,32,1473.0,0.0,542.0
1375,31,1466.0,0.0,544.0
1376,27,1459.0,0.0,550.0
1377,13,1457.0,0.0,566.0
1378,30,1462.0,0.0,553.0
1379,20,1455.0,0.0,557.0
1380,19,1463.0,0.0,557.0
1381,15,1459.0,0.0,565.0
1382,26,1468.0,0.0,556.0
1383,29,1468.0,0.0,553.0
1384,42,1468.0,0.0,542.0
1385,30,1457.0,0.0,548.0
1386,33,1453.0,0.0,550.0
1387,21,1443.0,0.0,559.0
1388,29,1448.0,0.0,549.0
1389,17,1446.0,0.0,556.0
1390,28,1451.0,0.0,547.0
1391,30,1442.0,0.0,541.0
