time_step,low_battery_ratio,low_battery_count,mean_battery_pct
0,0.0,0,98.08394312543369
1,0.0,0,97.25584627423865
2,0.0,0,97.86623158591887
3,0.0,0,97.9322540340536
4,0.0,0,98.49042977170528
5,0.0,0,98.67104755289724
6,0.0,0,98.96830659502416
7,4.761904761904762e-05,1,99.03982995019695
8,9.523809523809524e-05,2,99.04983994070413
9,9.523809523809524e-05,2,99.0474710230723
10,9.523809523809524e-05,2,98.3400787540293
11,0.0004761904761904762,10,98.14189863830711
12,0.0005714285714285715,12,96.74190607230575
13,0.0009523809523809524,20,95.09051311702851
14,0.001380952380952381,29,93.12366353882196
15,0.001238095238095238,26,91.01377618181158
16,0.0018571428571428571,39,88.9414282104023
17,0.0016666666666666668,35,86.67787246299963
18,0.0017619047619047618,37,83.48711907346518
19,0.0019047619047619048,40,80.31704882505791
20,0.0022380952380952382,47,77.99731638315598
21,0.002142857142857143,45,76.49758767632414
22,0.0029047619047619048,61,75.71577859326239
23,0.002285714285714286,48,75.55295170018366
24,0.0028095238095238095,59,75.09935820651967
25,0.003952380952380952,83,74.65684981781362
26,0.004619047619047619,97,73.32427781023702
27,0.005619047619047619,118,71.04712661565897
28,0.006380952380952381,134,68.98656973492258
29,0.010142857142857143,213,66.95253070285105
30,0.015857142857142858,333,65.08982432747524
31,0.020142857142857143,423,63.32046262450186
32,0.02119047619047619,445,62.31835862683147
33,0.027095238095238096,569,61.30856188739919
34,0.0339047619047619,712,60.92284828802624
35,0.04271428571428571,897,60.36735429759844
36,0.060904761904761906,1279,59.74837068313203
37,0.07285714285714286,1530,59.090864579615236
38,0.10257142857142858,2154,57.176996763327736
39,0.15276190476190477,3208,55.46585772838712
40,0.18876190476190477,3964,53.28808959573869
41,0.21685714285714286,4554,51.19722381267103
42,0.255047619047619,5356,49.09817722052827
43,0.3460952380952381,7268,46.99943151263055
44,0.39076190476190475,8206,45.233622906465875
45,0.41719047619047617,8761,44.101164262028874
46,0.40485714285714286,8502,44.65817007410712
47,0.4012857142857143,8427,45.4259749892983
48,0.32804761904761903,6889,47.90246515009455
49,0.24652380952380953,5177,50.79254656246124
50,0.11861904761904762,2491,56.10915294801352
51,0.05657142857142857,1188,61.89225425594959
52,0.02557142857142857,537,69.2573491030567
53,0.015904761904761904,334,76.38347669307646
54,0.013333333333333334,280,83.58377522133766
55,0.010142857142857143,213,89.40288124345706
56,0.008523809523809524,179,93.66036961665199
57,0.007095238095238095,149,96.09251945893715
58,0.007095238095238095,149,96.56623967902935
59,0.006190476190476191,130,96.9944675678574
60,0.005380952380952381,113,95.76614392057432
61,0.0054285714285714284,114,94.04109077124049
62,0.004904761904761905,103,91.77264706117397
63,0.005380952380952381,113,89.14492193989426
64,0.0064285714285714285,135,86.07335175563958
65,0.0074285714285714285,156,82.9199207184075
66,0.008714285714285714,183,78.89204874323869
67,0.009428571428571429,198,75.80906261703964
68,0.010142857142857143,213,73.99455707168431
69,0.010714285714285714,225,72.44271612897427
70,0.010523809523809524,221,71.33414825190782
71,0.011619047619047619,244,70.81160237710802
72,0.012904761904761905,271,70.18490740027426
73,0.015142857142857144,318,69.43987010926394
74,0.018,378,67.83803526663868
75,0.024333333333333332,511,65.12527023910437
76,0.03347619047619048,703,62.651839901762536
77,0.042666666666666665,896,60.337329144032395
78,0.047952380952380955,1007,58.24546077229106
79,0.058904761904761904,1237,56.22076896020865
80,0.063,1323,54.78189545123695
81,0.07119047619047619,1495,53.40369395647139
82,0.06966666666666667,1463,52.873288141852676
83,0.0839047619047619,1762,52.08689328946478
84,0.13380952380952382,2810,51.13329361229374
85,0.1698095238095238,3566,50.11892892803173
86,0.21109523809523809,4433,47.93329409264398
87,0.24757142857142858,5199,46.06738253660866
88,0.29028571428571426,6096,43.87155543437544
89,0.3596666666666667,7553,41.90087963589156
90,0.42447619047619045,8914,39.21370468575084
91,0.47295238095238096,9932,36.54598438166151
92,0.4732857142857143,9939,35.00649934415752
93,0.49033333333333334,10297,34.62854501053736
94,0.4783809523809524,10046,35.80120601907835
95,0.4339047619047619,9112,37.40671308809247
96,0.3393333333333333,7126,40.82828293226875
97,0.252,5292,45.16956409974412
98,0.13033333333333333,2737,51.608191122464156
99,0.0678095238095238,1424,58.42646194704583
100,0.02857142857142857,600,66.72772891392208
101,0.018857142857142857,396,74.65085378134096
102,0.013571428571428571,285,82.59501449148308
103,0.011619047619047619,244,89.1945187897478
104,0.009571428571428571,201,93.8270805973272
105,0.010047619047619048,211,96.23156097612355
106,0.008047619047619048,169,96.50470889877201
107,0.005619047619047619,118,96.82036831960426
108,0.005714285714285714,120,95.38471000245063
109,0.0054285714285714284,114,93.72135417564306
110,0.004714285714285714,99,91.58540691969614
111,0.005714285714285714,120,89.1076692917157
112,0.007619047619047619,160,86.57318234613729
113,0.009285714285714286,195,83.52734213063006
114,0.010380952380952381,218,79.69940380401623
115,0.013142857142857144,276,76.42394783358519
116,0.014714285714285714,309,74.21253795428025
117,0.015238095238095238,320,72.52797259571548
118,0.014809523809523809,311,71.46694777207689
119,0.015904761904761904,334,70.7329108307464
120,0.015523809523809523,326,69.88195126604023
121,0.02,420,68.83922149184609
122,0.02557142857142857,537,67.04904843099897
123,0.03480952380952381,731,64.1568676806474
124,0.041095238095238094,863,61.649483573218156
125,0.05557142857142857,1167,59.08043289705293
126,0.072,1512,57.069918129788235
127,0.08566666666666667,1799,55.01350802266369
128,0.09895238095238096,2078,53.60069566230379
129,0.1159047619047619,2434,52.081803414182914
130,0.12347619047619048,2593,51.46246065818721
131,0.14666666666666667,3080,50.70091582335676
132,0.1829047619047619,3841,49.79255219835989
133,0.21671428571428572,4551,48.84352730255935
134,0.2744761904761905,5764,46.44241045968576
135,0.31723809523809526,6662,44.440119003211805
136,0.37552380952380954,7886,41.85310742481542
137,0.4237619047619048,8899,39.32882128088864
138,0.48219047619047617,10126,36.371515845327785
139,0.5079523809523809,10667,34.374670819980466
140,0.5095714285714286,10701,33.586973479504955
141,0.5040476190476191,10585,33.24600694644605
142,0.464,9744,34.311548299152506
143,0.43738095238095237,9185,36.02928445479705
144,0.3881904761904762,8152,38.43538524474917
145,0.35642857142857143,7485,41.24081118231862
146,0.25276190476190474,5308,46.30123194252073
147,0.15471428571428572,3249,52.40620810004209
148,0.05914285714285714,1242,60.350771377959745
149,0.03076190476190476,646,67.9015868261502
150,0.02214285714285714,465,75.8243814516801
151,0.016285714285714285,342,82.73817673443904
152,0.012904761904761905,271,88.62563632885632
153,0.012095238095238095,254,92.99542713254789
154,0.009333333333333334,196,94.76737123503617
155,0.0077619047619047615,163,95.79721471342364
156,0.007,147,95.45882215229017
157,0.0074285714285714285,156,94.65061464994531
158,0.007380952380952381,155,93.23636022682008
159,0.007571428571428572,159,91.92543072764529
160,0.008571428571428572,180,89.89996680556327
161,0.008619047619047618,181,87.6599918486588
162,0.008571428571428572,180,85.11952379461712
163,0.010238095238095239,215,82.58923678152476
164,0.012380952380952381,260,80.2688327833394
165,0.013952380952380952,293,78.34031660265738
166,0.014952380952380953,314,76.45126806787073
167,0.018333333333333333,385,75.08643945314411
168,0.025,525,73.52285006561105
169,0.03042857142857143,639,71.9556956100009
170,0.03580952380952381,752,69.97137528121226
171,0.04319047619047619,907,67.68265936175634
172,0.04904761904761905,1030,65.74201143990243
173,0.0668095238095238,1403,63.85154616818615
174,0.08028571428571428,1686,62.2164760110221
175,0.09385714285714286,1971,60.59445673895287
176,0.11547619047619048,2425,58.88729877294466
177,0.13704761904761906,2878,57.553179418124046
178,0.192,4032,56.13329685919266
179,0.24942857142857142,5238,54.44135421974957
180,0.25114285714285717,5274,53.33984521976403
181,0.24885714285714286,5226,52.66032977655734
182,0.25871428571428573,5433,51.71000165740225
183,0.2766190476190476,5809,50.62821069730284
184,0.3041904761904762,6388,48.62926791193087
185,0.3249047619047619,6823,46.524956140209966
186,0.3199047619047619,6718,45.25163115018162
187,0.33466666666666667,7028,44.354464623446525
188,0.3416190476190476,7174,44.1386065121001
189,0.3292857142857143,6915,44.38707675898194
190,0.3040952380952381,6386,45.67427869945821
191,0.28014285714285714,5883,47.79352419405049
192,0.25395238095238093,5333,50.0357862560734
193,0.23976190476190476,5035,51.940402611074994
194,0.18533333333333332,3892,55.978254218008345
195,0.1371904761904762,2881,60.51284233520671
196,0.07466666666666667,1568,66.94687083534163
197,0.042523809523809526,893,73.200924477353
198,0.022714285714285715,477,79.8592313040048
199,0.014952380952380953,314,85.45082879608294
200,0.013142857142857144,276,90.01460665175085
201,0.011285714285714286,237,93.49029110276882
202,0.008952380952380953,188,94.83211289022564
203,0.007714285714285714,162,95.73180582148781
204,0.006238095238095238,131,95.44479669148413
205,0.0064761904761904765,136,94.5800403205972
206,0.007047619047619047,148,92.99507576841253
207,0.007,147,91.6902076824673
208,0.007523809523809524,158,89.56879315762997
209,0.009095238095238095,191,87.37107413194073
210,0.010285714285714285,216,84.73021818503645
211,0.01219047619047619,256,82.21640068505496
212,0.012666666666666666,266,79.85573480566784
213,0.015476190476190477,325,77.94141060201257
214,0.017142857142857144,360,76.23636496479233
215,0.021285714285714286,447,74.600045522541
216,0.027047619047619046,568,72.94596974737536
217,0.03423809523809524,719,71.32017213557222
218,0.04,840,69.23671329358619
219,0.05433333333333333,1141,66.86742688863949
220,0.061,1281,64.89620691110743
221,0.06719047619047619,1411,62.833116370624396
222,0.06771428571428571,1422,61.12336889487297
223,0.079,1659,59.19230928056043
224,0.09357142857142857,1965,57.30706668253591
225,0.11738095238095238,2465,55.91290789383649
226,0.19766666666666666,4151,54.18379509500893
227,0.26695238095238094,5606,52.483088424832395
228,0.25223809523809526,5297,51.508261870142384
229,0.2403809523809524,5048,50.950008162125144
230,0.27095238095238094,5690,49.88538218125962
231,0.2987142857142857,6273,48.614436627725816
232,0.3280952380952381,6890,46.551979867076234
233,0.36623809523809525,7691,44.256422777835326
234,0.36938095238095237,7757,43.164077145906546
235,0.39295238095238094,8252,41.89117588950894
236,0.39295238095238094,8252,41.317256150189976
237,0.38976190476190475,8185,41.56539696516031
238,0.37747619047619047,7927,42.94316989615101
239,0.33695238095238095,7076,44.9198334052139
240,0.2853809523809524,5993,47.18367452392522
241,0.26095238095238094,5480,49.35669500462118
242,0.19538095238095238,4103,53.80647457957798
243,0.14842857142857144,3117,58.605413944081704
244,0.08319047619047619,1747,65.1468802516189
245,0.050904761904761904,1069,71.51795581285545
246,0.024904761904761905,523,78.20645476858505
247,0.01814285714285714,381,83.86009770138389
248,0.013238095238095238,278,88.55603044335699
249,0.01180952380952381,248,92.13838875816393
250,0.009857142857142858,207,93.63158907427614
251,0.007666666666666666,161,94.80635756865429
252,0.00680952380952381,143,94.7079559829235
253,0.006380952380952381,134,93.93303783617864
254,0.006952380952380952,146,92.29611408802509
255,0.007190476190476191,151,90.811176372689
256,0.008285714285714285,174,88.72912278444214
257,0.009523809523809525,200,86.5381764084625
258,0.011476190476190477,241,83.92208028609261
259,0.014380952380952381,302,81.39456241303952
260,0.014904761904761905,313,79.17649386549661
261,0.01876190476190476,394,77.39555668234749
262,0.02280952380952381,479,75.58577384594918
263,0.026857142857142857,564,74.12664115368983
264,0.035476190476190474,745,72.37903280553657
265,0.04576190476190476,961,70.51279201062107
266,0.051666666666666666,1085,68.25896193778499
267,0.06461904761904762,1357,65.50777450513726
268,0.08738095238095238,1835,63.21788016015221
269,0.11052380952380952,2321,60.82750864301308
270,0.13152380952380952,2762,58.94262649225791
271,0.16166666666666665,3395,56.853344992434984
272,0.18523809523809523,3890,55.06340967448696
273,0.2081904761904762,4372,53.73020852551596
274,0.23323809523809524,4898,52.187707358799905
275,0.26971428571428574,5664,50.24120418878886
276,0.2925238095238095,6143,48.977748583728484
277,0.31861904761904764,6691,48.226429657809966
278,0.3364285714285714,7065,47.20066367933816
279,0.3617142857142857,7596,46.232995703005756
280,0.38761904761904764,8140,44.6388951442662
281,0.416,8736,43.06209707785851
282,0.45104761904761903,9472,41.43704908824559
283,0.4710952380952381,9893,40.085645842903
284,0.47614285714285715,9999,39.52921183043154
285,0.4928571428571429,10350,39.350425273894416
286,0.44223809523809526,9287,40.680251098163694
287,0.3932380952380952,8258,42.4605727962949
288,0.31433333333333335,6601,45.557360860295475
289,0.2532857142857143,5319,48.935123413147515
290,0.14461904761904762,3037,54.45888085764679
291,0.08166666666666667,1715,60.37020587588302
292,0.039142857142857146,822,67.89943365489235
293,0.022904761904761903,481,75.12152870863618
294,0.017047619047619048,358,82.38883681773693
295,0.015666666666666666,329,88.30056189086959
296,0.012523809523809524,263,92.85152130736346
297,0.011904761904761904,250,95.58230910807741
298,0.010333333333333333,217,96.26226021847665
299,0.008047619047619048,169,96.78636507100482
300,0.007095238095238095,149,95.67863979195407
301,0.0064285714285714285,135,94.08236800330138
302,0.0057619047619047615,121,91.95321056307782
303,0.006523809523809524,137,89.3687806877442
304,0.006523809523809524,137,86.53328351494581
305,0.006666666666666667,140,83.44291373923684
306,0.007523809523809524,158,79.44374943937319
307,0.008523809523809524,179,76.1941398985648
308,0.010619047619047618,223,74.01347018681194
309,0.010523809523809524,221,71.97777688397242
310,0.009285714285714286,195,70.78475218061966
311,0.008380952380952381,176,70.21769506340095
312,0.011761904761904762,247,69.53238041183242
313,0.016714285714285713,351,68.70279512804007
314,0.021238095238095236,446,67.04745923271372
315,0.030285714285714287,636,64.36904800314088
316,0.0360952380952381,758,61.86005932988813
317,0.04676190476190476,982,59.47613184907617
318,0.06747619047619048,1417,57.32067414828038
319,0.09661904761904762,2029,55.243775180378194
320,0.11252380952380953,2363,53.853515146807325
321,0.11519047619047619,2419,52.581293451933725
322,0.13552380952380952,2846,52.049123673452996
323,0.15685714285714286,3294,51.311569515752616
324,0.1925238095238095,4043,50.468909399512654
325,0.23942857142857144,5028,49.46581530799551
326,0.2690952380952381,5651,47.391312806248315
327,0.30985714285714283,6507,45.54251951484064
328,0.35423809523809524,7439,42.96126170968791
329,0.38595238095238094,8105,40.81817318083094
330,0.4108095238095238,8627,38.87646398910931
331,0.4539047619047619,9532,36.80110291341611
332,0.4735238095238095,9944,35.289680492503685
333,0.4767142857142857,10011,34.90670294074031
334,0.45057142857142857,9462,35.95333450524706
335,0.4226666666666667,8876,37.56968447479514
336,0.3272380952380952,6872,41.25078678333833
337,0.23414285714285715,4917,45.71296032998698
338,0.10028571428571428,2106,52.507432895338006
339,0.05828571428571429,1224,59.4302468534411
340,0.029,609,67.88540760415191
341,0.016285714285714285,342,76.01612908947452
342,0.014380952380952381,302,84.0560162516644
343,0.011142857142857144,234,90.29507515633593
344,0.00938095238095238,197,94.49875019732339
345,0.010142857142857143,213,96.51342948535495
346,0.00819047619047619,172,96.51724617136611
347,0.0074761904761904766,157,96.71939363195729
348,0.006333333333333333,133,95.58791548659487
349,0.006095238095238095,128,93.95114071312234
350,0.006,126,91.5821567855582
351,0.006380952380952381,134,88.92193641994851
352,0.007190476190476191,151,86.43647221687053
353,0.009,189,83.404285647416
354,0.01019047619047619,214,79.55015009831101
355,0.011428571428571429,240,76.36492145213334
356,0.013238095238095238,278,74.06708406764545
357,0.014238095238095239,299,72.39804221020351
358,0.01361904761904762,286,71.17090896081068
359,0.011333333333333334,238,70.45624557574554
360,0.012238095238095239,257,69.68927182714411
361,0.01757142857142857,369,68.80760912542465
362,0.020761904761904763,436,67.05774370517125
363,0.034333333333333334,721,64.2193969705453
364,0.04466666666666667,938,61.6661433519938
365,0.06261904761904762,1315,59.205127840430855
366,0.07414285714285715,1557,57.00154250301899
367,0.10061904761904762,2113,54.77692666199474
368,0.12309523809523809,2585,53.264594004859774
369,0.16166666666666665,3395,51.79083343316918
370,0.15642857142857142,3285,51.10619117548605
371,0.16752380952380952,3518,50.27341732855815
372,0.18242857142857144,3831,49.19323304253146
373,0.19423809523809524,4079,48.167278524654805
374,0.23333333333333334,4900,45.82100010314231
375,0.2887142857142857,6063,43.64353485399336
376,0.3291904761904762,6913,41.3803157189914
377,0.3831904761904762,8047,39.29494363275901
378,0.4604285714285714,9669,36.77771830678772
379,0.5329047619047619,11191,34.164241281384335
380,0.5678571428571428,11925,32.72734218011014
381,0.5974285714285714,12546,32.12515698504064
382,0.5916190476190476,12424,32.832584358928024
383,0.552952380952381,11612,33.84753421976273
384,0.43733333333333335,9184,36.91577906878237
385,0.3434761904761905,7213,40.90855638980443
