vehicle_id,time_step,battery_after_charge
V11,1,99.68524852323107
V11,2,100.0
V11,12,100.0
V11,14,100.0
V11,17,87.69585851700629
V11,18,94.69585851700629
V11,19,100.0
V11,21,79.39621176256557
V11,22,86.39621176256557
V11,23,93.39621176256557
V11,24,100.0
V11,29,97.57651682482674
V11,30,100.0
V11,33,79.55682412110019
V11,34,86.55682412110019
V11,35,93.55682412110019
V11,38,88.93763554931019
V11,39,95.93763554931019
V11,40,100.0
V11,43,79.55682412110019
V11,46,77.76038807235061
V11,47,84.76038807235061
V11,48,91.76038807235061
V11,49,98.76038807235061
V11,50,100.0
V11,54,100.0
V11,61,84.39362286074567
V11,62,91.39362286074567
V11,63,98.39362286074567
V11,66,93.77443428895566
V11,67,100.0
V11,69,88.15883916446538
V11,70,95.15883916446538
V11,71,100.0
V11,74,80.43398555164157
V11,75,87.43398555164157
V11,78,79.05502207955021
V11,79,86.05502207955021
V11,82,77.67605860745886
V11,83,84.67605860745886
V11,86,80.36937316838235
V11,87,87.36937316838235
V11,90,86.36233784090751
V11,91,93.36233784090751
V11,94,80.75615639245831
V11,95,87.75615639245831
V11,96,94.75615639245831
V11,97,100.0
V11,107,87.12538333765234
V11,110,82.50866383762214
V11,111,89.50866383762214
V11,114,84.88947526583213
V11,115,91.88947526583213
V11,119,77.4532992272131
V11,120,84.4532992272131
V11,123,84.51590363393099
V11,126,81.55291711685469
V11,131,58.086836451595545
V11,134,44.090648644253534
V11,135,51.090648644253534
V11,136,58.090648644253534
V11,137,65.09064864425353
V11,138,72.09064864425353
V11,139,79.09064864425353
V11,143,63.252187210909
V11,146,62.02248822469237
V11,147,69.02248822469237
V11,149,57.650361247509046
V11,150,64.65036124750904
V11,151,71.65036124750904
V11,152,78.65036124750904
V11,153,85.65036124750904
V11,154,92.65036124750904
V11,155,99.65036124750904
V11,157,79.04657301007461
V11,158,86.04657301007461
V11,159,93.04657301007461
V11,162,79.0503852027326
V11,163,86.0503852027326
V11,167,66.3734859830577
V11,170,29.567214857572093
V11,171,36.5672148575721
V11,174,22.781490708767034
V11,175,29.781490708767034
V11,176,36.78149070876704
V11,177,43.78149070876704
V11,178,50.78149070876704
V11,179,57.78149070876704
V11,180,64.78149070876704
V11,181,71.78149070876704
V11,182,78.78149070876704
V11,183,85.78149070876704
V11,184,92.78149070876704
V11,185,99.78149070876704
V11,186,100.0
V11,206,100.0
V11,210,80.00061488276617
V11,211,87.00061488276617
V11,214,82.47126578494787
V11,218,67.35398330948686
V11,219,74.35398330948686
V11,222,70.25983605912239
V11,223,77.25983605912239
V11,226,70.4464981834169
V11,227,77.4464981834169
V11,228,84.4464981834169
V11,229,91.4464981834169
V11,230,98.4464981834169
V11,231,100.0
V11,233,98.71049987785196
V11,235,100.0
V11,237,100.0
V11,241,98.22327983371927
V11,242,100.0
V11,245,95.11528617046261
V11,246,100.0
V11,254,84.68155292310823
V11,255,91.68155292310823
V11,258,83.30258945101687
V11,259,90.30258945101687
V11,262,80.68137639204218
V11,263,87.68137639204218
V11,266,86.99107064769042
V11,270,80.17113583064388
V11,275,56.961128850770166
V11,278,54.53152700805194
V11,279,61.53152700805194
V11,282,59.75421758377034
V11,283,66.75421758377034
V11,285,69.36556287162955
V11,286,76.36556287162955
V11,287,83.36556287162955
V11,288,90.36556287162955
V11,289,97.36556287162955
V11,290,100.0
V11,302,90.57855256080445
V11,303,97.57855256080445
V11,304,100.0
V11,307,94.42732314381931
V11,311,88.38455598774256
V11,315,68.60186932869665
V11,318,63.52255596820696
V11,319,70.52255596820696
V11,321,73.13272434376294
V11,326,42.91479051156162
V11,327,49.91479051156162
V11,328,56.91479051156162
V11,329,63.91479051156162
V11,330,70.91479051156162
V11,331,77.91479051156162
V11,332,84.91479051156162
V11,333,91.91479051156162
V11,334,98.91479051156162
V11,335,100.0
V11,340,79.39109655256253
V11,341,86.39109655256253
V11,342,93.39109655256253
V11,343,100.0
V11,346,92.33496810523717
V11,349,78.89003762809293
V11,350,85.89003762809293
V11,351,92.89003762809293
V11,358,10.592311764326931
V11,359,17.59231176432693
V11,361,20.975346087013612
V11,365,11.872323433563029
V11,366,18.87232343356303
V11,369,13.720773217148086
V11,370,20.720773217148086
V11,371,27.720773217148086
V11,373,25.379298989969513
V11,374,32.37929898996951
V11,375,39.37929898996951
V11,378,34.57779974561626
V11,380,34.26141385354822
V11,381,41.26141385354822
V11,382,48.26141385354822
V11,383,55.26141385354822
V11,384,62.26141385354822
V11,385,69.26141385354822
V11,386,76.26141385354822
V11,387,83.26141385354822
V11,388,90.26141385354822
V11,389,97.26141385354822
V11,390,100.0
V11,398,85.56855452694764
V11,399,92.56855452694764
V11,402,87.48924116645794
V11,403,94.48924116645794
V11,406,84.25200902529181
V11,407,91.25200902529181
V11,411,73.11749253042055
V11,414,64.73852905832919
V11,415,71.73852905832919
V11,418,61.263040119225145
V11,419,68.26304011922514
V11,420,75.26304011922514
V11,421,82.26304011922514
V11,422,89.26304011922514
V11,423,96.26304011922514
V11,424,100.0
V11,445,94.5001987945029
V11,446,100.0
V11,454,56.8223353433923
V11,455,63.8223353433923
V11,458,50.34011614572783
V11,459,57.34011614572783
V11,463,47.22586698170057
V11,466,43.070625268021075
V11,467,50.070625268021075
V11,471,13.078761764727489
V11,474,12.073141375273375
V11,475,19.073141375273373
V11,478,16.800114630694345
V11,480,11.908448348237046
V11,481,18.908448348237044
V11,482,25.908448348237044
V11,483,32.908448348237044
V11,484,39.908448348237044
V11,485,46.908448348237044
V11,486,53.908448348237044
V11,487,60.908448348237044
V11,488,67.90844834823704
V11,489,74.90844834823704
V11,490,81.90844834823704
V11,491,88.90844834823704
V11,494,85.68967342658429
V11,499,57.35123485868027
V11,503,39.223376644036236
V11,506,31.88541537859261
V11,510,10.248857368615669
V11,511,17.248857368615667
V11,514,8.079994586005116
V11,515,15.079994586005116
V11,516,22.079994586005114
V11,517,29.079994586005114
V11,518,36.079994586005114
V11,519,43.079994586005114
V11,520,50.079994586005114
V11,521,57.079994586005114
V11,522,64.07999458600511
V11,523,71.07999458600511
V11,525,72.27040030011011
V11,526,79.27040030011011
V11,530,69.6123133205571
V11,532,63.268922123210345
V11,533,70.26892212321034
V11,534,77.26892212321034
V11,535,84.26892212321034
V11,536,91.26892212321034
V11,537,98.26892212321034
V11,538,100.0
V11,546,82.87640573888888
V11,547,89.87640573888888
V11,550,60.999651059218344
V11,551,67.99965105921834
V11,555,49.60870488138228
V11,556,56.60870488138228
V11,559,52.07935578356398
V11,562,45.583106575183045
V11,563,52.583106575183045
V11,566,48.929999189409145
V11,570,38.367736350868356
V11,571,45.367736350868356
V11,572,52.367736350868356
V11,573,59.367736350868356
V11,574,66.36773635086836
V11,575,73.36773635086836
V11,576,80.36773635086836
V11,577,87.36773635086836
V11,578,94.36773635086836
V11,579,100.0
V11,590,95.24733144735421
V11,591,100.0
V11,594,91.62103652790864
V11,595,98.62103652790864
V11,598,90.24207305581729
V11,599,97.24207305581729
V11,602,91.26803835530214
V11,606,76.27120587419508
V11,607,83.27120587419508
V11,611,71.48757688778493
V11,614,50.20653805708018
V11,615,57.20653805708018
V11,617,60.24651369118165
V11,618,67.24651369118165
V11,619,74.24651369118165
V11,622,72.45007764243152
V11,623,79.45007764243152
V11,624,86.45007764243152
V11,625,93.45007764243152
V11,626,100.0
V11,636,88.19904863504036
V11,637,95.19904863504036
V11,638,100.0
V11,642,95.3832804999698
V11,643,100.0
V11,646,86.00381219265799
V11,647,93.00381219265799
V11,650,88.2511436400122
V11,651,95.2511436400122
V11,654,73.47347946137361
V11,655,80.47347946137361
V11,656,87.47347946137361
V11,657,94.47347946137361
V11,658,100.0
V11,662,90.13902419061988
V11,665,87.37263395034985
V11,668,76.92037486323576
V11,669,83.92037486323576
V11,670,90.92037486323576
V11,671,97.92037486323576
V11,672,100.0
V11,675,100.0
V11,678,98.69588373560173
V11,679,100.0
V11,686,81.12294262423764
V11,687,88.12294262423764
V11,690,69.99926334685651
V11,691,76.99926334685651
V11,694,59.25531765602706
V11,695,66.25531765602706
V11,696,73.25531765602706
V11,698,64.94681831354184
V11,699,71.94681831354184
V11,702,67.33009881351163
V11,703,74.33009881351163
V11,707,50.923712356416054
V11,708,57.923712356416054
V11,709,64.92371235641605
V11,710,71.92371235641605
V11,711,78.92371235641605
V11,712,85.92371235641605
V11,713,92.92371235641605
V11,714,99.92371235641605
V11,715,100.0
V11,719,88.11666777388422
V11,721,90.23494226380164
V11,722,97.23494226380164
V11,723,100.0
V11,726,94.0415600955081
V11,727,100.0
V11,730,88.15883916446538
V11,731,95.15883916446538
V11,734,90.53965059267537
V11,735,97.53965059267537
V11,738,89.45253339950759
V11,742,73.50480783729012
V11,743,80.50480783729012
V11,747,72.26378845229287
V11,750,65.14872887130855
V11,751,72.14872887130855
V11,754,66.1746941707934
V11,755,73.1746941707934
V11,758,64.19610113072132
V11,759,71.19610113072132
V11,762,69.25852233102364
V11,763,76.25852233102364
V11,766,75.6550960366715
V11,767,82.6550960366715
V11,768,89.6550960366715
V11,769,96.6550960366715
V11,770,100.0
V11,776,100.0
V11,783,64.4209866085617
V11,784,71.4209866085617
V11,786,72.6126268585466
V11,787,79.6126268585466
V11,790,55.995628173576165
V11,791,62.995628173576165
V11,794,54.61666470148481
V11,795,61.61666470148481
V11,798,53.23770122939345
V11,799,60.23770122939345
V11,802,56.547125960955825
V11,803,63.547125960955825
V11,804,70.54712596095582
V11,806,68.7704057946751
V11,807,75.7704057946751
V11,809,78.81076848557099
V11,814,59.968532920029446
V11,815,66.96853292002945
V11,816,73.96853292002945
V11,817,80.96853292002945
V11,818,87.96853292002945
V11,819,94.96853292002945
V11,820,100.0
V11,822,95.43716163270298
V11,823,100.0
V11,828,100.0
V11,831,100.0
V11,834,84.39733548786428
V11,835,91.39733548786428
V11,838,77.40114768052227
V11,839,84.40114768052227
V11,842,79.78195910873227
V11,843,86.78195910873227
V11,846,54.03272578403694
V11,847,61.03272578403694
V11,850,52.653762311945584
V11,851,59.653762311945584
V11,854,54.08108545576489
V11,855,61.08108545576489
V11,858,58.40606354862969
V11,859,65.40606354862969
V11,862,45.719281153936166
V11,863,52.719281153936166
V11,866,49.979196321319165
V11,867,56.979196321319165
V11,868,63.979196321319165
V11,869,70.97919632131917
V11,870,77.97919632131917
V11,871,84.97919632131917
V11,874,84.89424727846743
V11,875,91.89424727846743
V11,878,76.2138173629846
V11,879,83.2138173629846
V11,882,74.83485389089324
V11,883,81.83485389089324
V11,885,78.13756832216947
V11,886,85.13756832216947
V11,889,82.46318373325599
V11,890,89.46318373325599
V11,891,96.46318373325599
V11,895,83.8406695033429
V11,898,79.2239500033127
V11,899,86.2239500033127
V11,902,78.1457249685104
V11,903,85.1457249685104
V11,904,92.1457249685104
V11,909,78.25164030175051
V11,910,85.25164030175051
V11,911,92.25164030175051
V11,912,99.25164030175051
V11,913,100.0
V11,918,90.77163609557623
V11,919,97.77163609557623
V11,920,100.0
V11,925,96.91156141991871
V11,926,100.0
V11,930,67.89257245956051
V11,931,74.89257245956051
V11,934,53.81372848724645
V11,935,60.81372848724645
V11,938,43.616837364858156
V11,939,50.616837364858156
V11,943,41.639494994358664
V11,947,21.34713420746711
V11,950,10.91588467921722
V11,951,17.91588467921722
V11,952,24.91588467921722
V11,953,31.91588467921722
V11,954,38.91588467921722
V11,955,45.91588467921722
V11,956,52.91588467921722
V11,957,59.91588467921722
V11,958,66.91588467921721
V11,959,73.91588467921721
V11,960,80.91588467921721
V11,961,87.91588467921721
V11,962,94.91588467921721
V11,963,100.0
V11,974,95.3832804999698
V11,975,100.0
V11,982,56.82436591011717
V11,983,63.82436591011717
V11,987,40.55830146880005
V11,988,47.55830146880005
V11,989,54.55830146880005
V11,990,61.55830146880005
V11,991,68.55830146880005
V11,994,51.72004122787169
V11,995,58.72004122787169
V11,998,54.103321727841475
V11,999,61.103321727841475
V11,1002,46.70875059039393
V11,1003,53.70875059039393
V11,1004,60.70875059039393
V11,1005,67.70875059039393
V11,1006,74.70875059039393
V11,1007,81.70875059039393
V11,1008,88.70875059039393
V11,1009,95.70875059039393
V11,1010,100.0
V11,1022,82.87640573888888
V11,1023,89.87640573888888
V11,1027,62.11718229475078
V11,1030,56.5445054385701
V11,1031,63.5445054385701
V11,1038,17.14136805361187
V11,1039,24.14136805361187
V11,1041,26.304252617641787
V11,1042,33.30425261764179
V11,1043,40.30425261764179
V11,1046,40.06984521158014
V11,1047,47.06984521158014
V11,1050,43.71354585622226
V11,1051,50.71354585622226
V11,1054,46.584618579451195
V11,1055,53.584618579451195
V11,1059,43.17443076970291
V11,1060,50.17443076970291
V11,1061,57.17443076970291
V11,1062,64.17443076970291
V11,1063,71.17443076970291
V11,1064,78.17443076970291
V11,1065,85.17443076970291
V11,1066,92.17443076970291
V11,1067,99.17443076970291
V11,1070,94.5552421979129
V11,1071,100.0
V11,1074,91.62103652790864
V11,1075,98.62103652790864
V11,1078,80.4973572505275
V11,1079,87.4973572505275
V11,1089,48.42969379862531
V11,1090,55.42969379862531
V11,1091,62.42969379862531
V11,1094,60.79118191180376
V11,1095,67.79118191180376
V11,1096,74.79118191180376
V11,1097,81.79118191180376
V11,1098,88.79118191180376
V11,1099,95.79118191180376
V11,1100,100.0
V11,1104,85.618332747763
V11,1105,92.618332747763
V11,1107,95.22850112331899
V11,1108,100.0
V11,1110,96.30595992439738
V11,1111,100.0
V11,1114,91.84515238177899
V11,1115,98.84515238177899
V11,1118,90.59942567558714
V11,1119,97.59942567558714
V11,1122,81.29768101115866
V11,1123,88.29768101115866
V11,1129,48.67462281392475
V11,1130,55.67462281392475
V11,1131,62.67462281392475
V11,1135,42.20888598747844
V11,1136,49.20888598747844
V11,1137,56.20888598747844
V11,1138,63.20888598747844
V11,1139,70.20888598747844
V11,1143,42.024170647949155
V11,1144,49.024170647949155
V11,1145,56.024170647949155
V11,1146,63.024170647949155
V11,1147,70.02417064794915
V11,1148,77.02417064794915
V11,1149,84.02417064794915
V11,1150,91.02417064794915
V11,1151,98.02417064794915
V11,1156,84.65331745527402
V11,1158,87.8134500935014
V11,1160,90.42479538136061
V11,1161,97.42479538136061
V11,1162,100.0
V11,1166,84.18621354498708
V11,1170,72.95525130717591
V11,1171,79.95525130717591
V11,1174,74.38257445099522
V11,1175,81.38257445099522
V11,1178,71.02752004627484
V11,1179,78.02752004627484
V11,1181,77.33803831022917
V11,1182,84.33803831022917
V11,1183,91.33803831022917
V11,1188,73.58558240348671
V11,1189,80.58558240348671
V11,1191,81.77722265347161
V11,1195,69.98759152075016
V11,1196,76.98759152075016
V11,1197,83.98759152075016
V11,1199,80.29030595202639
V11,1200,87.29030595202639
V11,1201,94.29030595202639
V11,1202,100.0
V11,1217,91.62103652790864
V11,1218,98.62103652790864
V11,1219,100.0
V11,1221,100.0
V11,1226,91.71623603991794
V11,1227,98.71623603991794
V11,1229,88.92890524008129
V11,1234,59.95819309986831
V11,1235,66.95819309986831
V11,1238,59.52961571149558
V11,1239,66.52961571149558
V11,1242,65.52399532204146
V11,1243,72.52399532204146
V11,1244,79.52399532204146
V11,1245,86.52399532204146
V11,1246,93.52399532204146
V11,1247,100.0
V11,1251,91.61597862779334
V11,1252,98.61597862779334
V11,1253,100.0
V11,1261,89.55498785869852
V11,1262,96.55498785869852
V11,1263,100.0
V11,1267,88.76903776218883
V11,1271,58.403801311306076
V11,1274,50.472854778760976
