grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,16654.0,1775.0,14879.0,0.8934189984388134
1232,5218.0,512.0,4706.0,0.9018781142200076
873,3490.0,649.0,2841.0,0.8140401146131805
856,373.0,11.0,362.0,0.9705093833780161
973,8951.0,1200.0,7751.0,0.8659367668416936
1140,3159.0,135.0,3024.0,0.9572649572649573
794,5153.0,337.0,4816.0,0.9346012031826121
464,296.0,0.0,296.0,1.0
834,8782.0,1493.0,7289.0,0.8299931678433159
402,925.0,0.0,925.0,1.0
1478,220.0,0.0,220.0,1.0
928,11080.0,865.0,10215.0,0.9219314079422383
702,2799.0,242.0,2557.0,0.9135405501964987
1004,1868.0,97.0,1771.0,0.9480728051391863
1399,1193.0,308.0,885.0,0.7418273260687342
1058,5622.0,712.0,4910.0,0.8733546780505158
525,507.0,0.0,507.0,1.0
850,2978.0,436.0,2542.0,0.8535930154466085
1213,416.0,0.0,416.0,1.0
200,31.0,0.0,31.0,1.0
1105,1996.0,34.0,1962.0,0.9829659318637275
579,1979.0,153.0,1826.0,0.922688226376958
1011,12696.0,1333.0,11363.0,0.8950063011972275
783,9609.0,1837.0,7772.0,0.8088250598397336
714,1427.0,0.0,1427.0,1.0
1412,339.0,0.0,339.0,1.0
967,9962.0,1217.0,8745.0,0.8778357759486047
1067,864.0,23.0,841.0,0.9733796296296297
1187,4323.0,321.0,4002.0,0.9257460097154754
