grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,18579.0,3700.0,14879.0,0.8008504225200496
1232,6290.0,1584.0,4706.0,0.7481717011128776
873,5182.0,2341.0,2841.0,0.5482439212659205
856,370.0,8.0,362.0,0.9783783783783784
973,11256.0,3505.0,7751.0,0.6886105188343994
1140,3550.0,526.0,3024.0,0.851830985915493
794,5557.0,741.0,4816.0,0.8666546697858557
464,296.0,0.0,296.0,1.0
834,11382.0,4093.0,7289.0,0.6403971182568968
402,948.0,23.0,925.0,0.9757383966244726
1478,220.0,0.0,220.0,1.0
928,12405.0,2190.0,10215.0,0.8234582829504232
702,3412.0,855.0,2557.0,0.7494138335287222
1004,2171.0,400.0,1771.0,0.8157531091662829
1399,1903.0,1018.0,885.0,0.46505517603783497
1058,7684.0,2774.0,4910.0,0.6389901093180635
525,508.0,1.0,507.0,0.9980314960629921
850,4054.0,1512.0,2542.0,0.6270350271336951
1213,416.0,0.0,416.0,1.0
200,31.0,0.0,31.0,1.0
1105,2020.0,58.0,1962.0,0.9712871287128713
579,2453.0,627.0,1826.0,0.7443946188340808
1011,15031.0,3672.0,11359.0,0.755704876588384
783,12859.0,5087.0,7772.0,0.6044015864375146
714,1538.0,111.0,1427.0,0.9278283485045513
1412,340.0,1.0,339.0,0.9970588235294118
967,12452.0,3707.0,8745.0,0.7022968197879859
1067,893.0,52.0,841.0,0.9417693169092946
1187,4881.0,879.0,4002.0,0.8199139520590043
