grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,16065.0,1186.0,14879.0,0.9261749144102085
1232,5067.0,361.0,4706.0,0.9287546871916321
873,3220.0,379.0,2841.0,0.8822981366459627
856,367.0,5.0,362.0,0.9863760217983651
973,8587.0,836.0,7751.0,0.9026435309188308
1140,3110.0,86.0,3024.0,0.9723472668810289
794,5073.0,257.0,4816.0,0.9493396412379262
464,296.0,0.0,296.0,1.0
834,8261.0,972.0,7289.0,0.8823386999152645
402,927.0,2.0,925.0,0.9978425026968716
1478,220.0,0.0,220.0,1.0
928,10794.0,579.0,10215.0,0.9463590883824347
702,2692.0,135.0,2557.0,0.9498514115898959
1004,1848.0,77.0,1771.0,0.9583333333333334
1399,1100.0,215.0,885.0,0.8045454545454546
1058,5327.0,417.0,4910.0,0.9217195419560729
525,507.0,0.0,507.0,1.0
850,2803.0,261.0,2542.0,0.9068854798430254
1213,416.0,0.0,416.0,1.0
200,31.0,0.0,31.0,1.0
1105,1980.0,18.0,1962.0,0.990909090909091
579,1938.0,112.0,1826.0,0.9422084623323014
1011,12234.0,871.0,11363.0,0.9288049697564166
783,9039.0,1267.0,7772.0,0.8598296271711473
714,1431.0,4.0,1427.0,0.9972047519217331
1412,339.0,0.0,339.0,1.0
967,9587.0,842.0,8745.0,0.9121727339105038
1067,855.0,14.0,841.0,0.9836257309941521
1187,4195.0,193.0,4002.0,0.9539928486293207
