grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,8245552.714286582,8234473.714285788,11079.000000793487,0.0013436333966548486
925,403286354.4285657,403084587.4285667,201766.99999898672,0.0005003070344020921
1232,275477569.9285615,275322355.9285695,155213.99999201298,0.0005634360722445171
873,157342099.49999484,157238336.49999917,103762.99999567866,0.0006594738491822531
856,73574334.21428575,73529552.21428654,44781.99999921024,0.0006086633399737246
973,308745807.7142836,308554805.7142865,191001.99999707937,0.0006186383595330775
1140,294297550.8571418,294127508.85714495,170041.99999684095,0.000577789381874207
794,429702476.14286226,429511898.14285976,190578.0000025034,0.0004435115238645782
464,26501896.21428694,26426375.214286454,75521.00000048429,0.0028496451495335488
834,297967148.0000005,297790450.0000042,176697.9999963045,0.0005930116832755812
402,160341078.3571429,160269335.35714525,71742.99999764562,0.0004474399245204378
1478,84840865.35714115,84788143.35714327,52721.999997884035,0.0006214222329763915
928,416232840.4285609,416023141.42856616,209698.9999947548,0.000503802150207189
702,235278222.5714203,235153647.57142118,124574.99999913573,0.0005294795184935577
1004,159026574.1428573,158891103.1428576,135470.99999970198,0.0008518764912712337
1399,205511603.1428549,205406300.14285868,105302.9999962151,0.0005123944263284105
1058,174414651.428574,174260485.42857412,154165.9999998808,0.0008839051005013452
525,78230214.9285719,78182776.92857312,47437.999998778105,0.0006063897439383412
850,208465551.99999598,208331221.99999836,134329.9999976158,0.0006443750476223449
1213,37569845.78571325,37520701.78571322,49144.0000000298,0.0013080703146968434
200,3305318.142856523,3266798.142857058,38519.999999464955,0.011653946257099231
1105,166249576.07142615,166129908.07142892,119667.99999722838,0.0007198093542555271
579,252260472.2142814,252139281.21428236,121190.99999904633,0.00048042009489342917
1011,185914749.7857116,185728564.7857152,186184.99999639392,0.0010014536243681247
783,163358433.0714309,163249267.07143188,109165.99999901652,0.000668260572451023
714,152530203.71427837,152393453.71428123,136749.99999713898,0.0008965437445641974
1412,33689034.99999997,33653273.99999972,35761.00000025332,0.001061502652131572
967,189570257.49999708,189411543.4999982,158713.9999988675,0.0008372304922298793
1067,124642622.42857145,124557138.42857258,85483.99999886751,0.0006858328101035868
1187,189792331.8571374,189647275.8571405,145055.99999690056,0.000764287990866189
