vehicles_per_vertiport,fleet_size,discharge_rate,charging_rate_per_bin,dwell_min,demand_source,rebalance_interval,rebalance_min_reserve,predictive_rebalancing,predictive_threshold,predictive_gain,predictive_window,n_rebalance_moves_total,n_bins,total_real_demand,total_met,total_unmet,assignment_ratio,big_picture_assignment_ratio,cumulative_cost
700,21000,0.5,40.0,5.0,full_dynspeed,1,1,True,1.5,1.0,30,501252,500,4092340.666666667,4091258,461980.4642857164,0.8985380476095515,0.9997354407282156,171384927.194809
