grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,905838.7142856786,884335.7142857326,21502.999999945983,0.023738221452483076
925,241491281.4285738,241066282.42857352,424999.0000002682,0.0017598937629803035
1232,216007125.92856672,215782931.92857027,224193.99999645352,0.0010379009443910391
873,72632767.49999994,72411736.5000008,221030.99999913573,0.003043130636584045
856,31196612.214286886,31095469.21428595,101143.00000093505,0.0032421148586965903
973,180530446.71428362,180150150.71428794,380295.99999567866,0.002106547714899049
1140,182570646.85713944,182252435.8571411,318210.99999833107,0.0017429472123595502
794,277341072.14285564,276931345.1428539,409727.00000172853,0.0014773397853985442
464,3381875.2142854333,3269884.214285663,111990.99999977043,0.03311505981258784
834,180147761.99999592,179804210.99999988,343550.9999960363,0.0019070511683405985
402,73998563.35714065,73802856.35714094,195706.99999970198,0.002644740534423049
1478,32458234.357143108,32330370.357142914,127864.00000019372,0.003939339355101261
928,170445496.4285715,169880185.4285722,565310.9999992847,0.0033166672739645504
702,106751459.57143454,106435915.57143602,315543.9999985248,0.002955875275760264
1004,57520678.14285768,57239039.14285779,281638.99999988824,0.00489630875526907
1399,129718818.1428573,129511186.14285797,207631.99999932945,0.0016006312959979915
1058,83216903.42857154,82933311.42857094,283592.00000059605,0.00340786532923584
525,9079716.928571394,8934592.928571071,145124.00000032224,0.015983317667498706
850,108073333.99999851,107791571.99999875,281761.9999997616,0.002607137113025175
1213,953765.7857142927,854325.7857143201,99439.99999997253,0.10426039756238487
200,347293.1428571562,307246.14285714115,40047.000000015076,0.11531180739864665
1105,92441362.07142831,92232261.07142875,209100.99999956787,0.002261985277088389
579,141921676.21428338,141630166.21428353,291509.999999851,0.0020540202721373484
1011,98744268.78571485,98444791.78571527,299476.99999958277,0.0030328545006442697
783,35832302.0714288,35526882.07142867,305420.00000012666,0.008523594141155
714,36403948.71428624,36091554.71428585,312394.00000038743,0.008581321835501669
1412,6844964.000000282,6766598.000000165,78366.00000011735,0.011448708861012872
967,98119003.50000021,97831285.49999961,287718.00000059605,0.002932337159341365
1067,33141361.42857042,32919559.42857043,221801.99999998882,0.00669260375672975
1187,126100753.85714011,125879473.85714099,221279.99999912083,0.0017547872889785382
