grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,8132992.0,8130954.0,2038.0,0.0002505842868159713
1232,2215497.0,2214393.0,1104.0,0.0004983080545809812
873,1277627.0,1276775.0,852.0,0.0006668612983288549
856,36925.0,36645.0,280.0,0.007582938388625593
973,3484028.0,3482209.0,1819.0,0.0005220968373388503
1140,1191862.0,1190792.0,1070.0,0.0008977549414277828
794,2154147.0,2152821.0,1326.0,0.0006155568770376395
464,296.0,0.0,296.0,1.0
834,3622203.0,3620832.0,1371.0,0.0003784989411140127
402,249423.0,248953.0,470.0,0.0018843490776712653
1478,220.0,0.0,220.0,1.0
928,5280591.0,5278779.0,1812.0,0.00034314340951609396
702,1057806.0,1056955.0,851.0,0.0008044953422461208
1004,636260.0,635589.0,671.0,0.0010546003206236443
1399,473409.0,473030.0,379.0,0.0008005762459099848
1058,2124462.0,2123120.0,1342.0,0.0006316893406424779
525,91375.0,91062.0,313.0,0.0034254445964432283
850,895426.0,894418.0,1008.0,0.0011257211651214058
1213,71236.0,70942.0,294.0,0.004127126733673985
200,31.0,0.0,31.0,1.0
1105,597917.0,596953.0,964.0,0.0016122639095392838
579,574242.0,573375.0,867.0,0.0015098164188617343
1011,5914692.0,5912774.0,1918.0,0.0003242772404716932
783,3330064.0,3327805.0,2259.0,0.0006783653407261842
714,363726.0,362992.0,734.0,0.0020180025623683763
1412,53289.0,53051.0,238.0,0.004466212539173188
967,4857234.0,4855886.0,1348.0,0.0002775242041046406
1067,126372.0,125777.0,595.0,0.004708321463615358
1187,1688821.0,1687563.0,1258.0,0.0007448983640066058
