time_step,172,925,1232,873,856,973,1140,794,464,834,402,1478,928,702,1004,1399,1058,525,850,1213,200,1105,579,1011,783,714,1412,967,1067,1187
0,995,534,687,857,966,677,652,595,951,659,868,820,502,756,818,685,776,951,850,953,987,821,781,754,770,821,977,727,915,803
1,990,294,598,850,967,548,594,515,905,605,789,665,344,722,837,566,768,971,812,911,975,871,740,760,597,815,995,776,954,899
2,998,246,621,909,996,577,689,604,936,686,861,656,397,785,992,687,869,1051,908,918,1008,1006,903,865,585,1013,1063,931,1073,1067
3,1005,98,559,900,1000,500,667,547,965,654,949,639,312,776,1058,788,867,1086,936,928,1047,1032,985,876,539,1129,1129,971,1127,1119
4,1010,102,598,942,1010,524,731,648,989,746,997,654,393,847,1163,881,939,1136,997,912,1073,1130,1105,976,573,1264,1193,1119,1198,1243
5,1016,27,556,927,1010,487,696,632,1006,735,971,676,344,843,1199,900,934,1169,1022,901,1097,1155,1164,985,558,1341,1247,1139,1228,1286
6,1018,33,569,946,1013,502,729,689,1018,792,982,704,408,891,1255,932,973,1200,1046,857,1112,1214,1230,1042,582,1408,1297,1215,1267,1352
7,1019,10,539,933,1013,483,698,681,1022,798,993,705,379,887,1293,952,972,1218,1062,815,1124,1226,1270,1049,603,1451,1346,1232,1277,1338
8,1021,11,522,927,1011,474,661,685,1015,806,979,772,405,896,1301,960,974,1230,1070,751,1129,1237,1287,1060,615,1474,1389,1251,1278,1321
9,1020,9,497,915,1009,469,625,684,1013,804,963,843,421,891,1319,985,973,1242,1076,691,1133,1241,1312,1070,679,1487,1422,1244,1283,1303
10,1017,1,388,836,990,429,475,603,982,744,860,927,358,771,1251,857,908,1197,1041,623,1125,1182,1214,985,702,1426,1445,1152,1235,1197
11,1014,7,343,792,988,439,403,592,956,737,786,1075,387,706,1219,747,903,1158,1050,562,1118,1171,1184,998,1244,1403,1477,1114,1212,1154
12,1006,1,119,619,937,359,78,361,865,547,605,1085,318,452,1078,494,808,1058,953,513,1098,1064,999,918,1736,1256,1474,946,1121,985
13,1001,12,19,521,917,386,7,443,766,523,489,1029,393,282,977,226,824,957,971,464,1076,1051,957,966,2562,1160,1474,878,1081,1011
14,995,6,0,321,841,344,5,304,638,398,404,941,408,56,896,0,804,848,895,438,1063,978,888,1000,3365,1044,1477,759,1029,977
15,985,46,0,206,742,449,1,199,504,444,186,844,401,0,737,0,777,727,696,405,1042,812,627,988,3729,828,1447,712,893,935
16,967,73,0,0,654,487,0,89,431,336,97,760,356,0,621,0,683,625,651,390,1027,839,583,996,4118,776,1412,674,817,724
17,962,153,0,0,561,551,0,0,344,373,23,624,392,0,577,0,651,504,638,372,1015,675,536,913,4388,723,1425,674,751,687
18,946,0,6,0,506,519,0,0,325,163,0,513,158,0,462,0,477,438,612,344,1028,706,365,874,4607,643,1389,578,666,599
