time_step,start,end,vehicle,distance
72,917,834,V126,3.617203703030827
72,917,834,V127,3.617203703030827
72,917,834,V172,3.617203703030827
72,917,834,V247,3.617203703030827
72,917,834,V248,3.617203703030827
76,917,834,V86,3.617203703030827
76,917,834,V251,3.617203703030827
76,917,834,V252,3.617203703030827
76,917,834,V253,3.617203703030827
76,917,834,V254,3.617203703030827
76,917,834,V255,3.617203703030827
76,917,834,V256,3.617203703030827
76,917,834,V257,3.617203703030827
76,917,834,V258,3.617203703030827
76,917,834,V259,3.617203703030827
76,917,834,V260,3.617203703030827
76,917,834,V261,3.617203703030827
76,917,834,V262,3.617203703030827
76,917,834,V263,3.617203703030827
76,917,834,V264,3.617203703030827
76,917,834,V265,3.617203703030827
76,917,834,V266,3.617203703030827
80,917,834,V106,3.617203703030827
80,917,834,V268,3.617203703030827
80,917,834,V269,3.617203703030827
80,917,834,V270,3.617203703030827
80,917,834,V271,3.617203703030827
80,917,834,V272,3.617203703030827
80,917,834,V273,3.617203703030827
80,917,834,V274,3.617203703030827
80,917,834,V275,3.617203703030827
80,917,834,V276,3.617203703030827
80,917,834,V277,3.617203703030827
80,917,834,V278,3.617203703030827
80,917,834,V279,3.617203703030827
80,917,834,V280,3.617203703030827
80,917,834,V281,3.617203703030827
80,917,834,V282,3.617203703030827
80,917,834,V283,3.617203703030827
80,917,834,V284,3.617203703030827
80,917,834,V285,3.617203703030827
80,917,834,V286,3.617203703030827
84,917,834,V287,3.617203703030827
84,917,834,V288,3.617203703030827
84,917,834,V289,3.617203703030827
84,917,834,V290,3.617203703030827
84,917,834,V291,3.617203703030827
84,917,834,V292,3.617203703030827
84,917,834,V293,3.617203703030827
84,917,834,V294,3.617203703030827
84,917,834,V295,3.617203703030827
84,917,834,V296,3.617203703030827
84,917,834,V297,3.617203703030827
84,917,834,V298,3.617203703030827
84,917,834,V299,3.617203703030827
84,917,834,V300,3.617203703030827
84,917,834,V301,3.617203703030827
84,917,834,V302,3.617203703030827
84,917,834,V303,3.617203703030827
84,917,834,V304,3.617203703030827
84,917,834,V305,3.617203703030827
84,917,834,V306,3.617203703030827
84,917,834,V307,3.617203703030827
84,917,834,V308,3.617203703030827
84,917,834,V309,3.617203703030827
84,917,834,V310,3.617203703030827
84,917,834,V311,3.617203703030827
84,917,834,V312,3.617203703030827
84,917,834,V313,3.617203703030827
84,917,834,V314,3.617203703030827
84,917,834,V315,3.617203703030827
84,917,834,V316,3.617203703030827
84,917,834,V317,3.617203703030827
84,917,834,V318,3.617203703030827
84,917,834,V319,3.617203703030827
84,917,834,V320,3.617203703030827
84,917,834,V410,3.617203703030827
84,917,834,V413,3.617203703030827
84,917,834,V419,3.617203703030827
88,917,834,V308,3.617203703030827
88,917,834,V309,3.617203703030827
88,917,834,V310,3.617203703030827
88,917,834,V311,3.617203703030827
88,917,834,V312,3.617203703030827
88,917,834,V313,3.617203703030827
92,917,834,V314,3.617203703030827
92,917,834,V315,3.617203703030827
92,917,834,V316,3.617203703030827
92,917,834,V317,3.617203703030827
92,917,834,V318,3.617203703030827
92,917,834,V319,3.617203703030827
92,917,834,V489,3.617203703030827
92,917,834,V563,3.617203703030827
92,917,834,V726,3.617203703030827
92,917,834,V729,3.617203703030827
92,917,834,V734,3.617203703030827
96,917,834,V735,3.617203703030827
100,917,834,V737,3.617203703030827
100,917,834,V738,3.617203703030827
104,917,834,V801,3.617203703030827
104,917,834,V802,3.617203703030827
104,917,834,V804,3.617203703030827
108,917,834,V882,3.617203703030827
116,917,834,V221,3.617203703030827
120,917,834,V966,3.617203703030827
120,917,834,V1076,3.617203703030827
120,917,834,V1122,3.617203703030827
