vertiport,low_battery_count
931,22
931,20
931,27
931,29
931,31
931,33
931,35
931,36
931,39
931,41
931,42
931,41
931,40
931,38
931,46
931,41
931,49
931,43
931,44
931,42
931,45
931,45
931,43
931,37
931,47
931,58
931,64
931,72
931,76
931,87
931,85
931,89
931,93
931,83
931,81
931,85
931,87
931,99
931,91
931,96
931,81
931,87
931,80
931,74
931,62
931,73
931,71
931,76
931,71
931,68
931,66
931,64
931,66
931,56
931,66
931,74
931,70
931,62
931,64
931,71
931,71
931,64
931,42
931,16
931,3
931,2
931,1
931,4
931,4
931,2
931,0
931,2
931,5
931,4
931,4
931,0
931,1
931,3
931,3
931,2
931,2
931,3
931,4
931,4
931,2
931,1
931,0
931,0
931,0
931,1
931,1
931,1
931,0
931,0
931,0
931,2
931,3
931,3
931,2
931,2
931,2
931,1
931,0
931,1
931,2
931,2
931,2
931,2
931,1
931,1
931,0
931,1
931,2
931,4
931,4
931,5
931,2
931,0
931,0
931,2
931,2
931,3
931,1
931,2
931,3
931,2
931,1
931,1
931,3
931,5
931,7
931,7
931,3
931,3
931,5
931,6
931,5
931,5
931,11
931,6
931,1
931,1
931,4
931,3
931,3
931,4
931,5
931,4
931,4
931,1
931,3
931,6
931,5
931,4
931,1
931,2
931,1
931,1
931,2
931,1
931,1
931,1
931,1
931,1
931,1
931,2
931,2
931,1
931,0
931,1
931,0
931,0
931,1
931,1
931,1
931,0
931,0
931,1
931,2
931,2
931,1
931,1
931,2
931,1
931,1
931,3
931,1
931,1
931,1
931,1
931,1
931,1
931,1
931,0
931,0
931,0
931,0
931,1
931,0
931,0
931,0
931,0
931,0
931,1
931,1
931,1
931,0
931,1
931,2
931,3
931,2
931,1
931,0
931,0
931,0
931,0
931,0
931,0
931,0
931,0
931,0
931,1
931,2
931,2
931,1
931,0
931,0
931,0
931,1
931,2
931,4
931,4
931,3
931,2
931,2
931,2
931,2
931,1
931,1
931,0
931,0
931,0
931,1
931,3
931,2
931,2
931,0
931,0
931,1
931,2
931,2
931,2
931,1
931,0
931,1
931,1
931,1
931,0
931,2
931,2
931,1
931,0
931,1
931,1
931,0
931,0
931,3
931,3
931,3
931,0
931,1
931,2
931,3
931,2
931,5
931,5
931,6
931,6
931,6
931,5
931,1
931,3
931,2
931,3
931,4
931,0
931,0
931,1
931,1
931,0
931,2
931,2
931,1
931,0
931,1
931,1
931,9
931,9
931,9
931,1
931,1
931,0
931,0
931,0
931,6
931,6
931,9
931,11
931,20
931,28
931,29
931,24
931,13
931,9
931,13
931,15
931,15
931,10
931,16
931,11
931,5
931,2
931,5
931,5
931,7
931,5
931,3
931,0
931,0
931,4
931,4
931,10
931,7
931,11
931,4
931,2
931,1
931,1
931,2
931,2
931,3
931,0
931,0
931,0
931,2
931,2
931,5
931,3
931,6
931,2
931,1
931,0
931,0
931,0
931,0
931,0
931,0
931,0
931,0
931,0
931,2
931,2
931,1
931,1
931,0
931,1
931,2
931,2
931,1
931,1
931,1
931,3
931,1
931,2
931,1
931,1
931,4
931,2
931,3
931,3
931,2
931,3
931,2
931,0
931,0
931,0
931,0
931,1
931,1
931,1
931,0
931,0
931,0
931,0
931,1
931,1
931,6
931,9
931,9
931,4
931,0
931,0
931,0
931,0
931,1
931,4
931,8
931,11
931,8
931,7
931,7
931,7
931,4
931,1
931,1
931,2
931,0
931,2
931,1
931,1
931,1
931,1
931,0
931,0
931,0
931,0
931,1
931,1
931,2
931,2
931,1
931,3
931,2
931,0
931,0
931,2
931,4
931,4
931,0
931,3
931,3
931,0
931,0
931,1
931,1
931,2
931,1
931,2
931,1
931,2
931,3
931,2
931,1
931,2
931,2
931,0
931,0
931,2
931,2
931,1
931,1
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,1
1182,0
1182,0
1182,1
1182,1
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,1
1182,1
1182,5
1182,2
1182,4
1182,2
1182,3
1182,2
1182,3
1182,3
1182,3
1182,5
1182,17
1182,20
1182,17
1182,22
1182,18
1182,17
1182,7
1182,7
1182,4
1182,5
1182,17
1182,19
1182,19
1182,6
1182,4
1182,6
1182,13
1182,16
1182,15
1182,7
1182,2
1182,1
1182,3
1182,3
1182,2
1182,0
1182,0
1182,0
1182,0
1182,3
1182,5
1182,5
1182,3
1182,1
1182,3
1182,4
1182,1
1182,1
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,1
1182,2
1182,3
1182,2
1182,1
1182,0
1182,2
1182,3
1182,4
1182,2
1182,3
1182,4
1182,4
1182,4
1182,2
1182,2
1182,0
1182,2
1182,2
1182,3
1182,1
1182,1
1182,1
1182,2
1182,1
1182,0
1182,1
1182,3
1182,2
1182,1
1182,0
1182,0
1182,0
1182,0
1182,0
1182,2
1182,2
1182,0
1182,3
1182,3
1182,3
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,1
1182,1
1182,5
1182,6
1182,0
1182,2
1182,2
1182,2
1182,3
1182,2
1182,0
1182,0
1182,0
1182,0
1182,0
1182,1
1182,1
1182,1
1182,0
1182,0
1182,1
1182,3
1182,1
1182,1
1182,0
1182,0
1182,1
1182,1
1182,1
1182,0
1182,0
1182,0
1182,0
1182,1
1182,0
1182,0
1182,1
1182,1
1182,1
1182,0
1182,1
1182,1
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,2
1182,1
1182,1
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,1
1182,1
1182,0
1182,0
1182,1
1182,2
1182,1
1182,1
1182,0
1182,2
1182,2
1182,1
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,1
1182,1
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,2
1182,3
1182,3
1182,1
1182,0
1182,0
1182,0
1182,1
1182,1
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,0
1182,1
1182,0
1182,0
1182,1
1182,1
1182,1
1182,1
1182,1
1182,0
1182,0
1182,0
1182,1
1182,0
1182,1
1182,1
1182,0
1182,0
1182,1
1182,1
1182,2
1182,2
