grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,9483.325528563426,7125.325528563423,2358.0000000000027,0.24864695331798892
925,140437.72902291254,15163.729022914149,125273.99999999838,0.8920252475711838
1232,93049.84901925255,9418.849019253312,83630.99999999924,0.8987763105633358
873,58226.07182510416,8778.071825103598,49448.00000000057,0.8492415588077001
856,27928.724046342086,7211.724046342128,20716.999999999956,0.7417811127219515
973,113141.81125378201,14634.81125378231,98506.99999999971,0.8706507250360719
1140,98408.4239897249,9456.423989725148,88951.99999999975,0.9039063567290486
794,136785.27264181332,11961.272641813883,124823.99999999945,0.9125543824214487
464,21232.422620856054,7089.4226208559285,14143.000000000126,0.6661039228800875
834,103684.94967702539,8479.949677025495,95204.9999999999,0.9182142663574587
402,49375.22756925318,7236.227569252956,42139.00000000022,0.8534441677437637
1478,30669.395064700562,7204.395064700888,23464.999999999673,0.7650949733601722
928,139408.98222864815,9819.982228649078,129588.99999999907,0.9295599030158395
702,80077.37201579059,9835.372015790728,70241.99999999987,0.8771766384409909
1004,61908.815956770464,7358.815956770668,54549.999999999796,0.8811346034802351
1399,69104.95710316321,9340.957103162502,59764.000000000706,0.8648294204246756
1058,74002.68450591294,7687.684505912195,66315.00000000074,0.8961161401476194
525,28320.880856002015,7197.880856002149,21122.999999999865,0.7458454455354022
850,69265.20085427578,7312.200854276084,61952.9999999997,0.8944318248688844
1213,20427.880601991325,7177.880601991449,13249.999999999876,0.6486233328928042
200,12021.299430508483,7064.299430508456,4957.000000000027,0.412351429115875
1105,60971.11731228461,7286.117312284025,53685.00000000058,0.880498871704029
579,77779.12873302761,7240.128733027404,70539.0000000002,0.9069142474213264
1011,81856.14237095353,7771.14237095385,74084.99999999968,0.9050634180177122
783,65256.87808452617,7254.878084525531,58002.00000000064,0.8888258479799109
714,59253.517757946,7220.517757946688,52032.99999999931,0.8781419562726568
1412,18909.620765340696,7145.620765340618,11764.000000000078,0.6221171828872543
967,78187.16632132183,7934.1663213221045,70252.99999999972,0.8985234189366135
1067,45403.58761288499,7184.587612885426,38218.99999999956,0.8417616758802882
1187,72965.91151682759,7458.91151682745,65507.00000000014,0.8977753945401304
