time_step,met,lp_capacity_unmet,avail_unmet,battery_unmet
857,25,935.0,0.0,565.0
858,47,959.0,0.0,543.0
859,28,937.0,0.0,560.0
860,19,935.0,0.0,570.0
861,24,933.0,0.0,565.0
862,29,929.0,0.0,558.0
863,18,916.0,0.0,568.0
864,25,911.0,0.0,560.0
865,12,895.0,0.0,574.0
866,15,887.0,0.0,569.0
867,22,878.0,0.0,562.0
868,4,858.0,0.0,579.0
869,11,852.0,0.0,575.0
870,9,843.0,0.0,575.0
871,11,834.0,0.0,574.0
872,7,828.0,0.0,575.0
873,10,821.0,0.0,573.0
874,6,819.0,0.0,579.0
875,16,844.0,0.0,573.0
876,12,857.0,0.0,577.0
877,13,872.0,0.0,578.0
878,17,887.0,0.0,576.0
879,11,896.0,0.0,581.0
880,14,912.0,0.0,580.0
881,15,925.0,0.0,578.0
882,20,943.0,0.0,574.0
883,11,952.0,0.0,583.0
884,17,959.0,0.0,577.0
885,26,965.0,0.0,568.0
886,16,964.0,0.0,579.0
887,20,979.0,0.0,571.0
888,21,991.0,0.0,572.0
889,19,1004.0,0.0,572.0
890,16,1007.0,0.0,575.0
891,31,1019.0,0.0,561.0
892,18,1018.0,0.0,575.0
893,49,1036.0,0.0,544.0
894,24,1020.0,0.0,568.0
895,21,1024.0,0.0,572.0
896,17,1033.0,0.0,575.0
897,30,1048.0,0.0,563.0
898,33,1041.0,0.0,560.0
899,26,1035.0,0.0,566.0
900,22,1038.0,0.0,569.0
901,27,1037.0,0.0,562.0
902,25,1033.0,0.0,564.0
903,25,1035.0,0.0,566.0
904,30,1038.0,0.0,561.0
905,33,1038.0,0.0,557.0
906,35,1049.0,0.0,554.0
907,42,1051.0,0.0,543.0
908,24,1031.0,0.0,563.0
909,22,1028.0,0.0,566.0
910,26,1039.0,0.0,558.0
911,31,1031.0,0.0,552.0
912,17,1010.0,0.0,570.0
913,18,1008.0,0.0,565.0
914,10,1002.0,0.0,569.0
915,21,995.0,0.0,562.0
916,11,975.0,0.0,572.0
917,10,965.0,0.0,576.0
918,13,954.0,0.0,576.0
919,13,942.0,0.0,576.0
920,9,931.0,0.0,578.0
921,8,926.0,0.0,577.0
922,13,931.0,0.0,574.0
923,10,933.0,0.0,579.0
924,11,953.0,0.0,578.0
925,15,984.0,0.0,574.0
926,6,995.0,0.0,585.0
927,8,1013.0,0.0,586.0
928,16,1027.0,0.0,578.0
929,18,1042.0,0.0,577.0
930,15,1068.0,0.0,581.0
931,18,1085.0,0.0,577.0
932,38,1097.0,0.0,558.0
933,19,1111.0,0.0,575.0
934,21,1119.0,0.0,570.0
935,37,1122.0,0.0,556.0
936,37,1108.0,0.0,557.0
937,24,1118.0,0.0,569.0
938,21,1130.0,0.0,573.0
939,24,1163.0,0.0,569.0
940,18,1158.0,0.0,575.0
941,12,1171.0,0.0,580.0
942,74,1204.0,0.0,516.0
943,42,1169.0,0.0,538.0
944,37,1150.0,0.0,552.0
945,30,1131.0,0.0,557.0
946,33,1131.0,0.0,552.0
947,36,1124.0,0.0,552.0
948,18,1113.0,0.0,569.0
949,33,1124.0,0.0,553.0
950,32,1121.0,0.0,559.0
951,29,1116.0,0.0,561.0
952,38,1127.0,0.0,552.0
953,33,1127.0,0.0,549.0
954,38,1107.0,0.0,548.0
955,24,1091.0,0.0,565.0
956,18,1088.0,0.0,568.0
957,32,1096.0,0.0,554.0
958,32,1093.0,0.0,554.0
959,12,1080.0,0.0,573.0
960,17,1083.0,0.0,573.0
961,21,1072.0,0.0,568.0
962,21,1062.0,0.0,566.0
963,13,1048.0,0.0,571.0
964,19,1038.0,0.0,569.0
965,18,1024.0,0.0,570.0
966,11,1014.0,0.0,574.0
967,8,1005.0,0.0,576.0
968,15,998.0,0.0,569.0
969,12,988.0,0.0,571.0
970,9,981.0,0.0,578.0
971,6,995.0,0.0,583.0
972,6,1011.0,0.0,586.0
973,16,1037.0,0.0,578.0
974,11,1057.0,0.0,582.0
975,15,1066.0,0.0,580.0
976,15,1080.0,0.0,578.0
977,17,1100.0,0.0,576.0
978,16,1111.0,0.0,575.0
979,17,1147.0,0.0,574.0
980,16,1164.0,0.0,577.0
981,15,1175.0,0.0,578.0
982,19,1187.0,0.0,576.0
983,25,1199.0,0.0,571.0
984,21,1201.0,0.0,575.0
985,26,1214.0,0.0,570.0
986,22,1220.0,0.0,575.0
987,25,1234.0,0.0,571.0
988,22,1245.0,0.0,574.0
989,38,1255.0,0.0,558.0
990,29,1252.0,0.0,559.0
991,32,1253.0,0.0,557.0
992,16,1245.0,0.0,572.0
993,24,1255.0,0.0,562.0
994,37,1245.0,0.0,556.0
995,40,1231.0,0.0,554.0
996,15,1214.0,0.0,579.0
997,49,1221.0,0.0,544.0
998,28,1221.0,0.0,549.0
999,27,1223.0,0.0,553.0
1000,40,1227.0,0.0,541.0
1001,43,1224.0,0.0,539.0
1002,29,1207.0,0.0,549.0
1003,29,1189.0,0.0,562.0
1004,19,1190.0,0.0,571.0
1005,30,1195.0,0.0,561.0
1006,24,1190.0,0.0,565.0
1007,11,1181.0,0.0,578.0
1008,28,1183.0,0.0,563.0
1009,21,1176.0,0.0,564.0
1010,17,1168.0,0.0,564.0
1011,25,1159.0,0.0,557.0
1012,11,1134.0,0.0,574.0
1013,10,1126.0,0.0,577.0
1014,9,1117.0,0.0,579.0
1015,16,1114.0,0.0,572.0
1016,9,1100.0,0.0,578.0
1017,6,1091.0,0.0,581.0
1018,11,1087.0,0.0,579.0
1019,9,1158.0,0.0,581.0
1020,14,1182.0,0.0,579.0
1021,14,1208.0,0.0,583.0
1022,16,1226.0,0.0,581.0
1023,19,1249.0,0.0,576.0
1024,27,1266.0,0.0,569.0
1025,17,1264.0,0.0,579.0
1026,14,1279.0,0.0,582.0
1027,16,1297.0,0.0,580.0
1028,23,1323.0,0.0,573.0
1029,20,1351.0,0.0,576.0
1030,13,1367.0,0.0,583.0
1031,40,1376.0,0.0,556.0
1032,14,1378.0,0.0,582.0
1033,34,1402.0,0.0,562.0
1034,32,1402.0,0.0,564.0
1035,32,1412.0,0.0,560.0
1036,17,1418.0,0.0,575.0
1037,36,1424.0,0.0,558.0
1038,26,1414.0,0.0,567.0
1039,25,1411.0,0.0,569.0
1040,28,1422.0,0.0,564.0
1041,34,1426.0,0.0,556.0
1042,26,1411.0,0.0,565.0
1043,42,1404.0,0.0,550.0
1044,34,1385.0,0.0,554.0
1045,26,1376.0,0.0,562.0
1046,24,1377.0,0.0,563.0
1047,17,1375.0,0.0,566.0
1048,26,1383.0,0.0,561.0
1049,29,1394.0,0.0,559.0
1050,28,1386.0,0.0,563.0
1051,28,1395.0,0.0,561.0
1052,24,1388.0,0.0,563.0
1053,25,1386.0,0.0,562.0
1054,14,1379.0,0.0,576.0
1055,28,1382.0,0.0,562.0
1056,29,1377.0,0.0,556.0
1057,13,1362.0,0.0,569.0
1058,24,1358.0,0.0,563.0
1059,19,1345.0,0.0,563.0
1060,11,1328.0,0.0,574.0
1061,9,1320.0,0.0,576.0
1062,6,1313.0,0.0,579.0
1063,11,1307.0,0.0,576.0
1064,8,1303.0,0.0,574.0
1065,4,1297.0,0.0,579.0
1066,8,1307.0,0.0,570.0
1067,17,1319.0,0.0,562.0
1068,13,1329.0,0.0,571.0
1069,27,1349.0,0.0,560.0
1070,13,1350.0,0.0,572.0
1071,10,1364.0,0.0,570.0
1072,19,1376.0,0.0,563.0
1073,13,1384.0,0.0,571.0
1074,27,1397.0,0.0,559.0
1075,28,1402.0,0.0,561.0
1076,22,1405.0,0.0,569.0
1077,25,1417.0,0.0,566.0
1078,21,1412.0,0.0,572.0
1079,23,1424.0,0.0,570.0
1080,34,1434.0,0.0,560.0
1081,36,1442.0,0.0,557.0
1082,24,1439.0,0.0,571.0
1083,40,1448.0,0.0,553.0
1084,42,1445.0,0.0,547.0
1085,21,1432.0,0.0,567.0
1086,27,1432.0,0.0,562.0
1087,28,1439.0,0.0,562.0
1088,43,1445.0,0.0,547.0
1089,26,1441.0,0.0,560.0
1090,19,1440.0,0.0,570.0
1091,17,1443.0,0.0,570.0
1092,22,1445.0,0.0,571.0
1093,27,1455.0,0.0,564.0
1094,28,1452.0,0.0,563.0
1095,40,1458.0,0.0,551.0
1096,41,1455.0,0.0,544.0
1097,17,1435.0,0.0,567.0
1098,24,1441.0,0.0,564.0
1099,23,1445.0,0.0,563.0
1100,21,1449.0,0.0,561.0
1101,20,1454.0,0.0,567.0
1102,27,1468.0,0.0,562.0
1103,28,1461.0,0.0,562.0
1104,27,1456.0,0.0,561.0
1105,38,1449.0,0.0,546.0
1106,12,1424.0,0.0,574.0
1107,15,1421.0,0.0,572.0
1108,17,1418.0,0.0,572.0
1109,16,1413.0,0.0,574.0
1110,18,1401.0,0.0,574.0
1111,10,1390.0,0.0,582.0
1112,14,1384.0,0.0,577.0
1113,11,1373.0,0.0,581.0
1114,16,1376.0,0.0,577.0
1115,18,1389.0,0.0,574.0
1116,10,1392.0,0.0,583.0
1117,14,1400.0,0.0,582.0
1118,20,1407.0,0.0,575.0
1119,16,1413.0,0.0,581.0
1120,19,1429.0,0.0,577.0
1121,17,1430.0,0.0,578.0
1122,15,1439.0,0.0,579.0
1123,15,1454.0,0.0,579.0
1124,15,1473.0,0.0,579.0
1125,27,1480.0,0.0,568.0
1126,16,1484.0,0.0,578.0
1127,23,1492.0,0.0,571.0
1128,28,1495.0,0.0,565.0
1129,25,1494.0,0.0,566.0
1130,20,1493.0,0.0,572.0
1131,26,1506.0,0.0,565.0
1132,24,1514.0,0.0,564.0
1133,21,1531.0,0.0,567.0
1134,26,1538.0,0.0,558.0
1135,27,1536.0,0.0,560.0
1136,19,1534.0,0.0,568.0
1137,32,1541.0,0.0,555.0
1138,35,1538.0,0.0,554.0
1139,29,1538.0,0.0,561.0
1140,26,1538.0,0.0,565.0
1141,29,1546.0,0.0,562.0
1142,39,1540.0,0.0,551.0
1143,26,1520.0,0.0,565.0
1144,25,1531.0,0.0,559.0
1145,17,1535.0,0.0,565.0
1146,25,1545.0,0.0,558.0
1147,35,1551.0,0.0,546.0
1148,28,1546.0,0.0,549.0
1149,37,1534.0,0.0,540.0
1150,26,1518.0,0.0,549.0
1151,28,1516.0,0.0,549.0
1152,21,1509.0,0.0,558.0
1153,22,1493.0,0.0,562.0
1154,21,1494.0,0.0,557.0
1155,12,1493.0,0.0,557.0
1156,31,1485.0,0.0,543.0
1157,8,1459.0,0.0,569.0
1158,15,1460.0,0.0,558.0
1159,22,1447.0,0.0,553.0
1160,11,1429.0,0.0,563.0
1161,9,1414.0,0.0,573.0
1162,6,1409.0,0.0,579.0
1163,9,1416.0,0.0,579.0
1164,8,1424.0,0.0,584.0
1165,9,1436.0,0.0,583.0
1166,21,1452.0,0.0,570.0
1167,21,1451.0,0.0,572.0
1168,7,1452.0,0.0,586.0
1169,20,1461.0,0.0,574.0
1170,12,1468.0,0.0,580.0
1171,16,1495.0,0.0,577.0
1172,28,1512.0,0.0,561.0
1173,32,1514.0,0.0,555.0
1174,20,1500.0,0.0,565.0
1175,36,1520.0,0.0,545.0
1176,28,1517.0,0.0,551.0
1177,23,1526.0,0.0,555.0
1178,27,1530.0,0.0,553.0
1179,27,1536.0,0.0,560.0
1180,28,1542.0,0.0,554.0
1181,17,1535.0,0.0,574.0
1182,27,1544.0,0.0,568.0
1183,25,1546.0,0.0,563.0
1184,26,1544.0,0.0,566.0
1185,21,1543.0,0.0,568.0
1186,23,1540.0,0.0,571.0
1187,33,1550.0,0.0,558.0
1188,38,1553.0,0.0,554.0
1189,18,1536.0,0.0,575.0
1190,24,1542.0,0.0,568.0
1191,32,1539.0,0.0,562.0
1192,25,1540.0,0.0,566.0
1193,33,1544.0,0.0,559.0
1194,16,1538.0,0.0,573.0
1195,24,1533.0,0.0,569.0
1196,16,1534.0,0.0,574.0
1197,39,1551.0,0.0,548.0
1198,23,1542.0,0.0,555.0
1199,15,1529.0,0.0,564.0
1200,14,1522.0,0.0,573.0
1201,26,1528.0,0.0,557.0
1202,21,1507.0,0.0,566.0
1203,9,1494.0,0.0,575.0
1204,12,1487.0,0.0,574.0
1205,12,1478.0,0.0,572.0
1206,4,1466.0,0.0,580.0
1207,5,1460.0,0.0,581.0
1208,4,1457.0,0.0,582.0
1209,15,1454.0,0.0,572.0
1210,6,1443.0,0.0,583.0
1211,10,1455.0,0.0,580.0
1212,7,1475.0,0.0,586.0
1213,15,1496.0,0.0,582.0
1214,10,1506.0,0.0,585.0
1215,14,1525.0,0.0,582.0
1216,13,1540.0,0.0,583.0
1217,14,1550.0,0.0,582.0
1218,15,1564.0,0.0,581.0
1219,27,1572.0,0.0,569.0
1220,14,1571.0,0.0,582.0
1221,12,1581.0,0.0,584.0
1222,27,1592.0,0.0,568.0
1223,25,1616.0,0.0,568.0
1224,16,1617.0,0.0,580.0
1225,30,1628.0,0.0,566.0
1226,9,1622.0,0.0,587.0
1227,27,1642.0,0.0,568.0
1228,29,1650.0,0.0,567.0
1229,19,1651.0,0.0,577.0
1230,31,1680.0,0.0,562.0
1231,25,1677.0,0.0,567.0
1232,17,1678.0,0.0,578.0
1233,20,1693.0,0.0,577.0
1234,29,1698.0,0.0,567.0
1235,12,1697.0,0.0,581.0
1236,34,1716.0,0.0,562.0
1237,26,1711.0,0.0,568.0
1238,27,1712.0,0.0,563.0
1239,47,1719.0,0.0,545.0
1240,35,1718.0,0.0,552.0
1241,47,1709.0,0.0,542.0
1242,28,1695.0,0.0,558.0
1243,34,1701.0,0.0,549.0
1244,25,1676.0,0.0,561.0
1245,33,1680.0,0.0,556.0
1246,34,1664.0,0.0,555.0
1247,15,1640.0,0.0,575.0
1248,21,1642.0,0.0,567.0
1249,12,1634.0,0.0,576.0
1250,19,1628.0,0.0,573.0
1251,12,1617.0,0.0,576.0
1252,21,1612.0,0.0,565.0
1253,7,1593.0,0.0,580.0
1254,15,1591.0,0.0,571.0
1255,9,1582.0,0.0,574.0
1256,5,1570.0,0.0,581.0
1257,5,1566.0,0.0,582.0
1258,27,1567.0,0.0,560.0
1259,12,1552.0,0.0,578.0
1260,9,1570.0,0.0,581.0
1261,14,1586.0,0.0,578.0
1262,12,1606.0,0.0,582.0
1263,14,1622.0,0.0,582.0
1264,12,1644.0,0.0,584.0
1265,22,1659.0,0.0,573.0
1266,15,1666.0,0.0,577.0
1267,23,1678.0,0.0,571.0
1268,16,1687.0,0.0,577.0
1269,16,1705.0,0.0,580.0
1270,19,1714.0,0.0,575.0
1271,21,1718.0,0.0,573.0
1272,24,1723.0,0.0,569.0
1273,17,1729.0,0.0,575.0
1274,23,1747.0,0.0,570.0
1275,35,1758.0,0.0,557.0
1276,27,1759.0,0.0,565.0
1277,27,1759.0,0.0,565.0
1278,18,1762.0,0.0,574.0
1279,36,1768.0,0.0,554.0
1280,14,1764.0,0.0,577.0
1281,25,1774.0,0.0,568.0
1282,37,1773.0,0.0,555.0
1283,33,1770.0,0.0,557.0
1284,28,1757.0,0.0,564.0
1285,26,1758.0,0.0,566.0
1286,22,1761.0,0.0,569.0
1287,35,1770.0,0.0,554.0
1288,22,1766.0,0.0,568.0
1289,27,1770.0,0.0,563.0
1290,29,1767.0,0.0,562.0
1291,23,1770.0,0.0,566.0
1292,24,1758.0,0.0,565.0
1293,24,1748.0,0.0,568.0
1294,25,1743.0,0.0,565.0
1295,16,1729.0,0.0,572.0
1296,20,1732.0,0.0,564.0
1297,15,1725.0,0.0,571.0
1298,7,1714.0,0.0,581.0
1299,9,1710.0,0.0,579.0
1300,6,1702.0,0.0,582.0
1301,7,1702.0,0.0,579.0
1302,9,1695.0,0.0,577.0
1303,9,1692.0,0.0,573.0
1304,14,1684.0,0.0,568.0
1305,10,1670.0,0.0,572.0
1306,4,1671.0,0.0,583.0
1307,7,1682.0,0.0,581.0
1308,11,1698.0,0.0,579.0
1309,16,1727.0,0.0,575.0
1310,10,1739.0,0.0,577.0
1311,14,1743.0,0.0,578.0
1312,20,1768.0,0.0,572.0
1313,12,1769.0,0.0,578.0
1314,21,1780.0,0.0,573.0
1315,13,1783.0,0.0,581.0
1316,18,1801.0,0.0,577.0
1317,11,1807.0,0.0,582.0
1318,16,1827.0,0.0,575.0
1319,28,1840.0,0.0,566.0
1320,26,1846.0,0.0,567.0
1321,34,1843.0,0.0,561.0
1322,26,1838.0,0.0,565.0
1323,21,1854.0,0.0,570.0
1324,18,1873.0,0.0,574.0
1325,28,1890.0,0.0,565.0
1326,26,1907.0,0.0,567.0
1327,25,1915.0,0.0,567.0
1328,20,1912.0,0.0,574.0
1329,28,1926.0,0.0,565.0
1330,34,1928.0,0.0,560.0
1331,27,1922.0,0.0,563.0
1332,18,1906.0,0.0,575.0
1333,28,1908.0,0.0,564.0
1334,19,1914.0,0.0,567.0
1335,41,1932.0,0.0,546.0
1336,19,1926.0,0.0,560.0
1337,29,1932.0,0.0,556.0
1338,34,1920.0,0.0,555.0
1339,37,1915.0,0.0,551.0
1340,18,1905.0,0.0,564.0
1341,27,1902.0,0.0,555.0
1342,29,1903.0,0.0,551.0
1343,28,1882.0,0.0,554.0
1344,21,1866.0,0.0,564.0
1345,14,1853.0,0.0,569.0
1346,17,1844.0,0.0,572.0
1347,11,1833.0,0.0,579.0
1348,15,1830.0,0.0,572.0
1349,8,1822.0,0.0,577.0
1350,16,1814.0,0.0,570.0
1351,11,1804.0,0.0,572.0
1352,11,1792.0,0.0,574.0
1353,9,1781.0,0.0,578.0
1354,15,1790.0,0.0,576.0
1355,7,1804.0,0.0,585.0
1356,22,1833.0,0.0,571.0
1357,14,1860.0,0.0,563.0
1358,17,1864.0,0.0,573.0
1359,27,1879.0,0.0,559.0
1360,16,1868.0,0.0,571.0
1361,25,1878.0,0.0,566.0
1362,18,1887.0,0.0,570.0
1363,14,1903.0,0.0,576.0
1364,25,1914.0,0.0,566.0
1365,17,1909.0,0.0,571.0
1366,24,1918.0,0.0,567.0
1367,18,1911.0,0.0,575.0
1368,26,1930.0,0.0,566.0
1369,27,1930.0,0.0,565.0
1370,14,1923.0,0.0,580.0
1371,33,1948.0,0.0,561.0
1372,36,1958.0,0.0,558.0
1373,35,1957.0,0.0,558.0
1374,21,1959.0,0.0,574.0
1375,22,1964.0,0.0,573.0
1376,25,1969.0,0.0,569.0
1377,17,1972.0,0.0,576.0
1378,28,1975.0,0.0,567.0
1379,17,1971.0,0.0,571.0
1380,29,1975.0,0.0,565.0
1381,19,1970.0,0.0,570.0
1382,23,1973.0,0.0,570.0
1383,23,1977.0,0.0,569.0
1384,30,1984.0,0.0,563.0
1385,35,1978.0,0.0,559.0
1386,30,1978.0,0.0,560.0
1387,27,1967.0,0.0,564.0
1388,27,1963.0,0.0,565.0
1389,17,1959.0,0.0,574.0
1390,20,1966.0,0.0,571.0
1391,27,1963.0,0.0,562.0
