time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service,unmet_fleet_insufficient,unmet_away_flying,unmet_insufficient_battery,unmet_rounding_jitter,mean_age_at_service_bins,max_backlog_age_bins,backlog_over_threshold
0,1063,328.7273201046992,1391.7273201046992,0.0,328.72732010470037,314,139046.38917270573,139046.38917270573,1377,0.0,0.0,0.0,328.72732010470037,0.0,1,0.0
1,1362,358.4546402094006,1391.7273201046992,328.72732010470037,358.4546402093995,350,152885.33514001052,291931.7243127163,1807,0.0,0.0,0.0,358.4546402093995,0.19153669924942826,2,0.0
2,850,365.9239240891113,857.4692838797106,358.4546402093995,365.92392408911076,360,136972.65354192944,428904.3778546457,1342,0.0,0.0,0.0,365.92392408911076,0.2769093351174768,3,0.0
3,844,379.3932079688225,857.4692838797106,365.92392408911076,379.3932079688215,373,136904.34441648464,565808.7222711304,1309,0.0,0.0,0.0,379.3932079688215,0.30435711100839286,4,0.0
4,441,387.05333667012064,448.66012870129987,379.3932079688215,387.0533366701211,382,124766.13370101707,690574.8559721475,923,0.0,0.0,0.0,387.0533366701211,0.43604811160576185,5,0.0
5,448,387.7134653714204,448.66012870129987,387.0533366701211,387.7134653714214,383,125028.54456179065,815603.4005339382,897,0.0,0.0,0.0,387.7134653714214,0.5252573062125392,6,0.0
6,243,384.7977967523559,240.08433138093457,387.7134653714214,384.7977967523556,382,119898.7823328246,935502.1828667629,692,0.0,0.0,0.0,384.7977967523556,0.8203238476965076,7,0.0
7,233,391.8821281332903,240.08433138093457,384.7977967523556,391.8821281332904,384,118807.22745632575,1054309.4103230885,674,0.0,0.0,0.0,391.8821281332904,0.6222941798844344,8,0.0
8,215,388.20127505997436,211.31914692668323,391.8821281332904,388.20127505997357,382,119029.54589578144,1173338.95621887,647,0.0,0.0,0.0,388.20127505997357,1.085157145899156,9,0.0
9,222,377.52042198665765,211.31914692668323,388.20127505997357,377.5204219866567,370,119202.24989601407,1292541.206114884,625,0.0,0.0,0.0,377.5204219866567,1.0288770957609652,10,0.0
10,511,395.49743030122477,528.9770083145704,377.5204219866567,395.49743030122636,392,129294.4240818903,1421835.6301967744,938,0.0,0.0,0.0,395.49743030122636,0.8019279279283509,11,30.74047983008848
11,526,398.4744386157945,528.9770083145704,395.49743030122636,398.474438615796,390,129537.723858192,1551373.3540549665,933,0.0,0.0,0.0,398.474438615796,0.6651517406017864,12,59.21814040160441
12,1360,415.5750720672711,1377.100633451475,398.474438615796,415.57507206726973,409,160794.24380952824,1712167.5978644947,1792,0.0,0.0,0.0,415.57507206726973,0.6046493336131001,13,51.34761689455142
13,1384,408.6757055187443,1377.100633451475,415.57507206726973,408.67570551874417,402,161614.1397983645,1873781.7376628593,1862,0.0,0.0,0.0,408.67570551874417,0.40543351888879153,14,48.6774938902365
14,2356,412.4769856182952,2359.801280099552,408.67570551874417,412.4769856182956,535,207228.059377097,2081009.7970399563,2964,0.0,0.0,0.0,412.4769856182956,0.33830248998613544,15,26.09238770262918
15,2342,430.2782657178468,2359.801280099552,412.4769856182956,430.27826571784686,706,215791.95668751618,2296801.7537274724,3719,0.0,0.0,0.0,430.27826571784686,0.2118874334716533,16,19.21522389547334
16,2671,435.71995746880157,2676.441691750949,430.27826571784686,435.7199574687962,700,223867.97075060467,2520669.724478077,4034,0.0,0.0,0.0,435.7199574687962,0.19182815782975193,17,12.123329093692034
17,2679,433.16164921975087,2676.441691750949,435.7199574687962,433.1616492197463,591,219869.28036173986,2740539.004839817,4162,0.0,0.0,0.0,433.1616492197463,0.1746992307517897,18,7.985681494531492
18,2919,420.0332635032978,2905.8716142835533,433.1616492197463,420.03326350329945,570,221794.438802396,2962333.443642213,4383,0.0,0.0,0.0,420.03326350329945,0.16229331875848968,19,4.976482917885501
19,2887,438.90487778685156,2905.8716142835533,420.03326350329945,438.9048777868537,593,220467.3607207727,3182800.804362986,4100,0.0,0.0,0.0,438.9048777868537,0.13898969930349492,20,4.472540050949079
20,2758,423.3389605359771,2742.434082749125,438.9048777868537,423.3389605359787,543,207904.01994638905,3390704.8243093747,3887,0.0,0.0,0.0,423.3389605359787,0.14264933296328908,21,4.459732366586987
21,2727,438.7730432851022,2742.434082749125,423.3389605359787,438.77304328510377,528,203540.1766241016,3594245.0009334763,3719,0.0,0.0,0.0,438.77304328510377,0.1401255354215155,22,3.5571311185149925
22,2593,412.6332257043364,2566.8601824192333,438.77304328510377,412.63322570433877,495,198610.7414930036,3792855.7424264797,3526,0.0,0.0,0.0,412.63322570433877,0.16413479752171387,23,3.7473536767874105
23,2554,425.4934081235715,2566.8601824192333,412.63322570433877,425.4934081235743,486,195799.9869582435,3988655.729384723,3402,0.0,0.0,0.0,425.4934081235743,0.158246041185341,24,3.5578116039405057
24,2607,431.90008262372703,2613.4066745001496,425.4934081235743,431.9000826237242,481,199343.64152014072,4187999.370904864,3442,0.0,0.0,0.0,431.9000826237242,0.16865216049616388,25,4.909823537336809
25,2611,434.30675712387665,2613.4066745001496,431.9000826237242,434.3067571238735,492,199308.31186293263,4387307.682767796,3477,0.0,0.0,0.0,434.3067571238735,0.1539511427837312,26,6.470273626571973
26,2970,440.65737263565006,2976.3506155117766,434.3067571238735,440.6573726356463,476,208994.30856880773,4596301.991336604,3814,0.0,0.0,0.0,440.6573726356463,0.1520436605761004,27,6.567164091950033
27,2983,434.007988147423,2976.3506155117766,440.6573726356463,434.0079881474181,469,209334.27118813124,4805636.262524735,4010,0.0,0.0,0.0,434.0079881474181,0.14482658471064244,28,8.171363049037003
28,3057,428.499631433539,3051.4916432861214,434.0079881474181,428.49963143353585,441,213599.13485184143,5019235.397376576,4069,0.0,0.0,0.0,428.49963143353585,0.14870595324185812,29,7.856744831036638
29,3048,431.99127471965676,3051.4916432861214,428.49963143353585,431.9912747196532,438,212039.80393591744,5231275.2013124935,4181,0.0,0.0,0.0,431.9912747196532,0.13844794511405872,30,8.66439684664242
30,2913,462.0329589267044,2943.041684207052,431.9912747196532,462.0329589267026,484,208894.72091623783,5440169.922228731,4096,0.0,0.0,0.0,462.0329589267026,0.14116875720614183,31,9.557061407092212
31,2949,456.0746431337543,2943.041684207052,462.0329589267026,456.0746431337525,466,210018.56948721915,5650188.49171595,4097,0.0,0.0,0.0,456.0746431337525,0.14940537060655576,32,10.503008416391392
32,2885,444.5527510705165,2873.4781079367617,456.0746431337525,444.55275107051415,440,208359.58558893096,5858548.077304881,4025,0.0,0.0,0.0,444.55275107051415,0.1609438178639415,33,10.039029634163684
33,2875,443.03085900727865,2873.4781079367617,444.55275107051415,443.0308590072758,438,208475.2156227855,6067023.292927667,4126,0.0,0.0,0.0,443.0308590072758,0.16077444124924592,34,10.533529375055648
34,2711,430.1505287380196,2698.1196697307423,443.0308590072758,430.15052873801693,424,203268.1788429397,6270291.471770606,3947,0.0,0.0,0.0,430.15052873801693,0.16773471858704747,35,9.002204994028947
35,2673,455.2701984687601,2698.1196697307423,430.15052873801693,455.2701984687582,451,200861.36800567887,6471152.839776285,4110,0.0,0.0,0.0,455.2701984687582,0.15040600629937345,36,8.951149631536541
36,2564,442.32229968562706,2551.052101216868,455.2701984687582,442.3222996856237,436,197838.84224448827,6668991.682020773,3963,0.0,0.0,0.0,442.3222996856237,0.1892615612546386,37,6.742567338269424
