vehicles_per_vertiport,fleet_size,discharge_rate,charging_rate_per_bin,dwell_min,demand_source,rebalance_interval,rebalance_min_reserve,predictive_rebalancing,predictive_threshold,predictive_gain,predictive_window,n_rebalance_moves_total,n_bins,total_real_demand,total_met,total_unmet,assignment_ratio,big_picture_assignment_ratio,cumulative_cost
400,12000,1.0,7.0,5.0,full_dynspeed,1,1,False,1.5,1.0,30,52852,1392,11575069.000000002,7327376,2820991956.642852,0.0025907173618733913,0.6330308700535607,299361524.81909794
