grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,5208511.0,5202914.0,5597.0,0.0010745873436765324
1232,920387.0,917483.0,2904.0,0.0031551944997050153
873,845704.0,844178.0,1526.0,0.0018044138374655907
856,362.0,0.0,362.0,1.0
973,1691185.0,1686889.0,4296.0,0.0025402306666627247
1140,416454.0,414139.0,2315.0,0.005558837230522458
794,918702.0,915682.0,3020.0,0.003287246571793683
464,296.0,0.0,296.0,1.0
834,2033331.0,2029579.0,3752.0,0.0018452480191370711
402,1216.0,291.0,925.0,0.7606907894736842
1478,220.0,0.0,220.0,1.0
928,2485726.0,2480254.0,5472.0,0.002201368936077428
702,451300.0,449492.0,1808.0,0.004006204298692665
1004,86795.0,85251.0,1544.0,0.017789043147646753
1399,307467.0,306853.0,614.0,0.0019969622756263274
1058,941212.0,938211.0,3001.0,0.0031884421363093545
525,507.0,0.0,507.0,1.0
850,322751.0,320820.0,1931.0,0.0059829404091699175
1213,416.0,0.0,416.0,1.0
200,31.0,0.0,31.0,1.0
1105,23339.0,21554.0,1785.0,0.07648142593941472
579,225837.0,224409.0,1428.0,0.006323144568870468
1011,2978701.0,2972985.0,5716.0,0.0019189572904430487
783,182072.0,175033.0,7039.0,0.03866052990025924
714,1427.0,0.0,1427.0,1.0
1412,339.0,0.0,339.0,1.0
967,3072720.0,3069193.0,3527.0,0.0011478429534744461
1067,841.0,0.0,841.0,1.0
1187,760420.0,757843.0,2577.0,0.003388916651324268
