grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,6528465.0,6524772.0,3693.0,0.0005656766177041617
1232,1671785.0,1669942.0,1843.0,0.0011024144851162082
873,1088765.0,1087676.0,1089.0,0.0010002158408839374
856,5094.0,4766.0,328.0,0.06438947781703966
973,2376413.0,2373150.0,3263.0,0.0013730778278018172
1140,704783.0,703066.0,1717.0,0.0024362108620667637
794,1510542.0,1508431.0,2111.0,0.0013975116216563327
464,296.0,0.0,296.0,1.0
834,2890052.0,2887707.0,2345.0,0.0008114040854628221
402,116586.0,115930.0,656.0,0.00562674763693754
1478,220.0,0.0,220.0,1.0
928,3769808.0,3766319.0,3489.0,0.0009255113257757424
702,669985.0,668618.0,1367.0,0.0020403441868101523
1004,319637.0,318515.0,1122.0,0.003510231919333494
1399,386962.0,386446.0,516.0,0.0013334642678092421
1058,1467560.0,1465360.0,2200.0,0.0014990869197852217
525,27575.0,27204.0,371.0,0.013454215775158658
850,529805.0,528330.0,1475.0,0.002784043185700399
1213,39377.0,39042.0,335.0,0.008507504380729867
200,31.0,0.0,31.0,1.0
1105,340026.0,338735.0,1291.0,0.0037967684824101685
579,394463.0,393332.0,1131.0,0.0028671890646271006
1011,4387176.0,4383397.0,3779.0,0.0008613741504785767
783,2120334.0,2116695.0,3639.0,0.0017162390453579483
714,76823.0,75602.0,1221.0,0.015893677674654726
1412,14410.0,14112.0,298.0,0.020680083275503122
967,3871098.0,3868660.0,2438.0,0.000629795474048965
1067,32967.0,32211.0,756.0,0.02293202293202293
1187,1167848.0,1165889.0,1959.0,0.0016774443249463972
