time_step,start,end,vehicle,distance
20,885,931,V29,3.0617002345235647
20,885,931,V123,3.0617002345235647
20,885,931,V258,3.0617002345235647
24,917,834,V24,3.617203703030827
24,917,834,V26,3.617203703030827
24,917,834,V27,3.617203703030827
24,917,834,V32,3.617203703030827
24,917,834,V33,3.617203703030827
24,917,834,V34,3.617203703030827
24,917,834,V35,3.617203703030827
24,917,834,V52,3.617203703030827
24,885,882,V28,2.852794790784161
24,885,882,V253,2.852794790784161
24,965,882,V29,3.616965677313317
24,1013,931,V471,4.405443882921528
28,917,834,V69,3.617203703030827
28,917,834,V70,3.617203703030827
28,917,834,V71,3.617203703030827
28,917,834,V72,3.617203703030827
28,917,834,V73,3.617203703030827
28,965,882,V29,3.616965677313317
28,965,882,V41,3.616965677313317
28,1013,882,V58,3.839767699909249
28,1013,885,V254,3.46869779664105
32,917,834,V75,3.617203703030827
32,917,834,V76,3.617203703030827
32,917,834,V77,3.617203703030827
32,917,834,V78,3.617203703030827
32,917,834,V79,3.617203703030827
32,917,834,V80,3.617203703030827
32,917,834,V109,3.617203703030827
32,917,834,V110,3.617203703030827
32,1013,885,V324,3.46869779664105
32,1013,885,V550,3.46869779664105
36,783,659,V21,5.809594285895007
36,783,659,V23,5.809594285895007
36,783,659,V26,5.809594285895007
36,783,659,V28,5.809594285895007
36,1013,931,V146,4.405443882921528
40,917,834,V24,3.617203703030827
40,917,834,V186,3.617203703030827
40,917,834,V189,3.617203703030827
40,885,1013,V51,3.46869779664105
40,885,931,V113,3.0617002345235647
40,882,965,V50,3.616965677313317
44,917,834,V43,3.617203703030827
44,917,834,V48,3.617203703030827
44,917,834,V58,3.617203703030827
44,917,834,V63,3.617203703030827
44,917,834,V74,3.617203703030827
44,917,834,V196,3.617203703030827
44,917,834,V197,3.617203703030827
44,1229,1276,V32,3.959637309104105
44,1229,1276,V41,3.959637309104105
44,1229,1276,V54,3.959637309104105
44,882,965,V24,3.616965677313317
44,882,965,V31,3.616965677313317
44,882,965,V59,3.616965677313317
44,885,1013,V52,3.46869779664105
48,917,834,V198,3.617203703030827
48,917,834,V201,3.617203703030827
48,917,834,V202,3.617203703030827
52,885,882,V41,2.852794790784161
52,885,882,V44,2.852794790784161
52,885,882,V48,2.852794790784161
52,885,882,V79,2.852794790784161
52,885,882,V116,2.852794790784161
52,885,882,V134,2.852794790784161
52,885,882,V197,2.852794790784161
52,885,882,V201,2.852794790784161
52,917,834,V204,3.617203703030827
52,917,834,V205,3.617203703030827
52,917,834,V221,3.617203703030827
52,917,834,V222,3.617203703030827
52,917,834,V223,3.617203703030827
52,917,834,V244,3.617203703030827
56,885,882,V223,2.852794790784161
60,885,882,V47,2.852794790784161
60,885,882,V48,2.852794790784161
60,885,882,V63,2.852794790784161
60,885,882,V244,2.852794790784161
60,885,882,V278,2.852794790784161
60,885,882,V503,2.852794790784161
60,965,882,V269,3.616965677313317
60,917,834,V246,3.617203703030827
60,917,834,V248,3.617203703030827
60,917,834,V249,3.617203703030827
60,917,834,V282,3.617203703030827
60,783,659,V25,5.809594285895007
60,783,659,V26,5.809594285895007
64,708,834,V39,4.389831624444016
64,708,834,V159,4.389831624444016
64,708,834,V160,4.389831624444016
64,708,834,V182,4.389831624444016
64,708,834,V185,4.389831624444016
64,708,834,V198,4.389831624444016
64,708,834,V199,4.389831624444016
64,708,834,V242,4.389831624444016
64,708,834,V250,4.389831624444016
64,708,834,V257,4.389831624444016
64,708,834,V275,4.389831624444016
64,708,834,V282,4.389831624444016
64,708,834,V321,4.389831624444016
64,708,834,V325,4.389831624444016
64,783,659,V21,5.809594285895007
64,783,659,V23,5.809594285895007
64,783,659,V25,5.809594285895007
64,783,659,V26,5.809594285895007
64,783,659,V30,5.809594285895007
64,783,659,V32,5.809594285895007
64,783,659,V34,5.809594285895007
64,783,659,V35,5.809594285895007
64,783,659,V36,5.809594285895007
64,708,535,V327,4.548441137468074
64,708,535,V329,4.548441137468074
64,708,535,V452,4.548441137468074
64,708,535,V546,4.548441137468074
64,359,535,V128,5.855067293961566
64,359,535,V204,5.855067293961566
64,359,535,V207,5.855067293961566
64,359,535,V208,5.855067293961566
64,1013,931,V31,4.405443882921528
64,1013,931,V48,4.405443882921528
64,1013,931,V107,4.405443882921528
64,1013,931,V197,4.405443882921528
64,1013,931,V263,4.405443882921528
64,1013,931,V277,4.405443882921528
64,849,931,V113,4.4061387562478425
64,1102,885,V84,5.875878565174106
64,1102,885,V104,5.875878565174106
64,1102,885,V129,5.875878565174106
64,1102,885,V132,5.875878565174106
64,1102,885,V223,5.875878565174106
64,1102,885,V224,5.875878565174106
64,1102,885,V280,5.875878565174106
64,1091,965,V59,4.388654712140797
64,1091,965,V62,4.388654712140797
64,1091,965,V66,4.388654712140797
68,849,931,V48,4.4061387562478425
68,849,931,V123,4.4061387562478425
68,849,931,V273,4.4061387562478425
68,849,931,V274,4.4061387562478425
68,849,931,V328,4.4061387562478425
68,849,931,V331,4.4061387562478425
68,849,931,V366,4.4061387562478425
68,849,931,V367,4.4061387562478425
68,849,931,V368,4.4061387562478425
68,783,659,V21,5.809594285895007
68,783,659,V22,5.809594285895007
68,783,659,V23,5.809594285895007
68,783,659,V25,5.809594285895007
68,783,659,V26,5.809594285895007
68,783,659,V27,5.809594285895007
68,783,659,V29,5.809594285895007
68,783,659,V31,5.809594285895007
68,882,885,V61,2.852794790784161
68,882,885,V223,2.852794790784161
68,1102,885,V124,5.875878565174106
68,1102,885,V287,5.875878565174106
68,1102,885,V330,5.875878565174106
68,672,708,V76,6.751878981086827
68,672,708,V206,6.751878981086827
68,672,708,V265,6.751878981086827
68,672,708,V325,6.751878981086827
68,672,708,V365,6.751878981086827
68,359,535,V28,5.855067293961566
68,359,535,V210,5.855067293961566
68,359,535,V211,5.855067293961566
68,1102,1013,V337,3.616251246210677
68,1102,1013,V338,3.616251246210677
68,1102,1013,V339,3.616251246210677
68,1091,834,V71,6.739095652327052
68,1091,834,V73,6.739095652327052
68,1091,834,V82,6.739095652327052
68,1091,965,V101,4.388654712140797
68,1091,965,V105,4.388654712140797
72,882,834,V212,4.883195120135012
72,1091,834,V112,6.739095652327052
72,1091,834,V114,6.739095652327052
72,1091,834,V115,6.739095652327052
72,1091,834,V121,6.739095652327052
72,1091,834,V122,6.739095652327052
72,885,931,V36,3.0617002345235647
72,885,931,V42,3.0617002345235647
72,885,931,V82,3.0617002345235647
72,885,931,V105,3.0617002345235647
72,885,931,V222,3.0617002345235647
72,359,535,V51,5.855067293961566
72,359,535,V213,5.855067293961566
72,1229,1276,V30,3.959637309104105
72,783,659,V21,5.809594285895007
72,1091,917,V131,4.837115435970083
72,885,708,V223,6.511469320496247
72,1091,965,V141,4.388654712140797
76,1091,834,V150,6.739095652327052
76,1091,834,V154,6.739095652327052
76,1091,834,V161,6.739095652327052
76,1091,834,V162,6.739095652327052
76,1091,834,V183,6.739095652327052
76,1091,834,V184,6.739095652327052
76,1091,834,V187,6.739095652327052
76,1091,834,V188,6.739095652327052
76,1091,834,V189,6.739095652327052
76,1091,834,V190,6.739095652327052
76,1091,834,V191,6.739095652327052
76,1091,834,V192,6.739095652327052
76,1091,834,V193,6.739095652327052
76,1091,834,V194,6.739095652327052
76,1091,834,V243,6.739095652327052
76,1091,834,V245,6.739095652327052
76,1091,834,V251,6.739095652327052
76,885,708,V29,6.511469320496247
76,885,708,V44,6.511469320496247
76,672,708,V510,6.751878981086827
76,672,708,V511,6.751878981086827
76,672,708,V512,6.751878981086827
76,1091,965,V252,4.388654712140797
76,1091,965,V253,4.388654712140797
76,1091,965,V254,4.388654712140797
76,1091,965,V255,4.388654712140797
76,1229,1276,V23,3.959637309104105
76,1229,1276,V32,3.959637309104105
76,783,659,V25,5.809594285895007
76,783,659,V28,5.809594285895007
76,359,535,V214,5.855067293961566
76,359,535,V215,5.855067293961566
76,1091,917,V258,4.837115435970083
80,965,834,V72,3.83986736177262
80,708,834,V47,4.389831624444016
80,708,834,V59,4.389831624444016
80,708,834,V144,4.389831624444016
80,708,834,V258,4.389831624444016
80,659,834,V25,5.284552964469467
80,1091,834,V111,6.739095652327052
80,1091,834,V259,6.739095652327052
80,1091,834,V260,6.739095652327052
80,1091,834,V268,6.739095652327052
80,1091,834,V283,6.739095652327052
80,1091,834,V291,6.739095652327052
80,1091,834,V292,6.739095652327052
80,1091,834,V293,6.739095652327052
80,1091,834,V294,6.739095652327052
80,1091,834,V295,6.739095652327052
80,1091,834,V296,6.739095652327052
80,1091,834,V297,6.739095652327052
80,1229,1276,V23,3.959637309104105
80,1229,1276,V66,3.959637309104105
80,1229,1276,V447,3.959637309104105
80,1229,1276,V599,3.959637309104105
80,1106,1276,V27,4.836798739645476
80,1106,1276,V69,4.836798739645476
80,885,882,V22,2.852794790784161
80,885,882,V61,2.852794790784161
80,1013,882,V60,3.839767699909249
84,965,834,V49,3.83986736177262
84,965,834,V56,3.83986736177262
84,965,834,V111,3.83986736177262
84,965,834,V144,3.83986736177262
84,965,834,V259,3.83986736177262
84,659,834,V35,5.284552964469467
84,1091,834,V370,6.739095652327052
84,1091,834,V428,6.739095652327052
84,1091,834,V502,6.739095652327052
84,1091,834,V541,6.739095652327052
84,783,834,V23,7.689481736045675
84,783,834,V24,7.689481736045675
84,783,834,V25,7.689481736045675
84,783,834,V27,7.689481736045675
84,783,834,V31,7.689481736045675
84,783,834,V41,7.689481736045675
84,783,834,V43,7.689481736045675
84,783,834,V47,7.689481736045675
84,783,834,V50,7.689481736045675
84,783,834,V57,7.689481736045675
84,783,834,V59,7.689481736045675
84,783,834,V60,7.689481736045675
84,783,834,V61,7.689481736045675
84,783,834,V66,7.689481736045675
84,783,834,V72,7.689481736045675
84,783,834,V78,7.689481736045675
84,783,834,V79,7.689481736045675
84,783,834,V82,7.689481736045675
84,783,834,V107,7.689481736045675
84,783,834,V108,7.689481736045675
84,783,834,V109,7.689481736045675
84,783,834,V110,7.689481736045675
84,783,834,V112,7.689481736045675
84,783,834,V113,7.689481736045675
84,783,834,V114,7.689481736045675
84,783,834,V115,7.689481736045675
84,783,834,V116,7.689481736045675
84,1106,1276,V44,4.836798739645476
84,1106,1276,V58,4.836798739645476
84,1106,1276,V432,4.836798739645476
84,1102,885,V69,5.875878565174106
84,1102,885,V223,5.875878565174106
84,1102,882,V287,7.314751476768936
88,917,834,V25,3.617203703030827
88,917,834,V31,3.617203703030827
88,917,834,V35,3.617203703030827
88,917,834,V41,3.617203703030827
88,917,834,V47,3.617203703030827
88,917,834,V49,3.617203703030827
88,1229,1276,V44,3.959637309104105
88,1106,1276,V434,4.836798739645476
88,1106,1276,V435,4.836798739645476
92,917,834,V50,3.617203703030827
92,917,834,V59,3.617203703030827
92,917,834,V60,3.617203703030827
92,917,834,V61,3.617203703030827
92,917,834,V72,3.617203703030827
92,708,834,V24,4.389831624444016
92,708,834,V49,4.389831624444016
92,708,834,V91,4.389831624444016
92,708,834,V107,4.389831624444016
92,708,834,V108,4.389831624444016
92,708,834,V121,4.389831624444016
92,708,834,V123,4.389831624444016
92,882,965,V32,3.616965677313317
92,882,965,V52,3.616965677313317
92,882,965,V53,3.616965677313317
92,882,965,V124,3.616965677313317
92,882,965,V125,3.616965677313317
100,965,834,V146,3.83986736177262
100,965,834,V160,3.83986736177262
104,965,834,V182,3.83986736177262
104,708,834,V35,4.389831624444016
104,708,834,V73,4.389831624444016
104,1013,882,V32,3.839767699909249
104,1013,882,V183,3.839767699909249
108,1091,965,V75,4.388654712140797
108,1091,965,V78,4.388654712140797
108,1091,965,V79,4.388654712140797
108,1091,965,V82,4.388654712140797
108,1091,965,V113,4.388654712140797
108,1091,965,V114,4.388654712140797
108,1091,965,V115,4.388654712140797
108,1091,965,V116,4.388654712140797
108,1091,965,V131,4.388654712140797
108,1091,965,V150,4.388654712140797
108,1091,965,V164,4.388654712140797
108,1091,965,V184,4.388654712140797
108,1091,965,V212,4.388654712140797
108,1091,965,V298,4.388654712140797
108,708,882,V160,4.837510953567602
108,931,882,V55,5.812636165404913
108,931,882,V64,5.812636165404913
108,783,917,V23,5.8083597500151045
108,783,917,V24,5.8083597500151045
108,1229,1276,V123,3.959637309104105
108,783,834,V26,7.689481736045675
108,931,885,V66,3.0617002345235647
108,783,659,V27,5.809594285895007
112,1102,882,V87,7.314751476768936
112,1102,882,V155,7.314751476768936
112,1102,882,V159,7.314751476768936
112,1102,882,V186,7.314751476768936
112,1102,882,V266,7.314751476768936
112,1102,882,V436,7.314751476768936
112,672,882,V63,7.316385892068044
112,672,882,V69,7.316385892068044
112,783,659,V21,5.809594285895007
112,783,659,V22,5.809594285895007
112,783,659,V23,5.809594285895007
112,783,659,V24,5.809594285895007
112,783,659,V25,5.809594285895007
112,1182,1013,V128,5.283249325636405
112,1229,1013,V370,5.640389822593795
112,1229,1013,V428,5.640389822593795
112,1229,1013,V431,5.640389822593795
112,849,931,V42,4.4061387562478425
112,849,931,V123,4.4061387562478425
112,849,931,V160,4.4061387562478425
112,849,931,V273,4.4061387562478425
112,535,708,V112,4.548441137468074
112,535,708,V126,4.548441137468074
112,535,708,V142,4.548441137468074
112,535,708,V143,4.548441137468074
112,672,885,V83,5.876204136119103
112,672,885,V103,5.876204136119103
112,672,885,V106,5.876204136119103
112,1229,965,V502,8.77672016628073
116,885,882,V26,2.852794790784161
116,1102,882,V106,7.314751476768936
116,672,882,V122,7.316385892068044
116,672,882,V127,7.316385892068044
116,672,882,V189,7.316385892068044
116,672,882,V215,7.316385892068044
116,672,882,V513,7.316385892068044
116,672,882,V514,7.316385892068044
116,1398,1229,V274,5.282433425576492
116,1398,1229,V287,5.282433425576492
116,1398,1229,V305,5.282433425576492
116,1398,1229,V307,5.282433425576492
116,1398,1229,V308,5.282433425576492
116,1398,1229,V309,5.282433425576492
116,783,834,V21,7.689481736045675
116,783,834,V22,7.689481736045675
116,783,834,V23,7.689481736045675
116,783,834,V24,7.689481736045675
116,783,834,V31,7.689481736045675
116,849,931,V42,4.4061387562478425
116,849,931,V146,4.4061387562478425
116,849,931,V378,4.4061387562478425
116,849,931,V379,4.4061387562478425
116,672,708,V515,6.751878981086827
116,672,708,V516,6.751878981086827
116,672,708,V517,6.751878981086827
116,672,708,V518,6.751878981086827
116,1106,1276,V434,4.836798739645476
116,1106,1276,V435,4.836798739645476
