time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,1946,4513.523809523805,6459.523809523805,0.0,4513.523809523796,0,70181.40260964673,70181.40260964673,1946
1,1667,9306.047619047613,6459.523809523805,4513.523809523796,9306.0476190476,0,67366.05023467234,137547.45284431905,2109
2,1799,11673.476190476169,4166.428571428578,9306.0476190476,11673.476190476185,0,68110.10716898402,205657.56001330307,2101
3,1563,14276.904761904754,4166.428571428578,11673.476190476185,14276.904761904761,0,61509.244644551254,267166.8046578543,2035
4,1375,15163.119047619031,2261.214285714292,14276.904761904761,15163.119047619024,0,54918.60142724967,322085.406085104,1860
5,1512,15912.333333333227,2261.214285714292,15163.119047619024,15912.333333333352,0,60383.91880417785,382469.3248892818,1793
6,1232,15934.809523809476,1254.47619047619,15912.333333333352,15934.809523809501,0,46419.52441481522,428888.84930409706,1708
7,1377,15812.285714285616,1254.47619047619,15934.809523809501,15812.285714285717,0,50948.77381267325,479837.6231167703,1482
8,1260,15689.666666666617,1137.3809523809502,15812.285714285717,15689.666666666668,0,48498.63519882503,528336.2583155953,1502
9,1216,15611.047619047578,1137.3809523809502,15689.666666666668,15611.047619047604,0,48349.23581229612,576685.4941278915,1281
10,1323,17184.40476190468,2896.3571428571463,15611.047619047604,17184.40476190472,0,56914.37657274367,633599.8707006351,1475
11,1523,18557.761904761774,2896.3571428571463,17184.40476190472,18557.761904761894,0,64899.8370583101,698499.7077589452,1554
12,1621,23052.452380952298,6115.690476190475,18557.761904761894,23052.452380952363,0,71818.72713406809,770318.4348930132,1744
13,1603,27565.142857142768,6115.690476190475,23052.452380952363,27565.142857142888,0,61686.702145736024,832005.1370387492,1842
14,1673,33856.14285714285,7963.999999999989,27565.142857142888,33856.14285714283,0,72345.98188338635,904351.1189221356,1783
15,1371,40449.142857142724,7963.999999999989,33856.14285714283,40449.142857142775,0,54658.73158986077,959009.8505119963,1848
16,1346,48122.30952380924,9019.166666666664,40449.142857142775,48122.309523809556,0,59903.20006229064,1018913.050574287,1946
17,1226,55915.47619047602,9019.166666666664,48122.309523809556,55915.4761904761,0,51790.29135526163,1070703.3419295487,1842
18,1341,65422.26190476175,10847.785714285717,55915.4761904761,65422.26190476196,0,65126.517275458944,1135829.8592050076,1873
19,1352,74918.04761904784,10847.785714285717,65422.26190476196,74918.04761904763,0,61280.10976433866,1197109.9689693463,1591
20,1207,84690.11904761908,10979.071428571422,74918.04761904763,84690.11904761897,0,49712.6546261597,1246822.623595506,1772
21,1402,94267.19047619042,10979.071428571422,84690.11904761897,94267.19047619055,0,60326.220479351214,1307148.8440748572,1657
22,1254,103637.66666666704,10624.476190476189,94267.19047619055,103637.66666666669,0,58983.910552501955,1366132.754627359,1655
23,1292,112970.14285714318,10624.476190476189,103637.66666666669,112970.14285714277,0,52729.238870865694,1418861.9934982248,1632
24,1441,122304.04761904782,10774.904761904767,112970.14285714277,122304.04761904756,0,53454.05249622483,1472316.0459944496,1605
25,1114,131964.9523809525,10774.904761904767,122304.04761904756,131964.9523809524,0,42161.11053436686,1514477.1565288166,1424
26,1256,142501.09523809524,11792.142857142855,131964.9523809524,142501.09523809497,0,51065.76187420092,1565542.9184030176,1561
27,1088,153205.23809523782,11792.142857142855,142501.09523809497,153205.2380952381,0,41486.63903380197,1607029.5574368197,1342
28,1306,163440.5476190478,11541.30952380952,153205.2380952381,163440.54761904772,0,45836.17356003135,1652865.730996851,1542
29,985,173996.85714285742,11541.30952380952,163440.54761904772,173996.85714285745,0,43702.83507620894,1696568.56607306,1337
30,1182,184020.7380952386,11205.880952380967,173996.85714285745,184020.73809523837,0,51181.3812652984,1747749.9473383585,1281
31,1054,194172.61904761952,11205.880952380967,184020.73809523837,194172.61904761873,0,44853.95077776079,1792603.8981161192,1527
32,720,203997.8095238087,10545.190476190486,194172.61904761873,203997.8095238093,0,37995.92305676866,1830599.821172888,1033
33,960,213582.99999999927,10545.190476190486,203997.8095238093,213583.0,0,41790.40633048884,1872390.2275033768,1361
34,814,222411.71428571464,9642.714285714286,213583.0,222411.71428571446,0,41992.756606912546,1914382.9841102893,1013
35,1122,230932.4285714291,9642.714285714286,222411.71428571446,230932.4285714288,0,47314.99323889313,1961697.9773491824,1331
36,1001,239486.19047619114,9554.761904761903,230932.4285714288,239486.19047619004,0,41720.08354961107,2003418.0608987934,1414
37,1015,248025.95238095237,9554.761904761903,239486.19047619004,248025.95238095254,0,45624.62095094782,2049042.6818497411,1390
38,853,257913.4761904761,10740.523809523826,248025.95238095254,257913.47619047624,0,37870.301578914485,2086912.9834286557,1204
39,1152,267502.00000000035,10740.523809523826,257913.47619047624,267502.00000000006,0,47844.28768331112,2134757.2711119666,1383
40,707,278108.76190476166,11313.761904761905,267502.00000000006,278108.76190476154,0,35038.00698827799,2169795.2781002447,823
41,1512,287910.52380952315,11313.761904761905,278108.76190476154,287910.5238095241,0,55864.883717946956,2225660.161818192,1576
42,824,298231.21428571414,11144.690476190484,287910.5238095241,298231.21428571414,0,36983.358694986964,2262643.520513179,1096
43,1451,307924.9047619042,11144.690476190484,298231.21428571414,307924.90476190444,0,51350.91627915866,2313994.4367923373,1527
44,864,317267.90476190444,10207.000000000002,307924.90476190444,317267.9047619057,0,37495.42213391319,2351489.8589262506,969
45,843,326631.9047619057,10207.000000000002,317267.9047619057,326631.9047619039,0,42557.44540794022,2394047.3043341907,848
46,1203,334076.85714285634,8647.95238095239,326631.9047619039,334076.85714285757,0,53670.02057859965,2447717.32491279,1245
47,1196,341528.80952381,8647.95238095239,334076.85714285757,341528.8095238096,0,52167.591171731205,2499884.9160845215,1313
48,1136,346852.333333333,6459.523809523805,341528.8095238096,346852.333333333,0,47218.01145298733,2547102.927537509,1167
49,1003,352308.85714285646,6459.523809523805,346852.333333333,352308.85714285774,0,40600.80933274899,2587703.7368702576,1025
50,1136,355339.2857142865,4166.428571428578,352308.85714285774,355339.285714286,0,52633.60046966866,2640337.3373399265,1205
51,1015,358490.7142857147,4166.428571428578,355339.285714286,358490.71428571426,0,46985.49858489751,2687322.8359248242,1143
52,1078,359673.9285714285,2261.214285714292,358490.71428571426,359673.92857142934,0,45395.70254648,2732718.5384713043,1106
53,754,361181.1428571436,2261.214285714292,359673.92857142934,361181.1428571433,0,39286.04391614183,2772004.582387446,775
54,1386,361049.6190476191,1254.47619047619,361181.1428571433,361049.619047619,0,56628.02854783677,2828632.610935283,1396
55,814,361490.0952380948,1254.47619047619,361049.619047619,361490.0952380953,0,40215.77845110428,2868848.389386387,867
56,1226,361401.4761904761,1137.3809523809502,361490.0952380953,361401.47619047685,0,53044.756046774484,2921893.1454331614,1240
57,1150,361388.8571428576,1137.3809523809502,361401.47619047685,361388.8571428572,0,46365.00990973327,2968258.1553428946,1150
58,1580,362705.2142857141,2896.3571428571463,361388.8571428572,362705.2142857143,0,55727.202976961074,3023985.3583198558,1617
