grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,16023.0,1144.0,14879.0,0.9286026337140361
1232,5073.0,367.0,4706.0,0.9276562191996846
873,3215.0,374.0,2841.0,0.8836702954898912
856,365.0,3.0,362.0,0.9917808219178083
973,8605.0,854.0,7751.0,0.9007553747821034
1140,3113.0,89.0,3024.0,0.9714102152264696
794,5083.0,267.0,4816.0,0.9474719653747786
464,296.0,0.0,296.0,1.0
834,8265.0,976.0,7289.0,0.8819116757410769
402,927.0,2.0,925.0,0.9978425026968716
1478,220.0,0.0,220.0,1.0
928,10806.0,591.0,10215.0,0.9453081621321489
702,2708.0,151.0,2557.0,0.9442392909896603
1004,1852.0,81.0,1771.0,0.9562634989200864
1399,1101.0,216.0,885.0,0.8038147138964578
1058,5348.0,438.0,4910.0,0.9181002243829469
525,507.0,0.0,507.0,1.0
850,2813.0,271.0,2542.0,0.9036615712762176
1213,416.0,0.0,416.0,1.0
200,31.0,0.0,31.0,1.0
1105,1976.0,14.0,1962.0,0.992914979757085
579,1931.0,105.0,1826.0,0.9456240290005179
1011,12234.0,871.0,11363.0,0.9288049697564166
783,9031.0,1259.0,7772.0,0.8605912966448899
714,1427.0,0.0,1427.0,1.0
1412,339.0,0.0,339.0,1.0
967,9574.0,829.0,8745.0,0.913411322331314
1067,857.0,16.0,841.0,0.9813302217036173
1187,4198.0,196.0,4002.0,0.9533111005240591
