time_step,start,end,vehicle,distance
4,965,882,V66,3.616965677313317
4,965,882,V138,3.616965677313317
4,965,882,V139,3.616965677313317
4,917,834,V16,3.617203703030827
8,965,882,V139,3.616965677313317
8,917,834,V16,3.617203703030827
12,1091,965,V73,4.388654712140797
12,1091,965,V74,4.388654712140797
12,1091,965,V75,4.388654712140797
12,1013,965,V107,4.881725510082577
12,1013,965,V116,4.881725510082577
12,1013,965,V117,4.881725510082577
12,1013,965,V118,4.881725510082577
12,1013,965,V119,4.881725510082577
12,917,834,V18,3.617203703030827
12,917,834,V19,3.617203703030827
12,917,834,V20,3.617203703030827
12,708,834,V36,4.389831624444016
12,708,834,V37,4.389831624444016
12,1229,1276,V6,3.959637309104105
12,1229,1276,V147,3.959637309104105
12,708,882,V38,4.837510953567602
12,849,931,V28,4.4061387562478425
16,917,965,V27,4.882215518422521
16,1182,965,V34,5.875748248781206
16,1182,965,V35,5.875748248781206
16,708,965,V62,6.739138237495128
16,708,965,V119,6.739138237495128
16,1102,965,V71,8.304116264398273
16,1102,965,V84,8.304116264398273
16,1102,965,V85,8.304116264398273
16,1102,965,V108,8.304116264398273
16,783,965,V6,10.498093903671007
16,849,931,V94,4.4061387562478425
16,849,931,V95,4.4061387562478425
16,672,931,V127,6.73915242731767
16,672,931,V128,6.73915242731767
16,672,931,V129,6.73915242731767
16,855,931,V21,9.765900232263595
16,855,931,V22,9.765900232263595
16,855,931,V23,9.765900232263595
16,855,931,V24,9.765900232263595
16,855,931,V25,9.765900232263595
16,1398,885,V79,13.644566108710274
16,1398,885,V80,13.644566108710274
16,1398,885,V137,13.644566108710274
16,508,885,V43,13.808114395759947
16,508,885,V44,13.808114395759947
16,783,885,V10,15.378166398318458
16,783,659,V11,5.809594285895007
16,783,659,V12,5.809594285895007
16,783,659,V14,5.809594285895007
16,783,659,V15,5.809594285895007
16,783,659,V16,5.809594285895007
16,783,659,V17,5.809594285895007
16,196,535,V101,10.089384951575544
16,196,535,V102,10.089384951575544
16,196,535,V103,10.089384951575544
16,196,535,V104,10.089384951575544
16,566,535,V7,11.474227573045091
16,566,535,V87,11.474227573045091
16,783,882,V18,12.561839638690564
16,783,882,V19,12.561839638690564
16,783,882,V20,12.561839638690564
16,783,882,V26,12.561839638690564
16,783,882,V28,12.561839638690564
16,1435,1091,V59,8.895594131564904
16,783,1091,V29,10.241109598832232
16,783,1091,V30,10.241109598832232
16,783,1091,V31,10.241109598832232
16,783,834,V32,7.689481736045675
16,783,834,V36,7.689481736045675
16,783,834,V37,7.689481736045675
16,1370,1013,V131,15.22257692845342
16,1370,1013,V132,15.22257692845342
16,1370,1106,V133,8.775541653972592
16,1370,1229,V134,11.877749718768223
20,1102,931,V11,4.548251915941359
20,1102,931,V23,4.548251915941359
20,965,931,V18,8.628970001760946
20,1182,931,V10,9.422487826577225
20,1182,931,V12,9.422487826577225
20,1182,931,V31,9.422487826577225
20,783,931,V7,18.3740064075405
20,783,931,V9,18.3740064075405
20,783,659,V15,5.809594285895007
20,783,659,V16,5.809594285895007
20,783,659,V17,5.809594285895007
20,783,659,V20,5.809594285895007
20,783,659,V21,5.809594285895007
20,783,659,V26,5.809594285895007
20,1296,1229,V96,18.186956046651705
20,1296,1229,V97,18.186956046651705
20,1296,1229,V98,18.186956046651705
20,783,672,V27,17.445012141301472
20,783,672,V30,17.445012141301472
20,783,672,V32,17.445012141301472
20,1296,1276,V99,21.877690070284505
20,783,1276,V33,22.606377139254327
20,783,1276,V34,22.606377139254327
20,783,1013,V35,15.308499342485224
20,783,1013,V36,15.308499342485224
20,783,1013,V37,15.308499342485224
20,566,535,V88,11.474227573045091
20,566,535,V89,11.474227573045091
20,783,1091,V38,10.241109598832232
20,783,1398,V39,19.874616662347663
20,783,1106,V40,22.318447076891776
20,783,882,V42,12.561839638690564
20,783,834,V44,7.689481736045675
20,783,359,V47,12.499801205497114
20,783,849,V49,21.903135562742808
24,917,834,V41,3.617203703030827
24,917,834,V44,3.617203703030827
24,917,834,V52,3.617203703030827
24,917,834,V55,3.617203703030827
24,917,834,V56,3.617203703030827
24,917,834,V94,3.617203703030827
24,917,834,V95,3.617203703030827
24,917,834,V101,3.617203703030827
24,917,834,V102,3.617203703030827
24,917,834,V103,3.617203703030827
24,917,834,V104,3.617203703030827
24,917,834,V108,3.617203703030827
24,917,834,V119,3.617203703030827
24,917,834,V124,3.617203703030827
24,965,882,V6,3.616965677313317
24,965,882,V12,3.616965677313317
24,965,882,V18,3.616965677313317
24,965,882,V28,3.616965677313317
24,708,882,V10,4.837510953567602
24,917,882,V125,7.68788945836583
24,917,882,V127,7.68788945836583
24,917,882,V128,7.68788945836583
24,1106,1276,V34,4.836798739645476
24,1091,1276,V39,13.129287540581574
24,1091,1276,V57,13.129287540581574
24,1091,1276,V58,13.129287540581574
24,1091,1276,V61,13.129287540581574
24,1091,1276,V62,13.129287540581574
24,1091,885,V63,10.203820878312005
24,1091,885,V64,10.203820878312005
24,1091,885,V65,10.203820878312005
24,1091,885,V66,10.203820878312005
24,917,535,V129,11.080361971095948
24,917,535,V136,11.080361971095948
24,917,535,V138,11.080361971095948
24,1091,1013,V67,7.92275625179966
24,1091,1013,V69,7.92275625179966
24,1091,1013,V70,7.92275625179966
24,1091,1229,V72,9.180034524729397
24,1091,1229,V73,9.180034524729397
24,855,931,V13,9.765900232263595
24,855,849,V14,5.706192977162224
28,783,659,V6,5.809594285895007
28,783,659,V7,5.809594285895007
28,783,659,V9,5.809594285895007
28,1182,1013,V37,5.283249325636405
28,1091,1013,V70,7.92275625179966
28,1398,1229,V20,5.282433425576492
28,1091,1229,V78,9.180034524729397
28,1091,965,V81,4.388654712140797
28,1091,965,V82,4.388654712140797
28,672,882,V8,7.316385892068044
28,917,834,V125,3.617203703030827
28,672,885,V19,5.876204136119103
28,1068,1106,V57,4.880745078525951
28,672,535,V23,8.311483007291683
32,708,834,V23,4.389831624444016
32,708,834,V24,4.389831624444016
32,1091,834,V65,6.739095652327052
32,1091,834,V91,6.739095652327052
32,1091,834,V93,6.739095652327052
32,1091,834,V107,6.739095652327052
32,1091,834,V110,6.739095652327052
32,1091,834,V111,6.739095652327052
32,1091,834,V112,6.739095652327052
32,1091,834,V113,6.739095652327052
32,1091,834,V114,6.739095652327052
32,1091,1013,V115,7.92275625179966
32,1091,1013,V116,7.92275625179966
32,1091,1013,V117,7.92275625179966
32,1091,1229,V120,9.180034524729397
32,1091,1229,V122,9.180034524729397
32,1091,965,V135,4.388654712140797
32,783,965,V8,10.498093903671007
32,849,1370,V10,14.16435382667801
32,849,1370,V14,14.16435382667801
32,672,885,V38,5.876204136119103
32,849,885,V25,6.749102957431653
32,849,1182,V33,13.728760504847472
32,849,855,V60,5.706192977162224
32,849,882,V81,9.574606006915822
32,783,1276,V9,22.606377139254327
32,783,1102,V11,18.800951364959644
36,783,659,V6,5.809594285895007
36,783,659,V10,5.809594285895007
36,783,659,V12,5.809594285895007
36,783,659,V14,5.809594285895007
36,1091,917,V7,4.837115435970083
36,1091,917,V21,4.837115435970083
36,1091,1182,V77,5.24631154396119
36,1398,1182,V61,5.640321895106829
36,1068,1370,V60,7.841426035905807
36,1102,1106,V28,3.80171314717607
40,1229,1182,V20,3.960024365898536
40,1398,1182,V26,5.640321895106829
40,1398,1182,V96,5.640321895106829
40,965,1182,V7,5.875748248781206
40,1068,1276,V10,8.66943360865319
40,1068,1276,V67,8.66943360865319
40,1068,1276,V87,8.66943360865319
40,885,1013,V33,3.46869779664105
40,885,1013,V51,3.46869779664105
40,965,834,V46,3.83986736177262
40,708,834,V13,4.389831624444016
40,508,855,V18,9.342303526295408
40,882,1370,V71,18.783825554252072
40,882,931,V72,5.812636165404913
44,1229,1182,V7,3.960024365898536
44,1229,1182,V28,3.960024365898536
44,1229,1182,V42,3.960024365898536
44,1229,1182,V74,3.960024365898536
44,1229,1182,V85,3.960024365898536
44,1229,1182,V92,3.960024365898536
44,1091,1182,V26,5.24631154396119
44,1091,1182,V45,5.24631154396119
44,1091,1182,V53,5.24631154396119
44,1091,1182,V58,5.24631154396119
44,1091,1182,V63,5.24631154396119
44,1091,1182,V70,5.24631154396119
44,1091,1182,V78,5.24631154396119
44,917,834,V16,3.617203703030827
44,917,834,V24,3.617203703030827
44,917,834,V30,3.617203703030827
44,917,834,V31,3.617203703030827
44,708,834,V14,4.389831624444016
44,708,834,V44,4.389831624444016
44,708,834,V54,4.389831624444016
44,882,965,V59,3.616965677313317
44,882,965,V71,3.616965677313317
44,1091,965,V79,4.388654712140797
44,1091,965,V80,4.388654712140797
44,1091,965,V82,4.388654712140797
44,1106,1276,V6,4.836798739645476
44,1106,1276,V15,4.836798739645476
44,1106,1276,V33,4.836798739645476
44,849,855,V39,5.706192977162224
44,849,855,V72,5.706192977162224
44,1398,1435,V32,5.805514364498899
44,885,1013,V12,3.46869779664105
48,917,834,V36,3.617203703030827
48,965,834,V16,3.83986736177262
48,965,834,V21,3.83986736177262
48,1102,1106,V10,3.80171314717607
48,1068,1370,V8,7.841426035905807
52,885,882,V17,2.852794790784161
52,885,882,V21,2.852794790784161
52,885,882,V33,2.852794790784161
52,885,882,V40,2.852794790784161
52,885,882,V44,2.852794790784161
52,885,882,V60,2.852794790784161
52,885,882,V68,2.852794790784161
52,885,882,V82,2.852794790784161
52,965,834,V12,3.83986736177262
52,965,834,V52,3.83986736177262
52,965,834,V54,3.83986736177262
52,965,834,V59,3.83986736177262
52,965,834,V71,3.83986736177262
52,965,834,V102,3.83986736177262
56,885,882,V12,2.852794790784161
60,885,882,V7,2.852794790784161
60,885,882,V21,2.852794790784161
60,885,882,V44,2.852794790784161
60,885,882,V93,2.852794790784161
60,885,882,V102,2.852794790784161
60,885,882,V103,2.852794790784161
60,1013,882,V46,3.839767699909249
60,1091,834,V14,6.739095652327052
60,1091,834,V30,6.739095652327052
60,1091,834,V79,6.739095652327052
60,1091,834,V80,6.739095652327052
60,1091,965,V86,4.388654712140797
60,1091,965,V88,4.388654712140797
60,1013,965,V56,4.881725510082577
60,1013,965,V85,4.881725510082577
60,672,708,V73,6.751878981086827
60,1013,708,V97,8.663428210145081
60,1013,708,V104,8.663428210145081
60,783,659,V8,5.809594285895007
60,783,659,V11,5.809594285895007
60,1229,1182,V76,3.960024365898536
64,783,834,V6,7.689481736045675
64,783,834,V7,7.689481736045675
64,783,834,V8,7.689481736045675
64,783,834,V11,7.689481736045675
64,783,834,V13,7.689481736045675
64,783,834,V14,7.689481736045675
64,783,834,V16,7.689481736045675
64,783,834,V21,7.689481736045675
64,783,834,V23,7.689481736045675
64,783,834,V24,7.689481736045675
64,783,834,V25,7.689481736045675
64,783,834,V26,7.689481736045675
64,783,834,V27,7.689481736045675
64,359,535,V52,5.855067293961566
64,566,535,V90,11.474227573045091
64,566,535,V91,11.474227573045091
64,783,535,V28,11.620421645142477
64,783,535,V29,11.620421645142477
64,783,535,V30,11.620421645142477
64,783,535,V31,11.620421645142477
64,783,535,V33,11.620421645142477
64,783,535,V34,11.620421645142477
64,783,535,V35,11.620421645142477
64,783,535,V36,11.620421645142477
64,783,659,V38,5.809594285895007
64,783,659,V39,5.809594285895007
64,783,659,V40,5.809594285895007
64,783,659,V41,5.809594285895007
64,783,659,V42,5.809594285895007
64,783,659,V43,5.809594285895007
64,783,659,V45,5.809594285895007
64,783,659,V48,5.809594285895007
64,783,659,V49,5.809594285895007
64,1013,931,V12,4.405443882921528
64,1102,931,V51,4.548251915941359
64,1102,931,V76,4.548251915941359
64,1102,931,V83,4.548251915941359
64,1102,931,V84,4.548251915941359
64,1068,931,V10,8.304853837171269
64,1068,931,V18,8.304853837171269
64,1068,885,V32,11.364565785437158
64,1068,885,V37,11.364565785437158
64,1068,885,V50,11.364565785437158
64,1068,885,V64,11.364565785437158
64,1068,885,V72,11.364565785437158
64,855,885,V69,12.412669367198909
64,855,885,V70,12.412669367198909
64,783,965,V53,10.498093903671007
64,783,965,V54,10.498093903671007
64,783,965,V55,10.498093903671007
64,783,965,V56,10.498093903671007
64,783,965,V57,10.498093903671007
64,783,965,V58,10.498093903671007
64,783,708,V59,10.697285568723771
64,783,708,V61,10.697285568723771
64,783,708,V65,10.697285568723771
64,783,708,V66,10.697285568723771
64,783,708,V67,10.697285568723771
64,855,1106,V74,9.423483175173253
64,855,1106,V78,9.423483175173253
64,855,1106,V92,9.423483175173253
64,783,1229,V68,18.841160835534616
64,783,1229,V71,18.841160835534616
64,783,1229,V73,18.841160835534616
64,783,1091,V77,10.241109598832232
64,783,1091,V79,10.241109598832232
64,783,1398,V80,19.874616662347663
64,783,917,V81,5.8083597500151045
64,783,882,V82,12.561839638690564
68,1106,931,V78,5.283575443416337
68,1182,931,V54,9.422487826577225
68,1182,931,V58,9.422487826577225
68,1182,931,V74,9.422487826577225
68,855,931,V83,9.765900232263595
68,783,931,V6,18.3740064075405
68,783,931,V7,18.3740064075405
68,783,931,V8,18.3740064075405
68,783,931,V9,18.3740064075405
68,783,931,V11,18.3740064075405
68,783,931,V12,18.3740064075405
68,783,659,V13,5.809594285895007
68,783,659,V14,5.809594285895007
68,783,659,V15,5.809594285895007
68,783,659,V16,5.809594285895007
68,783,659,V17,5.809594285895007
68,783,659,V18,5.809594285895007
68,783,659,V20,5.809594285895007
68,783,659,V21,5.809594285895007
68,783,1102,V23,18.800951364959644
68,783,1102,V24,18.800951364959644
68,783,1102,V25,18.800951364959644
68,783,1102,V26,18.800951364959644
68,783,1102,V27,18.800951364959644
68,783,1102,V28,18.800951364959644
68,783,1102,V29,18.800951364959644
68,359,708,V19,10.088438580081291
68,783,708,V30,10.697285568723771
68,783,708,V31,10.697285568723771
68,783,708,V32,10.697285568723771
68,783,708,V33,10.697285568723771
68,783,708,V34,10.697285568723771
68,783,1229,V35,18.841160835534616
68,783,1229,V36,18.841160835534616
68,783,1229,V37,18.841160835534616
68,783,1229,V39,18.841160835534616
68,783,1229,V40,18.841160835534616
68,783,834,V41,7.689481736045675
68,783,834,V42,7.689481736045675
68,783,834,V43,7.689481736045675
68,783,834,V45,7.689481736045675
68,783,834,V46,7.689481736045675
68,783,885,V47,15.378166398318458
68,783,885,V48,15.378166398318458
68,783,885,V49,15.378166398318458
68,783,885,V50,15.378166398318458
68,783,1013,V51,15.308499342485224
68,783,1013,V52,15.308499342485224
68,783,1013,V53,15.308499342485224
68,783,1013,V55,15.308499342485224
68,783,535,V56,11.620421645142477
68,783,535,V57,11.620421645142477
68,783,535,V60,11.620421645142477
68,783,1091,V61,10.241109598832232
68,783,1091,V64,10.241109598832232
68,783,965,V65,10.498093903671007
68,783,965,V66,10.498093903671007
68,783,566,V67,5.876334276322891
68,783,1068,V68,26.525178301273773
68,783,508,V69,25.93420023872912
72,885,931,V6,3.0617002345235647
72,885,931,V7,3.0617002345235647
72,885,931,V10,3.0617002345235647
72,882,834,V26,4.883195120135012
72,882,834,V31,4.883195120135012
72,882,834,V55,4.883195120135012
72,1229,1398,V35,5.282433425576492
72,1229,1398,V37,5.282433425576492
72,1182,1091,V20,5.24631154396119
72,1182,1091,V39,5.24631154396119
72,885,535,V23,10.569431103772471
72,885,535,V27,10.569431103772471
72,783,659,V9,5.809594285895007
72,885,672,V38,5.876204136119103
72,1182,1276,V52,7.919661523440269
72,783,917,V11,5.8083597500151045
72,885,708,V47,6.511469320496247
72,855,1370,V68,13.377197086368376
72,1182,965,V61,5.875748248781206
72,885,1068,V74,11.364565785437158
76,783,834,V9,7.689481736045675
76,783,834,V12,7.689481736045675
76,783,834,V15,7.689481736045675
76,783,834,V24,7.689481736045675
76,783,834,V26,7.689481736045675
76,783,834,V34,7.689481736045675
76,783,834,V35,7.689481736045675
76,783,834,V36,7.689481736045675
76,783,834,V37,7.689481736045675
76,783,834,V39,7.689481736045675
76,783,834,V40,7.689481736045675
76,783,834,V43,7.689481736045675
76,783,834,V44,7.689481736045675
76,783,834,V45,7.689481736045675
76,783,834,V46,7.689481736045675
76,783,834,V50,7.689481736045675
76,783,834,V51,7.689481736045675
76,783,834,V53,7.689481736045675
76,783,834,V54,7.689481736045675
76,783,834,V55,7.689481736045675
76,1013,708,V19,8.663428210145081
76,931,708,V10,9.423506251261468
76,783,708,V58,10.697285568723771
76,783,708,V59,10.697285568723771
76,783,708,V60,10.697285568723771
76,1182,1102,V20,6.120304815079837
76,1182,1102,V25,6.120304815079837
76,849,1102,V29,8.191991396325179
76,849,1102,V76,8.191991396325179
76,783,1276,V63,22.606377139254327
76,783,1276,V66,22.606377139254327
76,783,1276,V68,22.606377139254327
76,783,1276,V69,22.606377139254327
76,783,965,V71,10.498093903671007
76,783,965,V72,10.498093903671007
76,783,965,V73,10.498093903671007
76,783,965,V74,10.498093903671007
76,783,1091,V77,10.241109598832232
76,783,1091,V78,10.241109598832232
76,783,535,V81,11.620421645142477
76,783,566,V82,5.876334276322891
76,783,672,V83,17.445012141301472
76,783,882,V84,12.561839638690564
76,783,917,V85,5.8083597500151045
76,783,1398,V86,19.874616662347663
80,965,834,V59,3.83986736177262
80,965,834,V71,3.83986736177262
80,965,834,V112,3.83986736177262
80,708,834,V9,4.389831624444016
80,708,834,V34,4.389831624444016
80,1091,834,V31,6.739095652327052
80,885,834,V17,7.688685710981335
80,783,834,V6,7.689481736045675
80,783,834,V7,7.689481736045675
80,783,834,V10,7.689481736045675
80,783,834,V11,7.689481736045675
80,783,834,V12,7.689481736045675
80,783,834,V14,7.689481736045675
80,783,834,V15,7.689481736045675
80,783,834,V16,7.689481736045675
80,783,834,V19,7.689481736045675
80,783,834,V23,7.689481736045675
80,1229,1276,V8,3.959637309104105
80,1102,1276,V20,4.836798739646007
80,1102,1276,V63,4.836798739646007
80,1102,1276,V76,4.836798739646007
80,1013,931,V55,4.405443882921528
80,1102,931,V87,4.548251915941359
80,672,882,V84,7.316385892068044
84,965,834,V46,3.83986736177262
84,965,834,V108,3.83986736177262
84,659,834,V28,5.284552964469467
84,783,834,V6,7.689481736045675
84,783,834,V7,7.689481736045675
84,783,834,V8,7.689481736045675
84,783,834,V9,7.689481736045675
84,783,834,V10,7.689481736045675
84,783,834,V11,7.689481736045675
84,783,834,V12,7.689481736045675
84,783,834,V14,7.689481736045675
84,783,834,V15,7.689481736045675
84,783,834,V16,7.689481736045675
84,783,834,V17,7.689481736045675
84,783,834,V19,7.689481736045675
84,783,834,V20,7.689481736045675
84,783,834,V23,7.689481736045675
84,783,834,V24,7.689481736045675
84,783,834,V27,7.689481736045675
84,783,834,V29,7.689481736045675
84,783,834,V30,7.689481736045675
84,783,834,V31,7.689481736045675
84,783,834,V32,7.689481736045675
84,783,834,V34,7.689481736045675
84,783,834,V37,7.689481736045675
84,783,834,V38,7.689481736045675
84,783,834,V47,7.689481736045675
84,783,834,V58,7.689481736045675
84,783,834,V59,7.689481736045675
84,783,834,V61,7.689481736045675
84,783,834,V62,7.689481736045675
84,783,834,V64,7.689481736045675
84,783,834,V66,7.689481736045675
84,783,834,V68,7.689481736045675
84,783,834,V69,7.689481736045675
84,783,834,V71,7.689481736045675
84,783,834,V72,7.689481736045675
84,1182,1091,V26,5.24631154396119
84,1182,1091,V39,5.24631154396119
84,1182,1091,V42,5.24631154396119
84,1182,1091,V52,5.24631154396119
84,1106,1276,V13,4.836798739645476
84,1398,1276,V70,7.438993890374081
84,1398,1276,V86,7.438993890374081
84,672,885,V91,5.876204136119103
84,1182,885,V89,8.662721360426067
84,1068,849,V80,6.736061142863373
84,1182,882,V96,7.841474878454721
88,917,834,V9,3.617203703030827
88,917,834,V10,3.617203703030827
88,917,834,V11,3.617203703030827
88,917,834,V15,3.617203703030827
88,917,834,V16,3.617203703030827
88,917,834,V20,3.617203703030827
88,917,834,V24,3.617203703030827
88,1229,1276,V74,3.959637309104105
88,1398,1276,V86,7.438993890374081
88,1398,1276,V88,7.438993890374081
92,917,834,V32,3.617203703030827
92,917,834,V34,3.617203703030827
92,917,834,V64,3.617203703030827
92,917,834,V66,3.617203703030827
92,708,834,V16,4.389831624444016
92,708,834,V21,4.389831624444016
92,708,834,V29,4.389831624444016
92,708,834,V30,4.389831624444016
92,708,834,V33,4.389831624444016
92,708,834,V38,4.389831624444016
92,882,965,V6,3.616965677313317
92,882,965,V37,3.616965677313317
92,882,965,V47,3.616965677313317
92,882,965,V53,3.616965677313317
92,1229,1182,V52,3.960024365898536
92,1229,1182,V62,3.960024365898536
92,1229,1182,V79,3.960024365898536
92,1068,1370,V55,7.841426035905807
96,1229,1182,V6,3.960024365898536
96,1229,1182,V86,3.960024365898536
96,965,834,V146,3.83986736177262
96,882,885,V8,2.852794790784161
96,931,849,V36,4.4061387562478425
100,708,834,V15,4.389831624444016
100,708,834,V25,4.389831624444016
100,1229,1182,V8,3.960024365898536
100,1229,1182,V90,3.960024365898536
104,708,834,V28,4.389831624444016
104,708,834,V31,4.389831624444016
104,708,834,V33,4.389831624444016
104,885,882,V15,2.852794790784161
104,885,882,V47,2.852794790784161
108,1091,965,V26,4.388654712140797
108,1091,965,V27,4.388654712140797
108,1091,965,V29,4.388654712140797
108,1091,965,V51,4.388654712140797
108,1091,965,V59,4.388654712140797
108,1091,965,V68,4.388654712140797
108,1091,965,V70,4.388654712140797
108,1091,965,V71,4.388654712140797
108,1091,965,V73,4.388654712140797
108,1091,965,V86,4.388654712140797
108,1091,965,V121,4.388654712140797
108,1091,965,V133,4.388654712140797
108,1229,1182,V141,3.960024365898536
108,1091,1182,V136,5.24631154396119
108,1013,1182,V47,5.283249325636405
108,1013,1182,V65,5.283249325636405
108,708,882,V108,4.837510953567602
108,931,882,V69,5.812636165404913
108,931,882,V82,5.812636165404913
108,783,917,V6,5.8083597500151045
108,783,917,V8,5.8083597500151045
108,931,885,V87,3.0617002345235647
108,931,885,V100,3.0617002345235647
108,783,659,V9,5.809594285895007
108,783,659,V10,5.809594285895007
108,1068,1370,V103,7.841426035905807
108,1106,1276,V7,4.836798739645476
108,783,834,V11,7.689481736045675
112,1102,882,V65,7.314751476768936
112,1102,882,V112,7.314751476768936
112,1102,882,V133,7.314751476768936
112,1102,882,V138,7.314751476768936
112,672,882,V66,7.316385892068044
112,672,882,V84,7.316385892068044
112,672,882,V93,7.316385892068044
112,672,882,V104,7.316385892068044
112,672,885,V113,5.876204136119103
112,672,885,V114,5.876204136119103
112,1106,885,V26,7.965381677815221
112,535,885,V101,10.569431103772471
112,535,885,V111,10.569431103772471
112,783,659,V6,5.809594285895007
112,783,659,V8,5.809594285895007
112,783,659,V9,5.809594285895007
112,783,659,V10,5.809594285895007
112,783,659,V11,5.809594285895007
112,508,931,V50,12.961089805583503
112,508,931,V63,12.961089805583503
112,508,931,V80,12.961089805583503
112,508,931,V83,12.961089805583503
112,508,931,V92,12.961089805583503
112,1398,1013,V15,10.186376382121452
112,535,1013,V120,13.123524045686974
112,535,1013,V125,13.123524045686974
112,535,1013,V126,13.123524045686974
112,535,708,V134,4.548441137468074
112,359,708,V44,10.088438580081291
