time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,459,6000.523809523805,6459.523809523805,0.0,6000.523809523806,12,25970.699152238336,25970.699152238336,471
1,424,12036.047619047622,6459.523809523805,6000.523809523806,12036.047619047618,0,23118.53359029898,49089.232742537315,557
2,396,15806.476190476187,4166.428571428578,12036.047619047618,15806.476190476196,0,20854.1146667607,69943.34740929802,571
3,434,19538.904761904727,4166.428571428578,15806.476190476196,19538.90476190478,0,20517.43631524125,90460.78372453927,565
4,430,21370.11904761887,2261.214285714292,19538.90476190478,21370.11904761903,20,19648.58496114289,110109.36868568216,562
5,463,23168.33333333312,2261.214285714292,21370.11904761903,23168.333333333336,10,20298.67812112943,130408.04680681159,559
6,439,23983.80952380936,1254.47619047619,23168.333333333336,23983.809523809512,19,20514.724377402734,150922.77118421433,552
7,388,24850.285714285536,1254.47619047619,23983.809523809512,24850.28571428576,21,21705.09504965436,172627.8662338687,543
8,451,25536.66666666652,1137.3809523809502,24850.28571428576,25536.666666666624,4,21084.30666427842,193712.1728981471,532
9,465,26209.047619047382,1137.3809523809502,25536.666666666624,26209.04761904762,1,17817.944111060646,211530.11700920775,515
10,485,28620.404761904672,2896.3571428571463,26209.04761904762,28620.404761904767,0,19698.5998453056,231228.71685451336,511
11,415,31101.76190476182,2896.3571428571463,28620.404761904767,31101.761904761886,0,20275.947191038016,251504.66404555138,454
12,374,36843.45238095226,6115.690476190475,31101.761904761886,36843.452380952396,0,17130.09954478409,268634.7635903355,380
13,377,42582.142857142775,6115.690476190475,36843.452380952396,42582.1428571428,0,16133.297651144238,284768.0612414797,417
14,250,50296.14285714269,7963.999999999989,42582.1428571428,50296.14285714289,0,12813.40783540861,297581.46907688834,344
15,254,58006.14285714278,7963.999999999989,50296.14285714289,58006.14285714277,1,12633.646309732285,310215.11538662063,342
16,241,66784.30952380938,9019.166666666664,58006.14285714277,66784.3095238095,0,10852.104765893464,321067.2201525141,413
17,208,75595.47619047631,9019.166666666664,66784.3095238095,75595.47619047607,0,9124.375402568101,330191.5955550822,297
18,211,86232.261904762,10847.785714285717,75595.47619047607,86232.26190476208,0,8764.100014350777,338955.695569433,323
19,193,96887.04761904801,10847.785714285717,86232.26190476208,96887.04761904785,1,11045.25704309376,350000.9526125267,237
20,277,107589.1190476193,10979.071428571422,96887.04761904785,107589.11904761894,1,13187.913304911803,363188.8659174385,331
21,279,118289.19047619039,10979.071428571422,107589.11904761894,118289.1904761904,1,10939.421239270094,374128.2871567086,358
22,205,128708.66666666689,10624.476190476189,118289.1904761904,128708.66666666676,4,8776.339468133023,382904.6266248416,241
23,279,139054.142857143,10624.476190476189,128708.66666666676,139054.14285714272,1,13359.312361043436,396263.938985885,314
24,167,149662.04761904752,10774.904761904767,139054.14285714272,149662.04761904737,1,11379.104781699332,407643.0437675843,207
25,250,160186.95238095216,10774.904761904767,149662.04761904737,160186.9523809526,2,13247.148391452147,420890.19215903647,317
26,228,171751.09523809544,11792.142857142855,160186.9523809526,171751.0952380947,0,12643.304221977669,433533.4963810141,304
27,151,183392.23809523755,11792.142857142855,171751.0952380947,183392.23809523822,0,10179.447971388352,443712.94435240247,199
28,299,194634.54761904792,11541.30952380952,183392.23809523822,194634.54761904775,0,13496.827191546618,457209.7715439491,338
29,245,205930.85714285745,11541.30952380952,194634.54761904775,205930.85714285745,0,11606.441636762445,468816.21318071155,324
30,264,216872.7380952386,11205.880952380967,205930.85714285745,216872.7380952384,0,10311.872930831014,479128.08611154254,297
31,183,227895.61904761955,11205.880952380967,216872.7380952384,227895.61904761885,0,9492.887732561503,488620.97384410404,265
32,212,238228.80952380883,10545.190476190486,227895.61904761885,238228.80952380938,0,11907.414845089657,500528.3886891937,295
33,308,248465.99999999936,10545.190476190486,238228.80952380938,248465.99999999985,0,13441.274134867255,513969.66282406094,390
34,115,257993.7142857145,9642.714285714286,248465.99999999985,257993.7142857141,0,8792.518004180165,522762.1808282411,275
35,289,267347.4285714286,9642.714285714286,257993.7142857141,267347.428571429,0,12033.807019624783,534795.9878478659,316
36,253,276649.1904761909,9554.761904761903,267347.428571429,276649.1904761902,1,10859.64785120463,545655.6356990705,323
37,313,285890.9523809521,9554.761904761903,276649.1904761902,285890.9523809519,0,14586.328491382912,560241.9641904534,414
38,114,296517.47619047575,10740.523809523826,285890.9523809519,296517.47619047627,0,6493.984587747159,566735.9487782005,236
39,314,306944.0000000001,10740.523809523826,296517.47619047627,306944.00000000076,0,13420.022608433017,580155.9713866336,336
40,180,318077.76190476236,11313.761904761905,306944.00000000076,318077.7619047618,0,12097.708100464139,592253.6794870978,333
41,203,329188.5238095234,11313.761904761905,318077.7619047618,329188.52380952396,0,9298.74444092322,601552.423928021,229
42,160,340173.214285714,11144.690476190484,329188.52380952396,340173.2142857142,1,8832.775045092243,610385.1989731132,244
43,268,351049.90476190427,11144.690476190484,340173.2142857142,351049.90476190473,2,14330.545999117327,624715.7449722305,279
44,242,361014.90476190473,10207.000000000002,351049.90476190473,361014.9047619054,2,14242.017143653378,638957.7621158839,276
45,205,371016.9047619054,10207.000000000002,361014.9047619054,371016.90476190386,3,10782.821381864382,649740.5834977482,279
46,187,379477.8571428563,8647.95238095239,371016.90476190386,379477.85714285774,2,10463.49951076067,660204.0830085089,220
47,233,387892.80952381017,8647.95238095239,379477.85714285774,387892.8095238093,0,11854.047550553954,672058.1305590628,234
48,265,394087.33333333273,6459.523809523805,387892.8095238093,394087.3333333335,0,13088.561536704385,685146.6920957672,265
49,263,400283.8571428569,6459.523809523805,394087.3333333335,400283.8571428578,0,12548.520885978356,697695.2129817456,295
50,230,404220.28571428655,4166.428571428578,400283.8571428578,404220.28571428545,0,13454.761422862508,711149.9744046081,242
51,332,408054.7142857142,4166.428571428578,404220.28571428545,408054.71428571414,0,13359.688652512566,724509.6630571207,362
52,222,410093.9285714284,2261.214285714292,408054.71428571414,410093.9285714289,3,12282.56483362395,736792.2278907447,225
53,280,412075.1428571432,2261.214285714292,410093.9285714289,412075.1428571429,0,12145.931098349061,748938.1589890937,320
54,185,413144.6190476187,1254.47619047619,412075.1428571429,413144.6190476189,2,12527.37460038861,761465.5335894823,191
55,269,414130.0952380947,1254.47619047619,413144.6190476189,414130.095238095,0,12802.42134074715,774267.9549302295,288
56,134,415133.47619047575,1137.3809523809502,414130.095238095,415133.4761904772,5,8880.514477585266,783148.4694078147,213
57,320,415950.857142858,1137.3809523809502,415133.4761904772,415950.85714285664,0,18115.536030135398,801264.00543795,320
58,169,418678.2142857135,2896.3571428571463,415950.85714285664,418678.2142857144,0,9312.91215274121,810576.9175906912,169
59,266,421308.57142857125,2896.3571428571463,418678.2142857144,421308.5714285713,0,13410.88495783225,823987.8025485235,266
60,232,427192.2619047617,6115.690476190475,421308.5714285713,427192.2619047613,0,10550.299132526365,834538.1016810499,232
61,262,433045.9523809517,6115.690476190475,427192.2619047613,433045.9523809524,0,15254.099508317318,849792.2011893672,262
62,254,440755.9523809521,7963.999999999989,433045.9523809524,440755.9523809527,0,14828.687034080704,864620.888223448,301
63,207,448512.95238095237,7963.999999999989,440755.9523809527,448512.9523809518,0,10526.769016859413,875147.6572403074,294
64,274,457258.1190476187,9019.166666666664,448512.9523809518,457258.11904761917,0,13593.05786905681,888740.7151093642,336
65,195,466082.2857142861,9019.166666666664,457258.11904761917,466082.2857142853,2,9923.834147012203,898664.5492563765,332
66,232,476698.0714285717,10847.785714285717,466082.2857142853,476698.0714285716,0,10595.026720908823,909259.5759772853,271
67,216,487329.85714285803,10847.785714285717,476698.0714285716,487329.8571428564,2,10115.983712478708,919375.5596897639,275
68,237,498071.92857142806,10979.071428571422,487329.8571428564,498071.9285714286,2,13012.752427522231,932388.3121172861,255
69,219,508832.00000000023,10979.071428571422,498071.9285714286,508831.9999999997,3,12261.226732232526,944649.5388495186,307
70,255,519201.47619047627,10624.476190476189,508831.9999999997,519201.47619047586,1,13188.757655917785,957838.2965054364,265
71,185,529640.9523809517,10624.476190476189,519201.47619047586,529640.9523809537,0,10465.046998714091,968303.3435041505,215
72,246,540169.8571428594,10774.904761904767,529640.9523809537,540169.8571428576,0,14698.131730208355,983001.4752343589,249
73,162,550782.7619047633,10774.904761904767,540169.8571428576,550782.7619047618,2,7806.483160163817,990807.9583945228,184
74,263,562311.9047619053,11792.142857142855,550782.7619047618,562311.9047619043,6,16683.78074844001,1007491.7391429627,293
75,177,573927.0476190478,11792.142857142855,562311.9047619043,573927.0476190477,2,11057.660506900578,1018549.3996498634,205
76,239,585229.3571428574,11541.30952380952,573927.0476190477,585229.3571428588,1,14471.32371004715,1033020.7233599105,279
77,174,596596.6666666685,11541.30952380952,585229.3571428588,596596.6666666669,1,10335.049967199577,1043355.7733271101,232
78,202,607600.5476190478,11205.880952380967,596596.6666666669,607600.5476190485,0,12180.368471949812,1055536.14179906,246
79,331,618475.4285714295,11205.880952380967,607600.5476190485,618475.42857143,0,10738.695152897662,1066274.8369519575,492
80,317,628703.6190476217,10545.190476190486,618475.42857143,628703.6190476187,0,11782.181762917959,1078057.0187148754,407
81,230,639018.8095238104,10545.190476190486,628703.6190476187,639018.8095238098,0,9182.71437787544,1087239.733092751,322
82,233,648428.5238095223,9642.714285714286,639018.8095238098,648428.523809523,2,14244.700593796102,1101484.433686547,396
83,172,657899.2380952354,9642.714285714286,648428.523809523,657899.2380952386,0,9222.398351993854,1110706.8320385409,324
84,133,667321.0000000012,9554.761904761903,657899.2380952386,667321.0000000005,0,7901.190265429297,1118608.02230397,269
85,141,676734.761904763,9554.761904761903,667321.0000000005,676734.7619047635,4,9197.902786628423,1127805.9250905984,243
86,267,687208.285714288,10740.523809523826,676734.7619047635,687208.2857142856,0,17181.86252654296,1144987.7876171414,345
87,153,697795.80952381,10740.523809523826,687208.2857142856,697795.8095238091,0,11112.550805201252,1156100.3384223427,218
88,152,708957.5714285707,11313.761904761905,697795.8095238091,708957.5714285704,4,11076.337199192154,1167176.675621535,187
89,182,720089.333333332,11313.761904761905,708957.5714285704,720089.3333333336,0,11030.821611382868,1178207.4972329177,232
90,295,730939.023809525,11144.690476190484,720089.3333333336,730939.023809525,0,14932.190619477955,1193139.6878523957,305
91,205,741878.7142857163,11144.690476190484,730939.023809525,741878.7142857133,3,12134.25714949456,1205273.9450018902,242
