grid_id,total_orders,total_unmet,total_met,assignment_ratio
172,67.0,0.0,67.0,1.0
925,16641.0,1762.0,14879.0,0.8941169400877351
1232,5222.0,516.0,4706.0,0.9011872845653006
873,3491.0,650.0,2841.0,0.813806932111143
856,371.0,9.0,362.0,0.9757412398921833
973,8951.0,1200.0,7751.0,0.8659367668416936
1140,3156.0,132.0,3024.0,0.9581749049429658
794,5170.0,354.0,4816.0,0.9315280464216634
464,296.0,0.0,296.0,1.0
834,8785.0,1496.0,7289.0,0.8297097324985772
402,925.0,0.0,925.0,1.0
1478,220.0,0.0,220.0,1.0
928,11119.0,904.0,10215.0,0.918697724615523
702,2809.0,252.0,2557.0,0.9102883588465646
1004,1875.0,104.0,1771.0,0.9445333333333333
1399,1190.0,305.0,885.0,0.7436974789915967
1058,5651.0,741.0,4910.0,0.8688727658821448
525,507.0,0.0,507.0,1.0
850,2980.0,438.0,2542.0,0.8530201342281879
1213,416.0,0.0,416.0,1.0
200,31.0,0.0,31.0,1.0
1105,1994.0,32.0,1962.0,0.9839518555667001
579,1986.0,160.0,1826.0,0.919436052366566
1011,12729.0,1366.0,11363.0,0.8926859926152879
783,9608.0,1836.0,7772.0,0.8089092422980849
714,1427.0,0.0,1427.0,1.0
1412,339.0,0.0,339.0,1.0
967,9972.0,1227.0,8745.0,0.8769554753309265
1067,864.0,23.0,841.0,0.9733796296296297
1187,4298.0,296.0,4002.0,0.931130758492322
