time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
0,6092,367.52380952380463,6459.523809523805,0.0,367.5238095238095,353,265948.77746369457,265948.77746369457,6445
1,6445,382.04761904761654,6459.523809523805,367.5238095238095,382.047619047619,366,283626.5686402919,549575.3461039865,7730
2,4102,446.4761904761908,4166.428571428578,382.047619047619,446.47619047619094,439,219010.4975938665,768585.8436978529,5508
3,4041,571.9047619047615,4166.428571428578,446.47619047619094,571.9047619047616,563,220501.79428915263,989087.6379870055,5252
4,2420,413.1190476190568,2261.214285714292,571.9047619047616,413.11904761904714,409,175781.91550765047,1164869.553494656,3469
5,2219,455.33333333333985,2261.214285714292,413.11904761904714,455.3333333333336,450,172468.28415088862,1337337.8376455447,3152
6,1293,416.8095238095275,1254.47619047619,455.3333333333336,416.8095238095245,409,149586.10270998435,1486923.940355529,2179
7,1259,412.2857142857174,1254.47619047619,416.8095238095245,412.28571428571456,407,148992.56880938204,1635916.5091649112,2025
8,1128,421.66666666666674,1137.3809523809502,412.28571428571456,421.66666666666663,413,148270.4317855719,1784186.940950483,1902
9,1136,423.0476190476188,1137.3809523809502,421.66666666666663,423.0476190476189,416,148757.05213226148,1932943.9930827445,1795
10,2755,564.4047619047678,2896.3571428571463,423.0476190476189,564.404761904762,559,201434.91737876018,2134378.910461505,3557
11,2996,464.7619047619123,2896.3571428571463,564.404761904762,464.7619047619056,457,207548.96323143126,2341927.8736929363,3596
12,5606,974.4523809523835,6115.690476190475,464.7619047619056,974.4523809523829,1165,296028.1750227724,2637956.048715709,6920
13,6268,822.1428571428632,6115.690476190475,974.4523809523829,822.1428571428577,1547,340805.462291869,2978761.5110075776,8225
14,7300,1486.142857142846,7963.999999999989,822.1428571428577,1486.142857142857,2156,368590.5242544342,3347352.035262012,9880
15,7390,2060.1428571428587,7963.999999999989,1486.142857142857,2060.1428571428573,2055,346560.6702827775,3693912.7055447893,12131
16,8149,2930.3095238095157,9019.166666666664,2060.1428571428573,2930.309523809526,2918,407912.3724326921,4101825.0779774813,13600
17,7867,4082.4761904761854,9019.166666666664,2930.309523809526,4082.476190476189,3997,459962.87152092915,4561787.94949841,15533
18,8593,6337.261904761906,10847.785714285717,4082.476190476189,6337.261904761904,2158,418109.42609792965,4979897.37559634,14136
19,7352,9833.047619047622,10847.785714285717,6337.261904761904,9833.047619047622,1461,279667.0627763377,5259564.438372677,11203
20,6312,14500.119047619031,10979.071428571422,9833.047619047622,14500.119047619053,900,241710.88251745174,5501275.320890129,9189
21,4412,21067.19047619046,10979.071428571422,14500.119047619053,21067.190476190463,425,189703.85983070586,5690979.180720834,6368
22,4323,27368.666666666595,10624.476190476189,21067.190476190463,27368.666666666675,69,174863.99297822075,5865843.173699055,5442
23,4317,33676.14285714286,10624.476190476189,27368.666666666675,33676.14285714288,19,172454.47445694072,6038297.648155996,4951
24,3571,40880.047619047546,10774.904761904767,33676.14285714288,40880.047619047655,0,164047.56089987225,6202345.209055868,4066
25,5269,46385.95238095232,10774.904761904767,40880.047619047655,46385.952380952345,0,188918.08552067028,6391263.294576539,5750
26,3788,54390.0952380951,11792.142857142855,46385.952380952345,54390.09523809526,3,161135.7737838423,6552399.068360381,4377
27,4395,61787.23809523803,11792.142857142855,54390.09523809526,61787.23809523812,3,176785.93817548454,6729185.006535865,4719
28,3383,69945.54761904768,11541.30952380952,61787.23809523812,69945.54761904759,3,157237.47923577394,6886422.485771639,3995
29,5631,75855.85714285729,11541.30952380952,69945.54761904759,75855.85714285704,0,181598.92525301693,7068021.411024656,5790
30,3189,83872.73809523824,11205.880952380967,75855.85714285704,83872.73809523796,3,150108.35771484958,7218129.768739506,3856
31,4169,90909.61904761916,11205.880952380967,83872.73809523796,90909.61904761916,0,161688.1510116693,7379817.919751175,4403
32,4758,96696.8095238098,10545.190476190486,90909.61904761916,96696.8095238096,0,182636.2949671247,7562454.214718299,5275
33,3796,103446.00000000025,10545.190476190486,96696.8095238096,103445.99999999993,0,157240.3626422887,7719694.577360588,4345
