vehicles_per_vertiport,fleet_size,discharge_rate,charging_rate_per_bin,dwell_min,demand_source,rebalance_interval,rebalance_min_reserve,predictive_rebalancing,predictive_threshold,predictive_gain,predictive_window,n_rebalance_moves_total,n_bins,total_real_demand,total_met,total_unmet,assignment_ratio,big_picture_assignment_ratio,cumulative_cost
700,21000,3.0,25.0,5.0,full_dynspeed,1,1,True,1.5,1.0,30,1086384,500,4092340.666666667,4085045,6035962.4642857155,0.4036203919832105,0.9982172386756332,185062307.14500952
